# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -3.92907, -3.68516, -4.01321, -3.32936, -3.10042, -3.35402, -3.86113, -4.41915, -3.86102, -3.5293, -3.85033, -3.89397, -3.62977, -3.32535, -3.11496, -2.83765, -3.74715, -3.23892, -2.68362, -2.8269
0.01, 0.0319375, -1.70647, -1.93811, -1.90634, -1.02283, -1.15128, -1.56299, -2.7501, -3.17821, -2.35554, -1.88328, -2.14949, -2.52069, -2.15507, -1.92418, -1.42691, -1.30548, -2.36318, -2.07769, -1.62353, -1.4922
0.02, 0.0319375, -1.74244, -1.40106, -1.44734, 0.270178, -0.0847425, -1.36691, -2.35685, -2.5294, -1.58919, -0.717778, -0.826797, -1.59828, -1.3783, -1.12865, -0.757476, -0.73574, -1.5191, -1.32524, -0.817314, -0.743485
0.03, 0.0319375, -2.47564, -1.90327, -0.878083, 0.0310722, -0.35183, -1.48425, -2.36755, -2.61709, -1.60017, -1.10106, -1.32003, -1.59215, -1.64292, -1.22211, -1.08718, -0.69898, -1.44621, -1.32199, -0.360633, -0.345953
0.04, 0.0319375, -2.15462, -2.06113, -1.8843, -1.77427, -1.53901, -2.33897, -3.24975, -3.56973, -2.91461, -2.54964, -2.69752, -2.32465, -2.31362, -1.88305, -2.26364, -1.48035, -2.14929, -2.00215, -1.20413, -1.22736
0.05, 0.0319375, -1.42293, -2.08242, -2.67465, -1.52576, -1.50658, -2.71156, -3.59094, -3.68111, -3.55291, -3.19681, -3.42742, -2.97197, -2.52671, -2.11645, -1.9581, -2.02073, -2.79856, -2.35703, -2.00567, -2.13884
0.06, 0.0319375, -1.69253, -1.07256, -1.29541, -0.598409, -0.113115, -1.29613, -2.60034, -2.92291, -2.95453, -2.42713, -2.71385, -2.60395, -2.4408, -1.7132, -1.76424, -1.62633, -2.21025, -2.39299, -1.91561, -2.15452
0.07, 0.0319375, -2.34845, -0.773977, -1.55515, -0.739426, 0.502194, -0.669314, -2.27762, -2.82964, -2.02313, -1.61786, -2.18464, -2.12246, -2.6085, -1.64972, -1.60073, -1.47061, -2.13195, -2.33364, -1.68468, -1.73489
0.08, 0.0319375, -1.49507, -1.00756, -1.1631, -0.40073, 0.531029, -1.32635, -2.19961, -2.49174, -1.91679, -1.95954, -2.09072, -2.41623, -2.7819, -2.07313, -1.68008, -1.74922, -2.38818, -2.59247, -1.9559, -2.00177
0.09, 0.0319375, -0.985669, -1.28762, -0.971994, -0.28645, -0.180445, -2.37078, -2.6101, -2.76021, -2.48059, -2.75116, -2.93984, -3.41572, -2.86463, -2.77443, -2.65279, -2.26878, -2.78823, -3.06889, -2.50068, -2.47415
0.1, 0.0319375, -1.1127, -3.07821, -1.7983, -1.24381, -1.73109, -2.40442, -3.36553, -3.64222, -3.34864, -3.05825, -3.29733, -3.71884, -3.16619, -2.92497, -2.77482, -2.69663, -3.31213, -3.54277, -2.85094, -2.83282
0.11, 0.0319375, -1.77204, -3.43454, -2.35049, -2.31483, -2.01309, -2.93318, -4.14371, -3.91275, -3.5783, -3.21987, -3.53377, -3.67592, -3.51308, -2.97458, -3.11489, -2.7491, -3.54936, -3.94204, -2.93021, -3.08899
0.12, 0.0319375, -2.87672, -3.60119, -3.15229, -2.71617, -1.56332, -3.4188, -4.24122, -3.94981, -3.7573, -3.23216, -3.38087, -3.8722, -3.90434, -3.08084, -3.58271, -3.34038, -3.712, -3.96084, -3.43102, -3.41778
0.13, 0.0319375, -3.38327, -4.07125, -3.41181, -3.39791, -2.39467, -3.64172, -4.9141, -4.5244, -3.9573, -3.34424, -3.62977, -4.10445, -4.27544, -3.78642, -3.54768, -3.5307, -3.98001, -4.22385, -3.55012, -3.35793
0.14, 0.0319375, -3.80448, -3.91567, -3.48665, -3.66746, -2.72424, -3.72523, -5.01527, -4.70103, -4.1257, -3.54577, -4.1041, -4.61242, -4.34265, -4.00403, -3.58718, -3.62768, -4.02796, -4.1425, -3.77781, -3.54876
0.15, 0.0319375, -3.65323, -3.75203, -3.45786, -3.72687, -2.53567, -3.85813, -5.0853, -5.11756, -4.16375, -3.47805, -3.81307, -4.47217, -4.5045, -3.93411, -3.73078, -3.8184, -3.98998, -4.30428, -4.01482, -3.88589
0.16, 0.0319375, -3.69831, -3.30637, -3.65175, -3.60114, -2.26657, -4.24602, -5.70193, -5.5075, -4.47041, -3.78405, -3.75862, -4.65229, -4.87327, -3.87455, -4.08235, -3.90612, -4.24866, -4.4788, -4.16992, -3.97186
0.17, 0.0319375, -3.9454, -3.59259, -3.80936, -3.05737, -2.32724, -4.09723, -5.46008, -5.3492, -4.60238, -3.85086, -4.0822, -4.75317, -4.64293, -4.07607, -4.39835, -4.11775, -4.5581, -4.37879, -4.20736, -4.10788
0.18, 0.0319375, -4.19363, -4.03015, -3.81475, -3.28138, -2.33495, -3.98568, -5.47065, -4.91971, -4.49987, -3.86828, -4.37921, -4.87535, -4.90911, -4.57821, -4.27966, -4.42206, -4.66786, -4.59848, -4.34522, -4.37847
0.19, 0.0319375, -3.46778, -4.34095, -4.15709, -3.78643, -3.0287, -4.03995, -5.51253, -4.86606, -4.64621, -4.04458, -4.34993, -4.75932, -4.93574, -5.12314, -4.49497, -4.60051, -4.66915, -4.83242, -4.35141, -4.67382
0.2, 0.0319375, -3.81544, -4.70361, -5.16696, -4.24926, -3.32193, -4.11826, -5.7023, -5.39913, -4.57574, -4.08419, -4.37721, -4.87779, -5.03227, -4.88014, -4.34877, -4.18544, -4.76039, -4.98574, -4.47992, -4.74783
0.21, 0.0319375, -4.17496, -4.78801, -5.36901, -4.02306, -3.28881, -4.71596, -5.6693, -5.31786, -5.12926, -4.53893, -4.62609, -5.24292, -4.9974, -4.94976, -4.63006, -4.36125, -5.02665, -4.89744, -4.53174, -4.88242
0.22, 0.0319375, -4.48469, -4.61196, -4.77416, -4.32521, -3.32031, -4.82151, -5.61807, -5.60295, -5.35229, -4.723, -4.94595, -5.12813, -5.37899, -5.14997, -4.96743, -4.86257, -5.01429, -5.15985, -4.59661, -4.86432
0.23, 0.0319375, -5.10816, -4.5787, -4.96681, -4.14256, -3.25137, -4.6172, -5.29408, -5.35218, -5.39978, -4.72538, -4.72018, -5.18464, -5.49168, -5.15661, -4.71994, -4.69009, -5.21529, -5.47119, -5.04713, -5.02188
0.24, 0.0319375, -5.42217, -5.41691, -4.8091, -3.72192, -3.21865, -4.67811, -5.69261, -5.40085, -5.32922, -4.51628, -4.98985, -5.43249, -5.48075, -5.18085, -4.78588, -4.99826, -5.27559, -5.28368, -4.92835, -4.92004
0.25, 0.0319375, -5.36882, -5.26562, -4.9888, -4.10816, -3.55016, -4.79667, -5.78552, -5.64155, -5.2578, -4.70712, -4.97025, -5.40795, -4.96251, -4.50239, -4.6359, -4.77888, -5.25884, -5.23787, -4.67789, -4.52042
0.26, 0.0319375, -4.73972, -5.14484, -5.55786, -4.54625, -4.17387, -4.85669, -5.91055, -5.41771, -5.12479, -4.84387, -5.19249, -5.50932, -4.63606, -4.14527, -4.5614, -4.53524, -4.6944, -4.68306, -3.88434, -3.94824
0.27, 0.0319375, -3.75631, -4.12294, -4.79282, -3.63973, -3.23638, -4.78378, -5.43539, -5.69013, -5.1462, -4.71635, -5.18977, -5.33328, -4.64413, -4.19345, -4.39683, -4.36945, -4.72981, -4.36843, -3.47573, -3.27994
0.28, 0.0319375, -3.391, -4.28568, -4.65438, -3.13538, -3.36138, -4.84661, -4.99834, -5.27672, -5.0547, -4.52913, -4.86236, -4.87964, -4.45481, -3.80962, -4.11574, -4.35761, -4.58153, -4.21609, -3.30613, -2.95254
0.29, 0.0319375, -3.39206, -4.89747, -4.82394, -3.20607, -3.74503, -4.71859, -5.03005, -4.99626, -4.74257, -4.45359, -4.88711, -4.79697, -4.20481, -3.62494, -4.24994, -4.52296, -4.7452, -3.90399, -2.82356, -2.9294
0.3, 0.0319375, -3.49681, -4.78709, -4.66569, -3.11816, -3.51987, -4.39073, -4.86636, -5.058, -4.95938, -4.91776, -5.14868, -5.22711, -4.41089, -3.68808, -4.45668, -4.88788, -4.84273, -3.88138, -2.94708, -2.67705
0.31, 0.0319375, -3.23814, -4.86698, -4.5312, -3.1122, -3.45727, -4.6742, -5.15554, -5.03872, -5.00286, -4.58005, -4.85405, -5.09523, -4.36331, -4.06606, -4.66263, -4.72291, -4.6345, -3.93436, -2.78777, -2.76903
0.32, 0.0319375, -3.40766, -4.84186, -3.96484, -3.65321, -3.96327, -4.88656, -5.28903, -5.08545, -4.83044, -4.32189, -4.77063, -4.73778, -4.20587, -4.03722, -4.4146, -5.08462, -4.75358, -3.84756, -2.80557, -3.05754
0.33, 0.0319375, -3.88677, -5.03779, -3.85355, -3.80513, -3.99777, -4.79339, -5.12182, -5.45168, -5.09472, -4.49914, -4.66962, -4.51738, -3.86907, -3.73249, -4.65172, -4.91103, -4.85227, -4.20076, -3.27148, -3.47862
0.34, 0.0319375, -3.0709, -5.29121, -3.91784, -3.64679, -3.829, -4.6416, -5.1048, -5.31625, -5.09678, -4.55985, -4.54869, -4.96266, -4.10864, -3.58277, -4.19314, -4.51413, -4.54914, -3.89979, -3.20165, -3.35028
0.35, 0.0319375, -2.25931, -4.89319, -3.1473, -2.99533, -3.93354, -4.40378, -4.93007, -5.13858, -5.37248, -4.19361, -4.81613, -4.70902, -4.42391, -4.01021, -4.34706, -4.36214, -4.84596, -4.01275, -3.06184, -3.2714
