Time (seconds),x0,x1,x2
0.021025395000000002,-0.4331055,-1.0839844,0.2856445
0.042050790000000005,-0.4128418,-1.0576172,0.2966309
0.063076185,-0.4626465,-0.9729004,0.3840332
0.08410158000000001,-0.4736328,-0.9284668,0.3764648
0.10512697500000001,-0.3686523,-0.925293,0.4008789
0.12615237,-0.486084,-0.8813477,0.4294434
0.14717776500000002,-0.3815918,-0.907959,0.4348145
0.16820316000000002,-0.3796387,-0.8747559,0.4277344
0.189228555,-0.3457031,-0.9284668,0.4645996
0.21025395,-0.4453125,-0.8203125,0.1540527
0.231279345,-0.4057617,-0.848877,0.1542969
0.25230474,-0.3769531,-0.8376465,0.1159668
0.27333013500000003,-0.3486328,-0.9328613,0.1621094
0.29435553000000003,-0.4067383,-0.9619141,0.166748
0.315380925,-0.3308105,-0.9545898,0.1875
0.33640632,-0.3796387,-0.9536133,0.1875
0.357431715,-0.3720703,-0.9238281,0.1704102
0.37845711,-0.3864746,-0.9958496,0.1711426
0.399482505,-0.401123,-1.0075684,0.2353516
0.4205079,-0.3864746,-1.0895996,1.0341797
0.441468325,-0.2956543,-0.8723145,0.4091797
0.46242875,-0.270752,-0.8862305,0.3337402
0.483389175,-0.2487793,-0.8674316,0.3103027
0.5043496000000001,-0.2182617,-0.8535156,0.2758789
0.525310025,-0.2304688,-0.8371582,0.2434082
0.54627045,-0.2338867,-0.8574219,0.2548828
0.567230875,-0.2419434,-0.8378906,0.2219238
0.5881913000000001,-0.2927246,-0.8771973,0.2321777
0.609151725,-0.2888184,-0.9226074,0.2487793
0.63011215,-0.3139648,-0.963623,0.2937012
0.651072575,-0.222168,-0.8024902,0.4587402
0.672033,-0.395752,-0.8481445,0.4675293
0.692993425,-0.4074707,-1.0708008,0.4216309
0.71395385,-0.3635254,-0.692627,0.5153809
0.7349142750000001,-0.4094238,-0.690918,0.5080566
0.7558747,-0.3083496,-0.6516113,0.3972168
0.7768351250000001,-0.2802734,-0.6918945,0.3632812
0.79779555,-0.2397461,-0.7109375,0.3208008
0.8187559750000001,-0.2629395,-0.8046875,0.3442383
0.8397164,-0.2514648,-0.8508301,1.3876953
0.8577362550000001,-0.1196289,-0.7697754,-0.0085449
0.87575611,-0.1564941,-0.765625,0.0461426
0.893775965,-0.1286621,-0.786377,0.0654297
0.91179582,-0.1318359,-0.7570801,0.0664062
0.9298156750000001,-0.0844727,-0.7758789,0.0500488
0.9478355300000001,0.0012207,-0.8173828,0.0083008
0.965855385,0.03125,-0.84375,-0.0175781
0.98387524,0.0280762,-0.8259277,-0.0268555
1.001895095,-0.2888184,-0.9226074,0.2487793
1.01991495,-0.3139648,-0.963623,0.2937012
1.0379348050000001,-0.2524414,-0.9519043,0.2546387
1.05595466,-0.1394043,-0.9614258,0.111084
1.073974515,-0.1450195,-0.9035645,0.0998535
1.09199437,-0.2109375,-0.9592285,0.0925293
1.110014225,-0.2353516,-0.916748,0.0786133
1.12803408,-0.251709,-0.9089355,0.0332031
1.146053935,-0.2346191,-1.0146484,0.0751953
1.16407379,-0.2336426,-1.0310059,0.1342773
1.1820936450000001,-0.1828613,-0.9423828,0.0993652
