# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00994843, 0.00145211, 0.00108445, 0.00232509, 0.00268123, 0.00178726, 0.00178309, 0.00281498, 0.00173275, 0.00299006, 0.00404302, 0.00215025, 0.00282318, 0.00279833, 0.00298008, 0.00201749, 0.00184711, 0.00231047, 0.00241595, 0.000943811, 0.00189375, 0.00314753, 0.00385553, 0.00285967, 0.00303641, 0.00306636, 0.00328977, 0.00329072, 0.00370329, 0.00212789, 0.00484661, 0.00496441, 0.00466022, 0.00297033, 0.00387157, 0.00305008, 0.00448377, 0.00371837, 0.0032603, 0.00376196, 0.00305103, 0.00313101, 0.00324224, 0.00289105, 0.00303962, 0.00428164, 0.00316357, 0.00321859, 0.0041164, 0.00452423
0.01, 0.0319375, 0.0111237, 0.000974657, 0.00221686, 0.00437197, 0.00296391, 0.00117614, 0.00243974, 0.00329488, 0.00285991, 0.00303534, 0.0032799, 0.00255925, 0.00249159, 0.00318104, 0.00395101, 0.00435582, 0.00353521, 0.0045399, 0.00302703, 0.00225623, 0.00206841, 0.00231237, 0.00637166, 0.00498967, 0.00363713, 0.00508586, 0.00374889, 0.00471504, 0.00390102, 0.00367098, 0.0034422, 0.00333444, 0.00425897, 0.00341369, 0.00415795, 0.00411746, 0.00502039, 0.00523802, 0.00386302, 0.0032685, 0.00355054, 0.00318021, 0.00318496, 0.00322014, 0.00333765, 0.00436223, 0.00453693, 0.00305115, 0.00379782, 0.00634098
0.02, 0.0319375, 0.0109871, 0.0042154, 0.00491328, 0.00428639, 0.00173156, 0.00415403, 0.00340727, 0.00202356, 0.00515596, 0.00435084, 0.00162767, 0.00175822, 0.00286835, 0.00351882, 0.00425814, 0.0039896, 0.00357881, 0.00319316, 0.00161148, 0.0024332, 0.0026508, 0.00187162, 0.00403923, 0.00698754, 0.00346631, 0.0041767, 0.00313838, 0.00471207, 0.00445754, 0.00327361, 0.00339087, 0.00320944, 0.00336284, 0.00313719, 0.00554346, 0.00376338, 0.00332434, 0.00644818, 0.00394839, 0.00323713, 0.00336094, 0.00264331, 0.00255734, 0.00220972, 0.00263843, 0.00322299, 0.0046747, 0.00362953, 0.00349566, 0.00600486
0.03, 0.0319375, 0.00320718, 0.0050198, 0.00229001, 0.00399565, 0.00438384, 0.00320219, 0.00176953, 0.001626, 0.00385233, 0.00293479, 0.0023069, 0.00121567, 0.00257886, 0.00229405, 0.0032174, 0.00529921, 0.00323725, 0.00506582, 0.00281759, 0.00199929, 0.00219807, 0.00192338, 0.00354567, 0.00456636, 0.00338969, 0.00273794, 0.00339064, 0.0028611, 0.0042985, 0.00259004, 0.00388427, 0.00418038, 0.00441814, 0.0028718, 0.0046976, 0.00411212, 0.00310451, 0.00347819, 0.00295191, 0.00225837, 0.00319162, 0.00376469, 0.00332886, 0.0020094, 0.00214858, 0.00277943, 0.00329559, 0.00240299, 0.00257387, 0.0042763
0.04, 0.0319375, 0.00745373, 0.00184271, 0.000434066, 0.00248778, 0.00300195, 0.00231475, 0.00394305, 0.0038667, 0.00493961, 0.00359437, 0.00322441, 0.00386254, 0.00264176, 0.00214609, 0.00338244, 0.00567444, 0.00309251, 0.00268278, 0.00207507, 0.0023647, 0.00317831, 0.00407164, 0.00682819, 0.0063989, 0.00365423, 0.00515311, 0.00346465, 0.00233627, 0.00348199, 0.00326576, 0.00463566, 0.00431393, 0.00297093, 0.00298935, 0.00351466, 0.0029846, 0.00397748, 0.00415949, 0.00304248, 0.00199227, 0.0027106, 0.00306541, 0.00378333, 0.00328181, 0.00397653, 0.00360245, 0.00287156, 0.0027912, 0.00320659, 0.00525545
0.05, 0.0319375, 0.00305115, 0.00177524, 0.00268813, 0.00411295, 0.00276291, 0.00184021, 0.00221377, 0.0033443, 0.0044306, 0.00701548, 0.00266245, 0.00342462, 0.00470127, 0.00369853, 0.00376124, 0.00319803, 0.00525937, 0.00529411, 0.00303641, 0.00271726, 0.00415047, 0.00352143, 0.00660925, 0.00327456, 0.00288083, 0.00559099, 0.00521324, 0.00485254, 0.00424366, 0.00456399, 0.00288119, 0.00323784, 0.00299196, 0.00358831, 0.00479773, 0.00359449, 0.00464515, 0.00481707, 0.00379165, 0.00300385, 0.00300468, 0.00298127, 0.00270917, 0.00302631, 0.00547979, 0.00414489, 0.0032786, 0.00311176, 0.00294894, 0.00376374
0.06, 0.0319375, 0.00731516, 0.00102944, 0.00149413, 0.00380637, 0.00305769, 0.00352143, 0.00493511, 0.00585768, 0.00615629, 0.00413432, 0.00448507, 0.00497947, 0.00446347, 0.00339384, 0.00229881, 0.0103132, 0.0144181, 0.0145125, 0.0107728, 0.0142193, 0.01282, 0.0111186, 0.00706034, 0.00421113, 0.00522984, 0.00574224, 0.0117304, 0.00627192, 0.00459223, 0.00501185, 0.00544031, 0.00487923, 0.00528913, 0.00296819, 0.0048599, 0.00395694, 0.0042173, 0.00482858, 0.00550824, 0.00477365, 0.00351549, 0.00298876, 0.00315775, 0.00520683, 0.00493546, 0.00463364, 0.00329488, 0.00312115, 0.00316429, 0.00352523
0.07, 0.0319375, 0.0114839, 0.00142889, 0.00193278, 0.00420935, 0.00495871, 0.00631575, 0.0037534, 0.00347356, 0.00604041, 0.00620001, 0.00566425, 0.00486452, 0.00703619, 0.00565453, 0.0036009, 0.0190255, 0.0349049, 0.0341681, 0.0170511, 0.0211761, 0.0193756, 0.0154895, 0.0118884, 0.00613757, 0.00783773, 0.00814261, 0.00677586, 0.00781195, 0.00695072, 0.00569519, 0.00705797, 0.00496998, 0.00478255, 0.00397463, 0.00354828, 0.00307599, 0.00405585, 0.00576251, 0.0102468, 0.00844786, 0.00549509, 0.00442502, 0.004879, 0.0106638, 0.00849999, 0.00648099, 0.00425648, 0.00434882, 0.00425861, 0.00376053
0.08, 0.0319375, 0.00684145, 0.00269764, 0.00191279, 0.00250919, 0.00176334, 0.00318354, 0.00360827, 0.00267374, 0.0044338, 0.00637083, 0.00443226, 0.00289688, 0.00421588, 0.00426372, 0.00321491, 0.00781573, 0.014101, 0.0154835, 0.00438858, 0.00534143, 0.00631741, 0.00338719, 0.0063886, 0.00422241, 0.00617394, 0.00700861, 0.0050842, 0.00475348, 0.00249373, 0.00313351, 0.00525545, 0.00450857, 0.0023, 0.00324117, 0.00514623, 0.00339515, 0.00351264, 0.00353343, 0.00436746, 0.00503059, 0.00409989, 0.00345586, 0.00451426, 0.00465417, 0.00472382, 0.00381148, 0.00347879, 0.00394626, 0.00387275, 0.00375768
0.09, 0.0319375, 0.003587, 0.00369652, 0.00225421, 0.00372918, 0.00170384, 0.00181463, 0.00288035, 0.00204069, 0.00303891, 0.00445647, 0.00283554, 0.00244271, 0.00293004, 0.00324604, 0.00233306, 0.00277848, 0.00461774, 0.00385838, 0.00181748, 0.00134806, 0.00431416, 0.00333622, 0.00274757, 0.00209993, 0.00355588, 0.00474589, 0.00472038, 0.00319827, 0.00243213, 0.00609148, 0.00473224, 0.00373737, 0.00209934, 0.00240775, 0.00597003, 0.00386943, 0.00430585, 0.00511741, 0.00409123, 0.00420543, 0.00360066, 0.00271571, 0.00337103, 0.00272558, 0.0029468, 0.0027811, 0.00284885, 0.00241845, 0.00456387, 0.00473853
0.1, 0.0319375, 0.00204152, 0.00545347, 0.0090907, 0.0100129, 0.00305329, 0.00138699, 0.00247744, 0.00232676, 0.00190363, 0.00187364, 0.00329214, 0.00235471, 0.00146294, 0.00190863, 0.00124532, 0.00159732, 0.00347285, 0.00240442, 0.0015384, 0.00183902, 0.00328715, 0.00449884, 0.00197454, 0.00348199, 0.00271357, 0.00373405, 0.00416365, 0.0048593, 0.00310725, 0.00476297, 0.00340489, 0.00443036, 0.00279738, 0.00291067, 0.0048096, 0.00384793, 0.00363024, 0.00454749, 0.00597346, 0.00426787, 0.00327218, 0.0023597, 0.0037515, 0.00297069, 0.00294763, 0.00405893, 0.00405193, 0.0032439, 0.00384128, 0.00495302
0.11, 0.0319375, 0.00972675, 0.00615866, 0.00941704, 0.0103703, 0.00325139, 0.00176143, 0.00213169, 0.00261132, 0.00235566, 0.00315252, 0.00301134, 0.00433505, 0.00352143, 0.00341749, 0.00427096, 0.00252678, 0.00546521, 0.00469712, 0.00438692, 0.00397796, 0.00425375, 0.00499631, 0.00553101, 0.00616802, 0.00426965, 0.00419285, 0.0021493, 0.0031978, 0.00334395, 0.00417599, 0.00316298, 0.00254842, 0.00371956, 0.00421184, 0.00534747, 0.00375625, 0.00268005, 0.00383772, 0.00582154, 0.00287192, 0.00249266, 0.00222733, 0.00319055, 0.00353153, 0.00405573, 0.00436128, 0.00369984, 0.00395659, 0.0049739, 0.00494199
0.12, 0.0319375, 0.00535056, 0.00144437, 0.00587724, 0.00503154, 0.00525107, 0.00344279, 0.00336533, 0.00773968, 0.00443819, 0.00483214, 0.00649342, 0.00980089, 0.00842978, 0.00944621, 0.00552223, 0.00769307, 0.0126401, 0.00822053, 0.00860471, 0.00899241, 0.00946133, 0.0113072, 0.0120259, 0.00737551, 0.00398556, 0.00377656, 0.0033588, 0.00490723, 0.00432947, 0.00495741, 0.00344838, 0.00343495, 0.00511148, 0.00365435, 0.00526672, 0.00413634, 0.00415925, 0.00347392, 0.00485527, 0.00381504, 0.0025703, 0.00309298, 0.00451842, 0.00381943, 0.00302631, 0.00326945, 0.00524941, 0.00399601, 0.00400752, 0.00553267
0.13, 0.0319375, 0.00546948, 0.000806721, 0.00356028, 0.00594289, 0.00259278, 0.00182034, 0.0034839, 0.00931111, 0.00883019, 0.00761629, 0.00665827, 0.0117207, 0.00823743, 0.00846973, 0.00781987, 0.0101151, 0.0173572, 0.0110184, 0.0105247, 0.0105397, 0.0106171, 0.0081095, 0.00987266, 0.00492882, 0.00446335, 0.00452542, 0.00402854, 0.00639476, 0.00467043, 0.00366849, 0.00498232, 0.00271012, 0.0035756, 0.00316738, 0.00575125, 0.0045539, 0.00508646, 0.0034302, 0.00340382, 0.00457123, 0.00345182, 0.00257756, 0.00340561, 0.00413314, 0.00439428, 0.0042649, 0.00450987, 0.00403163, 0.00365625, 0.00565595
0.14, 0.0319375, 0.0023289, 0.00158304, 0.00258957, 0.00274852, 0.00331412, 0.00230321, 0.00701512, 0.00593436, 0.00705868, 0.00394174, 0.0031909, 0.00807698, 0.00653476, 0.0100757, 0.00797162, 0.00970644, 0.0162299, 0.0104006, 0.0110818, 0.00851087, 0.00806137, 0.0042141, 0.00605511, 0.00416804, 0.00263082, 0.00632783, 0.00333397, 0.00303095, 0.00336996, 0.0023817, 0.00284362, 0.00442656, 0.00344624, 0.00368119, 0.00384212, 0.00353842, 0.00530811, 0.00440259, 0.00266839, 0.00360779, 0.00195348, 0.00242452, 0.0039801, 0.00443321, 0.00294133, 0.00431179, 0.0055412, 0.00277171, 0.00217832, 0.00483273
0.15, 0.0319375, 0.0046569, 0.00184616, 0.00218593, 0.00152864, 0.0025577, 0.00297818, 0.00927875, 0.00713219, 0.00793294, 0.00333515, 0.00640305, 0.0104587, 0.0149868, 0.0118775, 0.00323642, 0.00661967, 0.0101232, 0.00736072, 0.00560202, 0.0056179, 0.00540996, 0.00398425, 0.00662251, 0.00865116, 0.00547766, 0.00616115, 0.00467339, 0.00493238, 0.00674791, 0.00479785, 0.0038452, 0.00342355, 0.00424484, 0.00362383, 0.00271357, 0.00227419, 0.00368345, 0.0037445, 0.00376944, 0.0030502, 0.00232724, 0.00213193, 0.00275661, 0.00329012, 0.0048835, 0.00375839, 0.0039535, 0.00245567, 0.0031959, 0.00526293
0.16, 0.0319375, 0.00870729, 0.000955721, 0.00399826, 0.00285004, 0.00171026, 0.00330117, 0.00241607, 0.00465915, 0.00244366, 0.00380601, 0.0054383, 0.00460469, 0.00681363, 0.00583825, 0.00291506, 0.00173347, 0.00376492, 0.00289961, 0.00476321, 0.00288654, 0.00327087, 0.00426929, 0.0030376, 0.00337697, 0.00190125, 0.00338553, 0.00342248, 0.00338101, 0.00417017, 0.00471361, 0.00401524, 0.00380483, 0.00423226, 0.00333123, 0.00217273, 0.0029941, 0.00338767, 0.00341666, 0.00248469, 0.00206186, 0.00188911, 0.00245615, 0.0028945, 0.00346216, 0.00474138, 0.00344101, 0.0037268, 0.00252773, 0.00303463, 0.00477187
0.17, 0.0319375, 0.00792407, 0.00324723, 0.00511148, 0.00743539, 0.00576097, 0.00255449, 0.00262904, 0.000821253, 0.0011584, 0.00298091, 0.00386159, 0.00245139, 0.00280832, 0.00225528, 0.00159268, 0.00173513, 0.00210683, 0.00265187, 0.00350504, 0.00339111, 0.00310558, 0.00257993, 0.00241821, 0.00159315, 0.00126187, 0.0018909, 0.00177429, 0.00217701, 0.00354127, 0.00345586, 0.00359722, 0.00397879, 0.00409871, 0.00264497, 0.00267707, 0.00323594, 0.00376386, 0.00237849, 0.0019994, 0.00225908, 0.00189292, 0.0028246, 0.00301882, 0.00307207, 0.00408446, 0.00328109, 0.0032988, 0.00312947, 0.00271274, 0.00400527
0.18, 0.0319375, 0.00615167, 0.00135687, 0.00194253, 0.00395112, 0.00388392, 0.00327575, 0.00109446, 0.00160708, 0.00165326, 0.00279952, 0.0022868, 0.00145615, 0.00293265, 0.00312032, 0.00238979, 0.00198311, 0.00371314, 0.00322228, 0.00287192, 0.0022592, 0.00279203, 0.00296498, 0.00192314, 0.00289985, 0.00201892, 0.00253725, 0.00281331, 0.00406546, 0.00258517, 0.00283102, 0.00331424, 0.00558993, 0.00669261, 0.00565844, 0.00493582, 0.00315965, 0.0029487, 0.00279073, 0.00361278, 0.00272296, 0.0025357, 0.00317867, 0.00242452, 0.00237255, 0.0043271, 0.00349376, 0.00276029, 0.00434692, 0.00286443, 0.00465037
0.19, 0.0319375, 0.00487057, 0.00150031, 0.00262726, 0.00524146, 0.00550018, 0.00159637, 0.00179071, 0.00397345, 0.00141735, 0.00180653, 0.00339468, 0.0032275, 0.0021399, 0.0030319, 0.00304331, 0.00152829, 0.00420852, 0.00355458, 0.00351811, 0.00196395, 0.00356313, 0.00309572, 0.00388261, 0.00338161, 0.00339337, 0.00253118, 0.00218665, 0.00265615, 0.00362489, 0.00438906, 0.00377443, 0.00567658, 0.00496417, 0.00508729, 0.00465037, 0.00408185, 0.00352227, 0.00389567, 0.00399458, 0.00323677, 0.00353046, 0.00306113, 0.0033443, 0.00214953, 0.00501434, 0.00375602, 0.00497828, 0.00504613, 0.00409111, 0.00414631
0.2, 0.0319375, 0.00143877, 0.00143485, 0.0032401, 0.0056441, 0.00396514, 0.00097692, 0.00490071, 0.00784909, 0.00185044, 0.00123222, 0.00401215, 0.00312388, 0.0014202, 0.00239431, 0.00328454, 0.00233128, 0.00329749, 0.00372918, 0.00329214, 0.00224731, 0.00189911, 0.00251953, 0.00553267, 0.00495266, 0.00263974, 0.0031328, 0.00325757, 0.00373796, 0.00389923, 0.00507389, 0.00389448, 0.00351585, 0.00411319, 0.00313933, 0.00389389, 0.00348485, 0.00423748, 0.00377288, 0.00490937, 0.00292398, 0.00245318, 0.002892, 0.00256222, 0.00282627, 0.00437303, 0.00523162, 0.00618816, 0.0043493, 0.00341262, 0.00307837
0.21, 0.0319375, 0.00433315, 0.00220782, 0.00120198, 0.00170991, 0.00168563, 0.0019298, 0.00319292, 0.00671381, 0.00213502, 0.00190101, 0.00169943, 0.0018746, 0.00193813, 0.00192469, 0.00241203, 0.00261763, 0.00248933, 0.00241477, 0.0031303, 0.00230833, 0.0014183, 0.00154685, 0.00563568, 0.00423891, 0.00223185, 0.00206174, 0.00457965, 0.00280868, 0.00383547, 0.00460505, 0.00420864, 0.00401025, 0.00242654, 0.00409681, 0.00482039, 0.00254985, 0.00413883, 0.00409657, 0.00482075, 0.00311057, 0.00328085, 0.00406831, 0.00230583, 0.0029323, 0.00326933, 0.0036287, 0.00326957, 0.00301039, 0.00212551, 0.0029733
0.22, 0.0319375, 0.0051824, 0.00116888, 0.00189923, 0.00350314, 0.00469036, 0.00271072, 0.00256055, 0.00585436, 0.00373393, 0.00287798, 0.00390256, 0.00256567, 0.00334834, 0.00258933, 0.00327765, 0.00149115, 0.00210885, 0.00278336, 0.00148401, 0.00111887, 0.00203343, 0.00281723, 0.00297081, 0.00298626, 0.00247637, 0.00150615, 0.0032079, 0.00289331, 0.00392821, 0.00368321, 0.00469261, 0.00378678, 0.00283946, 0.0039605, 0.00498777, 0.00280071, 0.00353379, 0.00475929, 0.0036009, 0.00304176, 0.00208268, 0.00334537, 0.0029298, 0.0024816, 0.00327717, 0.00431618, 0.00416186, 0.00268088, 0.00278704, 0.00368119
