Time (seconds), x, y, z
0.017,-0.2163086, 0.09790039, 0.17456055
0.037,-0.43188477, 0.05102539, 0.4104004
0.057,-0.62768555, 0.18310547, 0.7163086
0.077,-0.6921387, 0.068603516, 0.670166
0.097,-0.81640625, 0.12939453, 0.41992188
0.118,-1.1589355, 0.15039062, 0.1394043
0.138,-2.0895996, -0.022705078, 0.40307617
0.158,-2.4829102, -0.1303711, 0.57958984
0.178,-2.7788086, -0.042236328, 0.8898926
0.198,-2.6062012, 0.31567383, 1.4423828
0.218,-2.1455078, 0.37036133, 1.4143066
0.238,-1.6755371, 0.19897461, 1.0168457
0.258,-1.2709961, 0.056396484, 0.5131836
0.278,-0.91064453, 0.05859375, 0.03173828
0.298,-0.60253906, 0.1303711, -0.33764648
0.318,0.107177734, -0.15649414, -0.33740234
0.338,0.32373047, -0.1743164, -0.3713379
0.358,0.29467773, -0.13671875, -0.18701172
0.378,0.12841797, -0.07324219, 0.021728516
0.398,-0.048339844, -0.0068359375, 0.19848633
0.418,-0.15039062, 0.07055664, 0.34570312
0.438,-0.17993164, 0.20825195, 0.513916
0.458,-0.20263672, 0.25317383, 0.5617676
0.478,-0.4013672, 0.21142578, 0.51586914
0.498,-0.9199219, 0.13476562, 0.40576172
0.519,-1.6989746, -0.115478516, 0.13989258
0.539,-2.5197754, -0.021728516, -0.13574219
0.559,-3.0681152, 0.5629883, -0.064941406
0.579,-3.2841797, 0.66918945, 0.23168945
0.599,-3.2590332, 0.4086914, 0.65649414
0.619,-2.8754883, 0.040039062, 0.71972656
0.639,-2.149414, -0.14233398, 0.57910156
0.659,-1.4558105, -0.26953125, 0.35620117
0.679,-0.68481445, -0.12646484, 0.15551758
0.699,-0.10620117, 0.1538086, 0.2199707
0.720,0.47436523, 0.32495117, 0.26245117
0.740,0.79785156, 0.24023438, 0.2602539
0.760,0.9440918, 0.12719727, 0.21875
0.780,0.92871094, 0.11987305, 0.15942383
0.800,0.87353516, 0.091796875, 0.059326172
0.820,0.6809082, 0.019042969, -0.001953125
0.840,0.3708496, -0.03540039, 0.011474609
0.860,-0.092285156, -0.12084961, 0.15185547
0.880,-0.7207031, -0.12988281, 0.46533203
0.900,-1.0739746, 0.080322266, 0.7858887
0.921,-1.2736816, 0.36083984, 0.8540039
0.941,-2.114746, 0.38623047, 0.56347656
0.961,-3.159668, -0.04321289, 0.17919922
0.981,-3.6777344, -0.22705078, 0.3461914
1.001,-3.3132324, 0.14208984, 0.5119629
1.021,-2.842041, 0.1640625, 0.87841797
1.041,-2.0270996, -0.13378906, 0.8864746
1.061,-1.2429199, -0.043701172, 0.6052246
1.081,-0.66674805, -0.111816406, 0.3701172
1.101,-0.47192383, -0.10498047, 0.084228516
1.121,0.44677734, 0.029785156, -0.35864258
1.142,0.9460449, -0.30688477, -0.28320312
1.162,0.638916, -0.23217773, -0.031982422
1.182,0.20922852, -0.06762695, 0.17602539
1.202,0.16040039, 0.14331055, 0.043945312
1.222,0.11352539, 0.031982422, 0.08203125
1.242,-0.16113281, -0.107910156, 0.14916992
1.262,-0.41333008, -0.107666016, 0.043701172
1.282,-0.7910156, -0.051513672, 0.2097168
1.302,-1.3051758, -0.072509766, 0.20581055
1.323,-2.0031738, -0.21582031, -0.05126953
1.343,-3.104248, -0.2709961, 0.3239746
1.363,-3.4030762, -0.071777344, 0.83203125
1.383,-2.9006348, 0.21826172, 0.5793457
1.403,-2.1298828, -0.58862305, 0.8249512
1.423,-1.0412598, -0.041259766, 0.704834
1.443,-0.54174805, 0.23754883, 0.642334
1.463,0.0053710938, 0.2565918, 0.076416016
1.483,0.11328125, 0.044921875, -0.08154297
1.503,0.13720703, -0.028320312, -0.05102539
1.523,0.19848633, -0.013427734, -0.12548828
1.543,0.20629883, -0.0769043, -0.115722656
1.563,-0.020751953, -0.1821289, -0.055908203
1.583,-0.33447266, -0.26611328, 0.107666016
1.603,-0.296875, -0.1940918, 0.2980957
1.623,-0.89404297, 0.13500977, 0.35327148
1.643,-1.9912109, -0.16064453, 0.1694336
1.663,-3.177246, -0.78125, 0.88916016
1.683,-3.2460938, -0.5036621, 1.3183594
1.703,-2.5341797, -0.18847656, 1.4204102
1.724,-1.8571777, -0.12109375, 1.2915039
1.739,-0.8991699, -0.19848633, 0.8696289
1.754,-0.3869629, 0.09057617, 0.4152832
1.769,-0.024414062, 0.07397461, 0.034179688
1.784,0.140625, 0.20800781, -0.23510742
1.799,0.22583008, -0.0087890625, -0.29907227
1.814,0.34375, -0.07543945, -0.26464844
1.829,0.62280273, -0.053466797, -0.2055664
1.844,0.59765625, 0.14331055, -0.06958008
1.859,0.45703125, 0.013671875, 0.13574219
1.874,-0.009521484, -0.40942383, 0.39453125
1.889,-1.1091309, -0.34594727, 0.54003906
1.904,-2.5932617, -0.111816406, 0.5671387
1.919,-2.9821777, -0.954834, 0.90625
1.934,-4.404297, -0.69873047, 1.7160645
1.949,-1.5524902, -0.6254883, 2.1635742
1.964,-1.0673828, 0.020751953, 1.7526855
1.979,-0.8334961, 0.099853516, 0.90405273
1.994,-0.24047852, -0.041015625, 0.059326172
2.009,-0.19018555, 0.021972656, -0.052490234
2.025,-0.10131836, 0.15014648, -0.11645508
2.045,0.052490234, 0.011230469, -0.21533203
2.065,0.08276367, -0.2529297, 0.030761719
2.085,0.095214844, -0.22851562, 0.0703125
2.105,0.09741211, -0.24707031, 0.029541016
2.125,0.07055664, 0.036132812, -0.084472656
2.145,-0.087402344, 0.095214844, 0.08276367
2.165,-1.0803223, 0.52685547, 0.12036133
2.185,-3.326416, -0.119628906, 0.11450195
2.205,-4.0078125, -0.91918945, 1.21875
2.225,-3.0874023, -0.7885742, 2.0898438
2.246,0.26342773, 0.13964844, 1.2861328
2.266,1.6352539, -0.55371094, 0.17407227
2.286,-0.024902344, -0.98950195, 0.7927246
2.306,-0.27319336, -0.47485352, 0.91674805
2.326,-0.2788086, 0.0056152344, 0.39111328
2.346,-0.14941406, 0.33447266, -0.20678711
2.366,-0.06689453, 0.16357422, -0.30273438
2.386,0.21899414, -0.09667969, -0.203125
2.406,0.24682617, -0.13574219, -0.048828125
2.427,0.013671875, -0.09008789, 0.1015625
2.447,-0.51000977, -0.20507812, 0.20410156
2.467,-1.1647949, -0.17163086, 0.3618164
2.487,-2.1589355, -0.8288574, 0.7546387
2.507,-2.409668, -0.7141113, 0.38720703
2.527,-2.183838, -0.49047852, 0.06347656
2.547,-0.8244629, -1.090332, 0.49145508
2.567,-0.9399414, -0.061523438, 0.72558594
2.587,-1.1584473, 0.78686523, 0.7224121
2.607,-0.5708008, 0.60058594, 0.7055664
2.627,-0.484375, 0.44482422, 0.2746582
2.647,-0.41503906, 0.27954102, -0.029052734
2.667,-0.28759766, 0.14892578, 0.23510742
2.687,-0.17211914, -0.15673828, 0.41796875
2.707,0.028564453, -0.28344727, 0.4580078
2.727,0.10961914, -0.4260254, 0.30444336
2.747,-0.005126953, -0.5432129, 0.2512207
2.767,-0.4194336, -0.24560547, 0.27026367
2.787,-0.77734375, -0.22998047, 0.2006836
2.807,-1.4526367, -0.10986328, -0.16967773
2.828,-3.1066895, 0.032470703, -0.037109375
2.848,-3.2858887, 0.17016602, 1.0983887
2.868,-2.4404297, -0.021972656, 2.1484375
2.888,-1.6555176, -0.27026367, 2.1223145
2.908,-1.1804199, 0.01171875, 1.0991211
2.928,-1.1647949, 0.07128906, 1.0581055
2.948,-0.37158203, 0.51000977, 0.4807129
2.968,0.13842773, 0.46826172, -0.024414062
2.988,-0.60546875, 0.27270508, 0.24731445
3.008,-0.026367188, -0.14770508, 0.22949219
3.028,1.1240234, -0.171875, -0.15649414
3.049,0.51660156, -0.13574219, -0.20654297
3.069,0.18066406, -0.49047852, -0.29467773
3.089,-0.08642578, -0.0087890625, -0.3725586
3.109,-0.7116699, -0.03125, -0.4333496
3.129,-1.4799805, -0.043945312, -0.28686523
3.149,-2.6794434, -0.015380859, 0.041503906
3.169,-3.1848145, 0.37109375, 0.6220703
3.189,-2.1933594, 0.9992676, 1.1931152
3.209,-1.4428711, 0.5407715, 1.4558105
3.230,-1.581543, 0.10107422, 1.4375
3.250,-1.0966797, -0.06518555, 1.0056152
3.270,-0.6352539, 0.02758789, 0.43920898
3.290,-0.26489258, 0.12182617, 0.21826172
3.310,-0.0703125, 0.18139648, 0.25439453
3.330,0.2770996, 0.11645508, 0.19116211
3.350,0.24609375, 0.0703125, 0.02368164
3.370,0.32202148, 0.037841797, -0.19628906
3.390,0.28759766, 0.11669922, -0.57299805
3.410,-0.052978516, 0.07470703, -0.31860352
3.430,-0.5644531, 0.025878906, -0.12231445
3.450,-0.70996094, -0.06298828, -0.018066406
3.470,-1.1330566, 0.11401367, 0.009277344
3.490,-2.1079102, -0.018798828, -0.08129883
3.510,-2.723877, 0.34765625, 0.17797852
3.530,-2.7243652, 0.25878906, 0.5996094
3.550,-2.2165527, 0.23388672, 0.9189453
3.570,-1.7202148, 0.5180664, 0.97265625
3.590,-1.2546387, 0.5427246, 0.89941406
3.610,-0.9875488, 0.30249023, 0.7282715
3.631,-0.65527344, 0.029785156, 0.5361328
3.651,-0.21679688, -0.11376953, 0.3935547
3.671,0.14477539, -0.07788086, 0.20043945
3.691,0.30395508, -0.05834961, -0.056640625
3.711,0.39379883, -0.079833984, -0.3046875
3.731,0.17480469, -0.08691406, -0.24389648
3.751,-0.021240234, 0.020263672, -0.123291016
3.771,-0.12451172, 0.14624023, -0.095214844
3.791,-0.40576172, 0.23461914, -0.07543945
3.811,-0.93725586, 0.28344727, 0.049316406
3.831,-1.9777832, 0.1616211, 0.2758789
3.852,-2.9924316, -0.0026855469, 0.118652344
3.872,-3.6359863, -0.19116211, 0.30371094
3.892,-3.2797852, 0.25341797, 0.29760742
3.912,-2.4399414, 0.609375, 0.30859375
3.932,-1.8449707, 0.08691406, 0.29492188
3.952,-1.2670898, -0.050048828, 0.068603516
3.972,-0.6501465, 0.009033203, 0.02758789
3.992,-0.06982422, 0.021484375, 0.026611328
4.012,0.24169922, -0.0014648438, 0.05053711
4.033,0.34277344, 0.024658203, 0.08935547
4.053,0.23339844, 0.06933594, 0.13305664
4.073,0.13964844, 0.040283203, 0.1538086
4.093,0.041748047, 0.09008789, 0.14111328
4.113,-0.106933594, 0.14086914, 0.023925781
4.133,-0.421875, 0.07519531, -0.10644531
4.153,-0.7922363, -0.1821289, -0.10473633
4.173,-1.25, -0.2631836, -0.19946289
4.193,-1.9958496, -0.13305664, -0.5019531
4.213,-2.9006348, 0.0087890625, -0.84521484
4.233,-3.3481445, 0.12646484, -0.63671875
4.253,-2.8625488, 0.42163086, -0.115722656
4.273,-1.8681641, 0.18676758, 0.24682617
4.293,-1.2832031, 0.031982422, 0.24389648
4.313,-0.8574219, 0.122558594, 0.012939453
4.333,-0.37280273, 0.12451172, -0.21948242
4.353,0.03955078, 0.027832031, -0.125
4.373,0.52075195, -0.110839844, -4.8828125E-4
4.393,0.70410156, -0.059326172, 0.09692383
4.413,0.59814453, -0.06738281, -0.04638672
4.434,0.31079102, -0.045166016, -0.16088867
4.454,-0.037109375, 0.040283203, -0.06933594
4.474,-0.27978516, 0.11254883, 0.010986328
4.494,-0.61621094, 0.06567383, 0.059326172
4.514,-1.2849121, -0.09765625, 0.13916016
4.534,-2.2890625, -0.2890625, 0.2722168
4.554,-3.2172852, -0.17407227, -0.06738281
4.574,-3.5351562, 0.5402832, -0.24658203
4.594,-3.322998, 0.78930664, -0.0053710938
4.614,-2.7490234, 0.59472656, 0.32885742
4.635,-1.982666, 0.28295898, 0.36694336
4.655,-1.2980957, 0.12036133, 0.24414062
4.675,-0.6882324, 0.029785156, 0.17358398
4.695,-0.32202148, -0.0073242188, 0.19238281
4.715,0.18310547, -0.04321289, 0.18823242
