# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.48385, -5.72868, -4.90343, -5.49334, -5.83104, -5.89309, -6.56376, -6.65132, -6.66438, -6.25089, -6.49404, -6.58469, -6.89131, -6.83494, -6.53305, -6.42338, -6.37193, -6.24272, -6.05261, -5.97571
0.01, 0.0319375, -4.81854, -5.2166, -5.08416, -4.95278, -5.50192, -5.67464, -5.75956, -5.95961, -6.07137, -5.55969, -6.29151, -6.33359, -6.87426, -6.63375, -6.56607, -6.30664, -6.22024, -5.98588, -5.85706, -5.83599
0.02, 0.0319375, -3.90577, -4.08659, -4.62256, -4.67665, -4.64733, -5.37051, -5.9205, -5.59141, -5.93172, -5.61263, -5.88358, -5.9686, -6.11141, -6.16386, -6.26526, -5.97739, -6.10181, -6.17804, -6.0487, -5.90041
0.03, 0.0319375, -3.98641, -4.49414, -4.20411, -4.21868, -4.22744, -4.89977, -5.23965, -5.7546, -6.13733, -5.36512, -5.64206, -5.95094, -5.88553, -5.9536, -5.96475, -6.05171, -6.02451, -5.90054, -5.89648, -6.12038
0.04, 0.0319375, -3.22824, -3.7023, -3.67855, -3.99559, -4.15928, -4.84989, -4.86279, -5.43259, -5.66599, -5.29794, -5.60976, -5.71102, -5.80755, -5.87178, -5.94134, -5.83239, -5.80431, -5.7528, -5.65344, -5.70349
0.05, 0.0319375, -2.90378, -3.42366, -3.38602, -4.24098, -4.07958, -4.64385, -5.1875, -4.96688, -5.05079, -5.35017, -5.17577, -5.66705, -5.58091, -5.49577, -5.62873, -5.53482, -5.68482, -5.50349, -5.44679, -5.58791
0.06, 0.0319375, -3.08698, -3.7174, -3.16046, -3.58733, -4.01138, -4.83394, -5.05988, -4.8394, -4.81571, -5.07223, -5.19949, -5.27937, -5.50407, -5.51877, -5.5227, -5.34709, -5.39353, -5.61231, -5.55004, -5.53981
0.07, 0.0319375, -3.50948, -3.52227, -3.16604, -3.68564, -3.78544, -4.61772, -4.9055, -5.14778, -4.87612, -4.69517, -5.21556, -5.21503, -5.50406, -5.54257, -5.50015, -5.31347, -5.42374, -5.53937, -5.61458, -5.48221
0.08, 0.0319375, -3.03196, -3.27223, -3.75394, -3.52757, -3.76885, -4.67932, -5.00737, -5.03285, -4.85891, -4.72964, -5.38158, -6.01475, -5.6833, -5.87218, -5.72117, -5.90496, -5.84182, -5.61808, -5.69151, -5.71093
0.09, 0.0319375, -2.99199, -3.59961, -3.68152, -3.81951, -3.82603, -4.30112, -5.36962, -4.95914, -4.84357, -4.63459, -5.34971, -5.66304, -5.47698, -5.7138, -5.5945, -5.76712, -5.89161, -5.76289, -5.64461, -5.52334
0.1, 0.0319375, -3.32349, -3.85103, -3.87026, -3.78503, -4.15402, -4.4097, -5.21908, -5.15518, -5.07499, -5.14998, -5.56524, -5.89257, -5.47248, -5.71736, -5.77264, -5.95077, -5.95195, -5.73515, -5.57667, -5.3724
0.11, 0.0319375, -3.71639, -3.14469, -3.54953, -3.45583, -4.06983, -4.73491, -4.88824, -4.79086, -4.92605, -4.51378, -5.21496, -5.57997, -5.62543, -5.6383, -5.67839, -5.78055, -5.66876, -5.57919, -5.64051, -5.43507
0.12, 0.0319375, -2.74422, -3.68813, -3.22525, -2.89942, -3.06013, -4.40167, -4.4138, -4.9119, -4.74572, -4.6484, -5.29602, -5.45775, -5.37908, -5.59191, -5.78486, -5.96069, -5.59737, -5.41585, -5.38665, -5.50873
0.13, 0.0319375, -2.25313, -3.37468, -3.04943, -2.94991, -2.77186, -3.75544, -4.05071, -4.29341, -4.36373, -4.5409, -5.15992, -5.09859, -5.14854, -5.34966, -5.38245, -5.4312, -5.37144, -5.4918, -5.48657, -5.19245
0.14, 0.0319375, -2.15424, -2.32295, -2.90095, -3.16298, -2.98319, -3.39877, -4.2848, -4.20476, -4.13703, -4.15858, -4.69546, -4.95385, -5.08058, -5.149, -5.53355, -5.39959, -5.38612, -5.3556, -5.24618, -5.11988
0.15, 0.0319375, -2.39747, -1.92704, -2.17343, -2.52466, -3.11703, -3.79658, -4.27471, -4.09529, -4.33084, -4.00492, -4.39883, -5.23887, -5.17712, -5.18514, -5.1889, -5.06661, -5.29789, -5.24565, -5.13481, -5.03661
0.16, 0.0319375, -2.51092, -2.01557, -1.87092, -2.70279, -2.8519, -3.49553, -4.29923, -3.58762, -4.12028, -4.09933, -4.53263, -5.07104, -4.72542, -4.9292, -5.26623, -5.19545, -5.26247, -5.36846, -5.07237, -5.08242
0.17, 0.0319375, -2.21238, -2.59984, -1.86695, -1.71443, -2.28338, -3.48935, -3.7844, -3.5977, -3.55696, -4.12215, -4.30124, -4.97976, -4.68272, -5.01002, -5.38881, -5.30234, -5.18267, -5.10162, -5.25055, -5.18528
0.18, 0.0319375, -1.59906, -2.12131, -2.20748, -2.31655, -2.75097, -3.63626, -3.56982, -3.53891, -3.38154, -3.4309, -4.13156, -4.60466, -4.37505, -4.67001, -5.02486, -5.04214, -5.14361, -5.08439, -5.16794, -5.06693
0.19, 0.0319375, -1.68767, -2.10373, -2.49021, -3.03948, -3.03686, -3.5164, -3.73555, -3.38281, -3.18898, -3.60652, -4.3472, -4.76418, -4.38077, -4.73701, -4.75994, -5.05509, -5.14131, -5.09745, -5.16011, -4.75464
0.2, 0.0319375, -1.89806, -2.17777, -2.65984, -2.98667, -2.67877, -3.16467, -3.73435, -3.7229, -3.39061, -3.72798, -4.25386, -4.90239, -4.53823, -4.91552, -4.78806, -5.06089, -5.24328, -5.11227, -5.18701, -4.93386
0.21, 0.0319375, -2.08903, -2.21686, -2.62813, -2.60937, -2.69529, -3.25085, -3.41823, -3.71502, -3.63505, -3.56319, -3.6541, -4.60406, -4.58766, -4.737, -4.92094, -4.92237, -5.23711, -5.29199, -5.07452, -5.00015
0.22, 0.0319375, -2.43017, -2.73926, -2.64742, -2.34988, -2.64138, -3.55282, -3.55653, -3.57358, -3.48745, -3.64848, -3.92453, -4.59008, -4.54409, -4.34912, -4.80099, -4.86749, -4.97787, -4.83024, -4.83532, -4.90415
0.23, 0.0319375, -2.4261, -2.4584, -2.77785, -2.53291, -2.98338, -3.70314, -3.67001, -3.69871, -3.42043, -3.74159, -3.92844, -4.33549, -4.63381, -4.59116, -4.6, -4.71324, -4.76256, -4.69958, -4.9656, -5.014
0.24, 0.0319375, -2.05564, -1.92123, -2.20056, -2.71576, -2.72552, -3.25613, -3.1511, -3.47352, -3.45188, -3.59255, -3.79903, -4.51748, -4.77476, -4.61075, -4.50944, -4.32539, -4.52116, -4.78174, -4.9128, -4.69977
0.25, 0.0319375, -1.81669, -2.03733, -1.92521, -2.10048, -2.5827, -3.14338, -3.05892, -3.29405, -3.29429, -3.52558, -3.57288, -4.40395, -4.51972, -4.68767, -4.58545, -4.72105, -4.69519, -4.77836, -4.76602, -4.45765
0.26, 0.0319375, -1.54841, -2.28177, -1.97525, -2.11493, -2.56506, -3.17937, -3.0818, -2.95896, -3.37274, -3.35529, -3.51374, -4.07913, -4.05375, -4.60609, -4.6491, -4.72892, -4.62923, -4.84978, -4.53822, -4.36085
0.27, 0.0319375, -1.46809, -1.79491, -1.97526, -2.19948, -1.97815, -2.5433, -2.93531, -3.19925, -3.06638, -3.29983, -3.58902, -4.22254, -4.25632, -4.45658, -4.50447, -4.56547, -4.61316, -4.74109, -4.4663, -4.61099
0.28, 0.0319375, -0.912124, -0.989825, -1.65776, -2.282, -2.32685, -2.39748, -3.1444, -3.26198, -3.02061, -3.32985, -3.64336, -4.23343, -4.04399, -4.4016, -4.30957, -4.31559, -4.27214, -4.66923, -4.34617, -4.4801
0.29, 0.0319375, -1.3043, -1.66803, -1.54384, -1.96626, -2.06614, -2.6438, -3.38997, -3.20524, -3.02636, -3.18473, -3.27915, -4.19251, -3.86626, -4.48474, -4.23803, -4.12815, -4.34953, -4.53137, -4.78421, -4.57584
0.3, 0.0319375, -2.23419, -1.25001, -1.54487, -1.79414, -2.06215, -2.31815, -2.8691, -3.08001, -3.01116, -3.13075, -3.52919, -4.17652, -4.05917, -4.24314, -4.47897, -4.50313, -4.47554, -4.39795, -4.5264, -4.43364
0.31, 0.0319375, -0.810203, -1.1716, -2.281, -2.50262, -2.10164, -2.48511, -3.03605, -2.7597, -2.96614, -3.48573, -3.6719, -4.1667, -3.79823, -3.94555, -4.43646, -4.2922, -4.13044, -4.02172, -4.30197, -4.4386
0.32, 0.0319375, -1.22651, -2.03947, -1.71244, -2.09911, -2.49561, -3.08694, -3.06036, -3.05475, -3.17105, -3.48985, -3.56208, -4.08095, -4.09055, -4.06845, -4.26613, -4.49335, -4.36357, -4.16436, -4.37751, -4.40399
0.33, 0.0319375, -1.07397, -1.82921, -1.72782, -1.63551, -2.2143, -2.99518, -2.85989, -3.05241, -3.06393, -3.15673, -3.64787, -4.28893, -4.18915, -4.16412, -4.02235, -4.56003, -4.07897, -4.07789, -4.56838, -4.58961
0.34, 0.0319375, -1.09861, -1.21398, -1.74115, -1.46892, -1.85114, -2.52626, -2.88044, -3.11045, -3.4619, -3.20157, -3.24587, -3.85826, -3.96911, -4.33142, -4.0345, -4.18355, -4.21787, -4.18023, -4.73996, -4.53072
0.35, 0.0319375, -1.02877, -0.805513, -1.1664, -1.85553, -2.20192, -2.58084, -3.01826, -3.7869, -3.6223, -3.45294, -3.74633, -3.89607, -4.25958, -4.2088, -4.33259, -4.46555, -4.20589, -3.98524, -4.36729, -4.39632
0.36, 0.0319375, -0.220616, -0.681916, -1.5771, -1.8985, -1.62144, -2.5367, -3.00822, -3.10524, -3.24347, -3.16934, -3.50852, -3.92634, -3.85302, -4.18414, -4.14814, -4.16447, -4.00559, -4.06083, -4.42133, -4.38308
0.37, 0.0319375, -0.684746, -1.24869, -1.45543, -1.58129, -1.6047, -2.52222, -2.91247, -3.10238, -3.17672, -2.99535, -3.33361, -3.81963, -4.01987, -3.80212, -4.09457, -3.86797, -3.95807, -3.91706, -4.4191, -4.44006
0.38, 0.0319375, -0.627307, -0.795336, -1.24353, -1.43429, -1.72665, -2.31647, -2.64747, -2.85626, -2.87072, -2.90515, -3.3328, -3.57936, -3.73328, -3.4478, -3.54874, -3.79712, -3.68207, -3.59829, -3.85649, -3.89643
0.39, 0.0319375, -0.622348, -1.20138, -1.21585, -1.72022, -2.20348, -2.59568, -3.1488, -2.98334, -3.01726, -3.07307, -3.196, -3.53172, -3.71857, -3.67947, -3.64438, -3.86095, -3.64217, -3.7859, -3.97611, -3.98943
