# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0202907, 0, -0.0265045, -0.120048, 0.000976, 0.091875, 1.15281, -0.23625
0.0405814, 0, -0.0282735, -0.119926, 0.0016165, -0.0546875, 1.03469, -0.203438
0.0608721, 0, -0.0292495, -0.121359, 0.0017995, -0.220938, 0.879375, -0.109375
0.0811628, 0, -0.029463, -0.122427, 0.0016775, -0.28, 0.693438, -0.0175
0.101453, 0, -0.028243, -0.122396, 0.001586, -0.258125, 0.529375, 0.021875
0.121744, 0, -0.026779, -0.122122, 0.001586, -0.220938, 0.455, 0.0328125
0.142035, 0, -0.025437, -0.122457, 0.001525, -0.2275, 0.435313, 0.0175
0.162326, 0, -0.0247965, -0.122732, 0.000976, -0.172813, 0.459375, -0.0634375
0.182616, 0, -0.0250405, -0.123372, 0.0004575, -0.0940625, 0.573125, -0.13125
0.202907, 0, -0.0250405, -0.123342, 0.0006405, 0.056875, 0.63, -0.155312
0.223198, 0, -0.0247965, -0.123067, 0.001098, 0.126875, 0.675937, -0.115938
0.243488, 0, -0.0241865, -0.122823, 0.001708, 0.14, 0.811562, -0.02625
0.263779, 0, -0.023058, -0.122915, 0.001586, 0.164062, 0.9625, 0.0196875
0.28407, 0, -0.02257, -0.122061, 0.0017995, 0.23625, 1.09156, 0.0021875
0.30436, 0, -0.0215025, -0.121878, 0.0017995, 0.223125, 1.22063, -0.0590625
0.324651, 0, -0.021472, -0.122091, 0.001525, 0.179375, 1.35406, -0.118125
0.344942, 0, -0.022326, -0.123799, 0.000976, 0.115938, 1.48969, -0.150937
0.365233, 0, -0.022387, -0.123952, 0.001586, 0.220938, 1.54219, -0.216562
0.385523, 0, -0.0224175, -0.122671, 0.0019825, 0.378437, 1.54219, -0.238438
0.405814, 0, -0.0224175, -0.121298, 0.001891, 0.395938, 1.58812, -0.225313
0.426105, 0, -0.0222955, -0.121482, 0.00183, 0.245, 1.67125, -0.203438
0.446395, 0, -0.023119, -0.122274, 0.001952, -0.0065625, 1.75437, -0.299688
0.466686, 0, -0.023973, -0.121847, 0.002867, -0.02625, 1.75656, -0.330312
0.486977, 0, -0.024583, -0.121634, 0.0029585, -0.0984375, 1.74563, -0.3325
0.507267, 0, -0.0255895, -0.123037, 0.001403, -0.170625, 1.73906, -0.330312
0.527558, 0, -0.027328, -0.123281, 0.000854, -0.0896875, 1.64281, -0.207813
0.547849, 0, -0.0288225, -0.122396, 0.0008845, 0.0809375, 1.42844, -0.14
0.56814, 0, -0.0285785, -0.121146, 0.0012505, 0.207813, 1.28406, -0.111562
0.58843, 0, -0.02806, -0.119926, 0.0018605, 0.142188, 1.16156, -0.0546875
0.608721, 0, -0.026657, -0.120475, 0.0017385, -0.277813, 0.837812, 0.0196875
0.629012, 0, -0.026352, -0.122122, 0.000793, -0.424375, 0.7875, 0.0284375
0.649302, 0, -0.026657, -0.123647, 0.000183, -0.398125, 0.6475, 0.030625
0.669593, 0, -0.0268705, -0.123372, 0.000244, -0.240625, 0.494375, 0.0546875
0.689884, 0, -0.026352, -0.12322, 0.000427, -0.168437, 0.426562, 0.11375
0.710175, 0, -0.025742, -0.123128, 0.0002745, -0.137812, 0.35875, 0.142188
0.730465, 0, -0.024949, -0.123525, -0.000122, -0.115938, 0.260312, 0.11375
0.750756, 0, -0.024644, -0.123525, 3.05e-05, -0.06125, 0.179375, 0.0503125
0.771047, 0, -0.0247965, -0.123616, 0.0008235, -0.035, 0.0721875, -0.013125
0.791337, 0, -0.0243695, -0.123647, 0.000549, 0.0196875, -0.0153125, -0.0284375
0.811628, 0, -0.0242475, -0.122305, 0.0011895, 0.164062, -0.0875, -0.0590625
0.831919, 0, -0.0238205, -0.122274, 0.000793, 0.115938, -0.18375, -0.0984375
0.852209, 0, -0.023668, -0.122763, 0.000732, 0.048125, -0.249375, -0.133437
0.8725, 0, -0.0235155, -0.122823, 0.0010065, 0.048125, -0.2975, -0.13125
0.892791, 0, -0.0235765, -0.122457, 0.0011895, 0.074375, -0.304063, -0.1225
0.913081, 0, -0.024034, -0.122305, 0.001586, 0.030625, -0.3675, -0.0984375
0.933372, 0, -0.024278, -0.122061, 0.001891, 0.0328125, -0.387188, -0.083125
0.953663, 0, -0.024583, -0.122152, 0.00183, 0.030625, -0.343437, -0.0765625
0.973954, 0, -0.024644, -0.122366, 0.001464, 0.083125, -0.290938, -0.065625
0.994244, 0, -0.0248575, -0.121695, 0.0026535, 0.1225, -0.269062, -0.039375
1.01453, 0, -0.024522, -0.121756, 0.0025925, 0.0525, -0.30625, -0.0459375
1.03483, 0, -0.025193, -0.123434, 0.0022265, 0.00875, -0.266875, -0.0459375
1.05512, 0, -0.025437, -0.123128, 0.002196, 0.0896875, -0.2625, -0.056875
1.07541, 0, -0.024766, -0.122763, 0.00244, 0.14, -0.277813, -0.07
1.0957, 0, -0.0239425, -0.122915, 0.002013, 0.170625, -0.249375, -0.0809375
1.11599, 0, -0.0233935, -0.122457, 0.002074, 0.245, -0.172813, -0.065625
1.13628, 0, -0.0237595, -0.12142, 0.002135, 0.34125, -0.07, -0.0503125
1.15657, 0, -0.023546, -0.120871, 0.0025315, 0.238438, -0.229687, -0.083125
1.17686, 0, -0.0234545, -0.121786, 0.00244, 0.142188, -0.170625, -0.0546875
1.19715, 0, -0.023729, -0.122427, 0.002684, 0.0721875, -0.0875, -0.0415625
1.21744, 0, -0.0232105, -0.123037, 0.002745, -0.0196875, -0.0984375, -0.021875
1.23773, 0, -0.0235765, -0.123007, 0.0022875, -0.0175, -0.0065625, -0.0284375
1.25802, 0, -0.024095, -0.122732, 0.002074, 0.0021875, 0.0109375, -0.048125
1.27831, 0, -0.024888, -0.122457, 0.00183, 0.0153125, 0.0721875, -0.0721875
1.2986, 0, -0.025071, -0.122305, 0.0019825, 0.06125, 0.105, -0.0875
1.3189, 0, -0.0249795, -0.122061, 0.002501, 0.0853125, 0.0984375, -0.0984375
