# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.392338, 0.0868722, 0.137902, 0.347678, 1.0904, 0.841134, 0.426856, 0.436501, 0.306418, 0.368961, 0.318668, 0.467174, 0.568953, 0.834178, 0.654122, 0.514095, 0.511533, 0.576456, 0.545129, 0.607997, 0.470704, 0.631689, 0.545103, 0.711141, 0.495455, 0.56539, 0.716292, 0.691528, 0.723224, 0.734802, 0.640539, 0.605613, 0.698955, 0.755218, 0.630333, 0.569721, 0.602698, 0.64868, 0.771327, 0.59807, 0.737336, 0.829651, 1.40354, 1.70582, 1.53118, 1.49561, 1.16725, 0.868443, 0.766718, 0.887127
0.01, 0.0319375, 0.233635, 0.0622779, 0.133582, 0.34495, 1.08947, 0.810464, 0.404402, 0.251984, 0.293288, 0.360656, 0.365687, 0.263722, 0.467377, 1.00935, 0.512928, 0.479467, 0.369669, 0.609719, 0.420687, 0.610835, 0.434393, 0.547335, 0.581493, 0.703846, 0.61312, 0.773604, 0.771934, 0.858, 0.586179, 0.696964, 0.551804, 0.74902, 0.780947, 0.676805, 0.836172, 0.592391, 0.536893, 0.712069, 0.69946, 0.579031, 0.626665, 1.08375, 1.26885, 1.58964, 1.52371, 1.42536, 1.08497, 0.746516, 0.692847, 0.829927
0.02, 0.0319375, 0.137962, 0.0438551, 0.0835777, 0.320083, 1.01549, 0.686024, 0.473863, 0.285386, 0.375267, 0.383616, 0.287011, 0.283243, 0.679289, 1.02882, 0.56113, 0.288547, 0.176062, 0.540299, 0.472363, 0.665494, 0.3573, 0.39154, 0.522737, 0.883554, 0.623382, 0.758995, 0.634604, 0.720978, 0.670543, 0.522162, 0.70031, 0.667906, 0.775498, 0.682883, 0.682127, 0.644274, 0.508463, 0.588646, 0.681309, 0.673079, 0.652568, 1.15887, 1.18617, 1.53863, 1.4802, 1.47134, 1.13114, 0.665195, 0.677116, 0.702638
0.03, 0.0319375, 0.219828, 0.12453, 0.230454, 0.452761, 1.06926, 0.766943, 0.417919, 0.382108, 0.428468, 0.419087, 0.576745, 0.428941, 0.649123, 1.04817, 0.82964, 0.212307, 0.2076, 0.512174, 0.662788, 0.81426, 0.51616, 0.378448, 0.568431, 0.62288, 0.706452, 0.660681, 0.486843, 0.546931, 0.646411, 0.636246, 0.745193, 0.79187, 0.746921, 0.561216, 0.469727, 0.609378, 0.558936, 0.604499, 0.791583, 0.748127, 0.706967, 0.951282, 1.28768, 1.33771, 1.16773, 1.34424, 1.01789, 0.759528, 0.645091, 0.613022
0.04, 0.0319375, 0.250966, 0.0892843, 0.281281, 0.471771, 1.05972, 0.801612, 0.27035, 0.282491, 0.461566, 0.410716, 0.48883, 0.398791, 0.580756, 0.958135, 0.712597, 0.37644, 0.357718, 0.540047, 0.542709, 0.697371, 0.461531, 0.661936, 0.587522, 0.431254, 0.65933, 0.844352, 0.618705, 0.741641, 0.689943, 0.471994, 0.574387, 0.506867, 0.576149, 0.8962, 0.662798, 0.436256, 0.518404, 0.705443, 0.796097, 0.799954, 0.971642, 0.987128, 0.949211, 1.57802, 1.5856, 1.34627, 1.03913, 0.908622, 0.612068, 0.613736
0.05, 0.0319375, 0.119104, 0.201789, 0.232545, 0.359195, 1.06678, 0.756182, 0.491946, 0.406847, 0.209259, 0.388442, 0.415121, 0.440748, 0.553484, 1.05685, 0.518643, 0.69332, 0.574507, 0.419816, 0.456549, 0.74952, 0.611367, 0.572783, 0.478716, 0.429418, 0.48851, 0.726074, 0.728588, 0.728322, 0.87145, 0.82123, 0.683009, 0.488968, 0.612327, 0.742744, 0.712839, 0.358802, 0.534389, 0.722624, 0.70848, 0.696376, 0.836485, 1.00196, 1.31717, 1.72518, 1.5435, 1.20266, 0.945014, 0.988851, 0.560552, 0.716836
0.06, 0.0319375, 0.337346, 0.264145, 0.160433, 0.369815, 1.10428, 0.78101, 0.587322, 0.632002, 0.461461, 0.464276, 0.321251, 0.477825, 0.556075, 0.843255, 0.615406, 0.501587, 0.674317, 0.620553, 0.515217, 0.780191, 0.460101, 0.461563, 0.495412, 0.50931, 0.667686, 0.720689, 0.63009, 0.66067, 0.975444, 0.829617, 0.916851, 0.562481, 0.745602, 0.655837, 0.763805, 0.491389, 0.491967, 0.756313, 0.706674, 0.623053, 0.88491, 1.28699, 1.47132, 1.49402, 1.12862, 1.27212, 1.08218, 0.743252, 0.645852, 0.667815
0.07, 0.0319375, 0.165481, 0.220705, 0.16107, 0.371985, 0.997404, 0.757302, 0.470744, 0.609307, 0.285488, 0.189004, 0.22982, 0.456793, 0.820687, 1.01036, 0.395386, 0.327925, 0.467331, 0.786597, 0.694455, 0.704888, 0.38636, 0.39238, 0.670814, 0.492135, 0.658112, 0.791964, 0.640676, 0.535388, 0.892797, 0.500575, 0.825431, 0.60377, 0.667403, 0.879091, 0.83046, 0.52921, 0.417943, 0.620476, 0.889649, 0.748649, 0.779436, 1.15461, 1.38238, 1.68009, 1.27456, 1.24212, 1.09326, 0.881886, 0.728306, 0.701783
0.08, 0.0319375, 0.186909, 0.171742, 0.163596, 0.336767, 1.02882, 0.745901, 0.486462, 0.475277, 0.363818, 0.254347, 0.205779, 0.4483, 0.674465, 0.829536, 0.432189, 0.409328, 0.547587, 0.570641, 0.546922, 0.779375, 0.574138, 0.603223, 0.486979, 0.589737, 0.766997, 0.706366, 0.527715, 0.845071, 0.93591, 0.589974, 0.554191, 0.764734, 0.765942, 0.717521, 0.865572, 0.693137, 0.544668, 0.532799, 0.586303, 0.814653, 0.99395, 0.990193, 1.33294, 1.4879, 1.53565, 1.54226, 1.22623, 0.821109, 0.73211, 0.801014
0.09, 0.0319375, 0.222171, 0.142894, 0.239718, 0.468417, 1.05206, 0.762642, 0.357393, 0.203553, 0.142853, 0.307679, 0.453341, 0.693512, 0.548377, 0.792811, 0.500604, 0.424082, 0.638999, 0.6594, 0.547211, 0.678285, 0.523049, 0.615406, 0.649675, 0.666439, 0.852547, 0.718525, 0.589459, 0.76319, 0.919026, 0.690975, 0.619195, 0.693058, 0.792783, 0.549299, 0.875573, 0.812709, 0.488373, 0.673935, 0.557187, 0.724596, 0.953154, 1.07186, 1.16958, 1.25305, 1.56752, 1.40883, 1.17265, 0.727033, 0.77138, 0.766193
