Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1175,1177,0,1190,1194,0
0.009,1179,1177,0,1195,1194,0
0.018,1181,1177,0,1195,1194,0
0.027,1178,1177,0,1190,1194,0
0.035,1177,1177,0,1191,1194,0
0.044,1176,1177,0,1191,1194,0
0.053,1176,1177,0,1199,1194,0
0.063,1174,1177,0,1195,1194,0
0.073,1177,1177,0,1196,1194,0
0.083,1177,1177,0,1196,1194,0
0.094,1174,1177,0,1191,1194,0
0.104,1176,1177,0,1200,1194,0
0.115,1179,1177,0,1195,1194,0
0.125,1177,1177,0,1193,1194,0
0.135,1182,1177,0,1195,1194,0
0.147,1174,1177,0,1194,1194,0
0.158,1175,1177,0,1193,1194,0
0.166,1179,1177,0,1190,1194,0
0.18,1178,1177,0,1190,1194,0
0.19,1177,1177,0,1199,1194,0
0.204,1176,1177,0,1195,1194,0
0.217,1175,1177,0,1192,1194,0
0.229,1175,1177,0,1190,1194,0
0.24,1180,1177,0,1190,1194,0
0.251,1177,1177,0,1192,1194,0
0.262,1181,1177,0,1193,1194,0
0.271,1174,1177,0,1197,1194,0
0.281,1178,1177,0,1194,1194,0
0.29,1180,1177,0,1196,1194,0
0.302,1177,1177,0,1192,1194,0
0.312,1177,1177,0,1196,1194,0
0.319,1178,1177,0,1199,1194,0
0.328,1180,1177,0,1194,1194,0
0.337,1176,1177,0,1193,1194,0
0.349,1182,1177,0,1194,1194,0
0.359,1176,1177,0,1197,1194,0
0.375,1180,1177,0,1193,1194,0
0.382,1174,1177,0,1190,1194,0
0.39,1180,1177,0,1197,1194,0
0.399,1176,1177,0,1197,1194,0
0.41,1178,1177,0,1195,1194,0
0.421,1178,1177,0,1198,1194,0
0.429,1178,1177,0,1192,1194,0
0.44,1178,1177,0,1196,1194,0
0.451,1176,1177,0,1192,1194,0
0.462,1176,1177,0,1201,1194,0
0.475,1179,1177,0,1196,1194,0
0.487,1177,1177,0,1190,1194,0
0.496,1173,1177,0,1198,1194,0
0.507,1187,1177,0,1198,1194,0
0.517,1176,1177,0,1200,1194,0
0.527,1175,1177,0,1193,1194,0
0.538,1183,1177,0,1198,1194,0
0.55,1176,1177,0,1196,1194,0
0.561,1178,1177,0,1200,1194,0
0.574,1179,1177,0,1197,1194,0
0.585,1180,1177,0,1200,1194,0
0.597,1178,1177,0,1197,1194,0
0.607,1177,1177,0,1203,1194,0
0.616,1176,1177,0,1197,1195,0
0.627,1178,1177,0,1192,1194,0
0.637,1174,1177,0,1194,1194,0
0.65,1180,1177,0,1191,1194,0
0.66,1174,1177,0,1193,1194,0
0.669,1179,1177,0,1194,1194,0
0.682,1180,1177,0,1196,1194,0
0.694,1175,1177,0,1196,1194,0
0.704,1172,1177,0,1193,1194,0
0.715,1174,1177,0,1200,1194,0
0.727,1181,1177,0,1191,1194,0
0.736,1175,1177,0,1198,1194,0
0.745,1177,1177,0,1195,1194,0
0.756,1176,1177,0,1196,1194,0
0.767,1185,1177,0,1190,1194,0
0.78,1175,1177,0,1192,1194,0
0.792,1174,1177,0,1193,1194,0
0.804,1179,1177,0,1195,1194,0
0.814,1175,1177,0,1196,1194,0
0.823,1174,1177,0,1198,1194,0
0.835,1180,1177,0,1195,1194,0
0.845,1174,1177,0,1196,1194,0
0.855,1176,1177,0,1203,1194,0
0.865,1176,1177,0,1191,1194,0
0.876,1182,1177,0,1198,1194,0
0.887,1180,1177,0,1192,1194,0
0.896,1178,1177,0,1193,1194,0
0.903,1176,1177,0,1193,1194,0
0.915,1178,1177,0,1193,1194,0
0.923,1181,1177,0,1193,1194,0
0.935,1178,1177,0,1199,1194,0
0.945,1178,1177,0,1188,1194,0
0.957,1174,1177,0,1192,1194,0
0.969,1181,1177,0,1196,1194,0
0.981,1175,1177,0,1197,1194,0
0.991,1175,1177,0,1191,1194,0
1.0,1185,1177,0,1196,1194,0
1.008,1179,1177,0,1200,1194,0
1.018,1180,1177,0,1189,1194,0
1.027,1176,1177,0,1193,1194,0
1.036,1175,1177,0,1195,1194,0
1.046,1176,1177,0,1193,1194,0
1.056,1176,1177,0,1188,1194,0
1.064,1177,1177,0,1192,1194,0
1.073,1178,1177,0,1196,1194,0
1.081,1179,1177,0,1192,1194,0
1.093,1173,1177,0,1200,1194,0
1.104,1174,1177,0,1192,1194,0
1.117,1178,1177,0,1191,1194,0
1.128,1181,1177,0,1191,1194,0
1.14,1177,1177,0,1192,1194,0
1.149,1176,1177,0,1194,1194,0
1.159,1179,1177,0,1196,1194,0
1.171,1175,1177,0,1188,1194,0
1.181,1172,1177,0,1195,1194,0
1.192,1180,1177,0,1194,1194,0
1.201,1182,1177,0,1202,1194,0
1.211,1174,1177,0,1193,1194,0
1.221,1176,1177,0,1195,1194,0
1.231,1175,1177,0,1197,1194,0
1.243,1175,1177,0,1198,1194,0
1.252,1179,1177,0,1192,1194,0
1.262,1178,1177,0,1195,1194,0
1.272,1175,1177,0,1191,1194,0
1.281,1182,1177,0,1196,1194,0
1.291,1180,1177,0,1195,1194,0
1.3,1178,1177,0,1194,1194,0
1.309,1178,1177,0,1193,1194,0
1.318,1181,1177,0,1196,1194,0
1.33,1185,1177,0,1198,1194,0
1.342,1176,1177,0,1197,1194,0
1.353,1177,1177,0,1193,1194,0
1.363,1178,1177,0,1195,1194,0
1.375,1178,1177,0,1193,1194,0
1.384,1178,1177,0,1197,1194,0
1.394,1183,1177,0,1193,1194,0
1.401,1178,1177,0,1194,1194,0
1.411,1179,1177,0,1197,1194,0
1.422,1176,1177,0,1194,1194,0
1.431,1174,1177,0,1196,1194,0
1.443,1178,1177,0,1193,1194,0
1.455,1179,1177,0,1201,1194,0
1.464,1180,1177,0,1195,1194,0
1.472,1178,1177,0,1196,1194,0
1.484,1175,1177,0,1198,1194,0
1.494,1176,1177,0,1196,1194,0
1.506,1179,1177,0,1194,1194,0
1.516,1185,1177,0,1196,1194,0
1.527,1174,1177,0,1197,1194,0
1.538,1178,1177,0,1198,1194,0
1.549,1177,1177,0,1199,1194,0
1.56,1177,1177,0,1196,1194,0
1.572,1180,1177,0,1195,1194,0
1.58,1180,1177,0,1197,1194,0
1.589,1183,1177,0,1196,1194,0
1.6,1177,1177,0,1196,1194,0
1.609,1185,1177,0,1195,1194,0
1.621,1180,1177,0,1193,1194,0
1.632,1177,1177,0,1199,1194,0
1.643,1179,1177,0,1200,1194,0
1.654,1180,1177,0,1195,1194,0
1.666,1188,1177,0,1193,1194,0
1.677,1180,1177,0,1203,1194,0
1.687,1180,1177,0,1196,1194,0
1.696,1182,1177,0,1200,1194,0
1.707,1188,1177,0,1198,1194,0
1.717,1180,1177,0,1194,1194,0
1.726,1183,1177,0,1197,1194,0
1.734,1183,1177,0,1194,1194,0
1.742,1185,1177,0,1193,1194,0
1.75,1186,1177,0,1198,1194,0
1.759,1191,1178,0,1195,1194,0
1.769,1191,1178,0,1200,1195,0
