# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -4.8484, -4.3217, -3.71519, -4.43996, -4.50391, -5.45455, -5.90744, -5.88316, -5.96037, -5.61341, -4.39694, -4.24123, -3.98699, -5.05397, -5.07851, -4.74661, -3.72271, -5.01395, -5.31466, -4.78956
0.01, 0.0319375, -4.97496, -4.11243, -3.79972, -4.498, -4.54372, -5.50094, -5.88567, -5.71169, -6.14577, -5.66191, -4.49206, -4.09299, -3.88626, -4.6785, -4.9544, -4.2832, -3.63198, -4.798, -5.21884, -4.79934
0.02, 0.0319375, -3.99989, -3.82773, -3.72044, -4.00777, -4.31802, -5.23576, -6.07538, -5.50875, -5.98535, -5.12172, -4.19553, -3.87437, -3.93705, -4.70871, -5.09499, -4.15271, -3.57768, -4.90334, -5.2935, -4.87869
0.03, 0.0319375, -4.77022, -3.6304, -3.75501, -4.16254, -4.26713, -4.81002, -5.76378, -5.64272, -5.91067, -5.43257, -4.36173, -3.57773, -4.01271, -4.74957, -5.20429, -4.19215, -3.74044, -4.80596, -5.21566, -4.90232
0.04, 0.0319375, -5.82924, -3.80104, -3.89171, -4.56646, -4.59877, -4.63992, -6.35398, -6.04951, -5.98179, -5.91956, -4.7414, -3.83621, -4.54355, -5.14156, -5.07513, -4.42374, -3.9245, -4.984, -5.25616, -4.84827
0.05, 0.0319375, -5.59916, -3.95345, -4.34215, -5.48158, -4.96277, -5.13268, -6.17307, -6.01486, -6.26437, -6.20948, -4.99886, -4.65636, -4.85611, -5.60447, -5.55675, -5.19888, -4.40419, -5.28395, -5.62692, -5.4076
0.06, 0.0319375, -5.44247, -4.64138, -5.14047, -5.80238, -5.51935, -5.76154, -5.93951, -6.17519, -6.39315, -6.1427, -5.57111, -5.18972, -5.54776, -5.62968, -5.87958, -5.19378, -5.15021, -5.73279, -5.87813, -5.81665
0.07, 0.0319375, -5.73479, -5.40331, -5.41504, -6.10236, -6.08416, -6.27526, -6.1933, -6.37189, -6.7357, -6.47226, -6.34685, -5.66423, -5.69114, -5.46927, -5.93439, -5.24379, -5.53253, -5.87476, -5.80546, -5.91295
0.08, 0.0319375, -6.18805, -5.66599, -5.62193, -5.80575, -5.66184, -6.14054, -5.56333, -6.01577, -6.15763, -6.17375, -5.73369, -5.74983, -5.41671, -5.59019, -5.73122, -5.79353, -5.60999, -5.81335, -5.93532, -5.73132
0.09, 0.0319375, -6.37973, -5.42621, -5.38009, -5.63059, -5.79218, -5.89181, -5.17085, -5.70121, -5.69795, -5.86475, -5.78895, -5.32913, -4.73269, -5.30527, -5.29515, -5.16378, -4.97652, -5.19447, -5.62579, -5.80552
0.1, 0.0319375, -6.00338, -5.08174, -4.91541, -5.78482, -5.56046, -5.92502, -5.37878, -5.9688, -5.85817, -5.47829, -5.51566, -5.38215, -4.71671, -5.15505, -4.65639, -4.36208, -4.39815, -4.93387, -5.52954, -5.71575
0.11, 0.0319375, -6.15711, -5.80679, -5.21441, -5.58859, -5.80229, -5.97291, -5.96527, -6.19428, -6.27042, -6.24706, -6.00744, -6.01821, -5.39627, -5.6051, -5.47786, -5.40707, -5.49896, -5.43733, -5.66285, -5.84444
0.12, 0.0319375, -5.84463, -5.41485, -5.32999, -5.53825, -6.07406, -6.20255, -5.89945, -5.90494, -5.77199, -5.38671, -5.37776, -5.08348, -4.45358, -4.80699, -5.38747, -5.46769, -5.39979, -5.22248, -5.58384, -5.59825
0.13, 0.0319375, -5.35201, -4.96038, -5.19064, -5.62119, -5.6014, -5.93537, -5.38054, -4.97941, -5.07854, -4.72866, -4.79332, -4.61831, -4.03895, -4.4027, -4.97606, -5.11149, -4.71711, -4.27296, -4.97426, -5.0747
0.14, 0.0319375, -5.46968, -5.06072, -5.29224, -5.87123, -5.83378, -6.0595, -5.54433, -5.00547, -5.18448, -5.15541, -5.01524, -5.21067, -4.60419, -5.00198, -5.16301, -5.21104, -4.8789, -4.60933, -5.1293, -5.4596
0.15, 0.0319375, -5.45494, -6.03848, -5.89334, -6.03273, -5.97234, -6.58309, -6.18575, -6.00801, -6.00877, -6.06408, -5.87143, -6.15497, -5.79346, -5.91708, -5.99528, -5.95693, -5.77765, -5.69428, -5.39602, -5.45267
0.16, 0.0319375, -6.22553, -5.98154, -5.65549, -6.02177, -5.99934, -6.46753, -6.34602, -5.86652, -5.81225, -5.88323, -5.94276, -6.24776, -6.00526, -5.99149, -5.97779, -6.09254, -6.02584, -5.62421, -5.71634, -5.56875
0.17, 0.0319375, -6.54291, -5.29616, -5.43275, -5.77963, -6.011, -6.24231, -5.77967, -5.92598, -5.77972, -6.18258, -6.13582, -6.35678, -6.18336, -6.07023, -5.88523, -5.89143, -5.95707, -5.86751, -6.02644, -5.86096
0.18, 0.0319375, -5.91197, -5.64861, -5.47666, -5.97437, -6.12679, -6.3464, -5.94263, -6.12034, -6.09716, -6.46486, -6.1508, -6.34783, -6.13155, -6.2485, -6.07105, -5.86547, -5.67587, -5.66032, -5.83591, -5.75055
0.19, 0.0319375, -6.09298, -5.45047, -5.42057, -5.91742, -6.44332, -6.43131, -5.98449, -6.19071, -6.16089, -6.19186, -6.08006, -6.28699, -6.32969, -6.28623, -6.01008, -5.94953, -5.8069, -5.98187, -5.93711, -5.86252
0.2, 0.0319375, -6.16699, -5.90771, -6.30432, -6.17339, -6.0442, -6.4176, -6.49585, -6.34033, -6.21189, -6.08515, -6.16932, -6.33231, -6.25595, -6.13586, -5.94334, -6.04037, -6.07349, -6.0134, -5.7718, -5.88602
0.21, 0.0319375, -5.90581, -6.03313, -6.20595, -6.16862, -5.89804, -6.25743, -6.22732, -6.00981, -6.26912, -6.22943, -6.15475, -6.19777, -6.21653, -6.01941, -5.82394, -5.79494, -5.92086, -5.9211, -5.88763, -5.64322
0.22, 0.0319375, -5.79057, -6.09378, -6.19797, -6.13426, -6.30435, -6.47728, -6.13553, -6.39095, -6.62475, -6.44023, -6.28827, -6.26151, -6.21414, -6.17374, -6.08515, -5.9106, -6.03149, -5.9662, -5.98529, -5.9157
0.23, 0.0319375, -6.42645, -6.37835, -5.7415, -5.9401, -5.95023, -6.72736, -6.18679, -6.57836, -6.52631, -6.23979, -5.90895, -6.39247, -6.23465, -6.14615, -6.19098, -5.93337, -5.90101, -6.04591, -6.2809, -5.9981
0.24, 0.0319375, -5.99277, -5.94088, -5.95012, -5.95568, -6.31186, -6.47872, -6.34698, -6.42844, -6.31304, -6.29986, -6.04216, -6.25732, -5.93649, -6.32033, -6.35483, -6.33913, -5.93795, -6.20785, -6.01293, -5.81418
0.25, 0.0319375, -5.68505, -6.1532, -6.46062, -5.90367, -6.35169, -6.26351, -6.07301, -6.07586, -6.39796, -6.37112, -5.986, -6.2354, -6.17659, -6.10004, -6.13429, -6.19484, -6.02188, -5.95944, -5.90911, -5.74
0.26, 0.0319375, -6.41693, -6.17514, -6.14605, -5.81349, -6.1332, -6.32241, -6.22612, -6.01009, -6.62601, -6.71153, -6.29434, -6.06428, -6.3657, -5.97133, -5.9605, -5.87264, -5.65138, -5.68483, -5.90124, -5.68438
0.27, 0.0319375, -5.79089, -6.01442, -6.23713, -6.28794, -5.90535, -5.91137, -6.35066, -6.03442, -5.97593, -6.42146, -6.52031, -6.37849, -6.16994, -5.99768, -6.25367, -5.858, -5.83518, -5.98032, -6.10277, -5.84465
0.28, 0.0319375, -5.9395, -6.12529, -5.89094, -6.33836, -6.14283, -6.03651, -6.22541, -6.32849, -6.05288, -6.36034, -6.50755, -6.37156, -6.22437, -6.1106, -6.00362, -6.16459, -5.82469, -5.76945, -6.02055, -5.81406
0.29, 0.0319375, -6.08808, -6.24773, -5.80273, -6.04004, -6.27942, -5.80365, -6.03733, -6.39456, -6.06427, -6.56648, -6.3317, -6.49176, -6.73301, -6.1949, -6.02057, -6.17888, -5.7692, -5.89031, -5.82084, -5.58956
0.3, 0.0319375, -6.21768, -5.84808, -5.71562, -5.78866, -5.70868, -6.29943, -6.09956, -6.15197, -6.1616, -6.69908, -6.61639, -6.602, -6.4987, -6.18181, -5.97406, -5.94232, -5.84018, -5.92491, -5.77167, -5.7741
0.31, 0.0319375, -6.473, -6.39362, -6.24401, -6.51496, -6.37447, -6.37819, -6.72322, -6.38844, -6.371, -6.62348, -6.70218, -6.72098, -6.32971, -6.12226, -6.17087, -5.99844, -5.99429, -6.37846, -6.09137, -5.97671
0.32, 0.0319375, -6.22436, -6.24264, -6.0421, -6.22659, -6.21005, -6.11658, -6.17583, -5.96338, -6.03293, -6.22045, -6.2955, -6.37993, -6.31768, -5.96404, -5.88263, -5.72751, -5.62717, -5.67538, -5.75436, -5.6447
0.33, 0.0319375, -6.07382, -6.77811, -6.00666, -6.23494, -6.06402, -6.26896, -6.4701, -6.4437, -6.54892, -6.46029, -6.20781, -6.15877, -5.99701, -5.73029, -5.66566, -5.67678, -5.6821, -5.85009, -5.83759, -5.88146
0.34, 0.0319375, -6.81584, -6.73006, -6.44764, -6.67279, -6.51575, -6.50304, -6.37192, -6.46998, -6.01978, -6.29029, -5.94497, -6.10389, -5.86434, -5.98934, -5.6227, -5.8532, -6.00883, -5.92422, -5.61182, -5.922
0.35, 0.0319375, -5.94685, -6.1485, -5.86841, -5.85863, -6.11627, -6.00162, -6.34585, -5.91304, -5.98396, -6.2228, -6.02791, -5.99428, -5.81882, -5.85058, -5.4876, -5.51655, -5.87858, -5.72741, -5.5368, -5.73155
0.36, 0.0319375, -6.13661, -6.39922, -5.21867, -5.47654, -5.78914, -6.25145, -6.6331, -5.96037, -6.18306, -6.58982, -6.18998, -6.06629, -5.35177, -5.81327, -5.60721, -5.28444, -5.49852, -5.63256, -5.55118, -5.83012
0.37, 0.0319375, -6.22814, -6.25011, -5.51675, -5.54716, -6.02625, -6.45014, -6.55318, -6.37724, -6.08129, -6.10601, -6.29229, -6.00318, -5.57368, -5.92213, -5.47676, -5.17406, -5.72065, -5.81521, -5.69611, -5.62091
0.38, 0.0319375, -6.13069, -6.41805, -6.92776, -6.66039, -6.3047, -6.74184, -6.33733, -6.1159, -6.26391, -6.05503, -6.08168, -5.94533, -5.77023, -5.98295, -5.82325, -5.4235, -5.70491, -5.64923, -5.59837, -5.49614
0.39, 0.0319375, -6.04569, -6.80658, -6.88793, -6.28158, -6.04352, -5.93458, -6.51503, -6.45611, -6.49738, -6.54471, -6.05176, -6.00351, -6.23801, -6.095, -5.88259, -5.56138, -5.69253, -5.77614, -5.82439, -5.78215
0.4, 0.0319375, -6.22294, -6.38584, -6.15677, -5.97619, -5.81158, -5.93785, -6.46135, -6.07306, -6.18046, -6.16763, -6.03532, -6.04988, -6.11973, -5.77707, -5.9116, -5.88609, -5.65453, -5.79703, -6.06187, -5.6392
0.41, 0.0319375, -6.20577, -5.89787, -6.05906, -5.76875, -6.01781, -6.05395, -6.17944, -6.18762, -5.87456, -5.78467, -6.41938, -5.8562, -5.61999, -5.50874, -5.68352, -5.62134, -5.68093, -5.55233, -5.73977, -5.62374
0.42, 0.0319375, -6.53426, -6.17091, -5.94338, -5.93572, -6.31053, -6.66594, -6.55771, -6.16966, -6.19623, -6.09202, -6.23214, -5.76436, -5.74062, -5.48984, -5.77888, -5.3154, -5.77256, -5.96774, -5.76185, -5.62981
0.43, 0.0319375, -7.12681, -6.00617, -5.96709, -6.03374, -6.10624, -6.27396, -6.2672, -6.02703, -6.15749, -5.99787, -5.79894, -5.72313, -5.189, -5.15983, -5.48578, -5.40742, -5.7498, -5.78608, -5.74087, -5.53728
0.44, 0.0319375, -6.23492, -6.01919, -5.58659, -5.8425, -6.33907, -6.33557, -6.04843, -6.18222, -6.45769, -6.46536, -6.20579, -5.91999, -5.45638, -5.43712, -5.57023, -5.6495, -5.69321, -5.74462, -5.91054, -5.67595
0.45, 0.0319375, -6.26532, -6.25723, -5.60726, -6.01006, -6.08199, -6.01468, -6.05955, -6.03502, -6.06872, -6.41421, -6.02694, -5.42232, -5.44454, -5.4506, -5.46931, -5.47662, -5.35071, -5.43512, -5.4042, -5.5749
0.46, 0.0319375, -6.04139, -6.01002, -5.72922, -5.64181, -5.88965, -6.18363, -6.05372, -6.07931, -5.83437, -5.89473, -5.81643, -5.64329, -5.79277, -5.61724, -5.69811, -5.36568, -5.40164, -5.67612, -5.28912, -5.40134
0.47, 0.0319375, -6.20279, -6.30769, -6.17296, -5.63549, -5.66009, -6.34884, -6.15238, -6.37525, -6.19521, -6.09693, -5.94984, -5.81848, -5.87727, -5.61154, -5.56063, -5.47912, -5.48629, -5.5433, -5.42944, -5.48352
0.48, 0.0319375, -5.98424, -6.40607, -6.01816, -5.94174, -5.9218, -6.17125, -6.32002, -6.44612, -6.01228, -5.73778, -5.59593, -5.67963, -5.70574, -5.79133, -5.56022, -5.57738, -5.63022, -5.52791, -5.61106, -5.3088
0.49, 0.0319375, -6.48471, -6.87624, -6.54198, -6.29182, -5.78007, -6.23792, -6.06926, -6.07008, -5.96739, -6.17291, -5.90841, -5.91141, -5.72757, -5.87865, -6.01429, -5.76136, -5.9149, -5.69635, -5.63537, -5.67532
0.5, 0.0319375, -6.22537, -6.58198, -6.17417, -6.39623, -6.28699, -6.55539, -6.85696, -6.86513, -6.74678, -6.20988, -6.21973, -6.17746, -6.07364, -6.25414, -6.11663, -5.94339, -6.03128, -6.05581, -5.99883, -6.0206
0.51, 0.0319375, -6.03688, -6.35588, -6.05174, -6.01341, -5.98749, -6.70755, -6.62396, -6.6697, -6.83472, -6.28304, -6.27797, -6.2416, -5.86681, -5.99896, -6.24269, -5.95205, -6.04631, -6.06194, -6.03301, -6.03317
0.52, 0.0319375, -6.57768, -6.27862, -6.20593, -5.95311, -6.31564, -6.41036, -6.40942, -6.37608, -6.3105, -6.21211, -6.24716, -5.988, -5.85505, -6.04824, -5.95147, -5.92871, -6.0667, -6.06212, -5.97457, -5.96813
0.53, 0.0319375, -6.36179, -6.49229, -5.79166, -5.62586, -6.2385, -6.42251, -6.32647, -6.3539, -5.97216, -6.02833, -6.08582, -5.9052, -5.77517, -5.86502, -5.86202, -5.55254, -5.56111, -5.87208, -5.81948, -5.75313
0.54, 0.0319375, -6.43103, -6.01954, -5.88172, -5.88327, -5.73896, -5.95072, -6.65102, -6.34288, -5.91735, -6.15045, -6.06253, -5.69161, -5.57174, -5.80444, -5.71173, -5.927, -5.97944, -5.97583, -5.65786, -5.6347
0.55, 0.0319375, -5.74775, -5.64105, -5.77837, -5.69, -5.54175, -5.48423, -6.45282, -6.37354, -6.39374, -6.08644, -5.73854, -5.52483, -5.54814, -5.64872, -5.50207, -5.75325, -5.54872, -5.80392, -5.63448, -5.58451
