# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.94491, -7.74256, -7.18546, -6.30864, -4.75636, 3.18516, 2.08753, -5.72093, -6.5643, -7.11761, -7.57789, -7.97366, -7.65738, -7.71281, -7.48839, -7.80141, -7.7186, -7.15464, -6.43754, -7.18723, -7.55587, -7.33633, -7.03291, -7.3302, -6.91028, -5.99484, -6.78945, -7.0578, -6.89642, -6.67304, -5.55798, -6.79244
0.13, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.8022, -7.14699, -6.29679, -4.75619, 3.18518, 2.08757, -5.73794, -6.5455, -7.11938, -7.60163, -7.99845, -8.05905, -8.05905, -7.97963, -8.04795, -8.03884, -6.96142, -6.30063, -6.93074, -7.7032, -7.80263, -7.66346, -7.55839, -7.05412, -6.16394, -7.075, -7.2458, -7.28795, -6.89631, -5.95147, -6.97219
0.14, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.72412, -7.20697, -6.26146, -4.75753, 3.18518, 2.08755, -5.75138, -6.5092, -7.1113, -7.61609, -8.04068, -7.85936, -8.00591, -8.03927, -8.05905, -7.98086, -6.79123, -6.34487, -7.01242, -8.05905, -8.05905, -8.05905, -8.05866, -7.09799, -6.42915, -6.9065, -7.36402, -7.44139, -6.76396, -5.97762, -6.69628
0.15, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.99725, -7.7236, -7.29647, -6.2408, -4.75279, 3.18518, 2.08757, -5.7598, -6.50436, -7.11681, -7.56399, -8.01948, -8.05905, -8.05905, -8.05905, -8.05905, -7.99484, -6.88466, -6.11891, -6.6059, -7.74441, -8.04852, -8.05905, -7.72887, -7.045, -6.26311, -6.94953, -7.1544, -7.501, -6.92242, -5.95127, -6.81221
0.16, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.04931, -7.83184, -7.15013, -6.25171, -4.75748, 3.18513, 2.0875, -5.74068, -6.52418, -7.04276, -7.55405, -7.91777, -8.05905, -8.05905, -8.05905, -8.05905, -7.8119, -6.8192, -6.04427, -6.66065, -7.75817, -7.63003, -7.552, -7.43152, -7.07373, -6.20057, -6.88912, -7.1898, -7.44412, -6.87156, -5.79492, -6.71676
0.17, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.63941, -7.17464, -6.31921, -4.75033, 3.18518, 2.08753, -5.72406, -6.52339, -7.03454, -7.60683, -7.90621, -8.03944, -8.05905, -8.00157, -8.05905, -8.05905, -7.50681, -6.4413, -6.83761, -7.47081, -7.50507, -7.49992, -7.34224, -6.70009, -5.9689, -6.79614, -7.33425, -7.2942, -6.70275, -5.62733, -6.8312
0.18, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.01387, -7.68442, -7.20605, -6.29757, -4.75611, 3.18519, 2.08756, -5.70913, -6.51954, -7.20188, -7.604, -7.7103, -7.51673, -7.56556, -7.87636, -7.77373, -8.04857, -7.32013, -6.41763, -6.99645, -7.62259, -7.65653, -7.64801, -7.47515, -7.02363, -6.37841, -7.17112, -6.98504, -6.84994, -6.81959, -6.12829, -6.82448
0.19, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.9558, -7.84298, -7.17273, -6.27332, -4.74849, 3.18519, 2.08755, -5.71242, -6.50716, -7.09631, -7.51324, -7.69272, -7.40075, -7.5624, -8.00791, -7.4991, -7.50284, -7.05004, -6.52555, -6.98438, -7.42083, -7.50967, -7.66836, -7.35308, -6.8889, -6.29675, -7.1192, -6.83157, -6.79167, -6.92495, -5.98144, -6.74976
0.2, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.72714, -7.16072, -6.28501, -4.75575, 3.18514, 2.08749, -5.71568, -6.53418, -7.09568, -7.53325, -8.02787, -7.99163, -8.05905, -8.05905, -8.05905, -7.35079, -6.79535, -6.31559, -6.79365, -7.60286, -7.7581, -7.43927, -7.52289, -6.59666, -6.16366, -6.97959, -7.31448, -7.25782, -6.86278, -5.92581, -6.58906
0.21, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.94346, -7.61623, -7.20211, -6.26465, -4.76528, 3.18513, 2.0875, -5.73154, -6.54511, -7.11493, -7.59444, -7.81339, -8.05905, -7.98163, -7.84153, -8.0119, -7.75035, -6.75488, -6.2745, -6.86125, -7.74472, -7.73637, -7.45525, -7.77868, -6.99496, -6.22835, -6.98864, -7.24413, -7.18297, -6.61467, -5.72039, -6.56263
0.22, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.65023, -7.18473, -6.28268, -4.75533, 3.18518, 2.08755, -5.73344, -6.54856, -7.15796, -7.50665, -7.71858, -8.05905, -8.05561, -7.86771, -7.92854, -7.77297, -6.95719, -6.14911, -6.88772, -7.44362, -7.65961, -7.56035, -7.35746, -6.58238, -6.09804, -6.76965, -7.18935, -7.17711, -6.6834, -5.68149, -6.84275
0.23, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.0435, -7.67779, -7.18405, -6.29389, -4.74958, 3.18519, 2.08757, -5.74502, -6.57218, -7.05674, -7.55151, -7.81363, -7.86372, -8.05905, -7.68204, -7.7611, -7.62832, -7.44053, -6.40987, -7.03094, -7.38966, -7.40252, -7.23942, -7.04716, -6.72319, -6.18133, -6.77425, -6.96549, -6.98132, -6.60853, -5.93384, -6.7592
