# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -4.03116, -4.33458, -4.39449, -3.79349, -4.19144, -4.38663, -4.34499, -3.95559, -3.05894, -2.78147, -3.03121, -3.43263, -3.46498, -3.80316, -3.93397, -4.1406, -4.41454, -4.14918, -4.22534, -3.97929
0.01, 0.0319375, -4.05421, -4.06907, -4.28873, -4.44998, -4.66594, -4.49331, -4.15309, -3.93985, -2.51234, -2.34317, -2.96505, -3.54302, -2.99738, -3.50384, -4.16788, -4.07057, -4.40449, -3.94306, -4.11837, -3.80347
0.02, 0.0319375, -4.49812, -4.17177, -4.60283, -5.17955, -4.95233, -4.63851, -4.08478, -4.36834, -3.21218, -2.97958, -3.23229, -3.68721, -3.5999, -4.10004, -4.28072, -4.5691, -4.64239, -4.2801, -4.28821, -4.12733
0.03, 0.0319375, -4.99413, -4.45728, -4.36243, -4.85006, -5.0747, -4.78614, -4.64862, -4.62829, -3.69646, -3.36607, -3.6013, -3.97294, -4.01456, -4.17544, -4.42739, -4.73792, -4.75341, -4.51024, -4.63144, -4.66981
0.04, 0.0319375, -4.77321, -4.90384, -4.50889, -4.64486, -4.82842, -4.85151, -4.91083, -4.63117, -3.89338, -3.73983, -3.99844, -4.33928, -4.42572, -4.21558, -4.50872, -4.69512, -4.66226, -4.57799, -4.66836, -4.61135
0.05, 0.0319375, -4.42473, -4.67925, -4.77412, -4.88537, -4.86077, -5.13218, -5.06523, -4.73629, -4.15181, -4.07979, -4.11769, -4.47004, -4.63078, -4.55563, -4.68774, -4.77529, -4.68135, -4.81813, -4.64769, -4.65857
0.06, 0.0319375, -4.60988, -4.83448, -4.95689, -4.97488, -4.92348, -5.4075, -4.89167, -5.02838, -4.78506, -4.43973, -4.46001, -4.65907, -4.62765, -4.51516, -4.88444, -4.8117, -4.72181, -4.70925, -4.7497, -4.50818
0.07, 0.0319375, -5.05852, -4.5399, -4.90751, -4.35742, -4.33871, -4.89504, -4.44592, -5.18864, -4.8824, -3.90696, -4.38575, -4.52658, -4.31745, -4.50372, -4.57694, -4.66629, -4.65092, -4.71169, -4.53101, -4.46975
0.08, 0.0319375, -4.70376, -4.80104, -4.40779, -3.80295, -3.93285, -4.68408, -4.12796, -4.13493, -4.36326, -3.8985, -4.14982, -4.61823, -4.16239, -4.66635, -4.5148, -4.51544, -4.34387, -4.49196, -4.3027, -4.23884
0.09, 0.0319375, -4.19776, -4.426, -4.55098, -4.30696, -4.41843, -4.49724, -4.00149, -3.94959, -3.85909, -3.73405, -3.6595, -3.57476, -3.7579, -3.92367, -3.9498, -4.27171, -4.05214, -3.8888, -3.38492, -3.18162
0.1, 0.0319375, -4.2316, -3.65659, -3.57393, -4.04674, -3.99928, -4.27684, -3.99631, -3.95935, -3.79869, -3.44692, -2.85787, -3.08303, -3.51532, -3.80634, -3.6065, -3.67473, -3.34089, -2.9787, -2.73547, -2.50205
0.11, 0.0319375, -4.04947, -2.82848, -2.50221, -3.8402, -3.24919, -3.63299, -3.81514, -3.61561, -2.88895, -3.05517, -2.46183, -2.58398, -3.16546, -3.32118, -3.12944, -3.52786, -2.80905, -2.23324, -2.68047, -2.50399
0.12, 0.0319375, -3.57922, -3.16605, -2.31095, -3.31178, -2.70921, -3.03835, -3.16563, -3.71056, -2.29248, -2.84115, -2.40694, -2.59136, -2.78972, -3.23902, -3.11937, -3.02292, -2.41292, -1.9535, -2.18299, -2.406
0.13, 0.0319375, -3.77277, -2.95723, -1.87009, -2.72974, -2.66245, -2.94982, -3.08744, -3.6067, -2.76594, -2.69669, -2.17938, -2.30198, -2.75109, -2.92813, -2.91264, -2.61975, -2.18212, -1.83572, -1.80633, -2.2879
0.14, 0.0319375, -3.73655, -2.67647, -1.78203, -2.56268, -2.97885, -3.31409, -3.10793, -3.80344, -2.95283, -2.66578, -1.98797, -1.66343, -2.54106, -2.9466, -2.737, -2.29942, -2.15809, -1.91027, -2.07652, -2.13871
0.15, 0.0319375, -2.53504, -2.06404, -1.78335, -2.1475, -2.28602, -2.34548, -2.34812, -3.32431, -2.62889, -2.43058, -1.98095, -1.5873, -2.41887, -2.48908, -2.49262, -2.48759, -2.06329, -1.80787, -1.63602, -1.64758
