# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.05241, -0.511751, -0.776821, -1.10939, -0.243253, -0.38834, -0.939954, -1.61978, -1.20351, -0.997051, -1.32591, -1.6327, -1.26601, -0.876759, -1.38319, -0.923635, -0.666476, -0.485368, -0.3637, -0.406432
0.01, 0.0319375, 0.821198, 0.71145, -0.037806, -0.424979, 0.693722, 0.292393, -0.357498, -0.716679, -0.47206, -0.227348, -0.687306, -1.3432, -0.706385, -0.229433, -0.725526, -0.499688, -0.58601, -0.438559, -0.352602, -0.2941
0.02, 0.0319375, 1.14802, 0.75839, 0.177341, -0.456208, -0.0397467, -0.397316, -0.992455, -1.00229, -0.965483, -0.829729, -1.23371, -1.45708, -1.29333, -0.954938, -1.08145, -0.964367, -0.700364, -0.611572, -0.417489, -0.424119
0.03, 0.0319375, 2.3999, 1.80743, 1.00514, 0.778475, 0.543903, 0.418734, 0.0692448, 0.298647, -0.49222, -0.583835, -0.773861, -0.569806, -0.255817, -0.364174, -0.122338, -0.230921, -0.308865, 0.0442105, 0.120055, 0.0772011
0.04, 0.0319375, 2.55035, 1.98514, 1.43483, 1.56442, 1.66617, 0.817041, 1.20491, 0.718517, 0.375524, -0.32569, -0.561151, 0.189923, 0.658544, 0.238446, 0.252295, 0.483989, 0.0953562, 0.144653, 0.0263746, -0.0222066
0.05, 0.0319375, 2.5064, 2.22032, 1.34435, 1.31902, 2.30962, 0.266102, 1.40587, 1.03722, 0.468076, -0.0799101, -0.261353, 0.662088, 1.01793, 0.711023, 0.598726, 0.666154, 0.269358, 0.157282, -0.259904, 0.175722
0.06, 0.0319375, 1.93519, 1.86572, 0.607107, 0.567211, 2.30747, 1.15948, 0.607268, 1.5071, 0.0199296, -0.0641613, -0.283074, 0.461397, 1.26208, 0.678622, 0.624285, 0.847188, 0.427697, -0.0943444, -0.159904, 0.19129
0.07, 0.0319375, 1.07825, 1.91852, 0.764879, -0.137228, 1.7929, 1.48269, -0.687321, 1.40605, -0.327526, -0.536275, -0.268472, 0.398393, 0.998157, 0.675545, 0.589365, 0.802398, 0.511127, -0.114818, 0.0169521, 0.387043
0.08, 0.0319375, 0.880453, 2.04397, 0.987055, -0.230823, 1.48389, 1.49651, -0.940102, 1.20692, 0.116925, -0.429613, -0.347726, 0.656765, 0.561865, 0.416398, 0.457805, 0.59822, 0.376262, -0.101161, 0.0839033, 0.377427
0.09, 0.0319375, 1.55379, 2.1711, 1.36039, 0.685745, 1.3534, 1.44612, -1.04293, 1.0426, 0.303982, -0.581685, -0.0885286, 0.833348, 0.555889, 0.449108, 0.355348, 0.407073, 0.246582, 0.297906, 0.428782, 0.567161
0.1, 0.0319375, 2.21829, 1.9532, 1.45558, 1.22884, 1.47726, 1.38945, -0.748754, 1.16643, 0.578233, -0.163292, 0.361297, 0.930225, 0.711228, 0.665569, 0.643723, 0.578064, 0.429613, 0.718005, 0.722038, 0.94066
0.11, 0.0319375, 2.62045, 2.61259, 1.92868, 1.48917, 1.89538, 1.89425, 0.0257752, 1.19789, 0.43644, 0.0389639, 0.897566, 0.926697, 0.300712, 0.620944, 1.09487, 0.616924, 0.598326, 0.594834, 0.791114, 0.909823
