# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.48181, -1.94765, -2.21078, -2.54496, -1.67485, -1.8224, -2.3749, -3.0614, -2.63685, -2.42514, -2.75333, -3.06238, -2.69952, -2.30988, -2.82189, -2.36959, -2.11348, -1.92403, -1.79834, -1.8467
0.01, 0.0319375, -0.607479, -0.718851, -1.47239, -1.85777, -0.738713, -1.14019, -1.7876, -2.14685, -1.90633, -1.65484, -2.11658, -2.78031, -2.13852, -1.65862, -2.15967, -1.9324, -2.01526, -1.87333, -1.78102, -1.72687
0.02, 0.0319375, -0.281325, -0.670737, -1.25433, -1.88595, -1.47021, -1.82654, -2.42135, -2.43541, -2.40118, -2.25646, -2.65782, -2.88457, -2.72887, -2.38961, -2.51739, -2.39823, -2.12442, -2.04006, -1.84351, -1.85345
0.03, 0.0319375, 0.970737, 0.378942, -0.42346, -0.649864, -0.886297, -1.01007, -1.36035, -1.13216, -1.92384, -2.01803, -2.20752, -2.00163, -1.68589, -1.79765, -1.55398, -1.65918, -1.73836, -1.38812, -1.31012, -1.3476
0.04, 0.0319375, 1.12121, 0.556616, 0.00675194, 0.135412, 0.237104, -0.612343, -0.224879, -0.711072, -1.05402, -1.75454, -1.98891, -1.23621, -0.769938, -1.19061, -1.17807, -0.946916, -1.33788, -1.28697, -1.40447, -1.45113
0.05, 0.0319375, 1.07737, 0.791636, -0.0838783, -0.109992, 0.880423, -1.16454, -0.0235662, -0.391874, -0.961337, -1.5108, -1.69063, -0.765333, -0.41137, -0.718565, -0.831168, -0.761514, -1.15903, -1.27185, -1.6873, -1.25265
0.06, 0.0319375, 0.506431, 0.436419, -0.823499, -0.862378, 0.878305, -0.270294, -0.82226, 0.0777824, -1.41097, -1.49482, -1.71715, -0.969156, -0.166527, -0.750832, -0.805078, -0.580693, -0.999852, -1.52327, -1.5882, -1.2342
0.07, 0.0319375, -0.351171, 0.488567, -0.664448, -1.56745, 0.363527, 0.0536172, -2.11573, -0.0230324, -1.75504, -1.96491, -1.70352, -1.03281, -0.431896, -0.754894, -0.83859, -0.626889, -0.918236, -1.54718, -1.41354, -1.04144
0.08, 0.0319375, -0.549532, 0.614071, -0.442239, -1.66039, 0.0543213, 0.0672989, -2.36251, -0.222576, -1.31138, -1.85689, -1.77977, -0.773882, -0.869535, -1.01377, -0.971638, -0.831454, -1.05413, -1.53037, -1.34624, -1.05231
0.09, 0.0319375, 0.123829, 0.741512, -0.0694491, -0.743989, -0.0759568, 0.0161301, -2.47111, -0.386464, -1.12668, -2.01283, -1.51909, -0.597077, -0.874041, -0.979661, -1.073, -1.02244, -1.1822, -1.13236, -1.00466, -0.864182
0.1, 0.0319375, 0.788483, 0.523839, 0.0264247, -0.20037, 0.0478719, -0.0404523, -2.17832, -0.262881, -0.851854, -1.59518, -1.06782, -0.49909, -0.717348, -0.76445, -0.786286, -0.851772, -0.999127, -0.712198, -0.708541, -0.489755
0.11, 0.0319375, 1.19118, 1.18364, 0.499764, 0.0608085, 0.466384, 0.465166, -1.40463, -0.232106, -0.994179, -1.39192, -0.531797, -0.50303, -1.12598, -0.806882, -0.33379, -0.812374, -0.831681, -0.833062, -0.636996, -0.520455
0.12, 0.0319375, 0.377233, 0.742728, 0.210049, -0.710046, 0.311658, 0.72758, -1.73997, -0.302689, -0.896064, -1.24417, -0.871898, -0.737479, -1.25984, -1.03041, -0.680029, -0.675089, -0.58574, -0.964041, -0.917528, -0.811011
0.13, 0.0319375, 0.361668, 1.12021, 0.451583, -0.383908, 0.442626, 0.775005, -1.94281, -0.419554, -0.795426, -1.21545, -0.864748, -0.528975, -1.01432, -0.960587, -0.89759, -0.392151, -0.205842, -0.500418, -0.864779, -0.770764
0.14, 0.0319375, -0.0481102, 0.951564, 0.22563, -0.433947, 0.447485, 0.838845, -2.22861, -0.16671, -0.582429, -1.38358, -1.02822, -0.475581, -1.17341, -0.983096, -1.07503, -0.901838, -0.506231, -0.630318, -1.01393, -1.2766
0.15, 0.0319375, 0.596969, 0.674255, 0.0659752, -0.139636, 0.570521, 0.877638, -2.12095, 0.00964316, -0.406122, -1.0585, -0.747563, -0.293153, -1.05788, -0.815284, -0.942227, -0.88822, -0.596541, -0.431953, -0.808595, -1.03277
0.16, 0.0319375, -0.0263188, 0.601376, -0.17329, -0.868996, 0.638302, 0.863423, -1.99007, -0.344644, -0.871109, -1.15424, -0.88037, -0.476118, -1.05223, -1.07848, -1.25669, -0.934473, -0.575576, -0.581583, -0.919886, -0.663918
0.17, 0.0319375, -0.994089, 0.798816, -0.208812, -1.76579, 0.59995, 0.738157, -2.49856, -0.338922, -1.16241, -1.90543, -1.58855, -0.831716, -1.38851, -1.25989, -1.42897, -1.00175, -0.676276, -0.800537, -1.15832, -1.08504
0.18, 0.0319375, -1.89041, 0.752346, -0.444033, -2.94376, 0.590781, 0.775536, -2.7167, -0.363878, -1.30373, -2.60738, -2.32656, -0.976432, -1.51055, -2.01777, -1.91144, -1.13115, -0.806933, -1.20556, -1.55833, -1.76851
0.19, 0.0319375, -2.24407, 0.829837, -0.283058, -3.06697, 0.597658, 0.884101, -3.29144, -0.367801, -1.46976, -3.24447, -2.66091, -1.15051, -1.6068, -1.98823, -1.94451, -1.05205, -0.791189, -1.18745, -1.64999, -2.04555
0.2, 0.0319375, -2.45335, 0.884143, -0.176759, -3.16687, 0.552094, 0.935243, -3.41012, -0.257461, -1.41113, -3.64827, -2.89515, -1.15614, -1.7123, -2.04983, -1.92326, -1.03736, -0.68073, -0.98156, -1.56936, -1.92647
0.21, 0.0319375, -2.67055, 0.880323, -0.128568, -3.87022, 0.501923, 1.0035, -3.45201, -0.144565, -1.18672, -3.37974, -3.12946, -1.18519, -2.04887, -2.32414, -1.93087, -0.95844, -0.562712, -0.862245, -1.58231, -1.87241
0.22, 0.0319375, -2.67652, 0.84025, -0.146355, -3.80172, 0.534649, 1.1012, -3.13695, 0.0393986, -1.02417, -3.21473, -3.30573, -1.25094, -2.13181, -2.33188, -1.70326, -0.684542, -0.406574, -0.840695, -1.57738, -1.81388
0.23, 0.0319375, -2.92556, 0.784176, -0.141521, -3.60659, 0.522973, 1.15674, -2.82996, 0.173317, -0.762965, -2.97477, -3.2057, -0.874288, -1.67279, -1.7005, -1.11743, -0.190205, 0.027209, -0.670303, -1.42641, -1.68728
0.24, 0.0319375, -3.3387, 0.68622, -0.0692563, -3.94561, 0.38433, 1.21785, -2.41589, 0.295983, -0.353605, -2.20077, -2.62683, -0.303862, -1.05176, -1.07391, -0.735894, 0.141611, 0.45587, -0.458608, -1.16399, -1.46236
