# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -0.36635, -0.115862, 0.255076, 0.764019, 0.181474, 0.246, 0.861586, 0.1814, -0.00182987, 0.62846, 0.57475, -0.152094, -0.436703, -0.499979, -0.682295, -0.239731, -0.0393127, -0.397319, -0.14307, -0.356986
0.01, 0.0319375, -0.548631, -0.0828169, 0.367268, 0.170495, 0.0534551, 0.408562, 0.862892, 0.108547, 0.0434385, 0.270943, 0.165078, -0.187298, -0.176768, -0.214022, -0.297321, -0.116349, 0.135658, 0.0477195, -0.120315, -0.0868441
0.02, 0.0319375, 0.0162688, -0.500158, 0.617217, 1.25564, 0.571167, 0.412983, 0.5434, -0.334677, -0.106572, -0.0793311, 0.410804, 0.258399, 0.127698, 0.0903467, -0.00201936, -0.203261, -0.125047, 0.0027043, -0.0575014, -0.150488
0.03, 0.0319375, 0.197245, -0.426308, 0.524096, 1.83388, 0.767374, 0.446311, 0.740863, 0.214463, 0.545265, 0.362411, 0.601907, 0.577903, 0.250914, 0.153423, 0.0323625, 0.123339, 0.276689, -0.0770681, 0.182847, 0.132271
0.04, 0.0319375, 0.670826, -0.176424, 0.518321, 1.88827, 0.919821, 0.704406, 0.541086, 0.123231, 0.806171, 0.527006, 0.938585, 0.684587, 0.721862, 0.150117, 0.156009, 0.348526, 0.520291, 0.170568, 0.212105, 0.4791
0.05, 0.0319375, -0.0197604, 0.0917512, 0.369827, 1.72244, 0.851105, 1.05125, 0.700189, 0.173326, 0.556914, 0.361578, 1.27095, 0.532459, 0.402024, 0.164764, 0.372688, 0.601347, 0.445469, 0.148738, -0.0487086, 0.133853
0.06, 0.0319375, 0.778791, 0.530405, 0.950424, 1.44591, 0.794267, 0.972388, 0.790708, 0.454608, 0.617267, 0.0633549, 1.57542, 0.459315, 0.163975, 0.117443, 0.50769, 1.31929, 0.694172, 0.414798, 0.167925, -0.316891
0.07, 0.0319375, 0.347234, 0.43917, 0.71998, 1.38049, 1.0674, 1.02156, 0.556346, 0.352186, 0.589478, 0.307415, 1.55788, 0.14051, 0.111476, 0.0462036, 0.602685, 1.85016, 0.963558, 0.420647, 0.237591, -0.094097
0.08, 0.0319375, 0.156402, 0.325053, 0.780563, 0.800373, 0.448154, 1.10644, 0.190444, 0.734977, 0.978997, 0.540887, 1.46683, 0.421236, 0.250637, 0.526238, 0.604982, 1.6891, 0.915717, 0.360501, 0.161364, -0.0873314
0.09, 0.0319375, -1.03779, -0.21582, 0.736524, 0.784544, 0.423831, 1.07059, -0.0122515, 1.14284, 1.1684, 0.71146, 1.30061, 0.640824, 0.364003, 0.614946, 0.321773, 1.52011, 0.790946, 0.181727, 0.0460121, -0.147439
0.1, 0.0319375, -0.79068, -0.240804, 0.737392, 0.457368, 0.378621, 0.658528, 0.123918, 1.20737, 0.895621, 0.56687, 1.08247, 0.663539, 0.361664, 0.187835, 0.224797, 1.26381, 0.615694, 0.257026, 0.0619478, -0.00283147
0.11, 0.0319375, -0.464126, 0.244576, 0.504911, 0.739062, 0.973121, 0.846565, -0.00702957, 1.16276, 0.701959, 0.49642, 0.531124, 0.710142, 0.0130584, -0.131666, 0.195175, 0.98095, 0.23807, 0.124241, 0.100206, 0.0384993
0.12, 0.0319375, -0.763235, -0.115019, 0.362611, 0.320628, 1.24862, 1.0965, -0.505434, 0.453889, 0.597339, 0.340195, 0.590569, 0.574123, 0.118246, -0.285505, -0.235059, 0.974097, 0.297591, 0.0957418, -0.163116, 0.114023
0.13, 0.0319375, -0.412091, -0.696051, 0.0913717, 0.310181, 1.08535, 0.761097, -0.139415, 0.425327, 0.203632, 0.315833, 0.898781, 0.167884, 0.127922, -0.297205, -0.0641672, 0.858237, 0.341312, -0.135636, -0.350046, -0.0655627
0.14, 0.0319375, -0.645419, -0.313362, 0.663275, 0.258465, 0.513466, 0.305807, -0.160604, 0.313022, 0.195559, 0.33163, 0.469052, -0.118254, 0.0337484, -0.236879, -0.151917, 0.892394, 0.21385, -0.097361, -0.424872, -0.290916
0.15, 0.0319375, -0.424109, 0.0947867, 0.471088, 0.338541, 0.777126, 0.0224915, -0.108112, 0.706381, 0.481526, 0.0932004, 0.0475886, 0.122926, 0.0703919, -0.500275, -0.0950157, 0.906508, 0.0620576, -0.375154, -0.175971, -0.39097
0.16, 0.0319375, -0.198919, 0.1221, 0.174546, 0.327952, 1.2992, 0.0261635, 0.305609, 0.733106, 0.524626, 0.262737, -0.087284, 0.152873, 0.414953, 0.0335179, -0.0976089, 0.904362, 0.0278306, -0.453106, -0.0634143, -0.104236
0.17, 0.0319375, -0.760024, 0.0133803, 0.232675, 0.760942, 1.32599, 0.0684395, 0.1672, 0.218572, 0.060897, 0.243419, 0.321414, 0.387895, 0.952517, 0.573939, 0.174699, 0.79405, 0.22577, -0.434235, -0.378909, -0.0376309
0.18, 0.0319375, -0.344532, 0.601016, 0.494301, 1.093, 1.55308, -0.00129635, 0.724971, 0.473126, 0.593803, 0.291531, 0.340161, 0.366111, 1.14164, 0.881231, 0.332993, 0.742439, 0.349726, -0.00121524, -0.214118, -0.241802
0.19, 0.0319375, -0.432438, 0.528438, 0.0764318, 0.890017, 2.25318, 0.648285, 0.689017, 0.649056, 0.367775, 0.270684, 0.475053, 0.467192, 1.02291, 1.09151, 0.742394, 0.466418, 0.428716, 0.328108, 0.129664, -0.15989
0.2, 0.0319375, -0.569676, 0.279572, 0.170792, 0.300534, 2.25318, 1.07369, 0.614655, 0.397241, -0.219336, 0.0874119, 0.471654, 0.450194, 1.0154, 1.57583, 0.636571, 0.333294, 0.609584, 0.262179, -0.0260872, -0.0107892
0.21, 0.0319375, -0.192343, 0.513119, 0.0808527, 0.127047, 2.16279, 0.981166, 0.448482, 0.411621, -0.0572801, 0.0454333, -0.0261066, 0.196022, 0.8511, 1.43576, 0.422188, 0.478843, 0.397557, 0.193, -0.151027, -0.0995769
0.22, 0.0319375, -0.431394, 0.332136, -0.131554, 0.186029, 1.53785, 0.234196, 0.660498, 0.445311, 0.0203183, -0.000866729, -0.174856, -0.145563, 0.608217, 1.18995, 0.342779, 0.172977, 0.2376, 0.0312077, -0.100827, -0.104152
0.23, 0.0319375, -0.438556, 0.149284, -0.722026, 0.0560676, 1.68994, 0.0748268, 0.567683, 0.478745, 0.141568, 0.244548, 0.121033, -0.100405, 0.416495, 0.849119, 0.456649, -0.170499, 0.22947, -0.0406976, 0.193814, -0.36668
0.24, 0.0319375, -0.00357952, 0.735544, 0.0286139, -0.0980837, 0.798945, -0.108814, 0.280883, 0.299579, -0.095093, 0.391772, 0.339432, 0.00535969, 0.387317, 0.741087, 0.591793, 0.31285, 0.242274, -0.00157134, 0.289891, -0.0978135
0.25, 0.0319375, 0.382798, 0.48056, 0.190169, 0.663947, 0.818912, 0.00554535, 0.140778, 0.405727, 0.13351, 0.248725, 0.0935396, -0.403565, 0.175708, 0.475944, 0.457753, 0.205196, 0.164183, 0.055012, 0.530093, 0.0578389
0.26, 0.0319375, 0.63371, 0.235745, -0.257578, 0.561828, 0.931605, 0.070189, 0.369103, 0.355257, 0.0214115, 0.461011, -0.0991721, -0.518472, 0.270544, 0.488358, 0.151352, -0.139884, 0.173009, 0.138164, 0.415579, -0.0622167
0.27, 0.0319375, 0.237847, 0.630053, -0.215981, -0.00694938, 0.800856, 0.225004, -0.00109584, 0.259689, 0.251367, 0.325274, -0.202407, 0.0118284, 0.107209, 0.495209, 0.357638, 0.00792774, -0.106402, 0.0272958, 0.422022, 0.224295
0.28, 0.0319375, -0.390267, 0.829674, -0.434784, 0.108275, 1.74175, 0.733491, 0.22831, 0.235578, 0.227446, 0.210354, 0.0791927, 0.252795, 0.333395, 0.632778, 0.640802, 0.14588, -0.16744, -0.0165499, 0.292613, -0.127132
0.29, 0.0319375, -0.198762, 0.662668, -0.27386, 0.346151, 2.377, 0.90125, 0.206137, 0.402251, 0.31528, 0.0233294, -0.0493645, 0.238534, 0.580853, 0.601208, 0.393396, 0.230372, 0.378256, 0.342013, 0.402992, -0.0164145
0.3, 0.0319375, -0.0643699, 0.520407, -0.36024, 1.01451, 2.37172, 0.813626, 0.455838, 0.574713, 0.467503, 0.435237, 0.291274, 0.448538, 0.953438, 0.928701, 0.345502, 0.691586, 0.667244, 0.106571, 0.581737, 0.386217
0.31, 0.0319375, 0.232392, 0.874915, -0.836149, 1.161, 1.86242, 0.639862, 0.482227, 0.591371, 0.226541, 0.27898, 0.0252831, -0.0250372, 0.51479, 0.48551, 0.0216102, 0.220466, 0.0354158, 0.1481, 0.23211, -0.106728
0.32, 0.0319375, 0.611158, 0.652671, -0.30872, 1.44066, 2.14818, 0.681343, 0.340084, 0.57515, 0.116995, 0.152363, -0.0312265, -0.0171031, 0.683462, 0.627302, 0.0354398, 0.0666481, 0.0175382, 0.127048, 0.0693346, -0.281381
0.33, 0.0319375, 0.442118, 0.866271, -0.151475, 1.66807, 1.91685, 0.392324, 0.376338, 0.77468, 0.658242, 0.159409, 0.1678, 0.481117, 0.388969, 0.573904, 0.494797, 0.522394, 0.232451, 0.265155, 0.325631, 0.372186
0.34, 0.0319375, 0.74614, 0.781825, -0.174998, 1.84649, 2.26273, 0.383304, 0.218999, 0.647257, 0.603493, -0.0508355, 0.401092, 0.660478, 0.388177, 0.635589, 0.656271, 0.638776, 0.252786, 0.184618, 0.366572, 0.439861
0.35, 0.0319375, 0.372695, 0.739119, -0.230292, 1.56476, 1.72875, 0.324233, 0.143181, 0.794796, 0.567083, -0.0339141, 0.13442, -0.140776, 0.127501, -0.023597, 0.075847, -0.0385369, 0.0183218, -0.210861, 0.0445941, -0.0486566
0.36, 0.0319375, 0.323335, 0.644122, 0.137659, 1.62249, 1.44953, 0.563785, 0.586514, 0.629656, 0.170324, 0.22829, 0.453579, 0.358929, 0.585143, 0.125224, 0.118882, -0.134489, -0.0223355, -0.113845, 0.10512, -0.235907
0.37, 0.0319375, 0.130097, 0.259049, 0.00795222, 1.99327, 1.85289, 0.612114, 0.476802, 0.500224, 0.57285, -0.0152626, 0.251405, 0.217794, 0.607938, 0.340226, 0.321755, 0.110475, 0.0494871, 0.045431, -0.027377, -0.0915407
0.38, 0.0319375, -0.154938, 0.219355, -0.379896, 1.83323, 1.69241, 0.879058, 0.671164, 0.41689, 0.574598, 0.120859, 0.345639, 0.538287, 0.952082, 0.895007, 0.702413, 0.604694, 0.449261, 0.171559, 0.385881, 0.280692
0.39, 0.0319375, 0.207363, 0.208817, 0.317163, 1.96537, 1.68787, 0.627862, 0.908143, 0.485653, 0.414233, 1.07674, 1.25325, 1.27109, 1.52926, 1.06563, 1.12264, 1.46892, 1.28033, 0.68448, 1.19862, 1.14118
0.4, 0.0319375, -0.0379237, 0.793894, 0.796793, 1.98489, 1.56016, 0.206791, 0.487138, 0.652986, 0.54586, 0.639192, 0.803876, 0.502336, 0.839747, 1.23189, 0.816613, 0.853754, 1.0805, 0.611996, 0.413332, 0.607212
0.41, 0.0319375, 0.709208, 0.874623, 0.757371, 2.5585, 1.59206, 0.0146417, 0.368379, 0.587636, 0.60003, 0.117551, 0.167751, 0.0264346, 0.481044, 0.792658, 0.882226, 1.13213, 1.19239, 0.590813, 0.138967, 0.0805922
0.42, 0.0319375, 0.444434, 0.681799, 1.19065, 2.30918, 1.70934, 0.115426, 0.00794087, 0.112136, -0.0608697, 0.137326, -0.101501, 0.097759, 0.677925, 0.0117426, 0.548746, 1.16866, 1.06075, 0.466528, 0.0137728, -0.0106689
0.43, 0.0319375, -0.275538, 0.020805, 1.19713, 1.78462, 1.15122, 0.45895, 0.0336958, -0.0344559, 0.0270493, -0.211713, -0.427217, -0.107711, -0.125211, 0.0309358, 0.25501, 1.01989, 0.925163, 0.543505, 0.108272, -0.0544421
0.44, 0.0319375, -0.00826547, -0.121085, 1.3422, 1.97686, 0.885507, 0.103981, 0.0507574, 0.105864, -0.0980342, -0.18058, -0.179151, -0.0203414, 0.11675, -0.0741542, 0.458164, 0.83915, 0.641326, 0.186917, 0.156336, -0.0486767
0.45, 0.0319375, -0.0546011, 0.0273952, 0.983391, 1.73712, 0.778395, 0.226375, 0.252476, -0.0145074, -0.099856, -0.252028, -0.062457, 0.094645, 0.0805395, 0.0465954, 0.369958, 0.458953, 0.0542844, -0.131401, -0.116856, -0.342905
0.46, 0.0319375, -0.511163, 0.320287, 0.888364, 1.27242, 0.50563, 0.081249, -0.228119, -0.0657768, 0.164582, -0.283273, 0.0305008, 0.0213784, 0.130001, -0.0709635, 0.0242267, 0.307516, 0.170903, -0.00237825, -0.00213589, -0.382592
0.47, 0.0319375, -0.174023, 0.276845, 0.696206, 1.00223, 0.342901, 0.351846, 0.0937471, 0.463218, 0.210705, -0.249339, -0.278848, -0.384873, -0.0146315, 0.226797, 0.279471, 0.425342, 0.151823, 0.159037, 0.0349706, -0.220512
0.48, 0.0319375, -0.465923, -0.358994, 0.35393, 0.78706, 0.459916, 0.873088, 0.469323, 0.518967, 0.125899, -0.0608614, -0.411615, -0.0797781, 0.149314, 0.339697, 0.421953, 0.188082, 0.327379, 0.0683375, 0.0780444, -0.0627104
0.49, 0.0319375, -0.321602, 0.293197, 0.795027, 0.829077, 0.332185, 0.934826, 0.429344, 0.573069, 0.075916, -0.233129, 0.106261, -0.287457, -0.203008, 0.168486, 0.48635, 0.264363, 0.0883486, 0.0280826, 0.213983, -0.0565461
