Time (seconds),X,Y,Z
0,-0.47623995,-1.0150659,-0.20120405
0.01,-0.47330624,-0.9693488,-0.18335727
0.03,-0.52049017,-0.92192036,-0.15915412
0.05,-0.564007,-0.9096965,-0.12590532
0.07,-0.573786,-0.9297436,-0.08263301
0.09,-0.5493384,-0.94783485,-0.047428414
0.11,-0.52953583,-0.9507686,-0.027381353
0.13,-0.5077774,-0.94270086,-0.020047061
0.15,-0.49824283,-0.9336552,-0.016624393
0.17,-0.48601902,-0.9319439,-0.013690677
0.19,-0.4847966,-0.92925465,-0.0075787674
0.21,-0.47183937,-0.9277878,-0.012223818
0.23,-0.44543594,-0.9321884,-0.014424105
0.25,-0.4324787,-0.92534304,-0.011001436
0.27,-0.43101183,-0.91042995,-0.02078049
0.29,-0.42832258,-0.89747274,-0.02884821
0.31,-0.4229441,-0.8840265,-0.040827554
0.33,-0.41414297,-0.8906274,-0.0682089
0.35,-0.39580724,-0.899673,-0.07334291
0.37,-0.3980075,-0.89551693,-0.08654463
0.39,-0.4053418,-0.88573784,-0.106591694
0.41,-0.42123276,-0.8874492,-0.13617334
0.43,-0.40118572,-0.92412066,-0.16599946
0.45,-0.3752712,-0.966904,-0.1975369
0.465,-0.36744797,-0.97179353,-0.23347493
0.485,-0.37380436,-0.96470374,-0.26330104
0.505,-0.40656418,-0.9444122,-0.2606118
0.525,-0.40656418,-0.8801149,-0.25205514
0.545,-0.3733154,-0.7612994,-0.22125112
0.565,-0.34373376,-0.6505516,-0.18580204
0.585,-0.32344222,-0.5544724,-0.15939859
0.605,-0.28603736,-0.46939462,-0.15010849
0.625,-0.2596339,-0.39140666,-0.12663876
0.645,-0.26012284,-0.3723375,-0.06185252
0.665,-0.2970388,-0.45448157,0.014668582
0.685,-0.35351282,-0.52953583,0.040583078
0.705,-0.4146319,-0.61485803,0.005867433
0.725,-0.4302784,-0.8167955,-0.009290102
0.745,-0.47697338,-1.1827767,-0.035204597
0.765,-0.49677595,-1.5861627,-0.08605568
0.785,-0.50215447,-1.8443297,-0.14326315
0.805,-0.55911744,-2.0401552,-0.23029673
0.825,-0.6165694,-2.28072,-0.38700607
0.845,-0.6556856,-2.2728968,-0.594322
0.865,-0.69577974,-2.1587262,-0.5842985
0.885,-0.70311403,-1.9971274,-0.4539926
0.895,-0.67279893,-1.7934786,-0.43932402
0.915,-0.6295266,-1.510375,-0.3816276
0.935,-0.5605843,-1.158818,-0.25083274
0.955,-0.49164197,-0.83708704,-0.11465941
0.975,-0.3818721,-0.4735507,-0.030804021
0.995,-0.16697736,-0.15450907,0.05451823
1.015,-0.0044005746,0.13519543,0.12566085
1.035,0.066253096,0.4024081,0.1872689
1.055,0.07114262,0.49604255,0.22785197
1.075,0.16746631,0.3102405,0.2452098
1.095,0.13715124,0.06698652,0.35815787
1.115,-0.0012223818,-0.012712771,0.3940959
1.135,-0.11270361,-0.02224735,0.3486233
1.155,-0.14693029,-0.031292975,0.23958683
1.175,-0.1283501,-0.09583473,0.11612627
1.195,-0.1933808,-0.3527794,0.040094122
1.215,-0.39140666,-0.8979617,-0.051584512
1.235,-0.605079,-1.980503,-0.023714207
1.255,-0.6361275,-2.8804204,-0.09681264
1.275,-0.74320817,-2.7239556,-0.35400176
1.295,-0.58600986,-2.8435047,-0.9008954
1.315,-0.29117134,-3.1525228,-1.4230969
