# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0203371, 0, -0.0273585, -0.122945, 0.001098, -0.030625, 0.091875, -0.04375
0.0406742, 0, -0.0272365, -0.122701, 0.001708, -0.013125, 0.170625, -0.039375
0.0610114, 0, -0.0268705, -0.122152, 0.002318, -0.0021875, 0.27125, 0.0153125
0.0813485, 0, -0.0266875, -0.121542, 0.0025925, 0.04375, 0.312813, 0.0196875
0.101686, 0, -0.02623, -0.121176, 0.0024095, 0.0678125, 0.284375, -0.0459375
0.122023, 0, -0.026779, -0.121298, 0.00183, 0.0240625, 0.20125, -0.126875
0.14236, 0, -0.0274805, -0.121969, 0.0016775, -0.02625, 0.205625, -0.153125
0.162697, 0, -0.027816, -0.12258, 0.001891, 0.0021875, 0.32375, -0.0896875
0.183034, 0, -0.027877, -0.122488, 0.0013115, 0.06125, 0.439687, -0.02625
0.203371, 0, -0.027694, -0.122183, 0.001037, 0.074375, 0.4375, 0.0065625
0.223708, 0, -0.027145, -0.121451, 0.000793, 0.0328125, 0.382812, 0.0284375
0.244045, 0, -0.026352, -0.120871, 0.0011285, -0.091875, 0.315, 0.056875
0.264383, 0, -0.0263215, -0.121695, 0.0014335, -0.161875, 0.273438, 0.06125
0.28472, 0, -0.0269315, -0.122427, 0.001708, -0.144375, 0.220938, 0.0525
0.305057, 0, -0.026962, -0.12261, 0.0021655, -0.212187, 0.14875, 0.0503125
0.325394, 0, -0.0260165, -0.12264, 0.0020435, -0.28, 0.16625, 0.0590625
0.345731, 0, -0.0254065, -0.122701, 0.001708, -0.330312, 0.293125, 0.065625
0.366068, 0, -0.02562, -0.122884, 0.0013725, -0.339063, 0.389375, 0.0415625
0.386405, 0, -0.026718, -0.12264, 0.0014335, -0.312813, 0.374063, -0.004375
0.406742, 0, -0.027938, -0.122915, 0.001769, -0.356562, 0.330312, 0.013125
0.42708, 0, -0.027999, -0.122457, 0.001891, -0.400313, 0.371875, 0.0590625
0.447417, 0, -0.027267, -0.121847, 0.0011285, -0.435313, 0.479062, 0.091875
0.467754, 0, -0.026596, -0.121207, 0.000366, -0.44625, 0.58625, 0.102812
0.488091, 0, -0.026413, -0.121512, 6.1e-05, -0.422188, 0.667188, 0.07875
0.508428, 0, -0.0267485, -0.123098, 0.0001525, -0.295312, 0.693438, -0.030625
0.528765, 0, -0.027511, -0.122336, 0.000183, -0.234063, 0.739375, -0.0634375
0.549102, 0, -0.0279685, -0.121359, 3.05e-05, -0.155312, 0.835625, -0.048125
0.569439, 0, -0.028365, -0.121512, 9.15e-05, -0.0590625, 0.879375, -0.07
0.589777, 0, -0.0279685, -0.122518, -0.0005185, 0.0196875, 0.888125, -0.100625
0.610114, 0, -0.0276635, -0.122549, -0.0007015, 0.105, 0.896875, -0.133437
0.630451, 0, -0.0274805, -0.121359, -0.0007625, 0.172813, 0.912188, -0.168437
0.650788, 0, -0.0278465, -0.121146, -0.001098, 0.275625, 0.868438, -0.20125
0.671125, 0, -0.0277855, -0.121268, -0.0009455, 0.42, 0.728437, -0.220938
0.691462, 0, -0.0272975, -0.120811, -0.001586, 0.400313, 0.667188, -0.175
0.711799, 0, -0.0266875, -0.120932, -0.002623, 0.369687, 0.721875, -0.115938
0.732136, 0, -0.0266875, -0.120658, -0.0028365, 0.3675, 0.79625, -0.083125
0.752473, 0, -0.0270535, -0.120749, -0.0018605, 0.32375, 0.81375, -0.074375
0.772811, 0, -0.026962, -0.12142, -0.0005795, 0.284375, 0.774375, -0.06125
0.793148, 0, -0.0256505, -0.121909, 0.0002745, 0.2975, 0.772188, -0.0634375
0.813485, 0, -0.0250405, -0.121909, -0.000366, 0.363125, 0.835625, -0.0940625
0.833822, 0, -0.0246135, -0.123067, -0.0022265, 0.400313, 0.920937, -0.129063
0.854159, 0, -0.0244, -0.124409, -0.003111, 0.395938, 1.09156, -0.14875
0.874496, 0, -0.025986, -0.124775, -0.001708, 0.417812, 1.21625, -0.205625
0.894833, 0, -0.0293105, -0.124989, 0.0023485, 0.417812, 1.22281, -0.27125
0.91517, 0, -0.0286395, -0.123982, 0.0058865, 0.448438, 1.24469, -0.238438
0.935508, 0, -0.0261385, -0.124226, 0.0058865, 0.713125, 1.17687, -0.175
0.955845, 0, -0.024888, -0.124623, 0.00427, 1.20531, 0.969063, -0.290938
0.976182, 0, -0.0241865, -0.124806, 0.003843, 1.60125, 0.649688, -0.566562
0.996519, 0, -0.023485, -0.124379, 0.005185, 1.48969, 0.42, -0.794062
1.01686, 0, -0.023119, -0.123861, 0.006588, 1.14406, 0.41125, -0.977813
1.03719, 0, -0.0232105, -0.123952, 0.007625, 1.04344, 0.439687, -1.19219
1.05753, 0, -0.0233935, -0.124562, 0.007137, 1.34312, 0.409063, -1.365
1.07787, 0, -0.0239425, -0.125446, 0.007442, 1.75437, 0.28875, -1.42844
1.0982, 0, -0.0240645, -0.124867, 0.0089365, 2.0125, 0.0940625, -1.4
1.11854, 0, -0.024034, -0.12325, 0.013664, 2.5725, -0.336875, -1.45687
1.13888, 0, -0.022631, -0.122915, 0.0148535, 2.89406, -0.470313, -1.54
1.15922, 0, -0.020801, -0.122793, 0.01464, 3.16313, -0.426562, -1.60125
1.17955, 0, -0.019093, -0.121909, 0.0138775, 3.29656, -0.310625, -1.68219
1.19989, 0, -0.017995, -0.122305, 0.0143655, 3.37094, -0.18375, -1.88344
1.22023, 0, -0.017629, -0.122305, 0.015677, 3.46938, -0.0634375, -2.19844
1.24056, 0, -0.0177205, -0.123311, 0.017385, 3.6575, 0.0240625, -2.49813
1.2609, 0, -0.0182085, -0.125477, 0.0185135, 3.91125, 0.083125, -2.71906
1.28124, 0, -0.017995, -0.128222, 0.0202215, 4.31375, 0.0678125, -3.05594
1.30158, 0, -0.0183, -0.130418, 0.0208925, 4.7075, -0.0109375, -3.43875
1.32191, 0, -0.0161955, -0.131729, 0.0219295, 4.9, -0.14, -3.68594
1.34225, 0, -0.0133285, -0.132614, 0.021594, 4.95906, -0.260312, -3.82594
1.36259, 0, -0.00976, -0.133133, 0.0229055, 4.88469, -0.299688, -3.90469
1.38292, 0, -0.006222, -0.133133, 0.0244305, 4.725, -0.175, -3.80844
1.40326, 0, -0.0035685, -0.13295, 0.0239425, 4.48875, -0.0721875, -3.58094
1.4236, 0, -0.000854, -0.130906, 0.0235765, 3.9025, -0.0328125, -3.48688
