# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.56016, -1.32195, -1.71138, -0.979231, -0.668154, -0.981754, -1.32577, -1.7225, -1.34517, -1.23278, -1.5393, -1.51277, -1.25838, -0.942186, -0.750495, -0.513891, -1.38729, -0.923297, -0.375036, -0.525958
0.01, 0.0319375, 0.632107, 0.345037, 0.387485, 1.28659, 1.15627, 0.743818, -0.362094, -0.918407, -0.0213958, 0.431159, 0.157898, -0.23644, 0.156541, 0.393348, 0.881733, 1.00558, -0.0443098, 0.231933, 0.681863, 0.81569
0.02, 0.0319375, 0.558297, 0.8883, 0.855385, 2.58791, 2.23003, 0.970363, -0.00386501, -0.188229, 0.751418, 1.5838, 1.4867, 0.724895, 0.93251, 1.17522, 1.55318, 1.57151, 0.782211, 0.981426, 1.48734, 1.56235
0.03, 0.0319375, -0.122271, 0.372248, 1.41859, 2.3435, 1.95719, 0.849879, -0.0430032, -0.271865, 0.741353, 1.19691, 0.993452, 0.7276, 0.666761, 1.07902, 1.22132, 1.61071, 0.85734, 0.984574, 1.94617, 1.96048
0.04, 0.0319375, 0.199032, 0.24143, 0.414037, 0.510558, 0.735912, -0.089709, -0.796094, -0.888915, -0.530852, -0.198362, -0.423504, -0.0282512, 0.00179178, 0.46145, 0.0640743, 0.830874, 0.158871, 0.313554, 1.10565, 1.08432
0.05, 0.0319375, 0.938137, 0.240094, -0.333678, 0.786088, 0.801191, -0.416115, -0.917725, -1.1374, -1.03773, -0.703029, -1.06018, -0.660036, -0.203858, 0.207835, 0.363687, 0.308193, -0.471497, -0.0457029, 0.31556, 0.171853
0.06, 0.0319375, 0.652766, 1.24083, 1.00575, 1.70233, 2.19, 1.00681, -0.255712, -0.705655, -0.682373, -0.0754424, -0.342071, -0.266119, -0.118702, 0.604062, 0.541081, 0.681024, 0.0956512, -0.0903975, 0.401116, 0.156117
0.07, 0.0319375, 0.0125763, 1.53701, 0.743427, 1.58545, 2.81035, 1.65569, 0.111336, -0.604566, 0.228715, 0.676694, 0.123711, 0.186859, -0.276882, 0.666298, 0.707266, 0.838963, 0.170716, -0.0318929, 0.628329, 0.573188
0.08, 0.0319375, 0.831195, 1.31176, 1.15741, 1.91969, 2.83495, 0.963422, 0.137088, -0.170183, 0.36578, 0.356909, 0.196714, -0.102808, -0.417094, 0.264216, 0.647026, 0.558833, -0.0852277, -0.277769, 0.35033, 0.297557
0.09, 0.0319375, 1.33069, 1.01024, 1.33163, 2.03267, 2.13492, -0.0427304, -0.399991, -0.47007, -0.191151, -0.371648, -0.632824, -1.14877, -0.585146, -0.419158, -0.307729, 0.0568639, -0.470796, -0.744977, -0.213352, -0.173809
0.1, 0.0319375, 1.17931, -0.621048, 0.515642, 1.08796, 0.604805, -0.148537, -1.05076, -1.08439, -0.927842, -0.730969, -1.04859, -1.44175, -0.802043, -0.508387, -0.426809, -0.380978, -1.00825, -1.19724, -0.579146, -0.535567
0.11, 0.0319375, 0.523465, -0.969753, 0.0135428, -0.059276, 0.285417, -0.624437, -1.62765, -1.45787, -1.14705, -0.754054, -1.09127, -1.39897, -1.15031, -0.631437, -0.763482, -0.432341, -1.22109, -1.61441, -0.625259, -0.785877
0.12, 0.0319375, -0.477782, -1.18016, -0.804171, -0.399896, 0.733499, -0.897129, -1.57468, -1.51009, -1.40969, -0.868834, -1.11124, -1.65347, -1.63071, -0.746352, -1.24316, -1.00994, -1.32018, -1.61822, -1.06919, -1.11093
0.13, 0.0319375, -0.727443, -1.5145, -1.03936, -1.0629, -0.158592, -1.45986, -1.83364, -1.41681, -1.49025, -0.902961, -1.26593, -1.63661, -1.98517, -1.50542, -1.21892, -1.18451, -1.59663, -1.92643, -1.25268, -1.05758
0.14, 0.0319375, -1.86358, -1.49692, -1.09871, -1.03299, -0.329568, -1.08872, -1.39924, -1.828, -1.5851, -0.993881, -1.50705, -2.19527, -2.0804, -1.79963, -1.31203, -1.36579, -1.70185, -1.91557, -1.48728, -1.28849
0.15, 0.0319375, -1.31337, -1.23034, -1.15707, -1.34101, -0.326259, -1.20023, -1.50962, -2.1152, -1.694, -1.15277, -1.35315, -2.00135, -1.92533, -1.62605, -1.47848, -1.50621, -1.68008, -2.02528, -1.68104, -1.58681
0.16, 0.0319375, -1.07338, -0.745319, -1.24071, -1.2763, 0.0960574, -1.43484, -1.73318, -2.00416, -1.84791, -1.3949, -1.30282, -2.16911, -2.4079, -1.54388, -1.6644, -1.61097, -1.92837, -2.23556, -1.86658, -1.73559
0.17, 0.0319375, -1.02552, -1.08357, -1.32605, -0.815364, 0.0602017, -1.01429, -1.54815, -2.03083, -1.83396, -1.32649, -1.6464, -2.09953, -2.18271, -1.81258, -2.0275, -1.77556, -2.21179, -2.09665, -1.93316, -1.84307
0.18, 0.0319375, -0.905521, -1.67676, -1.3535, -0.964776, 0.0997689, -1.22043, -1.59596, -2.09424, -1.89267, -1.54536, -1.87718, -2.20111, -2.40039, -2.1177, -2.00687, -2.18819, -2.34761, -2.26565, -1.97827, -2.05004
0.19, 0.0319375, -1.07982, -1.89557, -1.74851, -1.38869, -0.449773, -1.06275, -1.61343, -1.32647, -1.52991, -1.57343, -1.69689, -1.92294, -2.65092, -2.62195, -2.08145, -2.21652, -2.26935, -2.43681, -2.00341, -2.31284
0.2, 0.0319375, -1.13299, -1.80044, -1.98978, -1.70909, -0.918491, -1.07786, -1.88822, -2.00592, -1.75866, -1.42927, -1.73454, -2.0339, -2.52885, -2.43767, -1.96966, -1.79286, -2.27553, -2.69485, -2.24159, -2.46965
0.21, 0.0319375, -1.25701, -1.72934, -1.5834, -1.44278, -0.649951, -1.42273, -2.07284, -2.14637, -1.82519, -1.8178, -2.10473, -2.42482, -2.25837, -2.2947, -2.07085, -2.01075, -2.52108, -2.70092, -2.22172, -2.47032
0.22, 0.0319375, -1.47101, -1.48409, -1.84779, -1.83302, -0.644817, -1.6422, -2.0326, -2.11772, -1.94499, -1.96145, -2.03338, -2.2494, -2.84927, -2.67242, -2.44161, -2.34875, -2.52124, -2.76136, -2.31235, -2.52692
0.23, 0.0319375, -1.59049, -1.46551, -2.05157, -1.76666, -0.6795, -1.26435, -1.42354, -1.94219, -1.80838, -1.8016, -1.66605, -2.40688, -2.76884, -2.8115, -2.0511, -2.11124, -2.69588, -2.97164, -2.69104, -2.76616
0.24, 0.0319375, -1.62164, -2.08471, -2.13441, -1.33343, -0.610023, -0.944053, -1.394, -1.50081, -1.69021, -1.65004, -1.96858, -2.32631, -2.73114, -2.53482, -1.78272, -2.40242, -2.85348, -3.0394, -2.605, -2.71734
0.25, 0.0319375, -1.98841, -2.4411, -2.358, -1.61623, -0.6331, -1.02605, -1.49881, -1.57698, -1.80233, -1.82613, -2.20049, -2.37695, -2.14288, -1.75444, -1.61601, -2.18581, -2.82453, -2.96736, -2.35865, -2.2027
0.26, 0.0319375, -2.11014, -1.52053, -1.79613, -1.89806, -1.17365, -1.2026, -2.17635, -1.93042, -1.85062, -1.89068, -2.17552, -2.41646, -2.08812, -1.58156, -1.85831, -2.01782, -2.26212, -2.32165, -1.55472, -1.60258
0.27, 0.0319375, -1.28287, -1.46234, -1.7538, -1.14473, -0.983256, -1.51434, -2.67195, -2.31066, -1.77556, -1.6878, -1.913, -2.1747, -2.00965, -1.70664, -1.7177, -1.9927, -2.39616, -2.03147, -1.1591, -0.978944
0.28, 0.0319375, -1.01136, -1.3656, -2.00257, -0.849965, -1.17066, -1.66944, -2.05004, -1.91403, -1.68275, -2.03795, -2.00726, -1.99521, -1.88609, -1.57955, -1.85831, -2.08572, -2.20021, -1.91188, -1.01136, -0.64878
0.29, 0.0319375, -1.00024, -2.10921, -2.59425, -0.833796, -1.24419, -1.72111, -1.75182, -1.53048, -1.57717, -1.91854, -2.17103, -2.15284, -1.82365, -1.29121, -1.85144, -2.20427, -2.38693, -1.55375, -0.518639, -0.619089
0.3, 0.0319375, -1.21069, -1.73147, -1.82253, -0.741107, -1.25037, -1.43675, -1.78451, -1.84696, -1.93088, -2.11435, -2.25775, -2.20477, -2.01037, -1.28482, -1.87183, -2.40938, -2.39771, -1.60603, -0.623058, -0.355361
0.31, 0.0319375, -1.25238, -2.2034, -1.90998, -0.598754, -0.946156, -1.25466, -1.88319, -2.1546, -1.93907, -1.83747, -2.24717, -2.30528, -1.88165, -1.66776, -2.04947, -2.30342, -2.1126, -1.61348, -0.477008, -0.449665
0.32, 0.0319375, -1.05279, -1.77648, -1.4467, -1.0019, -1.31025, -1.25583, -2.03164, -1.8919, -1.35401, -1.31198, -1.89843, -2.10371, -1.79741, -1.58254, -1.91467, -2.73847, -2.43298, -1.51216, -0.500745, -0.751601
0.33, 0.0319375, -1.62468, -1.64209, -1.59268, -1.83391, -1.23797, -1.35905, -1.88709, -1.72349, -1.68657, -1.81571, -1.86777, -1.98927, -1.4778, -1.40309, -2.01204, -2.65744, -2.54462, -1.84985, -0.921093, -1.09431
0.34, 0.0319375, -0.736481, -1.73648, -1.35397, -1.47382, -1.39063, -1.42444, -1.74486, -1.9209, -1.95768, -1.91131, -1.90456, -2.16821, -1.63941, -1.35089, -1.84054, -2.16129, -2.08212, -1.58103, -0.840754, -0.97882
0.35, 0.0319375, 0.146733, -1.87403, -0.78689, -0.630053, -0.766779, -1.13979, -1.98742, -1.94587, -1.66487, -1.66702, -2.0504, -2.10511, -2.08367, -1.77765, -1.87675, -2.11457, -2.34721, -1.72559, -0.729003, -0.929645
0.36, 0.0319375, 0.734409, -1.09297, -0.486906, 0.404999, -0.509607, -1.09912, -1.81943, -1.7235, -1.79303, -1.84891, -2.05596, -2.28023, -1.99449, -1.94517, -2.32891, -2.34246, -2.61292, -1.8091, -0.791303, -1.31953
0.37, 0.0319375, 1.1238, -0.385381, -0.646899, 0.688638, -0.246607, -1.05405, -1.84492, -1.67171, -1.49235, -1.45526, -1.97734, -1.98796, -1.67154, -1.55344, -1.90019, -2.32748, -2.69231, -1.93128, -0.923171, -1.60458
