# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00451604, 0.00258326, 0.00482407, 0.0101143, 0.0057541, 0.00352405, 0.00241072, 0.0135242, 0.0167974, 0.00503, 0.00959499, 0.0169709, 0.0135192, 0.00861452, 0.0112289, 0.0108012, 0.0114427, 0.00816224, 0.00868425, 0.00729788, 0.014688, 0.0145505, 0.00988245, 0.0123069, 0.00828106, 0.00912248, 0.00563248, 0.0102351, 0.00809496, 0.0125956, 0.0134217, 0.0170084, 0.0126583, 0.0095317, 0.00485788, 0.00403341, 0.00663802, 0.00835968, 0.00648868, 0.00918804, 0.00754164, 0.0142092, 0.00856748, 0.00725622, 0.00645848, 0.00777729, 0.00643965, 0.00536395, 0.00578764, 0.00498362
0.01, 0.0319375, 0.00421018, 0.00560391, 0.00345598, 0.00596481, 0.00515916, 0.00436473, 0.00373203, 0.0116061, 0.0093985, 0.00270097, 0.0109178, 0.0141616, 0.0112738, 0.0166441, 0.0155955, 0.0124329, 0.00857363, 0.00895272, 0.0098919, 0.00426182, 0.00943027, 0.0121337, 0.00732983, 0.0146236, 0.00878706, 0.00958283, 0.0109138, 0.013988, 0.0092178, 0.00903293, 0.0128497, 0.0119649, 0.0118067, 0.00730392, 0.00730309, 0.00492763, 0.00579653, 0.00779586, 0.00761487, 0.0101479, 0.0080499, 0.00870233, 0.00774346, 0.00589454, 0.00636017, 0.00582663, 0.00521786, 0.00568831, 0.00537759, 0.00455473
0.02, 0.0319375, 0.00858379, 0.00715113, 0.00858486, 0.00508919, 0.00235459, 0.0025495, 0.00478006, 0.00787546, 0.00361207, 0.00203367, 0.00619634, 0.00930827, 0.0187303, 0.0175905, 0.00938716, 0.0130942, 0.0133878, 0.0109654, 0.0110733, 0.0080622, 0.0155318, 0.0123995, 0.00628684, 0.0139151, 0.0111436, 0.0127366, 0.0116003, 0.0124469, 0.00836192, 0.00923209, 0.0125718, 0.0109342, 0.0152796, 0.0103091, 0.00847281, 0.00719918, 0.00648406, 0.00832173, 0.00642165, 0.00679409, 0.0090985, 0.00877217, 0.00687318, 0.00596529, 0.00981611, 0.00718983, 0.0058866, 0.00565773, 0.00517778, 0.00390078
0.03, 0.0319375, 0.00356574, 0.00270145, 0.0077088, 0.010048, 0.00401465, 0.00441932, 0.00883208, 0.00985153, 0.00731256, 0.00435262, 0.00618875, 0.00776239, 0.0122432, 0.0175581, 0.00857162, 0.0109672, 0.00956299, 0.0108389, 0.00543118, 0.00839727, 0.0142884, 0.0115837, 0.00857599, 0.0130252, 0.00938764, 0.0106446, 0.0136733, 0.00803299, 0.013055, 0.014988, 0.0113142, 0.0103125, 0.0105581, 0.006854, 0.00809969, 0.00672245, 0.00487734, 0.0101065, 0.00950325, 0.00544849, 0.00903754, 0.00707123, 0.00593459, 0.00729173, 0.0071542, 0.0063302, 0.00455592, 0.00541008, 0.00601434, 0.0046181
0.04, 0.0319375, 0.00804482, 0.00367727, 0.00347404, 0.00860968, 0.00525285, 0.0041367, 0.005423, 0.00511148, 0.00453551, 0.00468371, 0.00505467, 0.0124804, 0.0151693, 0.0146287, 0.00970042, 0.0110961, 0.0102934, 0.0069873, 0.00417504, 0.00915414, 0.0146565, 0.0107112, 0.0150237, 0.0137474, 0.00848155, 0.00912862, 0.00998703, 0.012033, 0.0140812, 0.00956677, 0.00990488, 0.0109119, 0.0149277, 0.0125675, 0.00740971, 0.00593294, 0.0032881, 0.00710023, 0.00760138, 0.00644273, 0.00632937, 0.00517932, 0.0056422, 0.00862906, 0.00582995, 0.00491423, 0.00455426, 0.00469914, 0.00687993, 0.00377359
0.05, 0.0319375, 0.00682085, 0.00501695, 0.00368535, 0.00753998, 0.00386598, 0.00470139, 0.0028857, 0.0040524, 0.00448673, 0.00357382, 0.00813102, 0.0103145, 0.0153915, 0.0135457, 0.0133658, 0.00848675, 0.00589134, 0.00509595, 0.00726356, 0.00807793, 0.0126074, 0.00724415, 0.0123044, 0.00899761, 0.00646926, 0.00562845, 0.00674827, 0.00968897, 0.0167769, 0.00753395, 0.0100235, 0.0117376, 0.0144904, 0.0154651, 0.0089357, 0.00609587, 0.00449813, 0.00554085, 0.00587984, 0.00749609, 0.00530538, 0.00504601, 0.00498505, 0.00667059, 0.00801821, 0.00762753, 0.00509227, 0.00511326, 0.00528617, 0.00361492
0.06, 0.0319375, 0.00519723, 0.00408719, 0.00612643, 0.00756364, 0.00603603, 0.00376184, 0.00395397, 0.00317569, 0.00540083, 0.0043385, 0.00797292, 0.00670753, 0.0139181, 0.014046, 0.0110647, 0.00739137, 0.00497935, 0.0111312, 0.0105206, 0.00970373, 0.00703963, 0.0102077, 0.0102444, 0.00913016, 0.00358023, 0.00486654, 0.00663222, 0.00717456, 0.0133087, 0.010002, 0.0090438, 0.011178, 0.0156428, 0.0110025, 0.00511729, 0.00489288, 0.00399328, 0.00669143, 0.00642934, 0.00620498, 0.00673678, 0.00672009, 0.00691142, 0.00408422, 0.00657028, 0.00498884, 0.00458784, 0.00537534, 0.00361076, 0.00306399
0.07, 0.0319375, 0.00394234, 0.0018383, 0.00533455, 0.00608651, 0.002972, 0.00488113, 0.00865175, 0.00676319, 0.00762102, 0.00418003, 0.00842009, 0.00943771, 0.00897859, 0.00757618, 0.00822738, 0.00792123, 0.00467636, 0.00511302, 0.00764882, 0.00857233, 0.0100352, 0.00650278, 0.0137676, 0.00721504, 0.00379129, 0.00535221, 0.00488256, 0.00762055, 0.0159028, 0.0134114, 0.00739054, 0.00998561, 0.0150049, 0.00905479, 0.00640684, 0.00682724, 0.00477994, 0.00637983, 0.00807769, 0.00559621, 0.00584441, 0.00632037, 0.00754945, 0.00479263, 0.00514351, 0.00422656, 0.00330212, 0.00588328, 0.00599776, 0.00356443
0.08, 0.0319375, 0.0095493, 0.00425968, 0.00699725, 0.00283697, 0.00363107, 0.00373939, 0.00975532, 0.00781313, 0.00477484, 0.0105858, 0.00372466, 0.00945991, 0.00795305, 0.00566792, 0.00343293, 0.00474577, 0.00418098, 0.0029487, 0.0179521, 0.0131296, 0.0106125, 0.00746023, 0.0132757, 0.00900623, 0.00512856, 0.00456233, 0.00442419, 0.00964576, 0.0116341, 0.0106575, 0.00571795, 0.011676, 0.00939956, 0.00639405, 0.00753229, 0.0061089, 0.0063822, 0.00663317, 0.0100213, 0.00737551, 0.00736249, 0.00474945, 0.00692373, 0.00643764, 0.00489086, 0.00353498, 0.0040169, 0.00494899, 0.00436936, 0.00478373
0.09, 0.0319375, 0.0102658, 0.000986328, 0.00696446, 0.00734605, 0.00455912, 0.00295179, 0.00453646, 0.00372775, 0.00632985, 0.0111212, 0.00315038, 0.00633269, 0.00540071, 0.00726652, 0.00552638, 0.00553717, 0.00777682, 0.00434419, 0.0133046, 0.00724167, 0.00777977, 0.00668326, 0.010502, 0.00992837, 0.00537628, 0.0072683, 0.0105107, 0.00553776, 0.0114036, 0.0100204, 0.00752152, 0.00971317, 0.00984621, 0.00611222, 0.00703146, 0.0055182, 0.00519569, 0.00771318, 0.00705276, 0.00526364, 0.00618852, 0.00511208, 0.00470733, 0.00624361, 0.0057074, 0.00423262, 0.00467529, 0.00564445, 0.00357477, 0.00426348
0.1, 0.0319375, 0.00950785, 0.00194456, 0.00621813, 0.00943405, 0.00479287, 0.00693048, 0.00374165, 0.0105332, 0.00757618, 0.00459448, 0.00624858, 0.00724439, 0.00885878, 0.00891361, 0.00726498, 0.00884047, 0.00458464, 0.00645706, 0.0095206, 0.00732226, 0.00515833, 0.00707727, 0.00678734, 0.00785441, 0.0121661, 0.00880242, 0.00984055, 0.00849798, 0.0105855, 0.00872254, 0.00903919, 0.0119562, 0.00965462, 0.00611139, 0.00668835, 0.00581359, 0.0049357, 0.00823353, 0.00642792, 0.00549153, 0.00678817, 0.00588814, 0.00559253, 0.00460599, 0.00865849, 0.00484614, 0.0034871, 0.00485836, 0.00365435, 0.00365067
0.11, 0.0319375, 0.00612406, 0.000646382, 0.00325412, 0.00549354, 0.00497971, 0.0044306, 0.00557641, 0.00822372, 0.00830648, 0.00593933, 0.00781372, 0.00732131, 0.00615096, 0.00506191, 0.0048166, 0.00739811, 0.00735788, 0.0122761, 0.00655809, 0.00869394, 0.0112921, 0.00852801, 0.00993427, 0.00560403, 0.00668776, 0.00526957, 0.00839739, 0.0106251, 0.0152458, 0.017429, 0.0133156, 0.0141254, 0.0159774, 0.00825718, 0.00714947, 0.00708733, 0.00617335, 0.010712, 0.00862693, 0.00601043, 0.00884354, 0.00779054, 0.00584074, 0.0058162, 0.00920067, 0.00662772, 0.00587605, 0.00465132, 0.00415997, 0.00447581
0.12, 0.0319375, 0.0065376, 0.00240727, 0.00271, 0.00736179, 0.00370376, 0.00594123, 0.012159, 0.00509713, 0.00304818, 0.00274638, 0.00248302, 0.00503901, 0.00522332, 0.00614977, 0.00466556, 0.00855365, 0.00547422, 0.00524431, 0.00562466, 0.0109785, 0.00854172, 0.00920292, 0.00744391, 0.00529056, 0.00885488, 0.00638078, 0.0089956, 0.0121655, 0.015353, 0.0157796, 0.011443, 0.0130984, 0.00790846, 0.00697618, 0.010181, 0.00673039, 0.00772974, 0.0103297, 0.00768562, 0.0062378, 0.00902762, 0.00669628, 0.00622785, 0.00664548, 0.00975201, 0.00753596, 0.00756495, 0.00537356, 0.0050574, 0.00470495
