# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, -1.51014, -2.60869, -2.98202, -2.45594, -2.91823, -2.27879, -2.73689, -4.2532, -4.64607, -4.27635, -3.91102, -5.25144, -5.06275, -3.98287, -4.90674, -4.98914, -5.01608, -4.4328, -4.24943, -4.79326, -4.49165, -4.89361, -4.98459, -4.51933, -3.95688, -3.30163, -3.64461, -3.89346, -3.38274, -3.23042, -4.13412, -5.16705, -5.56915, -5.15098, -4.44346, -5.0159, -5.34965, -5.4422, -5.4999, -5.48865
0.13, 0.0319375, -2.44417, -3.79338, -3.34446, -2.72351, -4.05481, -3.28605, -3.38997, -5.40469, -4.72089, -4.05517, -3.9502, -4.60667, -4.74024, -4.3637, -5.03947, -4.55416, -4.41018, -4.44347, -4.22424, -4.7764, -4.91997, -5.21428, -5.28491, -5.25229, -4.97084, -4.22175, -4.38144, -4.80127, -3.81606, -3.8828, -4.86719, -5.4964, -5.44473, -4.97861, -5.07104, -5.73216, -5.30061, -5.31762, -5.31592, -5.36764
0.14, 0.0319375, -3.15741, -4.20168, -3.67024, -2.95362, -3.36175, -3.85301, -3.92484, -5.02625, -4.53847, -4.58636, -4.7952, -4.66891, -4.843, -4.54904, -4.6371, -4.53615, -4.47608, -4.9018, -4.78003, -4.87117, -4.64364, -5.41924, -5.46012, -5.35498, -5.65003, -4.95461, -4.90207, -5.22502, -4.62573, -4.16144, -4.86306, -5.50436, -5.10931, -5.21004, -5.49843, -5.6376, -5.33931, -5.13777, -5.19705, -5.52915
0.15, 0.0319375, -2.50742, -3.18372, -3.04312, -3.06282, -3.88411, -3.89391, -3.41583, -4.95132, -4.69432, -4.33986, -4.36145, -4.44716, -4.65267, -4.45951, -4.01636, -4.80067, -4.78616, -4.65973, -4.63041, -4.94769, -5.16692, -5.15154, -5.16205, -5.36132, -5.79617, -5.1638, -5.22479, -5.34515, -5.09996, -4.80738, -5.03121, -5.47793, -5.49294, -5.36986, -5.3852, -5.19111, -5.44963, -5.29681, -5.39278, -5.34578
0.16, 0.0319375, -1.8615, -2.97154, -2.79672, -2.66278, -3.95983, -2.83603, -3.21064, -5.20924, -4.98892, -3.95634, -4.20057, -4.46057, -4.48086, -3.92095, -3.76305, -4.92793, -4.40972, -4.80607, -4.47173, -5.59699, -5.07363, -5.00032, -5.11116, -5.06487, -5.45293, -5.18669, -5.29346, -5.39456, -5.02243, -5.20233, -5.5988, -5.52989, -5.25493, -5.48439, -5.35973, -5.38597, -5.70918, -5.4861, -5.33901, -5.35851
0.17, 0.0319375, -1.96464, -3.2439, -3.05573, -2.73867, -3.31396, -3.02857, -3.35123, -4.79978, -4.65993, -4.15084, -4.46453, -4.72822, -4.65098, -3.75568, -4.33405, -5.16616, -4.42212, -4.41049, -4.61967, -5.11984, -4.51615, -4.787, -5.42515, -4.99673, -5.57037, -5.53036, -5.74609, -5.71331, -5.14064, -5.33668, -5.41848, -5.37991, -5.28692, -5.50995, -5.39968, -5.42832, -5.32484, -5.05773, -5.28223, -5.48011
0.18, 0.0319375, -2.28067, -3.48831, -2.82366, -3.00884, -2.7055, -2.4509, -1.87312, -2.08729, -1.78076, -1.35577, -1.00847, -1.18336, -1.52267, -1.23921, -0.82394, -0.383152, -0.378134, 0.477338, 0.127144, -1.07288, -0.928469, -1.53541, -1.36892, -1.01912, -0.6259, -0.675158, -1.9096, -1.88693, -1.51923, -1.16545, -1.6675, -2.13788, -2.45631, -2.31378, -1.55395, -1.79352, -1.78263, -2.10219, -2.75874, -3.49513
0.19, 0.0319375, -1.3011, -1.13625, -0.946112, -0.309921, -0.0492028, 0.0309372, 0.182013, 0.0167182, 1.08551, 1.45666, 1.60309, 1.68709, 2.1644, 2.05489, 1.45369, 1.52138, 1.56135, 2.60111, 2.31704, 0.984759, 0.993145, 0.325837, 0.404618, 0.892079, 1.35161, 1.3587, 0.053084, -0.252502, 0.50546, 1.04854, 0.213835, -0.260405, 0.387573, 0.847874, 0.8085, 0.384338, 0.793074, 0.294738, -0.329405, -0.161155
0.2, 0.0319375, -1.54295, -1.27815, -0.148228, 1.12583, 1.70464, 1.0056, 1.44144, 1.47404, 2.19876, 2.36966, 2.73099, 2.61677, 2.95096, 3.01374, 2.66127, 2.28141, 2.71132, 3.31694, 2.98998, 1.91612, 1.43064, 1.15648, 0.953786, 1.45164, 1.79406, 1.89156, 1.17043, 0.865131, 1.43986, 1.89226, 1.13247, 0.889122, 1.25747, 1.96181, 2.00918, 1.45449, 1.87615, 1.25799, 0.451248, 0.801184
0.21, 0.0319375, -2.12182, -0.851114, -0.442105, 2.0457, 2.51508, 1.45478, 2.1574, 2.03546, 2.5115, 3.02883, 3.26187, 2.5432, 2.87303, 3.16867, 2.83993, 2.30999, 3.0222, 3.2858, 2.78882, 2.24317, 1.28414, 1.20011, 0.72469, 0.819617, 1.25476, 1.68203, 1.47399, 1.25714, 1.70205, 2.1571, 1.38822, 1.32884, 1.36565, 2.22957, 2.37023, 1.99807, 1.98251, 1.42126, 0.792305, 0.796649
0.22, 0.0319375, -1.21458, -0.438868, 0.752079, 2.72397, 2.74688, 1.72836, 2.3907, 2.57105, 2.80871, 2.93273, 2.89967, 2.88857, 2.51161, 3.30268, 2.37013, 2.11413, 2.16403, 2.2852, 1.54823, 1.81392, 1.13738, 0.734026, 0.675728, 1.613, 1.3073, 1.22889, 1.20977, 1.30938, 1.84562, 2.41275, 1.76295, 1.68732, 2.06749, 2.6473, 2.58516, 2.18561, 2.04375, 1.64653, 1.34797, 1.65329
0.23, 0.0319375, -1.15406, -1.28692, 1.08673, 2.4849, 1.77461, 2.67457, 2.76892, 2.41472, 2.75008, 2.44567, 2.50505, 2.84959, 2.18783, 3.32392, 2.09779, 2.13547, 2.28223, 1.66291, 1.24373, 1.65085, 1.16295, 0.579095, 0.407107, 1.42733, 1.60063, 1.43323, 1.33239, 1.30341, 1.8499, 2.25578, 1.99226, 1.91692, 2.35748, 2.75754, 2.52173, 2.28448, 2.22416, 1.66756, 1.60656, 1.87101
0.24, 0.0319375, -0.77084, -1.13413, 0.339781, 1.45566, 1.86865, 2.35574, 2.16479, 2.27085, 2.76034, 2.37621, 2.30527, 2.28571, 1.60727, 2.43246, 1.91912, 1.75824, 1.85379, 2.26074, 1.59154, 1.27686, 0.698605, 0.206807, -0.0840088, 0.207481, 1.29036, 1.52733, 0.990087, 0.947574, 1.48138, 1.92841, 1.41718, 1.21178, 1.76085, 2.01398, 1.57844, 1.70102, 1.68953, 0.989352, 0.959686, 0.89913
0.25, 0.0319375, -0.689672, -1.31243, 0.464038, 1.5989, 1.19621, 1.17774, 1.20399, 1.93747, 2.50798, 2.46714, 2.17053, 2.67484, 1.38183, 1.62363, 1.35097, 1.39666, 1.44739, 2.03322, 1.28484, 0.866659, -0.0410034, 0.124884, 0.188726, 0.0964844, 0.546031, 1.63565, 0.96631, 0.709572, 0.974922, 1.18379, 0.80126, 0.97029, 1.36485, 1.52551, 1.43959, 1.35517, 1.40461, 0.644076, 0.497232, 0.399899
0.26, 0.0319375, -0.975189, -2.08953, -0.284039, 0.788441, 0.970044, 1.26979, 1.62198, 1.42313, 2.54455, 1.69839, 1.15608, 1.9268, 0.957354, 1.40342, 1.7687, 1.18109, 1.91201, 1.74768, 1.15085, 0.674922, 0.0335012, 0.106762, -0.0963905, 0.203095, 0.630486, 1.25602, 0.70445, 0.62527, 0.747684, 1.10542, 0.991637, 0.714836, 0.947772, 1.42083, 1.37424, 1.20118, 1.05856, 0.563204, 0.364232, 0.310105
0.27, 0.0319375, -1.36884, -2.21622, -0.282307, 0.886177, 0.204782, 0.808081, 1.16104, 1.20462, 1.82311, 1.85761, 1.67446, 1.54381, 0.764337, 1.42337, 1.18212, 0.714043, 1.40087, 1.35591, 1.01967, 0.797736, 0.407651, 0.395196, -0.148376, -0.121465, 0.516457, 1.00227, 0.326732, -0.00607088, 0.659128, 1.4845, 1.16229, 0.866119, 1.42803, 1.40512, 1.5478, 1.65458, 1.14646, 0.632101, 0.412374, 0.303819
0.28, 0.0319375, -1.49091, -2.59792, -0.835791, 0.780932, 0.432248, 0.432983, 1.43482, 1.05728, 1.16406, 1.94827, 2.26682, 1.07211, 1.06936, 1.3203, 0.792364, 0.825126, 1.18091, 1.52515, 1.05322, 0.898478, 0.677414, 0.368693, 0.000655436, -0.141054, 0.71392, 1.40291, 0.702518, 0.47974, 0.81481, 1.60113, 1.02706, 1.16956, 1.04791, 0.831571, 1.28518, 1.75492, 1.18801, 0.648664, 0.56537, 0.647125
0.29, 0.0319375, -1.63694, -1.76651, -0.492212, 0.496053, -0.120169, 0.611201, 1.47689, 1.08264, 0.829786, 1.77849, 1.93924, 1.22274, 0.578475, 1.01794, 1.34005, 1.68924, 1.95353, 1.62334, 0.798966, 0.575612, 0.23134, -0.119029, -0.0693789, 0.145739, 0.678637, 1.38159, 0.690826, 0.772573, 0.681255, 1.30301, 0.977538, 1.12619, 0.816401, 0.691318, 1.24815, 1.75895, 1.48843, 0.79869, 0.242788, 0.0586649
0.3, 0.0319375, -1.73932, -1.73905, -0.643376, -0.781043, -0.465912, -0.307591, 0.430385, 0.694269, 0.605716, 0.481131, 1.01886, 0.846283, 0.848083, 1.56403, 1.41783, 1.77076, 1.71048, 1.53646, 0.731782, 0.597682, 0.115495, 0.126383, -0.158076, 0.0473082, 0.876586, 1.22282, 0.626453, 0.463159, 0.280266, 1.1551, 0.490768, 0.719175, 0.90517, 1.06223, 1.32088, 1.68264, 1.24072, 0.91838, 0.568147, -0.0412595
0.31, 0.0319375, -1.82231, -2.71232, -0.653361, -0.205031, -0.384376, -0.376954, 0.0450814, 0.684097, 0.941042, 0.858897, 0.901362, 0.762848, 0.571524, 1.78672, 1.88402, 1.61431, 1.61348, 1.29436, 0.811699, 0.357656, 0.141723, 0.659293, -0.119602, -0.388301, 0.599838, 1.23914, 0.170449, -0.282502, -0.0350634, 1.01409, 0.37615, 0.618788, 0.690169, 1.36724, 1.41657, 1.36479, 1.2061, 0.793619, 0.560292, -0.00188773
0.32, 0.0319375, -1.68522, -1.72388, -0.454324, -0.737884, -0.395667, 0.0618047, 0.50378, 0.195887, 0.477193, 0.924676, 0.78827, 1.04534, 0.769396, 1.2578, 2.34367, 1.14428, 0.849526, 1.12156, 0.775816, 0.856692, 0.371746, 0.43073, 0.136421, -0.287102, 0.334269, 0.533252, -0.303933, -0.273832, -0.618892, 0.708532, 0.698059, 0.860012, 0.825146, 1.3385, 1.3429, 1.34523, 1.13109, 0.714404, 0.327017, -0.357869
0.33, 0.0319375, -1.86362, -1.93653, -1.05184, -0.426714, -1.04171, 0.362603, 0.694906, -0.196662, 0.801134, 0.330822, 0.489826, 0.69223, 1.10536, 1.24822, 2.4839, 1.35648, 0.681577, 1.15185, 0.710241, 0.877854, 0.287114, 0.254126, 0.0551988, 0.188206, -0.00622243, 0.195814, -0.493597, -0.151203, -0.546482, 0.397224, 0.686042, 0.694385, 0.767446, 1.10133, 1.39636, 1.73523, 1.02714, 0.633196, 0.152634, -0.806637
0.34, 0.0319375, -1.56947, -2.3029, -1.13244, -0.159476, -0.643464, -0.174467, 0.483714, 0.739121, 0.692457, 0.368614, 0.196341, 1.05767, 0.434922, 0.917682, 2.34401, 1.58223, 1.42044, 0.812514, 0.349066, 0.271813, 0.0494133, 0.240352, 0.224361, 0.303572, -0.0964627, 0.595381, -0.075632, -0.736658, -0.468916, 0.37009, 0.676043, 0.759657, 0.901755, 1.10995, 0.984946, 1.20066, 0.621604, 0.354581, 0.262755, -0.838794
0.35, 0.0319375, -2.01039, -2.29849, -1.11033, -0.225966, -0.234365, -0.0477172, 0.820596, 0.334409, 0.611647, 1.09977, 0.771448, 0.827458, 0.494769, 1.3065, 2.63942, 1.57717, 1.47312, 0.719003, 0.0681395, 0.139499, 0.14399, 0.268234, 0.325142, 0.282624, 0.37089, 0.649532, 0.0184258, -0.805891, -0.508906, -0.035325, 0.492317, 0.684516, 1.02063, 1.19844, 1.28432, 1.39421, 0.624638, 0.148949, 0.0407319, -1.08347
0.36, 0.0319375, -1.98373, -2.34774, -1.55834, -0.743033, -0.345437, -0.255792, 0.161338, -0.331249, -0.0299073, 0.491028, 1.03985, 1.06684, 0.597032, 1.12136, 2.45198, 2.44765, 0.752424, 0.899777, 0.473152, -0.0194798, -0.297304, -0.316473, -0.112204, 0.0590429, -0.0341743, 0.0415884, -0.702627, -0.907279, -0.544278, 0.510735, 0.583474, 0.67154, 1.18546, 1.08622, 1.3549, 1.34173, 0.639282, 0.553281, -0.215011, -0.807138
0.37, 0.0319375, -2.18328, -2.75475, -1.24663, -0.56691, -0.677124, -0.492028, -1.02589, -0.392504, -0.0418422, 0.120455, 0.588058, 0.954855, 0.917871, 1.11002, 1.789, 2.59471, 0.683698, 0.383999, 0.645279, 0.0506221, -0.0157468, 0.140017, 0.0627346, 0.280882, -0.545981, -0.114397, -0.99671, -1.08681, -1.00449, 0.235576, 0.781254, 0.789625, 1.30954, 1.09996, 1.16722, 1.4046, 0.688005, 0.47223, -0.670405, -0.85609
0.38, 0.0319375, -2.43554, -3.15065, -1.58238, -2.18236, -1.43239, -0.511286, -1.02378, -0.36682, 0.264755, 0.642108, 0.875543, 1.26521, 1.03327, 0.794186, 1.96405, 2.72761, 1.09459, 0.575313, 0.707713, 0.146471, 0.0492103, 0.155797, -0.160073, -0.123578, -0.644113, -0.20874, -0.359535, -0.880704, -0.863291, 0.0564302, 0.919456, 0.724945, 1.24072, 0.834112, 1.07436, 1.29045, 0.581943, -0.108273, -0.911192, -0.46365
0.39, 0.0319375, -3.22454, -2.45104, -1.10158, -1.75057, -2.08615, -0.328169, -0.764569, -0.47417, 0.236471, 0.149781, 0.565486, 0.985115, 0.572749, 0.521059, 2.12151, 2.83576, 1.28815, 0.230282, 0.201566, -0.0145789, 0.09471, 0.0129915, -0.3905, -0.0528922, -0.544322, -0.281608, -0.395874, -0.903335, -0.961456, -0.118915, 0.693906, 0.718904, 1.21616, 1.13934, 0.874263, 0.890084, 0.256374, -0.280343, -0.69497, 0.042595
0.4, 0.0319375, -2.86133, -2.17598, -0.893074, -0.909196, -1.47526, -0.79849, -0.829589, -0.612268, 0.0380646, 0.0610553, 0.479047, 0.798142, 0.250869, 0.364782, 1.00324, 2.20439, 1.38614, 0.118065, -0.0334405, 0.445651, 0.0972691, 0.241499, -0.058449, -0.253729, -0.449685, -0.480252, -0.681462, -1.05257, -1.00335, -0.0247115, 0.671139, 0.697524, 1.17773, 1.03188, 0.873649, 0.635271, -0.0460841, -0.712508, -0.904189, -0.123913
0.41, 0.0319375, -2.21044, -2.45755, -0.850438, -0.550826, -1.43345, -0.561851, -0.0500243, -0.209583, -0.109534, 0.0819865, 0.54439, 0.808011, -0.344797, 0.915578, 1.17071, 1.7822, 1.50143, 0.0280904, 0.0381535, 0.250589, 0.28742, 0.111674, -0.0758984, -0.195124, -0.505613, -0.401508, -0.427934, -1.19523, -1.33828, 0.0571174, 0.56935, 0.652871, 1.04315, 0.75357, 0.703741, 0.803121, 0.0204665, -0.977661, -0.900983, 0.154781
0.42, 0.0319375, -2.32016, -2.51692, -1.4518, -1.19836, -1.72999, -0.951488, -0.31721, -0.164255, 0.210185, -0.276965, 0.388224, 0.380984, 0.839284, 1.3956, 0.77984, 0.880686, 1.31895, 0.186326, -0.439368, 0.239235, 0.381967, -0.0662839, 0.139985, 0.264126, -0.312986, -0.717453, -0.700146, -1.04922, -1.35881, 0.227339, 0.40887, 0.522028, 1.15572, 1.15908, 1.14996, 1.16418, -0.180157, -0.658892, -1.08366, -0.187278
0.43, 0.0319375, -3.31493, -2.46732, -0.907784, -1.21865, -2.64922, -0.934228, -0.746758, -0.707231, -0.441757, -0.367877, 0.694508, 0.698904, 0.856925, 0.822801, 1.29938, 1.28509, 1.26888, 0.178087, -0.288998, 0.464796, 0.325851, -0.0256247, -0.0832119, 0.334848, -0.480503, -0.749717, -1.14383, -1.23133, -1.09834, 0.478511, 0.109528, 0.329718, 1.50773, 1.14319, 0.861592, 0.863209, -0.259133, -0.879316, -1.03486, -0.328372
0.44, 0.0319375, -2.64868, -2.4135, -1.26481, -1.8323, -3.52742, -0.398685, -0.259835, -0.977971, -0.728428, -0.49475, 0.681758, 0.758597, 0.0402679, 0.303366, 1.08202, 1.39552, 1.33935, 0.205721, -0.094632, 0.0692183, 0.033834, 0.0285181, 0.158023, 0.531842, -0.493187, -0.602521, -1.23292, -1.31541, -0.959742, 0.263699, -0.01693, -0.0596523, 1.25091, 0.792584, 0.691513, 0.46305, -0.46637, -1.27673, -1.46076, -0.916442
0.45, 0.0319375, -2.54001, -2.85144, -1.08203, -1.20025, -2.92057, -0.577441, -0.418755, -0.332469, -0.428456, -0.250967, -0.802458, 0.265137, 0.158074, 0.454439, 0.887166, 1.8451, 0.996277, 0.359019, -0.349672, -0.196529, -0.216953, 0.106596, -0.303232, 0.641865, -0.256079, -0.869683, -1.60094, -1.64868, -1.43022, -0.152363, -0.356975, -0.327329, 0.948707, 0.536901, 0.625881, 0.359266, -0.747955, -1.22804, -1.36503, -0.803064
