Time (seconds),x0,x1,x2
0.02094037500000001,-0.1774902,-0.9899902,0.1398926
0.04188074999999997,-0.1831055,-0.9733887,0.1293945
0.06282112499999998,-0.1848145,-0.9541016,0.1115723
0.08376149999999999,-0.1777344,-0.9609375,0.1054688
0.104701875,-0.1813965,-0.9775391,0.1213379
0.12564225,-0.1569824,-0.9638672,0.1015625
0.14658262499999997,-0.1474609,-0.9619141,0.1025391
0.16752299999999998,-0.1499023,-0.9724121,0.1213379
0.188463375,-0.1716309,-0.989502,0.1755371
0.20940375,-0.1879883,-0.9848633,0.1723633
0.23034412499999998,-0.1740723,-0.9672852,0.1384277
0.2512845,-0.171875,-0.9997559,0.1398926
0.27222487500000003,-0.157959,-0.9240723,0.2128906
0.29316525,-0.1459961,-0.9423828,0.2275391
0.314105625,-0.1518555,-0.9553223,0.2016602
0.335046,-0.1796875,-0.96875,0.2036133
0.35598637499999997,-0.1950684,-0.9863281,0.2084961
0.37692675,-0.1696777,-1.0168457,0.1967773
0.397867125,-0.1464844,-1.0126953,0.1665039
0.4188075,-0.1677246,-1.0061035,0.6210938
0.43978371,-0.213623,-0.9614258,0.1677246
0.46075992,-0.2224121,-0.9438477,0.1520996
0.48173613,-0.2468262,-0.940918,0.1464844
0.50271234,-0.2253418,-0.9416504,0.1296387
0.5236885499999999,-0.2092285,-0.9709473,0.119873
0.54466476,-0.1860352,-0.9953613,0.1166992
0.56564097,-0.1694336,-1.0087891,0.1364746
0.58661718,-0.1708984,-1.0102539,0.1477051
0.60759339,-0.1564941,-1.0109863,0.1574707
0.6285696000000001,-0.1552734,-1.0124512,0.1572266
0.64954581,-0.159668,-1.0180664,0.1716309
0.6705220199999999,-0.1540527,-0.9924316,0.177002
0.69149823,-0.1574707,-0.9973145,0.1821289
0.71247444,-0.2236328,-1.0400391,0.1723633
0.73345065,-0.1911621,-1.0209961,0.1779785
0.75442686,-0.1616211,-1.0441895,0.171875
0.77540307,-0.161377,-1.0603027,0.142334
0.79637928,-0.1940918,-1.0446777,0.1359863
0.81735549,-0.2131348,-1.0258789,0.1691895
0.8383317,-0.2207031,-0.9931641,0.6699219
0.859754145,-0.1787109,-0.9814453,0.2001953
0.88117659,-0.1657715,-0.9562988,0.1591797
0.9025990349999999,-0.1628418,-0.9416504,0.1325684
0.92402148,-0.175293,-0.9387207,0.1252441
0.945443925,-0.190918,-0.9411621,0.0908203
0.96686637,-0.2058105,-0.9345703,0.1037598
0.988288815,-0.2067871,-0.9064941,0.1540527
1.00971126,-0.1872559,-0.8735352,0.1772461
1.031133705,-0.2126465,-0.8369141,0.1594238
1.05255615,-0.2180176,-0.8103027,0.144043
1.073978595,-0.2167969,-0.8459473,0.1538086
1.09540104,-0.1704102,-0.8642578,0.1362305
1.1168234849999998,-0.1071777,-0.8647461,0.1015625
1.13824593,-0.1484375,-0.9970703,0.1936035
1.1596683749999999,-0.161377,-1.0014648,0.1853027
1.1810908199999999,-0.138916,-1.0024414,0.1716309
1.2025132649999999,-0.1384277,-1.0021973,0.1665039
1.22393571,-0.1369629,-0.9956055,0.1557617
1.245358155,-0.1555176,-0.9863281,0.1726074
1.2667806,-0.1721191,-1.0056152,0.8066406
1.28436751,-0.1330566,-0.864502,-0.0129395
1.30195442,-0.1616211,-0.9609375,0.0307617
1.3195413299999998,-0.1970215,-1.1049805,0.0827637
1.33712824,-0.2509766,-1.2265625,0.1357422
1.3547151499999999,-0.4416504,-1.4418945,0.2253418
1.37230206,-0.6499023,-1.6870117,0.2324219
1.38988897,-0.7717285,-2.0666504,0.2397461
1.4074758799999998,-0.8579102,-2.4724121,0.2246094
1.42506279,-0.8317871,-2.7980957,0.293457
1.4426497,-0.7875977,-2.8286133,0.3996582
1.46023661,-0.8066406,-2.6459961,0.4294434
1.4778235199999998,-0.1704102,-0.8642578,0.1362305
1.49541043,-0.1071777,-0.8647461,0.1015625
1.5129973399999999,-0.0615234,-0.8442383,0.0678711
1.53058425,-0.032959,-0.8339844,0.041748
1.5481711599999999,0.0146484,-0.7592773,0.0205078
1.56575807,0.017334,-0.6896973,-0.0144043
1.58334498,0.0080566,-0.654541,-0.0476074
1.60093189,-0.0239258,-0.6958008,-0.0407715
1.6185188,-0.0847168,-0.7556152,-0.1298828
1.6400661799999998,0.0378418,0.1965332,-0.2849121
1.66161356,0.0324707,0.2346191,-0.3378906
1.68316094,0.0505371,0.151123,-0.2587891
1.70470832,0.0888672,0.0705566,-0.1672363
1.7262556999999998,0.0876465,0.0544434,-0.1489258
1.74780308,-0.0126953,0.0913086,-0.1152344
1.76935046,-0.1381836,0.213623,-0.1210938
1.79089784,-0.2871094,0.2880859,-0.001709
1.8124452199999999,-0.2961426,0.2619629,0.0432129
1.8339926,-0.1796875,0.1208496,0.0297852
1.85553998,-0.1044922,-0.0734863,0.0422363
1.87708736,-0.074707,-0.2058105,0.0090332
1.8986347399999999,-0.420166,-1.7504883,0.2617188
1.92018212,-0.182373,-1.3044434,0.3000488
1.9417295,0.0092773,-0.9570312,0.3630371
1.96327688,0.1196289,-0.5668945,0.2956543
1.98482426,0.125,-0.2929688,0.2414551
2.0063716400000002,0.0205078,-0.1674805,0.184082
2.02791902,0.0581055,-0.0317383,0.064209
2.0494664,0.0583496,0.081543,-0.5078125
2.070632045,-0.8706055,-2.1652832,0.7368164
2.09179769,-0.605957,-1.9746094,0.6608887
2.112963335,-0.2624512,-1.7368164,0.4951172
2.13412898,0.0927734,-1.5458984,0.2854004
2.155294625,0.2905273,-1.3457031,0.1333008
2.17646027,0.3410645,-1.1975098,0.0881348
2.197625915,0.300293,-0.9770508,0.0551758
2.21879156,0.168457,-0.7128906,0.0307617
2.239957205,0.0761719,-0.53125,-0.0114746
2.26112285,0.0476074,-0.3676758,-0.0588379
2.282288495,-0.0134277,-0.3684082,-0.0551758
2.30345414,-0.0231934,-0.4790039,0.0046387
2.324619785,-0.0324707,-0.614502,-0.0197754
2.34578543,-0.3405762,-0.8022461,0.0668945
2.3669510750000002,-0.4187012,-1.145752,0.1125488
2.38811672,-0.5600586,-1.4348145,0.1379395
2.409282365,-0.7199707,-1.925293,0.1647949
2.43044801,-0.6286621,-2.3818359,0.2119141
2.451613655,-0.5419922,-2.6501465,0.2407227
2.4727793,-0.8032227,-2.5461426,2.1289062
2.493274165,-0.578125,-1.3476562,0.203125
2.51376903,-0.5527344,-1.534668,0.1713867
2.534263895,-0.4914551,-1.7509766,0.1306152
2.55475876,-0.5424805,-1.9387207,0.0644531
2.575253625,-0.7180176,-2.1872559,0.0925293
2.59574849,-0.8918457,-2.4365234,0.2180176
2.616243355,-0.8994141,-2.5358887,0.2995605
2.63673822,-0.8930664,-2.4406738,0.3308105
2.657233085,-0.8300781,-2.1723633,0.2612305
2.67772795,-0.7131348,-1.9946289,0.1826172
2.698222815,-0.4804688,-1.6520996,0.1098633
2.71871768,-0.1899414,-1.2800293,0.1057129
2.739212545,0.0290527,-0.9140625,0.142334
2.75970741,-0.0837402,-0.7421875,-0.1293945
2.7802022749999997,-0.1152344,-0.9423828,-0.1176758
2.80069714,-0.1308594,-1.0556641,-0.0544434
2.821192005,-0.1330566,-1.0732422,-0.020752
2.8416868699999998,-0.2219238,-1.0993652,0.0463867
2.862181735,-0.3747559,-1.1901855,0.1628418
2.8826766,-0.5058594,-1.2724609,0.8808594
2.90090109,0.0153809,0.1916504,-0.1496582
2.9191255799999998,-0.0202637,0.1782227,-0.1516113
2.93735007,-0.0537109,0.083252,-0.0656738
2.95557456,-0.0773926,-0.0185547,-0.0083008
2.9737990499999998,-0.0385742,-0.1140137,0.0080566
2.99202354,0.0661621,-0.1367188,-0.0270996
3.01024803,0.1333008,-0.1342773,-0.0656738
3.02847252,0.1560059,-0.126709,-0.0512695
3.04669701,0.1101074,-0.1147461,-0.0175781
3.0649214999999996,0.0273438,-0.074707,-0.0073242
3.08314599,-0.0310059,-0.1091309,-0.0383301
3.10137048,-0.1899414,-1.2800293,0.1057129
3.1195949699999996,0.0290527,-0.9140625,0.142334
3.13781946,0.1518555,-0.5039062,0.1481934
3.15604395,0.154541,-0.0712891,0.078125
3.1742684399999996,0.0908203,0.1437988,0.032959
3.19249293,-0.0285645,0.3027344,-0.0769043
3.21071742,-0.0466309,0.2893066,-0.104248
3.2289419099999996,-0.0405273,0.1928711,-0.1027832
3.2471664,0.0043945,0.1843262,-0.4726562
3.2679034299999996,-0.8300781,-1.8303223,0.4631348
3.28864046,-0.527832,-1.6740723,0.2141113
3.3093774899999997,-0.1904297,-1.5273438,-0.0039062
3.33011452,0.0058594,-1.3173828,-0.1176758
3.35085155,0.0698242,-1.0649414,-0.1569824
3.3715885799999996,0.0810547,-0.8818359,-0.1413574
3.39232561,0.0297852,-0.7092285,-0.0935059
3.4130626399999997,-0.0693359,-0.6176758,-0.0234375
3.43379967,-0.1491699,-0.5234375,0.0566406
3.4545367,-0.1975098,-0.5119629,0.1420898
3.4752737299999996,-0.2382812,-0.4914551,0.0646973
3.49601076,-0.1208496,-0.5234375,-0.0922852
3.5167477899999997,-0.449707,-0.7182617,-0.0488281
3.53748482,-0.6689453,-1.3837891,0.0307617
3.55822185,-0.8210449,-1.9758301,0.2258301
3.5789588799999996,-0.6628418,-2.4333496,0.3137207
3.59969591,-0.5092773,-2.6259766,0.223877
3.6204329399999997,-0.3522949,-2.3879395,0.0947266
3.64116997,-0.5974121,-2.2370605,0.2407227
3.661907,-0.875,-2.0043945,1.8652344
3.680283465,-0.2453613,-1.3137207,-0.0283203
3.69865993,-0.2941895,-1.4665527,-0.0080566
3.717036395,-0.434082,-1.6303711,0.0439453
3.73541286,-0.6306152,-1.8757324,0.0158691
3.753789325,-0.8781738,-2.3747559,-0.0229492
3.77216579,-0.9899902,-2.7734375,0.0429688
3.790542255,-1.0820312,-2.9245605,0.170166
3.80891872,-1.1586914,-2.8378906,0.2463379
3.827295185,-1.1315918,-2.6052246,0.2556152
3.84567165,-0.9580078,-2.1845703,0.1965332
3.864048115,-0.2382812,-0.4914551,0.0646973
3.8824245800000003,-0.1208496,-0.5234375,-0.0922852
3.900801045,-0.0529785,-0.6435547,-0.1018066
3.9191775100000004,-0.0175781,-0.7565918,-0.0429688
3.937553975,-0.03125,-0.78125,0.0158691
3.9559304400000004,-0.0673828,-0.7885742,0.0834961
3.974306905,-0.1181641,-0.8017578,0.0654297
3.9926833700000004,-0.1687012,-0.7697754,-0.0246582
4.011059835,-0.1750488,-0.9084473,-0.0566406
4.0294363,-0.1953125,-1.0791016,-0.2597656
4.052969705000001,0.0292969,0.1540527,-0.2729492
4.07650311,-0.0266113,0.0620117,-0.1767578
4.100036515,-0.0456543,-0.0114746,-0.0571289
4.12356992,-0.0087891,-0.0673828,-0.0422363
4.147103325,0.0625,-0.1118164,-0.0117188
4.17063673,0.1079102,-0.1477051,0.0124512
4.194170135,0.0957031,-0.1240234,0.0109863
4.2177035400000005,0.0842285,-0.1601562,0.0424805
4.241236945,0.0703125,-0.1772461,0.012207
4.26477035,0.09375,-0.2019043,-0.0397949
4.288303755,-0.0197754,-0.2224121,-0.0527344
4.31183716,-0.2556152,-0.4511719,-0.0039062
4.335370565,-0.503418,-0.8447266,0.0083008
4.35890397,0.1921387,-0.2119141,0.0490723
4.382437375,0.2126465,0.0537109,0.0380859
4.40597078,0.0678711,0.3203125,-0.0510254
4.429504185,-0.1140137,0.467041,-0.1516113
4.45303759,-0.171875,0.4626465,-0.2094727
4.476570994999999,-0.0214844,0.2734375,-0.2390137
4.5001044,0.0644531,0.1740723,-1.1337891
4.518073545,-0.4689941,-1.8012695,0.1657715
4.5360426899999995,-0.3757324,-1.3818359,-0.0778809
4.554011835,-0.2348633,-1.1437988,-0.2282715
4.571980979999999,-0.1188965,-0.9401855,-0.2595215
