Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
-0.2839999999,0.0733429118,-0.7894141674,0.6434617638,1.390459299,-0.8251076936,-0.4736729562
-0.264,0.0721205249,-0.7864804863,0.6444396972,1.3293402194,-0.6723099946,-0.4125538468
-0.2439999999,0.0748097673,-0.786724925,0.6468844413,1.2071020603,-0.3208752274,-0.3972740769
-0.224,0.0782324373,-0.7859914898,0.6476178765,0.9931852221,0.1986370384,-0.4125538468
-0.214,0.0772545337,-0.785013616,0.6446841955,0.8862268328,0.0763988643,-0.3514347672
-0.189,0.0748097673,-0.7855025529,0.6417504549,0.6723099946,-0.2597561478,-0.4278336465
-0.169,0.0767655745,-0.7864804863,0.6407725214,0.3667145371,-0.4431134164,-0.5806313753
-0.149,0.0765210986,-0.7869694232,0.6395501494,0.6417504549,-0.1986370384,-0.7334290742
-0.129,0.0752987191,-0.7869694232,0.6402835845,1.0695841312,-0.1375179588,-0.763988614
-0.109,0.0752987191,-0.7857470512,0.641261518,1.0695841312,-0.0305595453,-0.5806313753
-0.0889999999,0.0743208155,-0.7835467457,0.6449286341,0.9626256823,0.0916786342,-0.5653516054
-0.069,0.0777434855,-0.7835467457,0.6456620693,0.9931852221,0.1069584116,-0.5959111452
-0.049,0.0765210986,-0.7823243737,0.6405280828,0.7792683839,-0.1680774986,-0.7028695344
-0.029,0.0757876709,-0.7842801809,0.6393057107,0.7181493043,-0.5195122957,-0.8098279237
-0.009,0.0784769132,-0.7852580547,0.6437062621,0.6570302248,-0.3972740769,-0.5347920656
0.0109999999,0.0752987191,-0.7881917953,0.6488402485,0.6111909151,0.0,-0.3514347672
0.031,0.0750542432,-0.7869694232,0.6473733782,0.5500718355,0.0458393171,-0.244476363
0.0509999999,0.0735873878,-0.7874583601,0.6463955044,0.5806313753,-0.4278336465,-0.5347920656
0.0709999999,0.0767655745,-0.7845246195,0.6473733782,0.5653516054,-0.7028695344,-0.626470685
0.0909999999,0.0777434855,-0.7847691178,0.6490847468,0.626470685,-0.5959111452,-0.6417504549
0.111,0.078965865,-0.7842801809,0.6481068134,0.8709470629,-0.1680774986,-0.2903156876
0.131,0.0784769132,-0.7835467457,0.6495736837,0.9931852221,-0.1527977287,-0.1680774986
0.1509999999,0.0726094767,-0.7774348258,0.6471289396,0.8251076936,-0.5653516054,-0.3055954575
0.171,0.0716315731,-0.7803685665,0.6473733782,0.3361549973,-1.1765425205,-0.6111909151
0.191,0.0708981454,-0.7793906331,0.6456620693,0.1527977287,-1.4821379184,-0.5959111452
0.2109999999,0.0738318637,-0.7830578088,0.6459065675,0.381994307,-1.2223818302,-0.4125538468
0.231,0.0774990096,-0.7828133106,0.6481068134,0.4431134164,-0.6570302248,-0.3361549973
0.2509999999,0.0801882445,-0.7820798754,0.6500626206,0.3208752274,-0.0305595453,-0.0611190907
0.2709999999,0.0777434855,-0.7815909385,0.651040554,0.2597561478,-0.2139168232,-0.1222381815
0.2909999999,0.0745652914,-0.7779237627,0.6485958099,-0.1375179588,-0.7792683839,-0.4278336465
0.3109999999,0.0752987191,-0.7808575034,0.6478623747,-0.4431134164,-0.8098279237,-0.4583931863
0.331,0.0806771963,-0.7806130051,0.6539742946,-0.2139168232,-0.5042325258,-0.2597561478
0.3509999999,0.0779879614,-0.7818353772,0.6522629261,-0.1833572685,-0.3208752274,-0.3055954575
0.3709999999,0.0762766227,-0.7825688123,0.6522629261,-0.0458393171,-0.5806313753,-0.3972740769
0.391,0.0767655745,-0.7828133106,0.6517739892,-0.1527977287,-0.8098279237,-0.5195122957
0.4109999999,0.0767655745,-0.7857470512,0.6520184874,-0.2291965931,-0.9473459124,-0.3667145371
