# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.154, 0, 0.0142407, -0.0940317, 0.0855362, -0.0286496, -0.147068, 0.0248296
-0.134, 0, 0.0141796, -0.0937567, 0.0853223, -0.00954986, -0.112688, 0.0477493
-0.114, 0, 0.0143935, -0.0938789, 0.0851694, 0.00954986, -0.0420194, 0.0401094
-0.094, 0, 0.0147297, -0.0934511, 0.0849861, 0.0229197, -0.0534792, 0.00190997
-0.074, 0, 0.0144241, -0.0936039, 0.0849861, -0.0152798, -0.103138, -0.0305595
-0.054, 0, 0.0147603, -0.0933288, 0.0851694, -0.0267396, -0.122238, -0.00763989
-0.034, 0, 0.0148214, -0.0935733, 0.0852917, -0.0343795, -0.0725789, 0.0267396
-0.014, 0, 0.0147908, -0.0939706, 0.0853223, -0.0229197, -0.0381994, 0.0381994
0.006, 0, 0.0146075, -0.0938789, 0.0851083, -0.0171897, -0.0534792, 0.0229197
0.026, 0, 0.0141185, -0.0940928, 0.0848639, 0.0362895, -0.105048, -0.0152798
0.046, 0, 0.0143935, -0.0935428, 0.0850167, 0.0840387, -0.112688, -0.0343795
0.066, 0, 0.0145158, -0.0933288, 0.0850472, 0.0592091, -0.0897687, -0.0515692
0.086, 0, 0.0145769, -0.0933594, 0.0853223, -0.0133698, -0.064939, -0.0515692
0.106, 0, 0.0145158, -0.0935428, 0.0855667, -0.0744889, -0.0935886, -0.0362895
0.126, 0, 0.0145463, -0.0940012, 0.0855973, -0.0592091, -0.0840387, -0.0286496
0.146, 0, 0.0143935, -0.0941845, 0.0856278, 0.0286496, -0.0401094, 0.00190997
0.166, 0, 0.0141796, -0.0937261, 0.085475, 0.0802188, -0.00763989, 0.00190997
0.186, 0, 0.0144547, -0.0935428, 0.0849861, 0.0381994, -0.0229197, -0.0343795
0.206, 0, 0.0148214, -0.0932372, 0.0850778, -0.0133698, -0.0572991, -0.0496593
0.226, 0, 0.0143019, -0.0936039, 0.0852, -0.0802188, -0.0878587, -0.0572991
0.246, 0, 0.0143019, -0.0939095, 0.0850778, -0.0572991, -0.0840387, -0.0515692
0.266, 0, 0.0139657, -0.0940928, 0.0852, -0.0248296, -0.068759, -0.064939
0.286, 0, 0.0139963, -0.0940623, 0.0849555, 0.00190997, -0.0229197, -0.0859487
0.316, 0, 0.0140268, -0.092901, 0.0849555, 0.0572991, 0.0439293, -0.0840387
0.336, 0, 0.013599, -0.0932677, 0.085475, 0.0229197, 0.0458393, -0.106958
0.356, 0, 0.013874, -0.0933288, 0.0857195, -0.0381994, 0.066849, -0.131788
0.376, 0, 0.0148214, -0.0933594, 0.0852306, 0.00381994, 0.137518, -0.110778
0.396, 0, 0.0152492, -0.0929621, 0.0848333, 0.0496593, 0.148978, -0.066849
0.416, 0, 0.0139657, -0.0932372, 0.0854445, 0.0343795, 0.00381994, -0.124148
0.436, 0, 0.0133851, -0.0939095, 0.0857806, -0.0401094, -0.137518, -0.185267
0.456, 0, 0.0136601, -0.0942456, 0.0855362, -0.0515692, -0.116508, -0.162348
