# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.106266, 0.133086, 0.222848, 0.389476, 0.902013, 0.771385, 0.41681, 0.379776, 0.367709, 0.324957, 0.352851, 0.520761, 0.590107, 0.540668, 0.56039, 0.648037, 1.31711, 0.863155, 0.492005, 0.864618, 0.964882, 0.940748, 0.764034, 0.527998, 0.471319, 0.666065, 0.676635, 0.639687, 0.674119, 0.597312, 0.744847, 0.551868, 0.720154, 0.860499, 0.678531, 0.62433, 0.71496, 0.862807, 0.804698, 0.905268, 0.923258, 0.855551, 1.15642, 1.56425, 1.62871, 1.21735, 1.06967, 0.790425, 0.977359, 0.685039
0.01, 0.0319375, 0.350578, 0.251006, 0.24357, 0.431304, 0.819783, 0.752813, 0.662447, 0.50963, 0.276189, 0.372958, 0.211047, 0.428847, 0.366238, 0.432655, 0.879943, 0.501614, 0.695655, 0.583203, 0.510853, 0.652277, 0.74212, 0.813837, 0.61162, 0.688212, 0.595406, 0.533072, 0.469841, 0.851365, 0.608873, 0.550793, 0.700595, 0.518458, 0.624342, 0.741789, 0.614177, 0.758315, 0.696476, 0.842332, 0.751715, 0.802322, 0.899216, 0.724381, 1.17007, 1.67111, 1.60484, 1.38319, 1.01238, 0.665611, 0.812007, 0.844526
0.02, 0.0319375, 0.164573, 0.230394, 0.231409, 0.413039, 0.766129, 0.67258, 0.813784, 0.588511, 0.34039, 0.355862, 0.459514, 0.713318, 0.255511, 0.409682, 0.601742, 0.49892, 0.789959, 0.828167, 0.658851, 0.663336, 0.768874, 0.687174, 0.641194, 0.795383, 0.533731, 0.634939, 0.476473, 0.751555, 0.780312, 0.636084, 0.678418, 0.602651, 0.68333, 0.570149, 0.629389, 0.750733, 0.646653, 0.590218, 0.719077, 0.876988, 0.785195, 0.718363, 1.27875, 1.82995, 1.22516, 1.23242, 1.03963, 0.807493, 0.609675, 0.806269
0.03, 0.0319375, 0.336633, 0.164967, 0.104434, 0.441865, 0.902065, 0.613292, 0.491921, 0.517519, 0.265529, 0.411464, 0.513501, 0.701586, 0.453374, 0.756601, 0.486273, 0.498075, 0.726784, 0.753278, 0.667295, 0.749874, 0.503072, 0.806835, 0.687338, 0.791995, 0.598403, 0.445549, 0.455393, 0.606602, 0.582271, 0.509109, 0.600235, 0.70879, 0.71306, 0.674412, 0.881472, 0.820449, 0.722753, 0.503367, 0.829617, 0.964107, 0.87489, 1.04018, 1.55373, 1.72211, 1.29802, 1.29789, 1.19396, 1.11759, 0.740209, 0.839513
0.04, 0.0319375, 0.275818, 0.0537121, 0.384133, 0.504828, 0.844867, 0.645971, 0.742637, 0.692423, 0.352432, 0.214553, 0.393495, 0.540907, 0.535698, 0.76232, 0.389868, 0.505368, 0.469172, 0.594661, 0.629264, 0.622842, 0.868715, 0.940468, 0.984996, 1.10383, 0.800074, 0.435045, 0.721862, 0.773576, 0.661469, 0.666662, 0.655537, 0.521663, 0.552574, 0.915446, 0.915041, 0.777485, 0.636547, 0.488797, 0.857231, 1.06699, 1.02009, 1.15814, 1.6075, 1.76789, 1.70652, 1.25452, 1.11897, 0.936396, 0.869508, 0.796509
0.05, 0.0319375, 0.307737, 0.081325, 0.377026, 0.496611, 0.708105, 0.656567, 0.574006, 0.439156, 0.573731, 0.343412, 0.427933, 0.559165, 0.459412, 0.629334, 0.600776, 0.543848, 0.999729, 0.863336, 0.576334, 0.694662, 0.788034, 0.795692, 0.88306, 0.904256, 0.644384, 0.705978, 0.664515, 0.840852, 0.899345, 0.642058, 0.402713, 0.521479, 0.631885, 0.81078, 0.834266, 0.894962, 0.811307, 0.566132, 0.68174, 0.958828, 0.930411, 1.04856, 1.54743, 1.82504, 1.91564, 1.25717, 1.08055, 0.698748, 0.754913, 0.9507
0.06, 0.0319375, 0.284293, 0.26104, 0.240134, 0.308238, 0.686157, 0.603228, 0.35484, 0.326902, 0.290801, 0.301654, 0.277187, 0.534899, 0.543104, 0.41746, 0.547786, 0.508591, 0.900973, 1.02126, 0.779569, 0.729063, 0.759562, 0.616482, 0.57701, 0.619672, 0.67069, 0.643697, 0.585535, 0.814924, 0.780553, 0.756534, 0.604393, 0.712457, 0.483199, 0.625703, 0.865733, 0.752272, 0.70011, 0.722201, 0.555714, 0.769987, 0.910617, 0.977784, 1.4099, 1.76513, 1.65988, 1.24026, 1.09416, 0.75468, 0.750185, 0.697046
0.07, 0.0319375, 0.313604, 0.280306, 0.519332, 0.442556, 0.815788, 0.526536, 0.634223, 0.5667, 0.22452, 0.386992, 0.511544, 0.52996, 0.691709, 0.599187, 0.782099, 0.519911, 0.699018, 0.977561, 0.721509, 0.793741, 0.406585, 0.710215, 0.613216, 0.686852, 0.640108, 0.637293, 0.516937, 0.819472, 0.636133, 0.57217, 0.705082, 0.941163, 0.802371, 0.434285, 0.916024, 0.879609, 0.617956, 0.631862, 0.646013, 0.767406, 0.781277, 0.969922, 1.38101, 1.50875, 1.56733, 1.4466, 1.02784, 0.885956, 0.787464, 0.700923
0.08, 0.0319375, 0.371077, 0.304267, 0.544616, 0.448457, 0.922314, 0.662627, 0.540773, 0.368352, 0.393286, 0.255125, 0.176264, 0.285129, 0.393119, 0.710551, 0.483124, 0.426114, 0.241624, 0.470402, 0.616429, 0.727141, 0.723393, 0.905782, 0.687318, 0.692765, 0.491774, 0.698554, 0.640722, 0.833757, 1.11602, 0.700694, 0.506208, 0.829419, 0.931257, 0.499022, 0.808823, 0.869378, 0.713356, 0.646964, 0.667975, 1.06265, 1.03944, 0.661842, 1.26315, 1.57983, 1.49139, 1.24107, 1.0081, 0.782222, 0.878644, 0.749176
0.09, 0.0319375, 0.485951, 0.243932, 0.280486, 0.457406, 0.916366, 0.678545, 0.370941, 0.447586, 0.558561, 0.357791, 0.132522, 0.307026, 0.390404, 0.556065, 0.515146, 0.559995, 0.33185, 0.806017, 0.809942, 0.835786, 1.0128, 0.923586, 0.635919, 0.54416, 0.528942, 0.615235, 0.687665, 0.832219, 1.0354, 0.596605, 0.520264, 0.673506, 1.00739, 0.606916, 0.597585, 0.656601, 0.67001, 0.831663, 0.614285, 0.730339, 0.902584, 0.890334, 1.54101, 1.63005, 1.91684, 1.35803, 0.987745, 0.682797, 0.794627, 0.720512
