Time (seconds), x, y, z
0.009,-0.42358398, -0.97802734, 0.09765625
0.029,-0.24780273, -1.2365723, 0.14233398
0.049,0.12646484, -1.513916, 0.19433594
0.069,0.50561523, -1.6870117, 0.28515625
0.089,0.5891113, -1.765625, 0.689209
0.109,0.5576172, -1.5048828, 1.0112305
0.130,0.53027344, -1.1474609, 1.3254395
0.150,0.6484375, -1.138916, 1.5383301
0.170,0.81591797, -1.0900879, 1.4414062
0.190,0.8491211, -0.8496094, 1.2436523
0.210,0.7133789, -0.45898438, 1.1000977
0.230,0.6791992, -0.16601562, 0.9284668
0.251,0.7668457, -0.17529297, 0.78125
0.271,0.97998047, -0.4074707, 0.77441406
0.291,1.1413574, -0.4555664, 0.8679199
0.311,1.0898438, -0.29003906, 0.89501953
0.331,0.92041016, 0.060058594, 0.8203125
0.351,0.67944336, 0.1772461, 0.9641113
0.371,0.7597656, -0.020019531, 1.0327148
0.391,1.1347656, -0.63183594, 0.982666
0.411,1.5219727, -1.3164062, 0.9807129
0.431,1.7595215, -2.1481934, 1.2131348
0.452,1.7126465, -3.1140137, 1.3962402
0.472,1.5310059, -3.784912, 0.9890137
0.492,1.3012695, -3.6572266, 0.23876953
0.512,0.92089844, -3.166504, -0.25561523
0.532,0.33398438, -2.5610352, -0.35351562
0.552,-0.17797852, -1.7885742, -0.34375
0.572,-0.60717773, -1.0556641, -0.26489258
0.592,-0.9536133, -0.39624023, -0.39794922
0.612,-0.90893555, 0.07739258, -0.5004883
0.632,-0.9333496, 0.15234375, -0.43554688
0.653,-0.92529297, 0.09716797, -0.35473633
0.673,-0.95043945, 0.026123047, -0.30737305
0.693,-1.0600586, -0.0715332, -0.1496582
0.713,-1.2060547, -0.11694336, -0.043945312
0.733,-1.1853027, -0.21704102, -0.09350586
0.753,-0.9914551, -0.4880371, -0.23779297
0.773,-0.6477051, -0.8984375, -0.43164062
0.793,-0.4140625, -1.0175781, -0.7219238
0.813,-0.37890625, -1.0561523, -0.9484863
0.833,-0.42700195, -1.6118164, -0.7590332
0.853,-0.083984375, -2.6611328, -0.2006836
0.873,0.43408203, -3.482666, 0.31884766
0.893,1.2385254, -3.7001953, 0.23364258
0.913,1.9211426, -3.322754, -0.13598633
