# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -7.51164, -7.23654, -6.68441, -7.05181, -6.87451, -7.01959, -6.60973, -6.65809, -6.38883, -6.10562, -6.46549, -6.23745, -6.09748, -5.91003, -6.21302, -5.84932, -5.59359, -5.3215, -5.36202, -5.23442
0.01, 0.0319375, -7.28909, -7.50618, -7.2686, -7.39554, -6.60651, -6.76172, -6.54779, -6.44801, -6.65731, -5.63767, -5.73992, -5.90331, -6.27971, -5.93799, -5.94862, -5.81052, -5.578, -5.55549, -5.40563, -5.34768
0.02, 0.0319375, -7.44094, -7.39939, -7.45998, -7.03217, -7.28041, -6.68853, -6.42587, -6.47038, -6.23794, -5.95499, -6.04287, -6.0215, -6.16259, -6.12879, -5.68578, -5.79659, -5.68239, -5.44292, -5.45621, -5.26008
0.03, 0.0319375, -7.75633, -7.26176, -6.77977, -7.15878, -7.30947, -6.9183, -6.02639, -6.63259, -6.10848, -6.70152, -6.31068, -6.33308, -6.13895, -5.86132, -5.79121, -5.79618, -5.55617, -5.58314, -5.47567, -5.37329
0.04, 0.0319375, -7.8949, -7.25196, -7.20337, -7.22232, -6.98551, -6.91003, -6.81261, -7.01672, -6.32999, -6.4327, -6.39659, -6.30581, -6.04942, -5.64234, -5.95769, -5.99275, -5.6833, -5.40445, -5.39002, -5.35203
0.05, 0.0319375, -7.33778, -7.35238, -6.89544, -7.1926, -6.73795, -6.64062, -6.8741, -6.74569, -6.63348, -6.71834, -6.41208, -6.21384, -6.16649, -5.9418, -5.96454, -6.02879, -5.86066, -5.19702, -5.45431, -5.39516
0.06, 0.0319375, -7.66509, -7.41048, -7.12297, -7.25202, -7.03814, -6.81158, -6.88257, -6.72718, -6.67415, -6.60934, -6.37064, -6.07437, -6.42573, -6.15822, -5.97699, -5.799, -5.74876, -5.30084, -5.28204, -5.26307
0.07, 0.0319375, -6.85053, -6.76656, -6.80836, -6.58327, -6.62218, -7.01979, -6.91914, -7.20365, -6.60271, -6.26033, -6.37785, -6.33588, -6.13694, -6.10641, -6.11507, -5.85307, -5.72201, -5.50044, -5.40966, -5.36439
0.08, 0.0319375, -8.05905, -7.07141, -6.93562, -7.11715, -7.46878, -7.25735, -6.87945, -7.00434, -6.61861, -6.45186, -6.25942, -6.16973, -6.05644, -6.15509, -5.81424, -5.67832, -5.60869, -5.50792, -5.48577, -5.39529
0.09, 0.0319375, -6.77769, -7.26759, -6.6177, -6.64182, -6.92066, -6.54545, -6.6843, -6.61825, -6.65997, -5.92036, -5.64328, -4.86216, -5.67719, -5.85579, -6.05094, -5.66282, -5.83961, -5.66901, -5.38972, -5.3113
0.1, 0.0319375, -4.44511, -3.93303, -3.87714, -4.12213, -4.29187, -3.96476, -3.71487, -4.07932, -4.7385, -4.76779, -5.54027, -4.9419, -5.51221, -5.69714, -5.92245, -5.74047, -5.59752, -5.42182, -5.28037, -5.1414
0.11, 0.0319375, -3.68764, -2.77003, -2.91024, -2.83903, -3.34358, -2.99621, -2.77284, -3.16973, -3.99274, -3.89048, -4.88182, -5.1142, -5.70225, -5.14274, -5.06367, -5.0474, -5.11684, -4.87717, -5.26187, -5.07002
0.12, 0.0319375, -5.11484, -3.72855, -4.04932, -3.58234, -4.54464, -4.30858, -3.9489, -4.18989, -5.27733, -5.21618, -5.40346, -5.55392, -6.07971, -5.93717, -5.72015, -5.68019, -5.62905, -5.24378, -5.37552, -5.49394
0.13, 0.0319375, -6.6434, -5.79672, -5.83223, -6.03008, -6.18208, -6.28888, -6.59507, -6.5056, -6.40842, -6.50968, -6.46535, -6.18208, -6.15187, -6.33185, -6.37412, -5.94889, -5.51682, -5.4623, -5.63654, -5.53247
0.14, 0.0319375, -6.83668, -7.00787, -7.0883, -7.10739, -6.94463, -6.76487, -6.60059, -6.50423, -6.49504, -6.61071, -6.48059, -6.04897, -5.94466, -6.13837, -6.14588, -5.78578, -5.73559, -5.54085, -5.44524, -5.35421
0.15, 0.0319375, -7.29651, -7.2165, -7.6251, -6.80026, -6.53239, -6.21491, -6.20391, -6.17034, -5.3605, -5.64431, -5.65621, -5.48384, -5.91787, -5.97548, -5.9073, -5.92755, -5.92803, -5.68798, -5.43671, -5.31061
0.16, 0.0319375, -6.82435, -7.04875, -7.01325, -7.06442, -6.6894, -6.315, -6.39472, -6.5727, -5.53596, -5.8776, -5.71439, -5.68388, -6.15867, -6.07522, -5.95883, -5.76324, -5.63375, -5.7676, -5.49109, -5.38785
0.17, 0.0319375, -5.35092, -4.83379, -4.87965, -4.56517, -4.61406, -4.58007, -5.04034, -5.38884, -5.08769, -5.45671, -5.50817, -5.33684, -5.93552, -6.21352, -6.02962, -5.70321, -5.67557, -5.7028, -5.45203, -5.39795
