# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.01, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.02, 0.0319375, -1.04122, -0.855869, -0.718512, -0.199896, -0.114074, -0.667424, 0.46392, 0.204334, -0.167956, -1.17987, -0.99539, -1.80031, -1.39049, -1.76803, -1.31721, -1.60948, -2.63839, -2.36983, -2.30614, -3.21725
0.03, 0.0319375, -0.523082, -0.201817, -0.178968, 0.645772, 1.15169, -0.0594259, 1.58327, 1.07469, 1.20395, 0.283222, 0.0116856, -0.81019, -0.469905, -0.509312, -0.259202, -0.555152, -1.40075, -1.02349, -1.01863, -1.7303
0.04, 0.0319375, -0.787457, -0.720526, -0.802307, 0.224986, 1.18192, -0.17459, 1.17655, 0.644397, 1.07083, 0.214524, -0.386808, -0.950609, -0.537676, -0.418427, -0.314713, -0.44708, -1.36836, -1.01978, -0.77862, -1.24751
0.05, 0.0319375, -0.85765, -0.886246, -0.612107, 0.231398, 1.33959, -0.439171, 1.21087, 0.290786, 1.20922, 0.430725, -0.445135, -0.857423, -0.681921, -0.477903, -0.24327, -0.432909, -1.45007, -1.14935, -0.774143, -1.10249
0.06, 0.0319375, -0.816695, -0.373519, -0.871805, -0.0797848, 1.05479, -0.141036, 1.22018, 0.429299, 1.05296, 0.308815, -0.32592, -0.586466, -0.701307, -0.647718, -0.201551, -0.199339, -1.25597, -1.02015, -0.80306, -0.985847
0.07, 0.0319375, -1.37392, -0.765624, -0.978167, -0.140029, 0.605367, -0.302023, 1.4962, 0.788234, 0.954096, 0.267542, 0.248292, -0.480024, -0.662978, -0.835191, -0.623896, -0.409069, -1.16513, -1.0709, -0.966376, -0.946297
0.08, 0.0319375, -1.08597, -0.485907, -0.897306, -0.105772, 0.639605, -0.284164, 1.582, 0.994155, 0.658306, 0.110027, 0.276482, -0.577008, -0.781377, -1.00448, -0.827434, -0.579693, -1.12964, -1.30579, -0.909715, -1.20102
0.09, 0.0319375, -0.614163, -0.388551, -1.14997, -0.0769871, 0.863712, -0.344855, 1.3599, 0.588596, 0.356965, -0.0750921, 0.394133, -0.681819, -0.814964, -1.03977, -0.711696, -0.761544, -1.03559, -1.3405, -1.10267, -1.28375
