Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
-0.644,0.2439874112,-0.9879289865,0.0814106315,-0.7792683839,-1.0390245914,-0.0152797726
-0.624,0.2437429279,-0.9898847937,0.0809216722,-0.7487088441,-0.8403875231,-0.0916786342
-0.604,0.240809217,-0.9871955513,0.0794548168,-0.5500718355,-0.7792683839,-0.1069584116
-0.5839999999,0.242031604,-0.9867066144,0.0801882445,-0.5653516054,-0.7792683839,-0.1069584116
-0.5639999999,0.2415426522,-0.9881734848,0.0821440592,-0.7181493043,-0.763988614,-0.1222381815
-0.544,0.2432539761,-0.9864621162,0.082633011,-0.5653516054,-0.7487088441,-0.0458393171
-0.524,0.2437429279,-0.9867066144,0.0806771963,-0.6875897645,-0.763988614,-0.1069584116
-0.504,0.2417871206,-0.9871955513,0.0804327204,-0.6875897645,-0.5500718355,-0.0916786342
-0.4839999999,0.2430095076,-0.9869510531,0.0796992927,-0.6723099946,-0.4278336465,-0.1375179588
-0.464,0.2439874112,-0.9879289865,0.0784769132,-0.5653516054,-0.4278336465,-0.0458393171
-0.444,0.2430095076,-0.9896402955,0.0801882445,-0.5500718355,-0.3972740769,-0.1069584116
-0.424,0.2422760725,-0.9874400496,0.0777434855,-0.4889527261,-0.5042325258,-0.1680774986
-0.404,0.2432539761,-0.9893958568,0.0784769132,-0.4736729562,-0.4889527261,-0.1527977287
-0.3839999999,0.2434984594,-0.9881734848,0.0767655745,-0.4736729562,-0.4583931863,-0.1375179588
-0.3639999999,0.2427650243,-0.9876844882,0.0782324373,-0.3055954575,-0.5347920656,-0.1527977287
-0.3439999999,0.242031604,-0.9874400496,0.0765210986,-0.2597561478,-0.6417504549,-0.0763988643
-0.324,0.2422760725,-0.9879289865,0.0777434855,-0.244476363,-0.7028695344,-0.0611190907
-0.304,0.244476363,-0.9871955513,0.0765210986,-0.3208752274,-0.763988614,-0.0916786342
-0.2839999999,0.2432539761,-0.9889068603,0.0762766227,-0.3055954575,-0.7334290742,-0.0305595453
-0.264,0.244476363,-0.9876844882,0.0762766227,-0.2139168232,-0.7487088441,-0.0152797726
-0.2439999999,0.2427650243,-0.9876844882,0.0745652914,-0.1986370384,-0.6723099946,0.0305595453
-0.214,0.2432539761,-0.9891513586,0.0743208155,-0.1833572685,-0.6875897645,0.0152797726
-0.1939999999,0.2434984594,-0.9876844882,0.075543195,-0.1375179588,-0.626470685,-0.0458393171
-0.1739999999,0.244476363,-0.9852397441,0.0745652914,-0.0763988643,-0.5653516054,0.0458393171
-0.154,0.2432539761,-0.9854842424,0.0743208155,-0.3208752274,-0.5195122957,-0.0763988643
-0.134,0.2447208315,-0.993062973,0.06943129,-0.3055954575,-0.6417504549,0.0
-0.114,0.240809217,-0.9881734848,0.0711426213,0.3667145371,-0.5806313753,0.1833572685
-0.0939999999,0.2447208315,-0.984506309,0.0743208155,0.1222381815,-0.5959111452,0.0
-0.074,0.2461877018,-0.9862176179,0.0757876709,-0.1986370384,-0.5042325258,-0.0305595453
-0.054,0.2442318797,-0.9867066144,0.0750542432,-0.1986370384,-0.4583931863,-0.0305595453
-0.034,0.242031604,-0.9874400496,0.0748097673,-0.3972740769,-0.4125538468,-0.1375179588
-0.014,0.2425205558,-0.9903737306,0.0733429118,-0.2597561478,-0.4278336465,-0.0152797726
0.006,0.2447208315,-0.9886624217,0.0735873878,0.0,-0.4278336465,-0.0152797726
0.026,0.2442318797,-0.9896402955,0.0699202418,0.0305595453,-0.5959111452,0.0458393171
0.0459999999,0.2417871206,-0.9908626675,0.0708981454,0.1222381815,-0.7028695344,0.0305595453
0.066,0.240809217,-0.9874400496,0.0738318637,0.381994307,-0.7334290742,0.0458393171
