Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
-0.084,0.2662347555,-0.9715490341,0.1398404836,2.2461266517,-0.7028695344,-1.5890963077
-0.064,0.2679460942,-0.9539467692,0.1332396119,4.8742475509,-0.2291965931,-1.100143671
-0.0439999999,0.2681905627,-0.9735049009,0.13886258,4.9353666305,-0.7181493043,0.1986370384
-0.0239999999,0.2679460942,-0.9981969594,0.149864003,3.3309905529,-2.200287342,-1.4057390689
-0.004,0.2706353366,-0.9793723225,0.1562203913,3.6671454906,-1.6043760776,-2.5670018196
0.016,0.2760138213,-0.9651926755,0.1554869711,2.6892399787,-2.0169301033,-2.9184365272
0.0359999999,0.2914158105,-0.9744827747,0.1540201008,1.2987806797,-1.9863704442,-3.2698712348
0.056,0.2914158105,-0.9820615649,0.1635546833,2.0322098731,-1.9558109045,-3.6671454906
0.0759999999,0.2948384881,-0.9835283756,0.1647770702,2.2461266517,-1.390459299,-3.9880206584
0.0959999999,0.281392306,-0.9725269675,0.1674663126,4.568652153,0.3208752274,-2.8725972175
0.116,0.259144932,-0.9776609539,0.1650215387,5.2562417984,0.9779054522,-1.8182929754
0.136,0.2549888491,-0.9783943891,0.1576872467,4.8436880111,0.9473459124,-0.9320661425
0.156,0.2549888491,-0.9744827747,0.1479081958,4.9506464004,0.4889527261,0.0611190907
0.1759999999,0.2625676095,-0.9715490341,0.1422852426,4.4464139938,-0.6723099946,0.381994307
0.1959999999,0.2699019014,-0.9661706089,0.1447300016,4.5228128433,-1.9405311346,0.6111909151
0.216,0.2767472565,-0.9654371738,0.149864003,3.8963420391,-2.8573174476,0.4889527261
0.2359999999,0.2787030637,-0.9656816124,0.1589096337,2.9948353767,-3.3157105445,0.2291965931
0.256,0.2801699042,-0.9649481773,0.1591541171,1.6807750463,-3.2087521553,0.1680774986
0.276,0.2835925817,-0.9725269675,0.1586651653,0.8251076936,-3.5296275615,-0.0611190907
0.2959999999,0.2865262925,-0.9757051467,0.1545090675,1.8488525152,-3.6365859508,0.4125538468
0.316,0.2906824052,-0.9781499505,0.1581762135,3.2087521553,-3.7741038799,0.5347920656
0.336,0.269657433,-0.9774165153,0.171377927,8.235797882,-5.3937597274,0.9931852221
0.3559999999,0.2613452374,-0.9676374197,0.1733337342,10.9097576141,-7.1814932823,0.9931852221
0.3759999999,0.2452097982,-0.9485682845,0.177489832,11.077835083,-7.9913210868,1.4362986087
0.3959999999,0.2603673338,-0.9568805098,0.173822686,8.7094707489,-9.4887390136,1.1918222904
0.416,0.2791920006,-0.9671484827,0.1762674599,7.51764822,-9.6873760223,0.7945481538
0.436,0.2948384881,-0.9786388874,0.1743116527,7.5634875297,-9.8096141815,0.6111909151
0.456,0.303395152,-0.9859731793,0.1760229766,8.7400302886,-9.2442626953,0.9779054522
0.4759999999,0.2784585654,-0.8896495103,0.1481526792,10.2680072784,-7.074534893,1.390459299
0.4959999999,0.303395152,-1.0536931753,0.2273630201,0.7028695344,-7.5482077598,0.0458393171
0.516,0.2691684663,-0.9517464637,0.1809125095,7.1967730522,-2.3683648109,2.1086087226
0.536,0.2774806618,-0.9678819179,0.1806680262,4.263056755,-1.726614356,1.1918222904
0.556,0.2828591465,-0.9539467692,0.1777343153,2.643400669,-0.8251076936,0.4889527261
0.5759999999,0.2799254357,-0.9502795934,0.1799346059,0.9473459124,-0.4431134164,0.0
0.5959999999,0.2767472565,-0.9568805098,0.1814014613,-1.3446199893,0.0763988643,-0.8403875231
0.616,0.2747914195,-0.961769998,0.1806680262,-3.1170735359,0.4583931863,-1.3140604496
0.636,0.278214097,-0.9629923701,0.1762674599,-4.1408185958,1.0390245914,-1.5890963077
0.656,0.2865262925,-0.9642148017,0.175045073,-4.4616937637,1.3598997592,-1.7113345861
0.676,0.2809033393,-0.9620144963,0.1752895563,-4.5075330734,1.8182929754,-1.8641322851
0.6959999999,0.274546951,-0.9590807557,0.172600314,-5.0423250198,1.543256998,-1.9405311346
0.716,0.2691684663,-0.9659261107,0.173822686,-5.9132719039,0.7181493043,-2.1697278022
0.7359999999,0.2655013203,-0.9695932269,0.1706445068,-6.1424684524,-0.244476363,-2.1391682624
0.756,0.2637899816,-0.9710600972,0.1733337342,-5.897992134,-0.9320661425,-1.9252513647
0.7759999999,0.2701463699,-0.9671484827,0.1669773608,-5.454878807,-2.0016503334,-1.7113345861
0.796,0.2765027582,-0.9669039845,0.1679552644,-5.607676506,-2.8573174476,-1.6960548162
0.806,0.2828591465,-0.967392981,0.1667328774,-5.5007181167,-3.3309905529,-1.6196558475
0.8259999999,0.2865262925,-0.967392981,0.168933168,-5.4854383468,-3.4073894023,-1.5126974582
0.8459999999,0.2882376313,-0.9693487882,0.167710781,-5.7146348953,-3.5143477916,-1.4668581485
0.866,0.2904379069,-0.9700822234,0.166488409,-6.0049505233,-2.9337162971,-1.2835009098
0.8859999999,0.2941050529,-0.9664150476,0.1655104905,-5.9132719039,-2.1238884925,-0.8709470629
0.906,0.2977721989,-0.9678819179,0.1640436351,-6.6772608757,-1.2223818302,-0.7945481538
0.9259999999,0.2938605844,-0.9732604026,0.1618433445,-7.074534893,-0.5042325258,-0.7792683839
0.9459999999,0.2906824052,-0.9715490341,0.1532866805,-7.074534893,0.7181493043,-0.7028695344
0.966,0.2879931628,-0.9705711603,0.1466858237,-6.7842192649,1.3598997592,-0.7181493043
0.9859999999,0.285059452,-0.9715490341,0.1459523886,-6.4327840805,1.7418941259,-0.8862268328
1.006,0.2853039205,-0.96910429,0.1383736282,-6.203587532,1.9863704442,-0.9779054522
1.026,0.2906824052,-0.9698377251,0.1400849521,-6.8147788047,1.9558109045,-1.2682211399
1.046,0.2950829565,-0.9713045954,0.1386180967,-6.9828562736,2.1238884925,-1.4821379184
1.066,0.2980166971,-0.9749717116,0.1334840953,-6.6314210891,2.3072457313,-1.390459299
1.086,0.2992390692,-0.9805946946,0.1361733376,-5.2868013381,2.4753232002,-1.1459829807
1.106,0.2982611656,-0.9774165153,0.1361733376,-3.6824252605,2.6739602088,-0.5195122957
1.1259999999,0.2975277304,-0.9739938378,0.1364178061,-3.1323533058,2.8573174476,-0.1527977287
1.1459999999,0.2953274548,-0.9681264162,0.1373957097,-3.1323533058,3.2240319252,0.0916786342
1.1659999999,0.2945940196,-0.9693487882,0.1371512413,-3.4837882518,3.5143477916,0.1069584116
1.1859999999,0.2938605844,-0.96910429,0.1347064822,-3.5143477916,3.5449073314,0.0
1.2059999999,0.2882376313,-0.9700822234,0.1329951435,-3.3921096324,3.101793766,0.0458393171
1.2259999999,0.288726598,-0.9669039845,0.1320172399,-3.3768298625,2.5975613594,0.2291965931
1.2459999999,0.293616116,-0.9700822234,0.1263942718,-3.4685084819,2.1697278022,0.3514347672
1.266,0.2992390692,-0.9695932269,0.1268832385,-3.2851510047,2.0780491828,0.4278336465
1.286,0.3029062151,-0.9664150476,0.1227271333,-3.2545914649,2.2308468818,0.5195122957
1.296,0.2997280061,-0.9664150476,0.1261498034,-3.2240319252,2.2155671119,0.3208752274
1.314,0.2994835376,-0.9671484827,0.1254163682,-3.5601871013,2.200287342,0.0458393171
1.334,0.2943495512,-0.9654371738,0.1276166588,-3.8810622692,2.0933289527,-0.1833572685
1.354,0.2928826808,-0.9627479314,0.1249274238,-4.5533723831,2.0322098731,-0.3361549973
1.374,0.2909268736,-0.9669039845,0.1239495128,-5.0576047897,1.8182929754,-0.6875897645
1.3939999999,0.28994897,-0.9654371738,0.1144149377,-5.164563179,1.8641322851,-0.9320661425
1.4139999999,0.2901934385,-0.9661706089,0.102924548,-5.1492834091,1.5279772281,-1.100143671
1.4339999999,0.2904379069,-0.9688598513,0.0999908298,-5.3937597274,1.2987806797,-1.6196558475
1.4539999999,0.2955719232,-0.9720380306,0.0980350226,-6.0966291427,1.5279772281,-2.1391682624
1.474,0.2958163917,-0.9798612594,0.1087919846,-7.3954100608,1.2376616001,-3.4073894023
1.4939999999,0.2872597277,-0.9708156585,0.1073251217,-6.3716650009,1.3751795291,-3.2545914649
1.514,0.2826146781,-0.9793723225,0.1075695976,-6.921737194,1.1459829807,-3.1629128456
1.5339999999,0.2840815186,-0.9871955513,0.1085475012,-6.9522967338,0.855667293,-3.3004307746
1.554,0.2884820997,-0.9911071658,0.1063472181,-5.9591112136,0.5347920656,-2.8725972175
1.574,0.2823702096,-0.9903737306,0.0990129262,-4.2172174453,0.5806313753,-1.8335727453
1.594,0.2804143726,-0.9879289865,0.097057119,-3.3768298625,1.2071020603,-0.9015066027
1.614,0.2779696285,-0.9774165153,0.0990129262,-2.5364422798,1.3598997592,0.4278336465
1.6339999999,0.2796809673,-0.9779054522,0.1043914034,-3.0559544563,0.6417504549,0.9167863726
1.6539999999,0.2804143726,-0.9749717116,0.1031690239,-4.2019376754,0.0152797726,1.25294137
1.6739999999,0.2799254357,-0.9769275188,0.0965681597,-4.7978487014,-0.5653516054,1.4210188388
1.6939999999,0.283103615,-0.9739938378,0.0924120619,-4.3394556045,-0.9626256823,1.6960548162
1.7139999999,0.2845704853,-0.9686153531,0.088744916,-4.3088960647,-1.3293402194,1.5126974582
1.7339999999,0.2906824052,-0.9642148017,0.0916786342,-5.3326406478,-1.543256998,1.0848639011
1.754,0.2997280061,-0.9661706089,0.0880114883,-6.4175043106,-1.390459299,0.5653516054
1.774,0.3102405071,-0.9754607081,0.0889893993,-6.9675765037,-1.0543043613,0.0458393171
1.796,0.3068178296,-0.9847508072,0.0870335847,-6.6619811058,-0.5195122957,-0.9320661425
1.816,0.303395152,-0.9803501963,0.0777434855,-5.2104024887,0.5195122957,-0.8862268328
1.836,0.2965498268,-0.9889068603,0.0801882445,-3.8046634197,0.4583931863,-0.6111909151
1.856,0.2870152592,-0.991351664,0.0875225365,-2.2308468818,0.1833572685,-0.4583931863
1.8759999999,0.2818812429,-0.9862176179,0.0877670124,-0.6570302248,0.0611190907,-0.0152797726
1.8959999999,0.2738135159,-0.982795,0.0882559642,-0.1375179588,-0.7945481538,0.2139168232
1.916,0.2784585654,-0.9793723225,0.0838553905,0.244476363,-1.4362986087,0.7181493043
1.9359999999,0.2801699042,-0.9766830801,0.0806771963,0.1833572685,-2.1697278022,1.0237448215
1.9559999999,0.2823702096,-0.9727714657,0.0840998664,0.0611190907,-2.7503590583,0.9015066027
1.9759999999,0.2857928574,-0.9739938378,0.082633011,-0.4889527261,-3.0865139961,0.5500718355
1.996,0.288726598,-0.975949645,0.0845888182,-0.9626256823,-3.4073894023,0.244476363
2.016,0.2889710664,-0.9820615649,0.0916786342,-1.6043760776,-3.3768298625,0.3361549973
2.036,0.2882376313,-0.9727714657,0.0806771963,-1.4362986087,-2.9795556068,0.244476363
2.056,0.2909268736,-0.9820615649,0.0814106315,-1.8335727453,-3.0559544563,0.4431134164
2.076,0.2884820997,-0.9859731793,0.0809216722,-1.2835009098,-3.0101151466,0.8403875231
2.096,0.2853039205,-0.9818170666,0.0782324373,-0.5042325258,-2.8878769874,1.0390245914
2.116,0.2828591465,-0.9825505018,0.0787213891,-0.0763988643,-3.2240319252,1.100143671
2.136,0.281392306,-0.9837728738,0.0784769132,0.1833572685,-3.4379489421,1.0237448215
2.156,0.2823702096,-0.9813281297,0.0748097673,0.2903156876,-3.7435443401,1.2071020603
2.176,0.2828591465,-0.9810836315,0.0792103409,0.2597561478,-4.0033006668,1.1612627506
2.196,0.2806588709,-0.9779054522,0.0767655745,0.3972740769,-4.1408185958,1.0543043613
2.216,0.2882376313,-0.9783943891,0.0770100504,0.1680774986,-4.1408185958,1.2071020603
2.236,0.288726598,-0.9769275188,0.0767655745,0.4736729562,-4.0949792861,1.3446199893
2.2559999999,0.2884820997,-0.9737493395,0.0743208155,0.0916786342,-3.8352229595,1.2682211399
2.266,0.2892155349,-0.9720380306,0.0723650008,-0.5500718355,-3.453228712,1.1459829807
2.286,0.2892155349,-0.9764385819,0.0735873878,-1.1154234409,-3.3309905529,0.8403875231
2.306,0.288726598,-0.9823060035,0.0738318637,-1.1154234409,-3.0559544563,0.7028695344
2.326,0.2865262925,-0.9842618107,0.0713870972,-0.9167863726,-2.7197995185,0.7334290742
2.346,0.2857928574,-0.9818170666,0.0708981454,-0.7792683839,-2.5670018196,0.855667293
2.366,0.2865262925,-0.9849952459,0.0704091936,-0.5195122957,-2.3989243507,1.2071020603
2.386,0.2879931628,-0.982795,0.0679644271,-0.4736729562,-2.2614064216,1.4515783786
2.406,0.2894600033,-0.9815725684,0.065764144,-0.4736729562,-1.9099715948,1.5585367679
2.426,0.2901934385,-0.9793723225,0.0667420476,-0.3514347672,-1.8335727453,1.3446199893
2.446,0.2875041961,-0.9783943891,0.0655196681,-0.3361549973,-1.6807750463,1.2223818302
2.466,0.2833481132,-0.9776609539,0.0674754753,-0.1527977287,-1.6349356174,0.9015066027
2.486,0.2816367745,-0.9781499505,0.0689423307,0.0305595453,-1.6960548162,0.5042325258
2.5059999999,0.281392306,-0.9732604026,0.0677199512,-0.2903156876,-1.7113345861,0.244476363
2.5259999999,0.2860373556,-0.9798612594,0.0740763396,-0.855667293,-1.8488525152,0.1680774986
2.5459999999,0.288726598,-0.978883326,0.0691868141,-0.6417504549,-1.879412055,0.3208752274
2.5659999999,0.2845704853,-0.9776609539,0.06943129,-0.5042325258,-1.8488525152,0.1069584116
2.5859999999,0.2865262925,-0.9798612594,0.06943129,-0.5347920656,-1.8488525152,0.0
2.6059999999,0.28994897,-0.9908626675,0.0804327204,-0.763988614,-1.5585367679,0.7487088441
2.6259999999,0.2811478078,-0.9615255594,0.0660086199,1.0237448215,-0.7487088441,0.3361549973
2.6459999999,0.2901934385,-0.9820615649,0.0691868141,-0.6723099946,-0.9779054522,-0.2139168232
2.6659999999,0.2882376313,-0.978883326,0.0706536695,-0.1833572685,-0.381994307,0.0
2.6859999999,0.288726598,-0.9776609539,0.06943129,0.1527977287,-0.1527977287,-0.2291965931
2.7059999999,0.2853039205,-0.9803501963,0.0716315731,0.1222381815,-0.1527977287,-0.4431134164
2.7259999999,0.2821257114,-0.9808391928,0.0708981454,0.2750359177,-0.0763988643,-0.3208752274
2.7459999999,0.2809033393,-0.9801057577,0.0696757659,0.3361549973,-0.2597561478,-0.244476363
2.7559999999,0.281392306,-0.9818170666,0.071876049,0.2597561478,-0.381994307,-0.2903156876
2.7759999999,0.2826146781,-0.9835283756,0.0706536695,0.244476363,-0.4889527261,-0.2139168232
2.7959999999,0.2789475321,-0.9825505018,0.0713870972,0.3514347672,-0.6111909151,-0.1680774986
2.8159999999,0.2735690474,-0.9813281297,0.0699202418,0.1527977287,-0.9779054522,-0.0916786342
2.8359999999,0.274546951,-0.9832839369,0.0706536695,-0.0458393171,-1.3293402194,0.0
2.8559999999,0.2791920006,-0.9803501963,0.0708981454,-0.2903156876,-1.4057390689,0.1222381815
2.8759999999,0.2804143726,-0.9791278243,0.0765210986,-0.5653516054,-1.6502153873,0.0
2.8959999999,0.2840815186,-0.9774165153,0.0706536695,-0.9473459124,-1.5738165378,-0.0763988643
2.916,0.2872597277,-0.9805946946,0.0652751922,-1.1765425205,-1.4057390689,0.0152797726
2.9359999999,0.2833481132,-0.9864621162,0.0662530958,-0.9320661425,-1.3140604496,-0.1375179588
2.9559999999,0.2823702096,-0.9813281297,0.0679644271,-0.4736729562,-0.9931852221,0.0152797726
2.9759999999,0.2818812429,-0.9798612594,0.0699202418,-1.1459829807,-0.9167863726,-0.1222381815
2.996,0.2804143726,-0.9847508072,0.0608746148,-1.25294137,-0.7945481538,0.2291965931
3.016,0.2826146781,-0.9881734848,0.0638083294,-1.2071020603,-0.6570302248,-0.2291965931
3.036,0.2796809673,-0.9823060035,0.0618525184,-0.3972740769,-0.7334290742,0.0305595453
3.056,0.2799254357,-0.9808391928,0.0611190907,0.0458393171,-0.5653516054,0.3514347672
3.076,0.2823702096,-0.985728681,0.0625859498,0.0,-0.6111909151,0.3972740769
3.096,0.283103615,-0.9879289865,0.0699202418,0.1527977287,-0.5042325258,0.2291965931
3.116,0.279436469,-0.9825505018,0.0689423307,0.3055954575,-0.0305595453,0.2750359177
3.136,0.279436469,-0.9786388874,0.0650307089,0.0763988643,-0.0305595453,0.5195122957
3.156,0.2840815186,-0.9810836315,0.0679644271,-0.4125538468,-0.1222381815,0.4889527261
3.176,0.2809033393,-0.9810836315,0.0667420476,-0.3514347672,0.0611190907,0.1527977287
3.196,0.2755248546,-0.9791278243,0.065764144,0.3361549973,-0.0916786342,0.1986370384
3.216,0.2735690474,-0.9779054522,0.0660086199,0.4125538468,-0.3972740769,0.3208752274
3.236,0.273324579,-0.9781499505,0.0684533789,0.2291965931,-0.9167863726,0.1986370384
3.2459999999,0.2760138213,-0.9793723225,0.0686978548,-0.1680774986,-1.2682211399,0.0
3.266,0.2769917249,-0.9791278243,0.0704091936,-0.244476363,-1.4362986087,-0.1069584116
3.286,0.2804143726,-0.9801057577,0.0723650008,-0.7028695344,-1.7724536657,-0.2903156876
3.306,0.2845704853,-0.9818170666,0.06943129,-0.763988614,-1.6654952764,-0.2291965931
3.326,0.2916603088,-0.9803501963,0.0667420476,-0.3055954575,-1.390459299,-0.3055954575
3.346,0.2904379069,-0.9732604026,0.0662530958,0.5347920656,-1.1765425205,-0.1222381815
3.366,0.2848149538,-0.9835283756,0.0708981454,0.0763988643,-1.2376616001,-0.3667145371
3.386,0.2853039205,-0.982795,0.0745652914,0.3208752274,-0.8098279237,-0.5653516054
3.406,0.2840815186,-0.9791278243,0.075543195,0.4736729562,-0.7028695344,-0.2750359177
3.426,0.2823702096,-0.9766830801,0.0743208155,0.4278336465,-0.5347920656,-0.1986370384
3.446,0.2791920006,-0.9776609539,0.0743208155,0.5347920656,-0.6723099946,0.0305595453
3.466,0.2809033393,-0.9820615649,0.0713870972,0.3361549973,-0.7334290742,-0.2750359177
3.486,0.2853039205,-0.9757051467,0.0728539526,0.4889527261,-0.5500718355,-0.4125538468
3.5059999999,0.2879931628,-0.9725269675,0.0740763396,-0.0305595453,-0.7487088441,-0.4889527261
3.5259999999,0.2860373556,-0.975949645,0.0733429118,-0.763988614,-0.6570302248,-1.0695841312
3.5459999999,0.2860373556,-0.9823060035,0.0706536695,-0.9779054522,-0.5653516054,-1.0084650516
3.5659999999,0.285059452,-0.9884179234,0.0745652914,-0.7181493043,-0.381994307,-0.8251076936
3.5859999999,0.2857928574,-0.9820615649,0.0726094767,0.1375179588,-0.3972740769,-0.4583931863
3.6059999999,0.2857928574,-0.9781499505,0.0745652914,0.2139168232,-0.4125538468,-0.0916786342
3.6259999999,0.2853039205,-0.9779054522,0.0757876709,0.1986370384,-0.381994307,-0.0458393171
3.6459999999,0.2838370501,-0.9774165153,0.071876049,-0.0763988643,-0.3972740769,-0.0763988643
3.6659999999,0.2828591465,-0.9779054522,0.0706536695,-0.4583931863,-0.4125538468,-0.0611190907
3.6859999999,0.2804143726,-0.9786388874,0.0699202418,-0.4431134164,-0.5195122957,-0.1833572685
3.7059999999,0.2821257114,-0.9786388874,0.0701647177,-0.1069584116,-0.8403875231,-0.2291965931
3.7259999999,0.2801699042,-0.9793723225,0.06943129,0.0916786342,-1.1154234409,-0.1680774986
3.7459999999,0.2811478078,-0.9810836315,0.0701647177,0.0916786342,-1.3598997592,-0.1527977287
3.766,0.2826146781,-0.9803501963,0.0674754753,0.2291965931,-1.4057390689,-0.0611190907
3.786,0.2853039205,-0.9808391928,0.0711426213,0.381994307,-1.3598997592,-0.0305595453
3.806,0.2879931628,-0.9798612594,0.0696757659,0.3208752274,-1.4210188388,0.0
3.826,0.2894600033,-0.9791278243,0.0711426213,0.2750359177,-1.3446199893,-0.0152797726
3.846,0.2882376313,-0.9793723225,0.0699202418,0.3667145371,-1.0543043613,-0.0305595453
3.866,0.2855483889,-0.978883326,0.0696757659,0.3361549973,-1.0390245914,-0.0305595453
3.886,0.2816367745,-0.978883326,0.0730984359,0.4583931863,-1.2376616001,0.0611190907
3.906,0.2811478078,-0.9786388874,0.0743208155,0.3514347672,-1.390459299,0.1833572685
3.926,0.2816367745,-0.9774165153,0.0750542432,0.0305595453,-1.4362986087,0.2597561478
3.946,0.2879931628,-0.9764385819,0.0679644271,-0.3361549973,-1.4821379184,0.1680774986
3.966,0.2901934385,-0.9776609539,0.0706536695,-0.7028695344,-1.4668581485,-0.2903156876
3.986,0.2853039205,-0.9742382764,0.068208903,-0.2291965931,-1.100143671,0.1833572685
4.006,0.2894600033,-0.9854842424,0.071876049,-0.7487088441,-1.1918222904,-0.1986370384
4.0259999999,0.2860373556,-0.9761941432,0.0711426213,-0.1069584116,-0.7181493043,-0.0763988643
4.046,0.2853039205,-0.9757051467,0.0696757659,-0.2597561478,-0.5042325258,0.2750359177
4.0659999999,0.2879931628,-0.982795,0.0704091936,-0.8403875231,-0.381994307,0.0916786342
4.086,0.2894600033,-0.9796167612,0.0701647177,-0.8098279237,-0.1527977287,-0.4125538468
4.1059999999,0.286770761,-0.9744827747,0.0708981454,-0.1069584116,0.1069584116,0.244476363
4.126,0.2906824052,-0.9864621162,0.0767655745,-0.5959111452,0.0916786342,-0.1680774986
4.1459999999,0.2853039205,-0.978883326,0.0708981454,-0.2597561478,0.3208752274,-0.4278336465
4.166,0.2845704853,-0.9764385819,0.0686978548,-0.0458393171,0.3208752274,0.0611190907
4.1859999999,0.2857928574,-0.9801057577,0.0691868141,-0.0916786342,0.4736729562,0.0611190907
4.206,0.285059452,-0.9796167612,0.0684533789,-0.0458393171,0.2903156876,0.0916786342
4.216,0.2889710664,-0.9879289865,0.0677199512,-0.7945481538,-0.1069584116,-0.4583931863
4.246,0.2816367745,-0.9747272729,0.0689423307,0.1375179588,0.381994307,-0.1986370384
4.266,0.2796809673,-0.978883326,0.064786233,-0.2291965931,-0.0611190907,0.0458393171
4.2859999999,0.2877486646,-0.9832839369,0.0672309994,-0.6111909151,0.0763988643,-0.1527977287
4.306,0.2894600033,-0.9815725684,0.0679644271,-0.4125538468,0.3055954575,-0.1069584116
4.3259999999,0.2914158105,-0.9786388874,0.0630749017,-0.4736729562,0.6570302248,-0.0305595453
4.346,0.2909268736,-0.9823060035,0.0664975717,-0.626470685,1.0390245914,0.0916786342
4.3659999999,0.2923937439,-0.9862176179,0.0635638535,-1.2071020603,1.7113345861,0.4125538468
4.386,0.2987501025,-0.9940409064,0.0584298521,-1.4210188388,2.353085041,0.9320661425
4.4059999999,0.2958163917,-0.9918406009,0.0606301389,-0.5959111452,2.948996067,1.6960548162
4.426,0.2860373556,-0.9871955513,0.0535403229,-0.0611190907,3.1323533058,2.2919659614
4.4459999999,0.2799254357,-0.9808391928,0.0481618419,0.0305595453,3.2240319252,2.353085041
4.466,0.2757693231,-0.9710600972,0.047917366,0.2597561478,3.0253949165,2.4753232002
4.4859999999,0.2725911438,-0.9708156585,0.0474284142,-0.5806313753,2.3378052711,2.0627694129
4.506,0.2738135159,-0.9695932269,0.0498731769,-1.100143671,1.5738165378,1.3751795291
4.5259999999,0.274546951,-0.9708156585,0.0525624193,-1.3140604496,0.9167863726,0.5042325258
4.546,0.2765027582,-0.9737493395,0.0547627061,-1.1459829807,0.3514347672,-0.2903156876
4.5659999999,0.2740580141,-0.9717935323,0.058674328,-0.7028695344,-0.3055954575,-0.9626256823
4.586,0.2772361934,-0.9832839369,0.060385663,-0.8403875231,-1.1154234409,-1.2376616001
4.6059999999,0.2767472565,-0.9957522153,0.064786233,0.0458393171,-1.8335727453,-1.0084650516
4.626,0.2747914195,-1.0025975704,0.0645417571,0.3055954575,-2.0933289527,-0.4583931863
4.6459999999,0.2784585654,-1.0104207992,0.0498731769,0.0611190907,-1.8641322851,1.3598997592
4.666,0.2801699042,-1.0131100416,0.0251810643,0.381994307,-1.1918222904,4.1866579055
4.6859999999,0.2828591465,-1.0021085739,0.0085566723,0.381994307,-0.3208752274,6.8758978843
4.706,0.2950829565,-0.9805946946,0.0029337164,-0.5195122957,0.8709470629,7.960761547
4.7339999999,0.2994835376,-0.9815725684,-0.0017113345,-5.3173608779,2.6586804389,6.5091829299
4.7539999999,0.3014393448,-0.9823060035,0.0031781927,-6.1577482223,3.4073894023,5.0270452499
4.774,0.2789475321,-0.9974635839,-0.0009779054,-7.9760413169,4.0338602066,3.2698712348
4.7939999999,0.248143509,-1.0194664001,-0.0119793415,-4.6144914627,4.9659261703,1.9405311346
4.814,0.2161170989,-1.0167771577,-0.016379917,4.3852949142,4.1560983657,0.626470685
4.8339999999,0.1760229766,-1.0047978162,-0.0117348656,12.9725265502,0.0458393171,0.1986370384
4.854,0.1447300016,-1.0047978162,0.0004889527,16.2729587554,-6.1883077621,-0.1222381815
4.8739999999,0.1339730471,-1.0206887722,0.0019558109,16.3951969146,-12.9266872406,-0.1375179588
4.894,0.1523087769,-1.0378021001,-0.0161354392,13.858754158,-19.0385971069,1.1459829807
4.9139999999,0.1919139474,-1.0737401247,-0.0396051704,9.8554534912,-22.8738193511,4.2477769851
