Time (seconds),X,Y,Z
0,-0.25156617,-0.95541364,-0.1872689
0.02,-0.24545427,-0.95394677,-0.19411424
0.04,-0.2452098,-0.9561471,-0.18653546
0.06,-0.24032027,-0.95736945,-0.19069156
0.08,-0.23689759,-0.9595697,-0.196559
0.1,-0.23591968,-0.96274793,-0.19191395
0.12,-0.24227607,-0.96152556,-0.18262385
0.14,-0.24545427,-0.9595697,-0.1789567
0.16,-0.2420316,-0.95321333,-0.18091251
0.18,-0.23860893,-0.9512575,-0.18433517
0.2,-0.23396388,-0.9524799,-0.18189041
0.22,-0.23249702,-0.9544357,-0.1779788
0.24,-0.23347493,-0.95492464,-0.17700088
0.26,-0.23445283,-0.9556581,-0.17969012
0.28,-0.23371941,-0.9527244,-0.17577851
0.3,-0.23029673,-0.9512575,-0.17577851
0.32,-0.23127463,-0.9524799,-0.17626746
0.34,-0.22882988,-0.9524799,-0.17822327
0.36,-0.23054121,-0.95541364,-0.1789567
0.38,-0.23054121,-0.95736945,-0.186291
0.4,-0.22907434,-0.95345783,-0.18775785
0.42,-0.23127463,-0.95492464,-0.17822327
0.43,-0.23249702,-0.95419127,-0.18115698
0.44,-0.23176359,-0.9495462,-0.18995814
0.46,-0.23469731,-0.94490117,-0.18702441
0.48,-0.23714207,-0.946857,-0.17504507
0.5,-0.23323046,-0.9546802,-0.1799346
0.52,-0.22858539,-0.95932525,-0.17773432
0.54,-0.23323046,-0.96445924,-0.17186688
0.56,-0.23983131,-0.9676374,-0.16502154
0.58,-0.23836446,-0.9710601,-0.15890963
0.6,-0.22956331,-0.9659261,-0.16257678
0.62,-0.22076215,-0.96128106,-0.16208783
0.64,-0.21856187,-0.95932525,-0.15988754
0.66,-0.21953978,-0.95736945,-0.15939859
0.68,-0.22345139,-0.9598142,-0.16086544
0.7,-0.22565168,-0.9605476,-0.15793173
0.72,-0.22662959,-0.96250343,-0.15793173
0.74,-0.22589616,-0.96177,-0.15499802
0.76,-0.22882988,-0.96299237,-0.15646487
0.78,-0.22662959,-0.966904,-0.15475354
0.8,-0.22809644,-0.9744828,-0.15450907
0.82,-0.22809644,-0.9793723,-0.15524249
0.84,-0.22638512,-0.9754607,-0.15157534
0.86,-0.22662959,-0.9742383,-0.14961953
0.88,-0.21489473,-0.96274793,-0.15622039
0.9,-0.2100052,-0.9568805,-0.15255325
0.92,-0.20707148,-0.95199096,-0.15084192
0.94,-0.20536014,-0.95199096,-0.15377563
0.96,-0.2087828,-0.95541364,-0.15084192
0.98,-0.22100663,-0.9649482,-0.14717478
1,-0.22858539,-0.9735049,-0.14130734
1.02,-0.22834092,-0.97570515,-0.14424105
1.04,-0.22467378,-0.97252697,-0.14350763
1.06,-0.21782844,-0.9651927,-0.14546344
1.08,-0.21489473,-0.96323687,-0.1437521
1.1,-0.21685053,-0.96299237,-0.14448553
1.12,-0.21880634,-0.9620145,-0.14252973
1.14,-0.22125112,-0.96225893,-0.1427742
1.16,-0.22320692,-0.9598142,-0.14448553
1.18,-0.22491825,-0.956636,-0.1437521
1.2,-0.22296244,-0.95908076,-0.14521895
1.22,-0.22614063,-0.96250343,-0.14301868
1.24,-0.22980778,-0.9730159,-0.1457079
1.26,-0.23127463,-0.98328394,-0.14668582
1.28,-0.23445283,-0.982795,-0.14473
1.3,-0.22956331,-0.98010576,-0.14619687
1.32,-0.22516273,-0.9659261,-0.15328668
1.33,-0.22516273,-0.95712495,-0.15646487
1.35,-0.22247349,-0.94979066,-0.16037649
1.37,-0.2244293,-0.951013,-0.16428812
1.39,-0.23103017,-0.9546802,-0.16526602
1.41,-0.24178712,-0.9598142,-0.15793173
1.43,-0.24887693,-0.96665955,-0.1530422
1.45,-0.24912141,-0.9735049,-0.15670934
1.47,-0.2461877,-0.9735049,-0.16110992
1.49,-0.23909788,-0.97570515,-0.16722183
1.51,-0.22931883,-0.97374934,-0.17260031
1.53,-0.22931883,-0.9742383,-0.1748006
1.55,-0.22907434,-0.9698377,-0.16868868
1.57,-0.23054121,-0.96103656,-0.16477707
1.59,-0.23445283,-0.9576139,-0.15670934
1.61,-0.23274149,-0.9559026,-0.15524249
1.63,-0.22809644,-0.95541364,-0.15524249
1.65,-0.22516273,-0.9546802,-0.15353115
1.67,-0.22320692,-0.9563915,-0.15597592
1.69,-0.22320692,-0.95345783,-0.15646487
1.71,-0.22907434,-0.95419127,-0.1530422
1.73,-0.22369587,-0.95223546,-0.16575497
1.75,-0.21269444,-0.94465667,-0.1821349
1.77,-0.18091251,-0.93096596,-0.21538368
1.78,-0.14448553,-0.91409713,-0.25523332
1.794,-0.16282126,-0.90554047,-0.23543073
1.814,-0.16697736,-0.90456253,-0.22296244
1.834,-0.16306573,-0.91238576,-0.26183417
1.854,-0.15524249,-0.92387617,-0.28261468
1.874,-0.18066803,-0.95199096,-0.26452342
1.894,-0.20658253,-1.0201999,-0.24887693
1.914,-0.2129389,-1.0458698,-0.23494178
1.934,-0.20218195,-1.034135,-0.23151912
1.954,-0.19778138,-0.9857287,-0.21367234
1.974,-0.20902729,-0.97277147,-0.19631451
1.994,-0.23298597,-0.9933075,-0.1933808
2.014,-0.24227607,-0.97277147,-0.22198454
2.034,-0.24056473,-0.94270086,-0.22614063
2.054,-0.23909788,-0.909941,-0.23396388
2.074,-0.24569875,-0.8737585,-0.23934236
2.094,-0.24789903,-0.8292638,-0.25498885
2.114,-0.2669682,-0.7903921,-0.2503438
2.134,-0.29117134,-0.7568988,-0.24447636
2.154,-0.31097394,-0.74834216,-0.2420316
2.174,-0.30241725,-0.77034503,-0.27845857
2.194,-0.2567002,-0.812395,-0.2999725
2.214,-0.2452098,-0.86838,-0.3112184
2.224,-0.23860893,-0.92192036,-0.31684136
2.234,-0.25401095,-0.97399384,-0.3214864
2.254,-0.2845705,-1.0206888,-0.3268649
2.274,-0.31904164,-1.0431806,-0.3319989
2.294,-0.36744797,-1.0739846,-0.366959
2.314,-0.37991628,-1.1705528,-0.44616935
2.334,-0.37893835,-1.2267824,-0.4510589
2.354,-0.44934756,-1.2289827,-0.42074382
2.374,-0.569141,-1.2216483,-0.5158451
2.394,-0.6757327,-1.2468294,-0.719005
2.414,-0.65861934,-1.2042905,-0.8666687
2.434,-0.78525805,-1.0297345,-0.8722917
2.454,-0.94490117,-0.8236409,-0.935611
2.474,-0.9808392,-0.51853436,-1.018244
2.494,-1.0138434,-0.28579286,-1.2108914
2.514,-1.1304587,-0.32710937,-1.4098952
2.534,-1.3886257,-0.59652233,-1.1967118
2.554,-1.6599945,-0.73489594,-0.95541364
2.574,-2.183663,-1.1272805,-1.0617608
2.594,-2.4841244,-1.7660972,-1.1343703
2.614,-2.1296337,-1.7898115,-0.85053325
2.634,-1.6758854,-1.509886,-0.59725577
2.654,-1.2991474,-1.2507411,-0.47844025
2.674,-1.0871863,-1.1199462,-0.15377563
2.694,-0.59114385,-0.94245636,0.21391682
2.714,-0.41414297,-0.86960244,0.51266694
2.734,-0.46841672,-0.9595697,0.56009537
2.754,-0.47672892,-1.0204444,0.52073467
2.774,-0.42758915,-0.93096596,0.5867433
2.794,-0.20462671,-0.8747364,0.70164716
2.814,0.2129389,-0.67695504,0.8121505
2.834,0.31244078,-0.4312563,0.749809
2.854,0.10928094,-0.4126761,0.36011368
2.874,-0.2625676,-0.54469335,-0.32759833
2.894,0.13666229,-0.57476395,-0.56327355
2.914,0.019313633,-0.43467897,-0.22882988
2.934,-1.5700272,-0.7319622,-0.48968616
2.954,-2.3594413,-1.1409712,-1.1688415
2.974,-2.1694832,-1.3876479,-1.5455796
2.994,-2.4344957,-1.024356,-1.8037466
3.014,-2.7567155,-0.61167985,-1.4783486
3.034,-2.1709502,-0.19484766,-1.0976988
3.054,-1.6690401,0.13201724,-0.7383186
3.074,-1.2258044,0.31733033,-0.85835654
3.094,-0.62805974,0.5679186,-0.9380558
3.114,-0.45374814,1.121902,-0.77083397
3.124,-0.46572748,1.5397121,-0.6940684
3.144,-0.40167466,1.2663876,-0.6239037
3.164,-0.4168322,0.9483238,-0.76716685
3.184,-0.450081,0.6292822,-0.83757603
3.204,-0.59334415,0.537848,-0.96861535
3.224,-1.6076765,0.4779513,-1.2240932
3.244,-2.7542708,0.3236867,-1.6514379
3.264,-3.3855088,0.011490389,-2.0330653
3.284,-3.1515448,-0.25303304,-1.6744186
3.304,-3.0451975,-0.32124195,-1.323595
3.324,-2.506616,-0.48577452,-0.88573784
3.344,-2.1865966,-0.67695504,-0.41609877
3.364,-1.3922929,-0.92901015,-0.13006142
3.384,-0.6591083,-0.8627571,0.14081839
3.404,-0.4652385,-0.85468936,0.3569355
3.424,-0.16331021,-0.9600587,0.5647404
3.444,0.1251719,-0.91287476,0.7065367
3.464,0.09779055,-0.7679002,0.61192435
3.484,-0.036671456,-0.6732879,0.40094122
3.504,0.0024447637,-0.56938547,0.22858539
3.524,0.09999083,-0.594322,0.055007182
3.544,-0.27968097,-0.6595972,-0.26916847
3.564,-0.5361367,-0.7412523,-0.2378755
3.574,-0.56620723,-0.76056594,-0.22785197
3.584,-0.81899583,-0.6036121,-0.4271002
3.604,-1.9108273,-0.40705314,-1.2751887
3.624,-2.8029215,-0.6297711,-1.7873666
3.644,-2.8479052,-0.69798,-1.6986217
3.664,-2.6239648,-0.35106805,-1.4746814
3.684,-1.917917,0.022736302,-1.3898481
3.704,-1.1392598,0.35180148,-1.0495371
3.724,-0.6598417,0.6270819,-0.63979465
3.744,-0.43883508,0.81557316,-0.3911622
3.764,-0.45179233,0.9361,-0.43419
3.784,-0.61583596,0.93243283,-0.54640466
3.804,-0.5852764,0.95174646,-0.5305137
3.824,-0.36353636,0.92754334,-0.31048498
3.844,-0.48626348,0.86935794,-0.36329186
3.864,-0.69333494,0.7126486,-0.61388016
3.884,-1.008465,0.6405281,-0.7383186
3.904,-1.5582924,0.75127584,-0.8317086
3.924,-2.8659964,0.7197384,-1.4123399
3.944,-3.3723068,0.121504754,-1.7876111
3.964,-3.1268528,-0.32319775,-1.9247624
3.984,-2.372643,-0.6390612,-1.5194206
4.004,-1.7858999,-0.599945,-0.89600587
4.014,-1.2016013,-0.56742966,-0.5361367
4.034,-0.84564376,-0.5180454,-0.26525685
4.054,-0.4652385,-0.7077591,0.016868869
4.074,-0.20462671,-0.9747273,0.30339515
4.094,0.0007334291,-1.2595422,0.73171777
4.114,0.1831128,-1.3084375,0.9588363
4.134,0.23005226,-0.9422119,0.9920851
4.154,0.24300951,-0.6818446,0.64712894
4.174,0.13372856,-0.5437154,0.121993706
4.194,-0.17211136,-0.4053418,-0.17969012
4.214,-0.41854352,-0.4107203,-0.4258778
4.234,-0.90138435,-0.20438224,-0.19093604
4.254,-2.6432784,-0.36182502,-0.77939063
4.274,-3.355438,-1.1732421,-1.7734315
4.294,-3.3791523,-1.1497723,-1.9985943
4.314,-2.8127005,-0.40803105,-1.5912967
4.334,-2.114476,-0.08752254,-1.2595422
4.354,-1.494973,0.29117134,-0.8312196
4.374,-0.7881918,0.5226905,-0.55202764
4.394,-0.40485287,0.74638635,-0.33004308
4.414,-0.11759313,0.8810928,-0.20609358
4.434,-0.04253889,0.94979066,-0.29019344
4.454,-0.08605568,0.9659261,-0.24227607
4.464,0.007823244,0.9321884,-0.12761666
4.474,-0.05256242,0.9691043,-0.14717478
4.494,-0.3319989,0.8798704,-0.27479142
4.514,-0.7212053,0.8385539,-0.45570394
4.534,-1.6851755,0.6891789,-0.76105493
4.554,-2.1809735,0.6087462,-1.1849769
4.574,-2.7701616,0.5251352,-1.819393
4.594,-3.0180607,0.08776701,-1.8621764
4.614,-2.6951075,-0.39042875,-1.7110901
4.634,-2.4000244,-0.6177918,-1.4098952
4.654,-1.8780674,-0.8419766,-1.0353574
4.674,-1.0888977,-0.99135166,-0.70189166
4.694,-0.57794213,-1.0140879,-0.3214864
4.714,-0.26867953,-1.092076,0.072120525
4.734,0.034471165,-1.153195,0.3672035
4.754,0.2977722,-0.9876845,0.64370626
4.774,0.43590134,-0.84686613,0.78745836
4.794,0.3341992,-0.7243835,0.72169423
4.814,-0.00024447637,-0.60972404,0.63979465
4.834,-0.4063197,-0.47526205,0.5153562
4.854,-0.687712,-0.55153865,0.24349846
4.874,-0.6297711,-0.4583932,0.029826116
4.894,-1.7096232,-0.18433517,-0.45888212
4.914,-2.7454696,-0.5129114,-1.2636983
4.924,-2.2467377,-1.0475812,-1.7988571
4.944,-2.3660421,-1.0260673,-1.2651652
4.964,-3.1402988,-0.7544541,-1.2778779
4.984,-2.3186138,-0.34275585,-1.4480335
5.004,-1.4399657,0.058674328,-1.3052593
5.024,-0.91972005,0.28677076,-1.0967209
5.044,-1.1561288,0.43296763,-0.49824283
5.064,-0.59334415,0.8101947,-0.23029673
5.084,-0.35913578,0.87351406,-0.17137793
5.104,-0.15744278,0.76081043,-0.1540201
5.124,-0.021269444,0.77034503,-0.02078049
5.144,-0.13177276,0.8666687,0.10268007
5.164,-0.6214589,0.8502888,0.030070592
5.184,-1.1950004,0.83219755,-0.25107723
5.204,-1.876845,0.7148489,-0.60581243
5.224,-3.0280843,-0.0068453383,-1.345109
5.244,-3.2608256,-1.1879107,-1.7780765
5.264,-2.6154082,-1.2754332,-1.6585276
5.284,-2.0768268,-1.0937872,-1.2548971
5.304,-1.6137885,-0.89600587,-0.7581212
5.324,-1.0536932,-0.64150596,-0.46499404
5.344,-0.5992116,-0.5190233,-0.3371329
5.364,-0.36109158,-0.5026434,-0.13323961
5.384,-0.06258595,-0.5229349,0.20120405
5.404,0.099746354,-0.4747731,0.55936193
5.424,0.1571983,-0.46401614,0.7850136
5.444,0.3950738,-0.40803105,0.7341625
5.464,0.41854352,-0.40216362,0.65641904
5.484,0.107080646,-0.4921309,0.4652385
5.504,-0.18017907,-0.5874767,0.08434434
5.524,-0.78036857,-0.7869694,-0.3867616
5.544,-1.7015555,-1.1133454,-0.8517556
5.564,-1.8274608,-1.7123125,-1.3118602
5.584,-1.9096049,-1.9858814,-1.4274975
5.604,-2.3005226,-1.5597591,-1.6115881
5.624,-2.234025,-0.93438864,-1.5851847
5.644,-1.6279681,-0.36989275,-1.0798521
5.664,-1.2986585,0.11441494,-0.80603856
5.684,-0.9094521,0.44861412,-0.8984506
5.704,-0.73905206,0.65813035,-0.79308134
5.724,-0.56718516,0.7933258,-0.6554411
5.744,-0.4395685,0.8387984,-0.5038658
5.764,-0.3165969,0.8889161,-0.34471166
5.784,-0.2625676,0.8986951,-0.16282126
5.804,-0.2762583,0.78745836,-0.1024356
5.814,-0.38309446,0.62121445,-0.14204076
5.834,-0.66350883,0.5701189,-0.2679461
5.854,-1.334352,0.5774532,-0.45863765
5.874,-2.4985485,0.81532866,-0.83708704
5.894,-3.489411,-0.36475873,-1.4675916
5.914,-3.573511,-1.8501971,-1.4531674
5.934,-2.611252,-1.4815267,-1.303059
5.954,-1.5978975,-1.1517282,-1.0375577
5.974,-0.99648565,-0.81166154,-0.765211
5.994,-0.56522936,-0.7243835,-0.532714
6.014,-0.32246432,-0.6918681,-0.3527794
6.034,-0.21318339,-0.62512606,-0.16722183
6.054,-0.123216085,-0.54762703,0.006111909
6.074,0.0024447637,-0.5437154,0.15499802
6.094,0.1075696,-0.4933533,0.24056473
6.114,0.1882468,-0.45888212,0.2987501
6.134,0.23518626,-0.37820494,0.34373376
6.154,0.18384622,-0.34373376,0.32759833
