# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0187215, 0.0106177, 0.00798131, 0.00956394, 0.0166865, 0.0243313, 0.0112476, 0.0131071, 0.00700281, 0.0128667, 0.0169714, 0.015391, 0.00681363, 0.0080706, 0.0175796, 0.0124391, 0.0144767, 0.0113949, 0.0128057, 0.0149558, 0.0300859, 0.0202158, 0.0149788, 0.0130592, 0.0129788, 0.0122696, 0.0156651, 0.018897, 0.0142276, 0.0186339, 0.013803, 0.0210246, 0.0395721, 0.0178573, 0.0142861, 0.0109138, 0.0186551, 0.012293, 0.00708745, 0.00774204, 0.0110518, 0.0129424, 0.00937394, 0.00896288, 0.00919749, 0.00661848, 0.00700234, 0.00694054, 0.00647933, 0.00418632
0.01, 0.0319375, 0.0129074, 0.00785417, 0.0258135, 0.0285072, 0.0148769, 0.0238653, 0.0159535, 0.0129213, 0.0120653, 0.0104163, 0.0187983, 0.0182744, 0.00729907, 0.013405, 0.0128486, 0.00594443, 0.012256, 0.0218039, 0.0229624, 0.0244153, 0.0309445, 0.0190496, 0.013507, 0.0189706, 0.0132151, 0.0152344, 0.0154301, 0.024056, 0.0193428, 0.0214505, 0.0187644, 0.0290055, 0.0409428, 0.0157299, 0.0155872, 0.0163503, 0.0179845, 0.0155524, 0.00798049, 0.00812464, 0.00983653, 0.00944893, 0.00727125, 0.0100915, 0.0109889, 0.00551263, 0.00848734, 0.0126572, 0.0105127, 0.006625
0.02, 0.0319375, 0.00909956, 0.00936461, 0.0116423, 0.0292348, 0.00670185, 0.0144935, 0.0140319, 0.0116121, 0.0251323, 0.0216968, 0.0233857, 0.0262661, 0.0167202, 0.0183355, 0.0121334, 0.00522688, 0.0125849, 0.0154752, 0.0255663, 0.0210925, 0.0207913, 0.0218939, 0.0210338, 0.028528, 0.0170644, 0.0122081, 0.0201456, 0.0327487, 0.0346518, 0.0212844, 0.0215361, 0.0362442, 0.0510662, 0.0205554, 0.0206774, 0.00899407, 0.0127499, 0.0183698, 0.0125802, 0.00762079, 0.00910771, 0.00967846, 0.00890392, 0.00997593, 0.0117696, 0.00682653, 0.00928595, 0.013051, 0.0121589, 0.00997806
0.03, 0.0319375, 0.0119119, 0.0121411, 0.0102312, 0.0206027, 0.0165601, 0.0117869, 0.0251237, 0.0236402, 0.0248934, 0.0144406, 0.0249489, 0.0153649, 0.0270321, 0.0175053, 0.0110615, 0.0173975, 0.0184653, 0.0318369, 0.0274433, 0.0143292, 0.025727, 0.0271748, 0.0216568, 0.0312646, 0.0213903, 0.0167115, 0.0315474, 0.0312902, 0.0301423, 0.0153807, 0.0185139, 0.0397157, 0.0346521, 0.0233368, 0.026074, 0.0158503, 0.0138789, 0.0144606, 0.0108098, 0.00960396, 0.0221108, 0.0141524, 0.010905, 0.0147157, 0.0142108, 0.0103763, 0.0109422, 0.0123865, 0.0172689, 0.0084273
0.04, 0.0319375, 0.0131547, 0.00885441, 0.00669143, 0.0188912, 0.0169135, 0.00998809, 0.0184021, 0.0123584, 0.0154677, 0.0416717, 0.0345236, 0.0345183, 0.0206546, 0.0161793, 0.0177516, 0.0243676, 0.0210994, 0.0195311, 0.0158456, 0.0223952, 0.0279309, 0.0199367, 0.0230771, 0.0239756, 0.0362901, 0.0226562, 0.025049, 0.0222196, 0.0319558, 0.0321377, 0.0263128, 0.0477201, 0.0504176, 0.026681, 0.0318742, 0.0183965, 0.0173295, 0.0170296, 0.0120814, 0.0128281, 0.0292956, 0.0131118, 0.00925666, 0.00978637, 0.0141151, 0.0118829, 0.0132315, 0.0153448, 0.0176967, 0.00984999
0.05, 0.0319375, 0.0197111, 0.00227942, 0.0180441, 0.0132379, 0.015839, 0.0218816, 0.0099253, 0.0145185, 0.0241088, 0.0377563, 0.0323727, 0.0495702, 0.0270906, 0.027982, 0.0160409, 0.0160265, 0.0135755, 0.0347059, 0.0243356, 0.020526, 0.0269424, 0.0233964, 0.0267178, 0.0264258, 0.0389932, 0.0337448, 0.0209244, 0.0201005, 0.0476571, 0.0292154, 0.0271326, 0.047278, 0.0519743, 0.0375455, 0.0279819, 0.0129021, 0.0191715, 0.017132, 0.0176037, 0.0171548, 0.0350079, 0.0147361, 0.012289, 0.00866286, 0.013817, 0.0120709, 0.0130892, 0.0202599, 0.0140267, 0.0124973
0.06, 0.0319375, 0.0193087, 0.0109241, 0.0179331, 0.0225611, 0.0113158, 0.0125783, 0.013758, 0.0203908, 0.0147357, 0.00852836, 0.018304, 0.0265865, 0.018934, 0.0158715, 0.0234052, 0.0154829, 0.0156744, 0.0294309, 0.0273331, 0.0233143, 0.0377553, 0.034463, 0.0279548, 0.0288548, 0.0253655, 0.0419945, 0.0338483, 0.034394, 0.0543599, 0.0324959, 0.0345954, 0.0630702, 0.0678181, 0.0378565, 0.03268, 0.0182812, 0.0319323, 0.0251713, 0.0192417, 0.0155909, 0.0321021, 0.0158301, 0.0114123, 0.0159, 0.0151653, 0.00923694, 0.011576, 0.0180582, 0.0142644, 0.0136048
0.07, 0.0319375, 0.017816, 0.0135333, 0.0192175, 0.0299762, 0.0096264, 0.00999045, 0.0249153, 0.0182008, 0.0153895, 0.0196677, 0.011735, 0.0248955, 0.0251192, 0.0187839, 0.0252205, 0.0183726, 0.0251783, 0.0208901, 0.0367392, 0.0306466, 0.0496884, 0.01936, 0.0229999, 0.0255031, 0.0428954, 0.049359, 0.0267728, 0.0359996, 0.0587723, 0.04605, 0.0389556, 0.0455055, 0.0443388, 0.0428775, 0.0334628, 0.0251869, 0.0542101, 0.0419183, 0.0311091, 0.0229401, 0.0335216, 0.0186953, 0.0143576, 0.0153248, 0.0144992, 0.01032, 0.0162285, 0.0258546, 0.0162827, 0.0171856
0.08, 0.0319375, 0.0171364, 0.0111811, 0.013801, 0.0140173, 0.00661919, 0.0192889, 0.0201812, 0.0119327, 0.0154066, 0.0161065, 0.0438615, 0.0301043, 0.0328038, 0.0124685, 0.0260898, 0.0398391, 0.0263671, 0.0225083, 0.0294371, 0.0411932, 0.0508375, 0.020904, 0.0191437, 0.0254902, 0.0354579, 0.0571355, 0.0312091, 0.0387831, 0.0592194, 0.0472815, 0.0469859, 0.0326714, 0.0470268, 0.0476418, 0.0414459, 0.0350239, 0.0506396, 0.0386465, 0.031604, 0.021364, 0.0314793, 0.021523, 0.0179547, 0.0163913, 0.0168588, 0.0114695, 0.0149928, 0.0293078, 0.0207991, 0.0159325
0.09, 0.0319375, 0.0150786, 0.0207011, 0.0149208, 0.02788, 0.0159722, 0.0249387, 0.0201931, 0.0123318, 0.0144377, 0.0307957, 0.043213, 0.0263197, 0.0213587, 0.0215988, 0.032314, 0.0302947, 0.0219959, 0.036026, 0.0359328, 0.0320507, 0.0498747, 0.018026, 0.0250498, 0.0403674, 0.036679, 0.0375932, 0.032728, 0.0374846, 0.0715171, 0.0543228, 0.0538671, 0.043326, 0.0569553, 0.0556084, 0.0456829, 0.0202855, 0.0412701, 0.0449537, 0.0275124, 0.022581, 0.0400039, 0.0238418, 0.0225164, 0.0200647, 0.017753, 0.0100562, 0.0149151, 0.0278464, 0.022074, 0.0166293
