# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, 0.106397, -0.127964, 0.200322, -0.274347, 0.401885, 0.717412, -0.0870234, 0.365231, 0.876587, 1.09816, 0.50297, 0.0429574, 0.10289, 0.253354, -0.121719, -0.343549, 0.02869, 0.398861, 0.6204, 0.239708
0.01, 0.0319375, -0.841823, -0.786221, -0.819643, -1.31782, -0.523955, -0.563887, -0.548541, -0.295671, -0.108684, -0.314408, -0.961318, -0.934105, -0.487552, -0.650704, -0.418013, 0.377352, 0.713774, 1.10325, 1.20156, 1.38493
0.02, 0.0319375, 0.0170131, -0.761168, -0.303952, -1.40265, -0.785623, -1.13908, -1.09728, -1.2316, -0.742891, -0.847936, -0.91022, -0.869116, -0.980599, -0.36926, -0.36541, 0.128591, 0.548809, 0.824663, 1.49453, 1.57188
0.03, 0.0319375, -0.616744, -1.0928, -0.929805, -1.55619, -1.07136, -1.52392, -1.39188, -1.15766, -1.33812, -1.2441, -1.63514, -1.74184, -1.57662, -1.03722, -0.978324, -0.78307, -0.043083, 0.249199, 0.690068, 0.782345
0.04, 0.0319375, -1.48253, -1.11117, -0.771066, -1.61057, -1.29283, -1.61631, -1.61067, -1.08322, -1.47721, -1.6218, -1.80765, -1.54242, -1.47377, -1.44517, -0.807994, -0.331849, 1.05427, 0.77838, 0.989568, 1.0477
0.05, 0.0319375, -1.40035, -1.66095, -1.24965, -2.24186, -1.71627, -1.87166, -2.12918, -1.90542, -2.30396, -2.31429, -2.4221, -2.03884, -1.87605, -2.0731, -1.61169, -0.680876, 1.03758, 0.679038, 0.561869, 0.479379
0.06, 0.0319375, -1.8128, -2.44822, -2.00691, -2.66063, -2.24447, -2.51246, -2.42141, -1.99794, -1.88084, -2.02343, -2.33689, -2.2023, -1.82912, -2.0354, -1.75779, -0.894386, 0.763291, 0.271887, 0.356602, 0.454977
0.07, 0.0319375, -2.34079, -2.42184, -1.88542, -2.11876, -1.92563, -2.56966, -2.14937, -1.71738, -1.59929, -1.90444, -2.42541, -2.13876, -1.59141, -1.92801, -1.8751, -0.967494, 0.49164, 0.00813894, -0.0231968, 0.236235
0.08, 0.0319375, -2.49409, -3.26766, -2.6951, -2.24941, -1.99996, -2.55764, -2.16808, -2.18999, -2.09997, -2.0405, -2.81915, -2.31608, -2.26026, -2.58013, -2.53006, -1.72552, -0.0771845, -0.27541, 0.00744899, 0.149262
0.09, 0.0319375, -2.52067, -2.68638, -2.60917, -2.73459, -2.5164, -2.59359, -2.25769, -2.19228, -2.35575, -2.77572, -2.94088, -2.2129, -2.18022, -2.55685, -2.40905, -1.68914, -0.825376, -0.77345, -0.540797, -0.293998
0.1, 0.0319375, -2.23035, -2.92056, -2.9973, -2.84411, -2.22305, -2.58783, -2.63881, -2.06485, -2.11167, -3.03973, -2.50711, -1.50378, -1.6655, -2.12978, -1.9252, -1.39227, -1.15249, -0.5302, -0.2746, -0.791578
0.11, 0.0319375, -1.6699, -2.41183, -2.40417, -2.46943, -2.13564, -2.61204, -2.94336, -1.76731, -2.3255, -2.43469, -2.24499, -2.03077, -2.05103, -2.20369, -1.35868, -1.38608, -0.978306, -0.710159, -0.431929, -0.873133
0.12, 0.0319375, -2.63253, -2.97557, -2.91721, -2.91972, -2.57853, -2.93155, -3.25667, -2.34442, -2.50319, -2.53927, -2.58778, -2.21462, -2.30859, -2.60079, -2.16543, -2.15386, -1.62437, -0.956586, -0.826303, -0.855143
0.13, 0.0319375, -2.94437, -3.44847, -3.49082, -3.50364, -3.12427, -3.72453, -3.75169, -2.82695, -3.12556, -3.33338, -3.15744, -2.74743, -2.92315, -3.07368, -2.58399, -2.15814, -1.49113, -1.10684, -1.11745, -0.719884
0.14, 0.0319375, -3.7155, -3.64842, -2.84505, -3.19964, -3.51517, -3.87388, -3.54941, -2.79177, -2.88219, -3.15503, -3.41123, -2.75639, -2.93991, -2.68847, -1.91542, -1.58005, -0.931385, -0.933784, -0.682733, -0.233838
0.15, 0.0319375, -3.53843, -3.5997, -3.32675, -4.21877, -3.50313, -3.5123, -3.58993, -2.61199, -3.0535, -3.37744, -3.22013, -3.02318, -3.43037, -2.99414, -2.55146, -2.16453, -1.21707, -1.41861, -1.07628, -1.13768
0.16, 0.0319375, -3.50328, -3.86576, -4.54855, -4.53387, -3.47245, -4.24051, -4.10823, -3.79811, -3.83873, -4.22219, -4.11782, -4.12583, -4.07726, -3.59374, -3.18625, -3.13178, -2.34344, -1.84121, -1.94783, -2.08033
0.17, 0.0319375, -4.11881, -4.1408, -4.2451, -4.46036, -4.03853, -4.7956, -4.46719, -4.00446, -4.01848, -3.99725, -3.83562, -4.01898, -4.13818, -4.03256, -3.41613, -3.08359, -2.68151, -2.42623, -2.45554, -2.38033
0.18, 0.0319375, -3.45408, -3.57901, -3.49352, -4.02177, -3.94524, -4.72742, -4.26418, -3.31354, -3.41403, -3.20056, -2.91622, -3.52954, -3.27486, -3.19712, -2.66623, -2.25973, -1.88284, -1.78056, -1.30905, -1.4627
