Time (seconds), x, y, z
0.000,0.19604492, 0.10839844, -0.21142578
0.021,0.12988281, 0.13867188, -0.26708984
0.042,0.19262695, 0.18603516, -0.3527832
0.063,0.24536133, 0.10913086, -0.32666016
0.085,0.28735352, 0.010253906, -0.19140625
0.106,0.24511719, -0.09277344, -0.048339844
0.127,0.20581055, -0.15478516, 0.044921875
0.149,0.044921875, -0.1508789, 0.14941406
0.170,0.04248047, -0.119628906, 0.09399414
0.191,0.051757812, -0.11621094, 0.060058594
0.213,0.045410156, -0.09350586, 0.041992188
0.234,0.05102539, -0.10473633, 2.4414062E-4
0.255,0.012939453, -0.1694336, 0.022705078
0.276,-0.031982422, -0.29052734, 0.014404297
0.298,-0.13574219, -0.5595703, -0.06591797
0.319,-0.40112305, -0.888916, -0.171875
0.340,-0.74902344, -1.6086426, -0.15673828
0.362,-0.74194336, -2.1975098, 0.09326172
0.383,-0.7636719, -2.83667, 0.234375
0.404,-0.54174805, -2.9938965, 0.26831055
0.425,-0.53930664, -2.6437988, 0.07421875
0.446,-0.6813965, -2.5957031, -0.067871094
0.467,-0.68725586, -2.5476074, -0.24560547
0.489,-0.47338867, -2.3581543, -0.36035156
0.510,-0.2944336, -2.1899414, -0.3034668
0.531,-0.29614258, -2.0305176, -0.111816406
0.552,-0.34106445, -1.8044434, 0.092041016
0.574,-0.3762207, -1.4282227, 0.24047852
0.595,-0.27514648, -1.0195312, 0.3413086
0.616,-0.048583984, -0.80126953, 0.2927246
0.637,0.27294922, -0.46850586, 0.10644531
0.659,0.3984375, -0.10668945, -0.09301758
0.680,0.38989258, 0.122558594, -0.19116211
0.701,0.2980957, 0.24047852, -0.29467773
0.722,0.16308594, 0.29174805, -0.32666016
0.744,0.09692383, 0.2685547, -0.27685547
0.765,0.08935547, 0.16821289, -0.18457031
0.786,-0.032714844, 0.05419922, 0.019042969
0.807,0.15039062, -0.060791016, 0.0041503906
0.828,0.14355469, -0.1850586, 0.100097656
0.849,0.15454102, -0.18823242, 0.083740234
0.870,0.16137695, -0.2487793, 0.06713867
0.891,0.16186523, -0.21533203, 0.05102539
0.912,0.122802734, -0.23510742, 0.053710938
0.934,0.072753906, -0.2553711, 0.079589844
0.955,0.011474609, -0.31762695, 0.05078125
0.976,-0.17700195, -0.57788086, 0.043945312
0.997,-0.38793945, -1.0537109, -0.047607422
1.018,-0.56933594, -1.6879883, 0.008056641
1.040,-0.8046875, -2.567627, 0.20751953
1.061,-0.9189453, -3.1784668, 0.4423828
1.082,-0.74194336, -3.2006836, 0.54833984
1.103,-0.5644531, -2.9863281, 0.37353516
1.124,-0.6308594, -2.9035645, 0.14697266
1.146,-0.75219727, -2.9174805, -0.15161133
1.167,-0.6513672, -2.6794434, -0.42944336
1.188,-0.3630371, -2.1689453, -0.6689453
1.209,-0.29467773, -1.8481445, -0.57055664
1.230,-0.25585938, -1.2973633, 0.044189453
1.251,-0.123046875, -0.9602051, 0.18798828
1.272,-0.017333984, -0.7043457, 0.18725586
1.293,0.0769043, -0.47192383, 0.12915039
1.314,0.2265625, -0.2253418, -0.0024414062
1.336,0.28564453, 0.043701172, -0.13330078
1.357,0.19213867, 0.2553711, -0.26611328
1.378,0.13256836, 0.3256836, -0.31567383
1.399,0.095214844, 0.27734375, -0.2697754
1.420,0.08569336, 0.16357422, -0.1574707
1.442,0.08886719, 0.03125, -0.0075683594
1.463,0.079589844, -0.064697266, 0.068359375
1.484,0.12695312, -0.17651367, 0.14208984
1.505,0.14208984, -0.20874023, 0.1381836
1.526,0.13891602, -0.15258789, 0.09033203
1.548,0.11987305, -0.12939453, 0.02734375
1.569,0.10229492, -0.14160156, 0.026367188
1.590,0.087890625, -0.17919922, 0.061035156
1.611,0.068603516, -0.20874023, 0.08666992
1.632,-0.033691406, -0.5168457, -0.012451172
1.653,-0.25048828, -0.9577637, -0.0925293
1.674,-0.56103516, -1.6044922, -0.04321289
1.695,-0.68481445, -2.3640137, 0.21166992
1.716,-0.93847656, -3.1689453, 0.4169922
1.737,-0.8684082, -3.5185547, 0.48168945
1.759,-0.4951172, -3.3845215, 0.4675293
1.780,-0.49804688, -3.2507324, 0.25317383
1.801,-0.72314453, -3.2041016, -0.08544922
1.822,-0.56640625, -2.7509766, -0.3996582
1.843,-0.045898438, -2.2165527, -0.53637695
1.864,0.076171875, -1.8244629, -0.3544922
1.885,-0.080566406, -1.3879395, -0.05029297
1.907,-0.20214844, -1.0026855, 0.20678711
1.928,-0.21557617, -0.6489258, 0.2878418
1.949,-0.21386719, -0.35351562, 0.27563477
1.970,0.017578125, -0.08984375, 0.12939453
1.991,0.10644531, 0.15136719, -0.045166016
2.012,0.15771484, 0.25073242, -0.21313477
2.033,0.19970703, 0.2446289, -0.3408203
2.054,0.21801758, 0.13012695, -0.27392578
2.075,0.19335938, -7.324219E-4, -0.13378906
2.096,0.1459961, -0.08618164, -0.011230469
2.117,0.10888672, -0.13476562, 0.09887695
2.139,0.14916992, -0.21850586, 0.11035156
2.160,0.18603516, -0.18066406, 0.071777344
2.181,0.18041992, -0.1274414, 0.026123047
2.202,0.15551758, -0.09716797, 0.020996094
2.223,0.100097656, -0.10424805, 0.037109375
