Time (seconds), x, y, z
0.011,-0.80493164, -2.9978027, 0.071777344
0.031,-0.6279297, -3.0910645, 0.1730957
0.051,-0.4711914, -2.7685547, 0.26391602
0.071,-0.34570312, -2.0703125, 0.2397461
0.091,-0.45703125, -1.2907715, 0.29858398
0.111,-0.45947266, -0.8510742, 0.4025879
0.131,-0.2319336, -0.513916, 0.3479004
0.151,0.099853516, -0.30297852, 0.20483398
0.171,0.29907227, -0.14770508, 0.08300781
0.191,0.26708984, 0.0625, -0.0126953125
0.211,0.13598633, 0.265625, -0.09350586
0.231,-0.015136719, 0.44384766, -0.05419922
0.251,-0.09350586, 0.26367188, 0.028320312
0.271,0.012939453, 0.15820312, 0.035888672
0.291,0.16357422, 0.01171875, -0.0031738281
0.312,0.22021484, -0.075683594, 0.0063476562
0.327,0.19848633, -0.080566406, 0.06323242
0.342,0.13549805, -0.051757812, 0.118896484
0.357,0.08544922, -0.017578125, 0.11816406
0.372,0.09326172, -0.03930664, 0.115478516
0.387,0.10571289, -0.1394043, 0.087890625
0.402,0.1394043, -0.18139648, 0.015625
0.417,0.14428711, -0.26245117, -0.023925781
0.432,0.11645508, -0.46142578, 0.0026855469
0.447,0.064208984, -0.7729492, 0.0061035156
0.462,-0.07714844, -1.2573242, 0.01953125
0.477,-0.39746094, -1.7094727, 0.123046875
0.492,-0.43969727, -2.4875488, 0.2956543
0.507,-0.90283203, -2.6733398, 0.30786133
0.522,-1.0014648, -3.0170898, 0.07104492
0.537,-1.1118164, -2.9968262, -0.09008789
0.552,-1.0715332, -3.213623, -0.028076172
0.567,-0.7919922, -3.1115723, 0.06616211
0.582,-0.5576172, -2.7087402, 0.14672852
0.597,-0.4416504, -2.0014648, 0.13427734
0.613,-0.52124023, -1.3361816, 0.16308594
0.633,-0.4411621, -1.0024414, 0.23706055
0.653,-0.12866211, -0.87280273, 0.14550781
0.673,0.2746582, -0.64208984, -0.044433594
0.693,0.5390625, -0.29785156, -0.123291016
0.713,0.4645996, 0.021240234, -0.15332031
0.733,0.22680664, 0.19506836, -0.064697266
0.753,-0.07836914, 0.18432617, 0.06762695
0.773,-0.022949219, 0.12084961, 0.07519531
0.793,0.21069336, 0.013916016, -0.09008789
0.813,0.3227539, -0.09350586, -0.17529297
0.833,0.38891602, -0.1887207, -0.13696289
0.853,0.35888672, -0.2121582, -0.047607422
0.873,0.2709961, -0.15014648, 0.011474609
0.893,0.21948242, -0.11694336, 0.04345703
0.913,0.2631836, -0.04711914, 0.010253906
0.933,0.2512207, -0.057861328, 0.008544922
0.953,0.22045898, -0.18310547, 0.064941406
0.973,0.21533203, -0.28881836, 0.037353516
0.993,0.17236328, -0.49291992, 0.0234375
1.014,-0.041992188, -0.9108887, 0.05102539
1.034,-0.40063477, -1.3525391, 0.061035156
1.054,-0.54663086, -1.8190918, 0.057373047
1.074,-0.7770996, -2.4433594, 0.1965332
1.094,-1.142334, -3.1174316, 0.14794922
1.114,-1.104248, -3.3129883, -0.010253906
1.134,-1.4067383, -3.5915527, -0.20483398
1.154,-1.3137207, -3.572998, -0.17407227
1.174,-0.8991699, -3.1413574, -0.20239258
1.194,-0.49975586, -2.5559082, -0.21777344
1.214,-0.35083008, -1.9267578, -0.1706543
1.234,-0.36132812, -1.2072754, -0.029541016
1.254,-0.3540039, -0.81347656, 0.1574707
1.274,-0.064697266, -0.58081055, 0.13232422
1.294,0.19824219, -0.20532227, 0.008056641
1.314,0.25805664, -0.06225586, -0.13256836
1.334,0.21533203, 0.16040039, -0.099853516
1.354,0.1015625, 0.23339844, -0.10058594
1.374,0.031982422, 0.41577148, -0.123535156
1.394,-0.011474609, 0.32739258, -0.15820312
1.415,0.08251953, 0.22094727, -0.17089844
1.435,0.1394043, 0.04736328, -0.10888672
1.455,0.18286133, -0.16113281, 0.0063476562
1.475,0.13916016, -0.22241211, 0.08959961
1.495,0.068115234, -0.1899414, 0.16040039
1.515,0.0546875, -0.10498047, 0.10620117
1.535,0.06713867, -0.0014648438, 0.041748047
1.555,0.087402344, 0.08911133, 0.016113281
