# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.644, 0, -0.0264646, -0.118204, 0.014088, -0.70096, -5.38039, -0.450753
-0.624, 0, -0.0285732, -0.119091, 0.0148825, -0.756349, -5.47398, -0.922516
-0.604, 0, -0.0288482, -0.121077, 0.0160438, -0.613101, -5.37275, -1.28732
-0.584, 0, -0.0257006, -0.122299, 0.0205971, -0.0477493, -5.13018, -1.52416
-0.564, 0, -0.0246921, -0.12068, 0.0225224, 0.6704, -4.84178, -1.73234
-0.544, 0, -0.0258839, -0.119029, 0.0224001, 1.15553, -4.53045, -1.86986
-0.524, 0, -0.0260367, -0.118143, 0.0251505, 1.11542, -4.22295, -2.07996
-0.504, 0, -0.0234392, -0.119671, 0.0289093, 1.20137, -3.76455, -2.31107
-0.484, 0, -0.0231641, -0.118265, 0.0295816, 1.59101, -3.25268, -2.44667
-0.464, 0, -0.0262201, -0.114873, 0.0298261, 1.76481, -2.86496, -2.56891
-0.444, 0, -0.0320875, -0.117074, 0.0243865, 1.5127, -2.75227, -2.7389
-0.424, 0, -0.0352657, -0.128625, 0.0154631, 0.974086, -2.55936, -2.69688
-0.404, 0, -0.032332, -0.138099, 0.0190692, 0.69332, -2.01884, -1.95008
-0.384, 0, -0.0283898, -0.142377, 0.0171439, 0.933976, -1.61202, -0.595911
-0.364, 0, -0.0230113, -0.149925, 0.0171439, 0.64748, -1.12688, 1.34271
-0.344, 0, -0.0244171, -0.153378, 0.0118877, 0.0897687, -1.45731, 3.85623
-0.324, 0, -0.0327598, -0.141032, 0.00293372, 0.636021, -2.43712, 5.92473
-0.304, 0, -0.036702, -0.118082, -0.00210861, 0.878587, -3.70343, 6.16348
-0.284, 0, -0.0334627, -0.100816, -0.00281148, 0.63984, -4.93537, 4.89144
-0.264, 0, -0.0237142, -0.0954375, -3.05595e-05, -0.632201, -5.69936, 3.00439
-0.244, 0, -0.0180913, -0.100999, 6.11191e-05, -1.8393, -6.37167, 1.18418
-0.224, 0, -0.0151881, -0.121596, 0.00134462, -2.73317, -7.65326, -0.108868
-0.204, 0, -0.0142102, -0.145677, 0.0078538, -2.76373, -9.14494, -0.63984
-0.184, 0, -0.0104514, -0.161752, 0.0147908, -0.69714, -10.48, -0.204367
-0.174, 0, -0.00843443, -0.159735, 0.0139963, 2.05322, -11.2364, 0.404914
-0.152, 0, -0.00681478, -0.143263, 0.0091373, 4.08161, -11.8915, 0.792638
-0.132, 0, -0.00354491, -0.127097, 0.00262812, 4.26497, -12.6287, 0.769719
-0.112, 0, -0.00122238, -0.121902, -0.000213917, 2.53644, -12.8083, 0.221557
-0.092, 0, 0.000886227, -0.124377, 0.00177245, 0.928246, -12.8216, -0.530972
-0.072, 0, 0.00565352, -0.126853, 0.00461449, 0.351435, -13.0508, -0.909146
-0.052, 0, 0.00892339, -0.127372, 0.0070287, 0.364805, -13.1845, -0.869037
-0.032, 0, 0.00724261, -0.12236, 0.0116432, 0.848027, -13.0661, -0.450753
-0.012, 0, 0.00406442, -0.11961, 0.0152798, 1.31979, -12.8407, 0.0248296
0.008, 0, 0.00174189, -0.117074, 0.016166, 1.58719, -12.6096, 0.433564
0.028, 0, 9.16786e-05, -0.117715, 0.0162882, 1.28923, -12.4416, 0.588271
0.048, 0, -0.00192525, -0.12071, 0.0194053, 0.960716, -12.4014, 0.68377
0.068, 0, -0.00406442, -0.123919, 0.0226141, 0.756349, -12.2697, 0.886227
0.088, 0, -0.0054396, -0.127342, 0.0231947, 0.536702, -12.0214, 1.0543
0.108, 0, -0.00583687, -0.129878, 0.0216667, 0.452663, -11.8265, 1.20328
0.128, 0, -0.00293372, -0.130336, 0.0240504, 0.622651, -11.8514, 1.22811
0.148, 0, -0.000763989, -0.128503, 0.0284815, 0.825108, -12.0309, 1.04666
0.168, 0, -0.000244476, -0.126944, 0.0321792, 0.928246, -11.9297, 0.783088
0.188, 0, 0.000580631, -0.124041, 0.0336461, 1.35226, -11.5515, 0.706689
0.208, 0, 0.00253644, -0.12068, 0.034135, 1.73998, -10.9059, 0.932066
0.228, 0, 0.00611191, -0.115607, 0.0340739, 1.57382, -9.95859, 1.20901
0.248, 0, 0.00806772, -0.111695, 0.035663, 0.69523, -9.05517, 1.34271
0.268, 0, 0.00840387, -0.107478, 0.0372521, -0.242566, -8.41724, 1.33507
0.288, 0, 0.00904563, -0.104453, 0.0378327, -1.08486, -7.79268, 1.25676
0.308, 0, 0.0103597, -0.104972, 0.0384133, -1.73807, -6.71928, 1.24148
0.318, 0, 0.0100235, -0.107661, 0.0405525, -2.08569, -5.93428, 1.2644
0.338, 0, 0.00889283, -0.110045, 0.0412859, -2.20984, -5.3441, 1.42484
0.358, 0, 0.005134, -0.114568, 0.0423861, -2.16591, -4.6928, 1.65022
0.378, 0, 0.0012835, -0.11958, 0.0426, -1.82593, -4.3681, 1.78964
0.398, 0, -0.000855667, -0.121841, 0.0402775, -1.188, -4.04532, 1.97682
0.418, 0, -0.00100846, -0.122238, 0.0399413, -0.811738, -3.68243, 2.04176
0.438, 0, 0.000611191, -0.118571, 0.040033, -0.67995, -3.30234, 1.88514
0.458, 0, 0.00140574, -0.11854, 0.03823, -1.04284, -3.04449, 1.62539
0.478, 0, -0.00161966, -0.117135, 0.0395746, -1.26631, -3.03494, 1.30642
0.498, 0, -0.00605079, -0.117593, 0.0421416, -2.0303, -3.2756, 0.937796
0.518, 0, -0.0097485, -0.122024, 0.0429056, -2.67969, -3.86196, 0.513782
0.538, 0, -0.0111542, -0.126486, 0.0426, -2.87069, -4.65269, 0.288406
0.558, 0, -0.00751765, -0.12997, 0.0398496, -2.55363, -5.18939, 0.372444
0.578, 0, -0.00103902, -0.133942, 0.0331877, -2.27096, -5.37657, 0.563442
0.598, 0, 0.000122238, -0.142591, 0.0293066, -2.28624, -5.98012, 0.578721
0.618, 0, -0.00183357, -0.152645, 0.0270758, -2.03603, -6.73456, 0.108868
0.638, 0, 0.00192525, -0.163921, 0.0259756, -1.52607, -6.9523, -0.935886
0.658, 0, 0.00883171, -0.162882, 0.0218195, -0.66658, -6.24752, -1.92716
0.678, 0, 0.0112765, -0.150322, 0.0170828, 0.223467, -5.03851, -1.91761
0.698, 0, 0.0109403, -0.131314, 0.01693, 0.65321, -4.62213, -0.869037
0.718, 0, 0.00919842, -0.115943, 0.0194664, 0.876677, -4.50944, 0.548162
0.738, 0, 0.00602023, -0.109556, 0.0150964, 0.721969, -4.18666, 1.88132
0.758, 0, -0.0024142, -0.105797, 0.00507288, 0.939706, -3.30425, 3.05595
0.778, 0, -0.00372826, -0.106897, 0.00171133, 0.563442, -2.41802, 3.66906
0.798, 0, -0.000916786, -0.110351, 0.000397274, 0.408734, -1.62921, 3.58884
0.808, 0, -0.00134462, -0.113009, -0.000519512, 0.114598, -1.53753, 2.80766
0.828, 0, -0.00427834, -0.115698, -0.000213917, -0.391544, -1.69223, 1.73998
0.848, 0, -0.00693702, -0.121841, 0.00110014, -0.773538, -2.26905, 0.500413
0.868, 0, -0.00375882, -0.1289, 0.00779268, -1.09441, -2.51352, 0.131788
0.888, 0, 0.000488953, -0.136082, 0.0136601, -1.16126, -2.03603, 0.427834
0.908, 0, 0.00314763, -0.143935, 0.0179385, -0.865217, -0.521422, 0.918696
0.928, 0, 0.00507288, -0.142438, 0.0199248, -0.202457, 0.66085, 1.48405
0.948, 0, -0.00067231, -0.138618, 0.0184274, 0.271216, 1.33889, 2.11816
0.968, 0, -0.00990129, -0.130489, 0.0172356, 0.989365, 1.67887, 2.77901
0.988, 0, -0.0159826, -0.117776, 0.0129267, 1.3408, 1.68459, 2.97765
1.008, 0, -0.0165633, -0.109648, 0.00886227, 0.857577, 2.00738, 2.72362
1.028, 0, -0.0137518, -0.107142, 0.00684534, -0.305595, 2.2977, 2.32635
1.048, 0, -0.0115821, -0.109556, 0.00919842, -1.63494, 2.62621, 1.88896
1.068, 0, -0.0119182, -0.114293, 0.0159215, -2.54599, 3.02157, 1.38473
1.088, 0, -0.0102986, -0.120527, 0.0191914, -2.74463, 3.41312, 0.886227
1.108, 0, -0.00663142, -0.124836, 0.0209944, -2.57846, 3.89443, 0.473673
1.128, 0, -0.00629527, -0.125202, 0.0209638, -1.92334, 4.41585, 0.160438
1.148, 0, -0.0132323, -0.120771, 0.0178162, -1.61966, 4.70617, -0.118418
1.168, 0, -0.0194359, -0.117165, 0.0151575, -1.57382, 5.01941, -0.532882
1.188, 0, -0.0222779, -0.117532, 0.0158604, -1.75526, 5.26388, -0.893867
1.208, 0, -0.0210861, -0.118632, 0.0194664, -2.05895, 5.60386, -1.33507
1.228, 0, -0.0203527, -0.120221, 0.0220029, -2.03603, 5.77766, -1.74189
1.248, 0, -0.0219418, -0.119488, 0.0209944, -1.99592, 5.72227, -2.00547
1.268, 0, -0.0268007, -0.120557, 0.0183357, -1.86222, 5.47207, -2.11625
1.288, 0, -0.0298261, -0.122177, 0.0201387, -1.55472, 5.64397, -1.93098
1.298, 0, -0.0191914, -0.118907, 0.0199859, -1.32361, 6.10809, -2.07805
1.318, 0, -0.0237142, -0.128106, 0.0199554, -1.31788, 6.06989, -2.12962
1.338, 0, -0.020536, -0.129878, 0.0249366, -1.19564, 6.301, -1.6464
1.358, 0, -0.0283287, -0.1289, 0.0273202, -0.949256, 6.70591, -1.14216
1.378, 0, -0.0361214, -0.126119, 0.0244171, 0.67422, 6.91219, -0.809828
1.398, 0, -0.030804, -0.121474, 0.0109403, 2.10861, 7.1643, -0.857577
1.418, 0, -0.0180301, -0.125447, -0.0117043, 1.59101, 6.9905, -1.24148
1.438, 0, -0.0108486, -0.145097, -0.0218806, -0.796458, 6.28381, -0.817468
1.458, 0, -0.00275036, -0.161324, -0.0163799, -2.55172, 5.64206, 0.752529
1.478, 0, 0.00100846, -0.165388, 0.00440057, -2.93754, 5.00413, 3.01394
1.498, 0, 0.00268924, -0.155609, 0.00488953, -0.410644, 4.56865, 3.65187
1.518, 0, 0.00479785, -0.136357, -0.00427834, 2.25186, 3.99948, 1.41338
1.538, 0, 0.00556184, -0.119274, -0.00809828, 2.02839, 3.946, -1.98064
1.558, 0, 0.0159521, -0.119946, -0.010757, 0.848027, 4.44832, -4.18475
