# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0163455, 0.00189447, 0.0123326, 0.0116596, 0.00816035, 0.0175053, 0.0241655, 0.019474, 0.0254449, 0.00956961, 0.00752058, 0.0170653, 0.016306, 0.0218118, 0.0138491, 0.0118887, 0.0147832, 0.0226465, 0.0282358, 0.0208683, 0.0231509, 0.0497393, 0.0348451, 0.0398219, 0.0367656, 0.020721, 0.0117646, 0.0379152, 0.0518903, 0.0513578, 0.0444222, 0.0307806, 0.0218518, 0.0399895, 0.0508465, 0.0526055, 0.0404354, 0.0515069, 0.0710856, 0.0638875, 0.0319354, 0.0247404, 0.0266957, 0.0278713, 0.0357004, 0.0589492, 0.0644628, 0.0703298, 0.031381, 0.0288715
0.01, 0.0319375, 0.0103846, 0.00909602, 0.0146464, 0.0213502, 0.0126063, 0.0224924, 0.0242427, 0.0147195, 0.0118956, 0.00821781, 0.00592274, 0.0143139, 0.0144791, 0.014853, 0.0173078, 0.0113687, 0.0132696, 0.0181481, 0.0385108, 0.0186183, 0.0180691, 0.0303202, 0.0247569, 0.0421183, 0.047189, 0.0364404, 0.0170018, 0.0531949, 0.0937736, 0.0664124, 0.041749, 0.039552, 0.0425591, 0.0483904, 0.050521, 0.0716176, 0.0500035, 0.0331959, 0.06958, 0.0653502, 0.0282991, 0.0245785, 0.0323842, 0.0270444, 0.0339068, 0.0626287, 0.0706266, 0.0609124, 0.0378153, 0.031792
0.02, 0.0319375, 0.0227354, 0.0127648, 0.0132089, 0.0272539, 0.0116576, 0.00960881, 0.0158533, 0.0214435, 0.0201394, 0.0144921, 0.00885559, 0.022129, 0.00690988, 0.011399, 0.0177992, 0.0222891, 0.0496042, 0.0347345, 0.0458022, 0.0301265, 0.0359039, 0.0500672, 0.0346134, 0.026217, 0.0444835, 0.0480326, 0.0223012, 0.0333928, 0.0549498, 0.0586151, 0.0229899, 0.0401563, 0.0496444, 0.0506502, 0.038577, 0.0422364, 0.0411739, 0.0370383, 0.0584056, 0.0805098, 0.0338739, 0.0341773, 0.0400431, 0.0257893, 0.0329381, 0.054092, 0.0525126, 0.0527552, 0.0347663, 0.0292288
0.03, 0.0319375, 0.0227179, 0.00545442, 0.0158784, 0.0245093, 0.0110417, 0.0135873, 0.00907912, 0.024217, 0.0190752, 0.00762777, 0.0189224, 0.0203667, 0.00931536, 0.0116076, 0.00954894, 0.0256584, 0.0418737, 0.0313665, 0.0329185, 0.0401519, 0.0299067, 0.0418004, 0.0456469, 0.0357809, 0.0304009, 0.0418297, 0.0139195, 0.0275357, 0.0570565, 0.0430865, 0.0202728, 0.0274847, 0.0336746, 0.0412439, 0.0398507, 0.0418345, 0.0381771, 0.0455957, 0.0540931, 0.059346, 0.0302953, 0.0442402, 0.0484188, 0.0253924, 0.0296259, 0.0455705, 0.0597746, 0.0434339, 0.0260634, 0.0229658
0.04, 0.0319375, 0.0167587, 0.00441814, 0.00842576, 0.0250684, 0.0126883, 0.0082956, 0.0151381, 0.0171545, 0.0107971, 0.0089943, 0.015978, 0.0110764, 0.012095, 0.00503297, 0.00963443, 0.0152003, 0.0283482, 0.0241408, 0.0248933, 0.0395405, 0.0362304, 0.03942, 0.0343516, 0.0272402, 0.019998, 0.0310303, 0.0242846, 0.0419087, 0.0728623, 0.0738723, 0.0344166, 0.0397149, 0.0314218, 0.0559693, 0.0491801, 0.0359043, 0.0303733, 0.0413692, 0.0602509, 0.0452784, 0.026804, 0.0381518, 0.0405411, 0.0267794, 0.0282547, 0.0321594, 0.0524122, 0.0368333, 0.0245948, 0.0215977
0.05, 0.0319375, 0.0100267, 0.00440081, 0.0089012, 0.0167101, 0.00252928, 0.0129279, 0.0292313, 0.0286553, 0.0109959, 0.0125981, 0.0092778, 0.0190905, 0.0230336, 0.00864596, 0.0129434, 0.0130947, 0.0153043, 0.0117159, 0.0209113, 0.0399038, 0.0224451, 0.044273, 0.0304212, 0.0328727, 0.0255367, 0.0200683, 0.0222174, 0.0383014, 0.0823175, 0.0569032, 0.0346863, 0.0297391, 0.0299818, 0.042609, 0.0337788, 0.0356525, 0.0232362, 0.0312346, 0.0637234, 0.0587682, 0.0348153, 0.0260678, 0.0262125, 0.0279026, 0.0282949, 0.0468426, 0.0517949, 0.0357381, 0.0240665, 0.0213108
0.06, 0.0319375, 0.011952, 0.00465856, 0.0114836, 0.0252566, 0.01111, 0.00835152, 0.017658, 0.0172866, 0.0145454, 0.0209723, 0.0160806, 0.0154765, 0.0140555, 0.00821284, 0.0141931, 0.0143516, 0.0152957, 0.0187503, 0.0210038, 0.0272643, 0.0279089, 0.0325184, 0.0289767, 0.0287679, 0.0338453, 0.0272497, 0.0133552, 0.0435611, 0.0735407, 0.0370669, 0.0243366, 0.0504677, 0.0342854, 0.0397334, 0.0363821, 0.0465192, 0.0324353, 0.0362305, 0.0484172, 0.0403343, 0.0382011, 0.0184669, 0.0185933, 0.0278355, 0.025894, 0.0450495, 0.0506867, 0.0365436, 0.0341303, 0.0287167
0.07, 0.0319375, 0.0183039, 0.00957114, 0.0209078, 0.0298488, 0.0150799, 0.00628282, 0.0281453, 0.031493, 0.0152066, 0.0130752, 0.00633577, 0.012776, 0.00746213, 0.00888253, 0.0167991, 0.0173224, 0.0306139, 0.0263066, 0.0241912, 0.0317044, 0.0437272, 0.0399429, 0.0408605, 0.0495426, 0.0391345, 0.027528, 0.0108144, 0.0259295, 0.0495178, 0.0377007, 0.0466516, 0.0412358, 0.0328612, 0.0393872, 0.0264307, 0.0401983, 0.049035, 0.054049, 0.0574541, 0.050239, 0.0367366, 0.0239574, 0.021946, 0.0199046, 0.0189401, 0.0277794, 0.0444263, 0.033492, 0.0361265, 0.03394
0.08, 0.0319375, 0.0158932, 0.0034757, 0.00840034, 0.0133178, 0.00716296, 0.00453123, 0.022289, 0.0197386, 0.0123102, 0.00722392, 0.00991184, 0.0138126, 0.00454002, 0.00597548, 0.0165247, 0.012812, 0.0180053, 0.0128248, 0.0156279, 0.0194498, 0.0329658, 0.0431351, 0.0319722, 0.0364574, 0.0347727, 0.0195511, 0.0174299, 0.0194103, 0.0490149, 0.0495386, 0.0452628, 0.0334084, 0.0224745, 0.0419241, 0.0412853, 0.0712542, 0.0497258, 0.0451712, 0.0487119, 0.0449884, 0.0416833, 0.0231009, 0.0165041, 0.0131689, 0.0157416, 0.0285942, 0.0524066, 0.0530845, 0.0250481, 0.0269082
0.09, 0.0319375, 0.0147106, 0.00987384, 0.00432947, 0.00735457, 0.0099397, 0.0146577, 0.0233972, 0.0158216, 0.0112557, 0.00690005, 0.00872396, 0.0151897, 0.00635662, 0.0084682, 0.0126535, 0.0113709, 0.0148772, 0.0199273, 0.0139878, 0.0193467, 0.0325303, 0.0368015, 0.0284028, 0.0319303, 0.0408924, 0.0238652, 0.0162058, 0.0205925, 0.0386991, 0.0360984, 0.0249633, 0.0302688, 0.0210962, 0.02529, 0.0275711, 0.0424936, 0.0307913, 0.0462334, 0.0365443, 0.0302168, 0.0352026, 0.020692, 0.0141719, 0.0148057, 0.0196469, 0.0286117, 0.0431217, 0.0530017, 0.0300512, 0.0235897
