Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1179,1180,0,1195,1198,0
0.01,1176,1180,0,1197,1198,0
0.02,1180,1180,0,1206,1198,0
0.029,1183,1180,0,1210,1198,0
0.039,1181,1180,0,1196,1198,0
0.048,1180,1180,0,1195,1198,0
0.057,1182,1180,0,1199,1198,0
0.067,1178,1180,0,1197,1198,0
0.076,1179,1180,0,1198,1198,0
0.086,1180,1180,0,1196,1198,0
0.094,1181,1180,0,1198,1198,0
0.104,1181,1180,0,1197,1198,0
0.115,1184,1180,0,1193,1198,0
0.124,1181,1180,0,1201,1198,0
0.134,1181,1180,0,1198,1198,0
0.145,1183,1180,0,1198,1198,0
0.157,1183,1180,0,1206,1198,0
0.169,1178,1180,0,1195,1198,0
0.176,1180,1180,0,1193,1198,0
0.189,1180,1180,0,1198,1198,0
0.2,1181,1180,0,1201,1198,0
0.212,1179,1180,0,1210,1198,0
0.223,1184,1180,0,1201,1198,0
0.235,1180,1180,0,1193,1198,0
0.246,1177,1180,0,1195,1198,0
0.258,1179,1180,0,1194,1198,0
0.269,1180,1180,0,1196,1198,0
0.28,1178,1180,0,1205,1198,0
0.29,1187,1180,0,1205,1198,0
0.3,1181,1180,0,1194,1198,0
0.309,1178,1180,0,1199,1198,0
0.317,1182,1180,0,1204,1198,0
0.325,1182,1180,0,1196,1198,0
0.334,1183,1180,0,1198,1198,0
0.343,1182,1180,0,1191,1198,0
0.354,1179,1180,0,1192,1198,0
0.364,1187,1180,0,1203,1198,0
0.372,1181,1180,0,1203,1198,0
0.383,1180,1180,0,1202,1198,0
0.396,1180,1180,0,1203,1198,0
0.405,1179,1180,0,1197,1198,0
0.413,1184,1180,0,1202,1198,0
0.421,1184,1180,0,1202,1198,0
0.43,1178,1180,0,1204,1198,0
0.442,1181,1180,0,1193,1198,0
0.451,1180,1180,0,1203,1198,0
0.461,1181,1180,0,1201,1198,0
0.473,1182,1180,0,1196,1198,0
0.483,1184,1180,0,1204,1198,0
0.495,1181,1180,0,1198,1198,0
0.503,1184,1180,0,1196,1198,0
0.514,1180,1180,0,1198,1198,0
0.524,1180,1180,0,1204,1198,0
0.536,1180,1180,0,1197,1198,0
0.547,1184,1180,0,1197,1198,0
0.557,1177,1180,0,1200,1198,0
0.568,1181,1180,0,1193,1198,0
0.578,1181,1180,0,1196,1198,0
0.587,1179,1180,0,1195,1198,0
0.597,1177,1180,0,1193,1198,0
0.606,1181,1180,0,1199,1198,0
0.615,1184,1180,0,1195,1198,0
0.625,1181,1180,0,1200,1198,0
0.635,1184,1180,0,1200,1198,0
0.644,1183,1180,0,1197,1198,0
0.655,1182,1180,0,1200,1198,0
0.666,1181,1180,0,1201,1198,0
0.676,1182,1180,0,1194,1198,0
0.686,1177,1180,0,1195,1198,0
0.699,1184,1180,0,1197,1198,0
0.711,1177,1180,0,1195,1198,0
0.72,1182,1180,0,1200,1198,0
0.729,1184,1180,0,1198,1198,0
0.74,1180,1180,0,1200,1198,0
0.748,1181,1180,0,1204,1198,0
0.758,1178,1180,0,1201,1198,0
0.767,1179,1180,0,1195,1198,0
0.775,1181,1180,0,1197,1198,0
0.787,1181,1180,0,1203,1198,0
0.796,1180,1180,0,1196,1198,0
0.806,1180,1180,0,1205,1198,0
0.816,1185,1180,0,1203,1198,0
0.825,1181,1180,0,1197,1198,0
0.835,1184,1180,0,1200,1198,0
0.845,1182,1180,0,1203,1198,0
0.855,1180,1180,0,1201,1198,0
0.865,1181,1180,0,1202,1198,0
0.874,1182,1180,0,1195,1198,0
0.883,1185,1180,0,1201,1198,0
0.893,1178,1180,0,1195,1198,0
0.904,1185,1180,0,1198,1198,0
0.913,1177,1180,0,1194,1198,0
0.922,1180,1180,0,1196,1198,0
0.933,1178,1180,0,1195,1198,0
0.943,1184,1180,0,1203,1198,0
0.952,1182,1180,0,1196,1198,0
0.961,1188,1180,0,1201,1198,0
0.968,1179,1180,0,1202,1198,0
0.978,1180,1180,0,1195,1198,0
0.986,1179,1180,0,1197,1198,0
0.994,1186,1180,0,1195,1198,0
1.002,1184,1180,0,1199,1198,0
1.011,1180,1180,0,1197,1198,0
1.021,1189,1181,0,1199,1198,0
1.032,1181,1181,0,1197,1198,0
1.044,1179,1180,0,1199,1198,0
1.053,1178,1180,0,1195,1198,0
1.062,1178,1180,0,1196,1198,0
1.071,1180,1180,0,1195,1198,0
1.08,1184,1180,0,1196,1198,0
1.089,1178,1180,0,1201,1198,0
1.099,1190,1181,0,1195,1198,0
1.109,1181,1181,0,1199,1198,0
1.121,1181,1181,0,1199,1198,0
1.133,1181,1181,0,1200,1198,0
1.144,1181,1181,0,1196,1198,0
1.156,1183,1181,0,1200,1198,0
1.163,1179,1180,0,1195,1198,0
1.175,1180,1180,0,1198,1198,0
1.184,1180,1180,0,1200,1198,0
1.195,1184,1181,0,1196,1198,0
1.207,1184,1181,0,1198,1198,0
1.219,1179,1181,0,1197,1198,0
1.231,1179,1180,0,1200,1198,0
1.243,1182,1180,0,1201,1198,0
1.255,1181,1180,0,1199,1198,0
1.266,1184,1181,0,1197,1198,0
1.275,1181,1181,0,1200,1198,0
1.285,1190,1181,0,1196,1198,0
1.295,1180,1181,0,1199,1198,0
1.305,1182,1181,0,1204,1198,0
1.315,1191,1181,0,1199,1198,0
1.326,1185,1181,0,1204,1198,0
1.336,1181,1181,0,1201,1198,0
1.346,1181,1181,0,1195,1198,0
1.359,1180,1181,0,1197,1198,0
1.37,1180,1181,0,1197,1198,0
1.379,1180,1181,0,1201,1198,0
1.39,1188,1181,0,1204,1198,0
1.401,1181,1181,0,1196,1198,0
1.41,1180,1181,0,1202,1198,0
1.417,1179,1181,0,1204,1198,0
1.424,1180,1181,0,1200,1198,0
1.432,1183,1181,0,1200,1198,0
1.439,1181,1181,0,1201,1198,0
1.447,1191,1181,0,1198,1198,0
1.455,1185,1181,0,1198,1198,0
1.463,1185,1181,0,1209,1198,0
1.47,1187,1181,0,1204,1198,0
1.479,1180,1181,0,1200,1198,0
1.487,1179,1181,0,1200,1198,0
1.495,1181,1181,0,1199,1198,0
1.504,1178,1181,0,1202,1198,0
1.512,1180,1181,0,1198,1198,0
1.518,1182,1181,0,1194,1198,0
1.525,1182,1181,0,1199,1198,0
1.532,1183,1181,0,1197,1198,0
1.539,1181,1181,0,1194,1198,0
1.546,1183,1181,0,1205,1198,0
1.553,1184,1181,0,1198,1198,0
1.559,1180,1181,0,1196,1198,0
1.567,1186,1181,0,1199,1198,0
1.575,1189,1181,0,1194,1198,0
1.584,1185,1181,0,1202,1198,0
1.592,1186,1181,0,1201,1198,0
1.6,1189,1181,0,1202,1198,0
1.608,1190,1181,0,1199,1198,0
1.615,1193,1181,0,1194,1198,0
1.622,1199,1181,0,1197,1198,0
1.63,1210,1181,0,1196,1198,0
1.638,1240,1181,59,1200,1198,0
1.646,1328,1181,147,1198,1198,0
