# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00179404, 0.000678667, 0.00196288, 0.00365803, 0.00270632, 0.00284981, 0.00137068, 0.00116519, 0.00123984, 0.00297223, 0.00198311, 0.00130663, 0.00128758, 0.00232319, 0.00213122, 0.0019348, 0.0019323, 0.00274555, 0.00246661, 0.00207602, 0.00292552, 0.00183069, 0.00264497, 0.00155269, 0.0016285, 0.00266185, 0.00203093, 0.00338886, 0.00282746, 0.00217618, 0.00244247, 0.00456209, 0.00371326, 0.00342675, 0.00263142, 0.0010935, 0.00334917, 0.00450311, 0.00301205, 0.00274448, 0.00242808, 0.00250657, 0.00268005, 0.00207269, 0.00318045, 0.00298816, 0.0035819, 0.00343436, 0.00292053, 0.00301015
0.01, 0.0319375, 0.00273735, 0.00177524, 0.00349506, 0.00282722, 0.00222067, 0.000894385, 0.00151388, 0.00221603, 0.00260585, 0.00274163, 0.000907724, 0.000868301, 0.00188828, 0.00220199, 0.00094, 0.00231023, 0.00218486, 0.00306232, 0.00320849, 0.00258243, 0.00250883, 0.00173383, 0.0036357, 0.00308859, 0.00224315, 0.00399708, 0.00402296, 0.00341535, 0.00359021, 0.00320089, 0.00289022, 0.00367419, 0.00233497, 0.00194622, 0.00260514, 0.00160922, 0.00243974, 0.00384188, 0.00295476, 0.00201761, 0.00221103, 0.00271916, 0.00320255, 0.00261465, 0.00254842, 0.00272605, 0.00303879, 0.00410654, 0.00278502, 0.0033165
0.02, 0.0319375, 0.00387988, 0.00172323, 0.00355327, 0.00302108, 0.0023471, 0.00174335, 0.00252928, 0.00382098, 0.00426348, 0.00177655, 0.00075705, 0.00141366, 0.00215679, 0.0013989, 0.00143687, 0.00255758, 0.00350124, 0.00300979, 0.00307326, 0.00188614, 0.00294204, 0.00338553, 0.00302928, 0.00328751, 0.00387216, 0.00195277, 0.00270287, 0.00472204, 0.00414014, 0.00293361, 0.00435547, 0.00376611, 0.00254474, 0.00223625, 0.00290508, 0.00196395, 0.00315953, 0.00440769, 0.00254617, 0.00233366, 0.00203426, 0.00228121, 0.00270204, 0.00354697, 0.00348627, 0.00311045, 0.00281914, 0.00389615, 0.00253713, 0.0032622
0.03, 0.0319375, 0.00341369, 0.00144806, 0.000803148, 0.00207483, 0.00170693, 0.00257375, 0.00355244, 0.00394578, 0.0038528, 0.0027024, 0.00226099, 0.00311473, 0.0017587, 0.0011378, 0.00190042, 0.00284291, 0.00246233, 0.00195372, 0.00182379, 0.00170776, 0.00242321, 0.00344933, 0.00219438, 0.0015903, 0.00319126, 0.00324556, 0.00196217, 0.00469926, 0.00462652, 0.00240311, 0.00335844, 0.00360245, 0.00435286, 0.00337614, 0.00332042, 0.0036616, 0.00303, 0.00235411, 0.00282603, 0.00280868, 0.00261715, 0.00213574, 0.00334288, 0.00377858, 0.00275768, 0.00337305, 0.00427737, 0.00341761, 0.00280202, 0.00291768
0.04, 0.0319375, 0.00215667, 0.0027811, 0.00324889, 0.00228263, 0.00185758, 0.00363392, 0.00330379, 0.00252452, 0.00326826, 0.00378226, 0.00187198, 0.00291078, 0.00216928, 0.00269479, 0.00243486, 0.00353212, 0.00192742, 0.00235685, 0.00338244, 0.00211837, 0.00316868, 0.00298685, 0.00208601, 0.00169515, 0.00225278, 0.00250728, 0.00280725, 0.00516438, 0.0038971, 0.002603, 0.00268872, 0.00492372, 0.00313482, 0.00182605, 0.00202201, 0.00385542, 0.00333646, 0.00385328, 0.00348306, 0.00304949, 0.0037863, 0.00265365, 0.00376445, 0.00275756, 0.00299862, 0.00321835, 0.00511611, 0.00427321, 0.00259373, 0.00228454
0.05, 0.0319375, 0.0041405, 0.00479939, 0.00303321, 0.00374533, 0.00160089, 0.00221365, 0.00257554, 0.0026829, 0.00135116, 0.00293301, 0.00149555, 0.00190732, 0.00207816, 0.00204057, 0.00257625, 0.00228632, 0.00345028, 0.00214918, 0.0030281, 0.00167004, 0.00288285, 0.00333373, 0.00202617, 0.00219902, 0.00209803, 0.00207376, 0.00227264, 0.00276647, 0.00219735, 0.00409693, 0.00343721, 0.00331781, 0.00211028, 0.00197597, 0.00218284, 0.00359698, 0.00316037, 0.00346726, 0.00230607, 0.00249622, 0.00227538, 0.00185389, 0.00316108, 0.00177405, 0.00243344, 0.00286526, 0.00425992, 0.00364782, 0.00248861, 0.002481
0.06, 0.0319375, 0.00371291, 0.00406831, 0.00317154, 0.00403531, 0.00306066, 0.00204759, 0.00266281, 0.00209279, 0.00194563, 0.00196276, 0.00229786, 0.00211563, 0.00247042, 0.00238456, 0.00161755, 0.0012983, 0.00209446, 0.0014014, 0.00218046, 0.00143151, 0.00268706, 0.0031612, 0.00265389, 0.00215881, 0.00196252, 0.00293135, 0.00358712, 0.00236577, 0.00259266, 0.00345919, 0.00301443, 0.00345194, 0.00198394, 0.00321241, 0.00318128, 0.00239502, 0.00219795, 0.00289545, 0.00254105, 0.00241952, 0.00186924, 0.00204652, 0.00250871, 0.00218522, 0.00248124, 0.00298293, 0.00395932, 0.0030811, 0.00256971, 0.00358273
0.07, 0.0319375, 0.00390292, 0.00230833, 0.0031101, 0.00333539, 0.00206626, 0.00154626, 0.00385447, 0.00306624, 0.00150841, 0.00206733, 0.00122877, 0.00383404, 0.00632286, 0.00207114, 0.00126354, 0.00110017, 0.00212622, 0.00254831, 0.00210945, 0.0028, 0.00238361, 0.00285302, 0.00304545, 0.0041811, 0.00295132, 0.00406499, 0.00290853, 0.00322132, 0.00239467, 0.00266281, 0.00278419, 0.00419926, 0.00281248, 0.00264533, 0.00237267, 0.00316084, 0.0018182, 0.00271203, 0.00291673, 0.00225373, 0.0016091, 0.00207887, 0.00209838, 0.00211682, 0.00256543, 0.00346227, 0.00409989, 0.00226872, 0.00333777, 0.0033462
0.08, 0.0319375, 0.00230654, 0.000279864, 0.00233068, 0.0016967, 0.000870445, 0.00125401, 0.00260799, 0.00225766, 0.00114971, 0.000985375, 0.00142723, 0.00263344, 0.00433992, 0.00280261, 0.0013089, 0.0018132, 0.00489454, 0.00263427, 0.00398057, 0.00200143, 0.00199667, 0.00183664, 0.00323618, 0.00346643, 0.00296011, 0.00341856, 0.00255271, 0.00317344, 0.0038338, 0.00343471, 0.00238289, 0.00421291, 0.00247708, 0.00292552, 0.00300599, 0.00322548, 0.00259361, 0.00280642, 0.00274638, 0.00346501, 0.00204997, 0.00168265, 0.00223351, 0.00277337, 0.00267779, 0.0035225, 0.00259563, 0.00279548, 0.00319994, 0.00295393
0.09, 0.0319375, 0.0030691, 0.00079207, 0.00139009, 0.00145044, 0.000816846, 0.00150591, 0.00225956, 0.00208839, 0.00167289, 0.00109839, 0.00242832, 0.00286478, 0.0048873, 0.00286146, 0.000975133, 0.000935474, 0.00296475, 0.00118995, 0.00278609, 0.00168206, 0.00211444, 0.00249646, 0.00325947, 0.00252702, 0.0024766, 0.00272142, 0.00382656, 0.00305448, 0.00263427, 0.00274246, 0.00281676, 0.0036667, 0.0027131, 0.00269883, 0.00245389, 0.00314527, 0.0029758, 0.00303178, 0.00302988, 0.00403554, 0.00212789, 0.0032079, 0.00286787, 0.00180284, 0.00294478, 0.00335286, 0.00369188, 0.00375388, 0.00257958, 0.00240751
