# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.644, 0, 0.023867, -0.124866, 0.00840387, 0.148978, -0.064939, 0.0229197
-0.624, 0, 0.0237142, -0.124897, 0.00825108, 0.148978, -0.0725789, 0.0152798
-0.604, 0, 0.0236531, -0.124866, 0.00834276, 0.154708, -0.0935886, 0.0286496
-0.584, 0, 0.0233169, -0.125202, 0.00834276, 0.166168, -0.106958, 0.0343795
-0.564, 0, 0.0235614, -0.124775, 0.00861779, 0.168077, -0.120328, 0.0324695
-0.544, 0, 0.023592, -0.124714, 0.00864835, 0.162348, -0.135608, 0.0305595
-0.524, 0, 0.0237753, -0.124744, 0.00867891, 0.143248, -0.156618, 0.0381994
-0.504, 0, 0.0237753, -0.124744, 0.00883171, 0.127968, -0.166168, 0.0305595
-0.484, 0, 0.0239281, -0.124989, 0.00904563, 0.124148, -0.162348, 0.0324695
-0.464, 0, 0.0240809, -0.12505, 0.00870947, 0.103138, -0.160438, 0.0286496
-0.444, 0, 0.0242337, -0.124927, 0.00889283, 0.126058, -0.150888, 0.0229197
-0.424, 0, 0.023867, -0.124836, 0.00904563, 0.120328, -0.147068, 0.0267396
-0.404, 0, 0.024142, -0.125202, 0.00895395, 0.110778, -0.135608, 0.0210097
-0.384, 0, 0.023867, -0.125355, 0.00886227, 0.148978, -0.150888, 0.0210097
-0.364, 0, 0.0235614, -0.124897, 0.00919842, 0.168077, -0.147068, 0.0343795
-0.344, 0, 0.024142, -0.124194, 0.00962626, 0.173807, -0.154708, 0.0305595
-0.324, 0, 0.0244171, -0.124347, 0.0100235, 0.114598, -0.131788, 0.0152798
-0.304, 0, 0.0240809, -0.124408, 0.0102986, 0.0840387, -0.118418, 0.00381994
-0.284, 0, 0.0237142, -0.124652, 0.00996241, 0.0611191, -0.0993185, 0.00190997
-0.264, 0, 0.0240198, -0.125172, 0.00953458, 0.0458393, -0.106958, 0.00572991
-0.244, 0, 0.0240809, -0.125264, 0.00950402, 0.0725789, -0.105048, 0.0171897
-0.224, 0, 0.0238976, -0.125202, 0.00938178, 0.0974085, -0.126058, 0.0343795
-0.214, 0, 0.0239892, -0.125019, 0.00947346, 0.135608, -0.131788, 0.0229197
-0.184, 0, 0.0238976, -0.1245, 0.0101152, 0.141338, -0.124148, 0.0248296
-0.164, 0, 0.0239587, -0.124316, 0.0102374, 0.0840387, -0.124148, 0.00954986
-0.144, 0, 0.0240809, -0.124958, 0.0100235, 0.0534792, -0.147068, 0.00954986
