Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1187,1191,0,1171,1171,0
0.013,1190,1191,0,1175,1171,0
0.023,1197,1191,0,1174,1171,0
0.032,1194,1191,0,1170,1171,0
0.041,1192,1191,0,1167,1171,0
0.052,1198,1191,0,1170,1171,0
0.063,1196,1191,0,1168,1171,0
0.074,1192,1191,0,1172,1171,0
0.084,1194,1191,0,1172,1171,0
0.094,1195,1191,0,1179,1171,0
0.106,1200,1191,0,1173,1171,0
0.118,1200,1191,0,1176,1171,0
0.131,1195,1191,0,1165,1171,0
0.141,1195,1191,0,1171,1171,0
0.149,1198,1191,0,1168,1171,0
0.159,1197,1191,0,1171,1171,0
0.169,1199,1191,0,1174,1171,0
0.181,1210,1191,0,1168,1171,0
0.192,1213,1191,0,1173,1171,0
0.203,1234,1191,43,1177,1171,0
0.217,1280,1191,89,1172,1171,0
0.228,1339,1191,148,1169,1171,0
0.239,1361,1191,170,1166,1171,0
0.249,1371,1191,180,1173,1171,0
0.258,1383,1191,192,1176,1171,0
0.267,1389,1191,198,1171,1171,0
0.275,1387,1191,196,1167,1171,0
0.282,1395,1191,204,1172,1171,0
0.291,1396,1191,205,1172,1171,0
0.299,1394,1191,203,1169,1171,0
0.307,1400,1191,209,1169,1171,0
0.316,1396,1191,205,1169,1171,0
0.325,1395,1191,204,1167,1171,0
0.335,1397,1191,206,1174,1171,0
0.342,1393,1191,202,1174,1171,0
0.352,1396,1191,205,1167,1171,0
0.36,1393,1191,202,1170,1171,0
0.368,1387,1191,196,1175,1171,0
0.378,1380,1191,189,1173,1171,0
0.388,1372,1191,181,1177,1171,0
0.399,1350,1191,159,1172,1171,0
0.41,1330,1191,139,1178,1171,0
0.42,1275,1191,84,1172,1171,0
0.431,1234,1191,43,1169,1171,0
0.442,1215,1191,0,1168,1171,0
0.453,1209,1191,0,1168,1171,0
0.465,1195,1191,0,1171,1171,0
0.474,1193,1191,0,1172,1171,0
0.484,1194,1191,0,1173,1171,0
0.494,1192,1191,0,1168,1171,0
0.505,1189,1191,0,1172,1171,0
0.517,1192,1191,0,1173,1171,0
0.529,1200,1191,0,1169,1171,0
0.541,1195,1191,0,1173,1171,0
0.553,1192,1191,0,1174,1171,0
0.565,1193,1191,0,1171,1171,0
0.577,1194,1191,0,1172,1171,0
0.586,1196,1191,0,1167,1171,0
0.593,1200,1191,0,1176,1171,0
0.601,1199,1191,0,1172,1171,0
0.61,1196,1191,0,1164,1171,0
0.619,1195,1192,0,1170,1171,0
0.628,1199,1192,0,1180,1171,0
0.637,1200,1192,0,1170,1171,0
0.648,1198,1192,0,1169,1171,0
0.659,1204,1192,0,1165,1171,0
0.671,1197,1192,0,1167,1171,0
0.682,1209,1192,0,1178,1171,0
0.695,1202,1192,0,1168,1171,0
0.703,1204,1192,0,1170,1171,0
0.712,1208,1192,0,1169,1171,0
0.72,1206,1192,0,1169,1171,0
0.73,1205,1192,0,1169,1171,0
0.74,1208,1192,0,1169,1171,0
0.751,1205,1192,0,1175,1171,0
0.762,1209,1192,0,1170,1171,0
0.775,1206,1192,0,1177,1171,0
0.785,1202,1192,0,1173,1171,0
0.795,1206,1192,0,1172,1171,0
0.803,1207,1192,0,1176,1171,0
0.812,1209,1192,0,1174,1171,0
0.822,1207,1192,0,1175,1171,0
0.833,1217,1193,0,1169,1171,0
0.845,1209,1193,0,1172,1171,0
0.856,1212,1193,0,1170,1171,0
0.869,1210,1193,0,1171,1171,0
0.88,1222,1193,0,1171,1171,0
0.893,1209,1193,0,1169,1171,0
0.904,1207,1193,0,1177,1171,0
0.913,1205,1193,0,1170,1171,0
0.922,1203,1193,0,1168,1171,0
0.932,1204,1193,0,1175,1171,0
0.942,1202,1193,0,1171,1171,0
0.951,1203,1193,0,1168,1171,0
0.962,1202,1193,0,1167,1171,0
0.973,1203,1193,0,1171,1171,0
0.982,1204,1193,0,1169,1171,0
0.993,1208,1193,0,1170,1171,0
1.002,1216,1193,0,1170,1171,0
1.01,1226,1193,0,1175,1171,0
1.019,1234,1193,41,1172,1171,0
1.03,1272,1193,79,1168,1171,0
1.043,1344,1193,151,1170,1171,0
1.054,1368,1193,175,1165,1171,0
1.066,1384,1193,191,1173,1171,0
1.077,1403,1193,210,1173,1171,0
1.087,1407,1193,214,1170,1171,0
1.099,1419,1193,226,1172,1171,0
1.11,1420,1193,227,1174,1171,0
1.119,1410,1193,217,1171,1171,0
1.129,1416,1193,223,1169,1171,0
1.14,1419,1193,226,1177,1171,0
1.15,1414,1193,221,1174,1171,0
1.16,1419,1193,226,1172,1171,0
1.171,1413,1193,220,1170,1171,0
1.181,1403,1193,210,1174,1171,0
1.191,1388,1193,195,1173,1171,0
1.202,1369,1193,176,1166,1171,0
1.213,1328,1193,135,1170,1171,0
1.22,1266,1193,73,1176,1171,0
1.228,1240,1193,47,1172,1171,0
1.236,1221,1194,0,1175,1171,0
1.247,1206,1194,0,1176,1171,0
1.258,1207,1194,0,1171,1171,0
1.268,1197,1194,0,1173,1171,0
1.277,1187,1194,0,1171,1171,0
1.287,1196,1194,0,1174,1171,0
1.296,1184,1194,0,1171,1171,0
1.306,1200,1194,0,1173,1171,0
1.316,1184,1194,0,1169,1171,0
1.326,1189,1194,0,1176,1171,0
1.335,1184,1194,0,1177,1171,0
1.346,1186,1193,0,1170,1171,0
1.354,1183,1193,0,1176,1171,0
1.364,1188,1193,0,1175,1171,0
1.375,1186,1193,0,1171,1171,0
1.385,1186,1193,0,1173,1171,0
1.395,1194,1193,0,1168,1171,0
1.405,1189,1193,0,1178,1171,0
1.415,1190,1193,0,1172,1171,0
1.426,1187,1193,0,1171,1171,0
1.438,1191,1193,0,1173,1171,0
1.45,1189,1193,0,1173,1171,0
1.459,1188,1193,0,1173,1171,0
1.468,1186,1193,0,1170,1171,0
1.48,1192,1193,0,1170,1171,0
1.491,1193,1193,0,1172,1171,0
1.501,1191,1193,0,1174,1171,0
1.512,1190,1193,0,1177,1171,0
1.522,1190,1193,0,1170,1171,0
1.532,1189,1193,0,1169,1171,0
1.541,1193,1193,0,1177,1171,0
1.551,1195,1193,0,1169,1171,0
1.561,1190,1193,0,1172,1171,0
1.569,1194,1193,0,1172,1171,0
1.578,1189,1193,0,1170,1171,0
1.588,1185,1193,0,1180,1171,0
1.6,1193,1193,0,1170,1171,0
1.611,1191,1193,0,1168,1171,0
1.622,1192,1193,0,1172,1171,0
1.633,1193,1193,0,1169,1171,0
1.642,1201,1193,0,1171,1171,0
1.651,1209,1193,0,1177,1171,0
1.66,1231,1193,0,1174,1171,0
1.671,1304,1193,111,1172,1171,0
1.68,1415,1193,222,1173,1171,0
1.689,1421,1193,228,1177,1171,0
1.698,1424,1193,231,1168,1171,0
1.709,1431,1193,238,1169,1171,0
1.719,1427,1193,234,1175,1171,0
1.73,1438,1193,245,1178,1171,0
1.739,1434,1193,241,1167,1171,0
1.747,1437,1193,244,1172,1171,0
1.756,1444,1193,251,1172,1171,0
1.764,1440,1193,247,1168,1171,0
1.776,1438,1193,245,1174,1171,0
1.785,1437,1193,244,1169,1171,0
1.794,1437,1193,244,1171,1171,0
1.804,1430,1193,237,1167,1171,0
1.814,1439,1193,246,1168,1171,0
1.824,1422,1193,229,1164,1171,0
1.833,1411,1193,218,1175,1171,0
1.843,1401,1193,208,1173,1171,0
1.853,1322,1193,129,1168,1171,0
1.863,1241,1193,48,1166,1171,0
1.871,1217,1193,0,1171,1171,0
1.879,1202,1193,0,1171,1171,0
1.885,1195,1193,0,1172,1171,0
1.892,1192,1193,0,1171,1171,0
1.9,1193,1193,0,1168,1171,0
1.908,1189,1193,0,1180,1171,0
1.916,1187,1193,0,1173,1171,0
1.924,1188,1193,0,1173,1171,0
1.932,1187,1193,0,1172,1171,0
1.94,1183,1193,0,1173,1171,0
1.947,1188,1193,0,1172,1171,0
1.955,1186,1193,0,1169,1171,0
1.964,1194,1193,0,1167,1171,0
1.972,1188,1193,0,1173,1171,0
1.98,1190,1193,0,1169,1171,0
1.988,1191,1193,0,1169,1171,0
1.995,1189,1193,0,1172,1171,0
2.002,1198,1193,0,1179,1171,0
2.009,1193,1193,0,1165,1171,0
2.016,1194,1193,0,1174,1171,0
2.024,1197,1193,0,1177,1171,0
2.033,1195,1193,0,1175,1171,0
2.041,1196,1193,0,1172,1171,0
2.048,1196,1193,0,1169,1171,0
2.055,1199,1193,0,1173,1171,0
2.062,1199,1193,0,1174,1171,0
2.069,1197,1193,0,1175,1171,0
2.077,1198,1193,0,1171,1171,0
2.085,1202,1193,0,1174,1171,0
2.093,1196,1193,0,1173,1171,0
2.105,1198,1193,0,1176,1171,0
2.115,1201,1193,0,1179,1171,0
2.125,1203,1193,0,1179,1171,0
2.134,1204,1193,0,1174,1171,0
2.146,1210,1193,0,1170,1171,0
2.156,1197,1193,0,1174,1171,0
2.167,1204,1193,0,1170,1171,0
2.178,1199,1194,0,1176,1171,0
2.19,1202,1194,0,1176,1171,0
2.202,1203,1194,0,1171,1171,0
2.215,1201,1194,0,1172,1171,0
2.223,1194,1194,0,1180,1171,0
2.233,1198,1194,0,1173,1171,0
2.246,1195,1194,0,1169,1171,0
2.256,1194,1194,0,1172,1171,0
2.266,1203,1194,0,1169,1171,0
2.275,1197,1194,0,1169,1171,0
2.283,1200,1194,0,1174,1171,0
2.292,1196,1194,0,1175,1171,0
2.3,1190,1194,0,1174,1171,0
2.309,1191,1194,0,1166,1171,0
2.319,1197,1194,0,1175,1171,0
2.328,1189,1194,0,1172,1171,0
2.336,1192,1194,0,1172,1171,0
2.347,1190,1194,0,1172,1171,0
2.358,1192,1194,0,1173,1171,0
2.367,1193,1194,0,1169,1171,0
2.378,1196,1194,0,1166,1171,0
2.389,1211,1194,0,1167,1171,0
2.4,1216,1194,0,1169,1171,0
2.41,1261,1194,67,1173,1171,0
2.423,1374,1194,180,1168,1171,0
2.433,1388,1194,194,1172,1171,0
2.443,1400,1194,206,1173,1171,0
2.451,1407,1194,213,1168,1171,0
2.461,1407,1194,213,1170,1171,0
2.472,1415,1194,221,1176,1171,0
2.484,1416,1194,222,1172,1171,0
2.494,1414,1194,220,1169,1171,0
2.507,1424,1194,230,1175,1171,0
2.517,1416,1194,222,1170,1171,0
2.529,1411,1194,217,1170,1171,0
2.541,1406,1194,212,1175,1171,0
2.552,1395,1194,201,1172,1171,0
2.561,1383,1194,189,1171,1171,0
2.569,1367,1194,173,1171,1171,0
2.576,1329,1194,135,1174,1171,0
2.585,1284,1194,90,1169,1171,0
2.593,1248,1194,54,1170,1171,0
2.602,1234,1194,0,1176,1171,0
2.613,1226,1194,0,1174,1171,0
2.621,1219,1194,0,1170,1171,0
2.631,1212,1194,0,1172,1171,0
2.641,1206,1194,0,1175,1171,0
2.65,1204,1194,0,1170,1171,0
2.66,1202,1194,0,1167,1171,0
2.668,1200,1194,0,1174,1171,0
2.676,1200,1194,0,1174,1171,0
2.685,1206,1194,0,1167,1171,0
2.696,1200,1194,0,1175,1171,0
2.707,1207,1194,0,1168,1171,0
2.719,1202,1194,0,1173,1171,0
2.73,1198,1194,0,1168,1171,0
2.74,1201,1194,0,1173,1171,0
2.75,1197,1194,0,1171,1171,0
2.762,1197,1194,0,1171,1171,0
2.773,1198,1194,0,1172,1171,0
2.783,1202,1195,0,1173,1171,0
2.793,1195,1195,0,1166,1171,0
2.804,1196,1195,0,1170,1171,0
2.814,1195,1195,0,1174,1171,0
2.822,1196,1195,0,1169,1171,0
2.832,1196,1195,0,1171,1171,0
2.843,1196,1195,0,1173,1171,0
2.852,1196,1195,0,1172,1171,0
2.862,1197,1195,0,1169,1171,0
2.871,1194,1195,0,1168,1171,0
2.881,1199,1195,0,1171,1171,0
2.891,1198,1195,0,1174,1171,0
2.9,1194,1195,0,1171,1171,0
2.91,1198,1195,0,1177,1171,0
2.918,1197,1195,0,1169,1171,0
2.928,1197,1195,0,1177,1171,0
2.938,1197,1195,0,1171,1171,0
2.946,1198,1195,0,1169,1171,0
2.954,1193,1195,0,1171,1171,0
2.963,1201,1195,0,1177,1171,0
2.972,1200,1195,0,1175,1171,0
2.983,1195,1195,0,1168,1171,0
2.993,1203,1195,0,1175,1171,0
3.0,1192,1195,0,1176,1171,0
3.008,1191,1195,0,1172,1171,0
3.018,1191,1195,0,1179,1171,0
3.028,1192,1195,0,1173,1171,0
