# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.22193, -5.6826, -5.32987, -5.36794, -5.96046, -6.01382, -5.98898, -6.0626, -6.24967, -6.10578, -6.29144, -6.08167, -5.59097, -5.81844, -6.12538, -5.80437, -5.79961, -5.53466, -5.33906, -5.27827
0.01, 0.0319375, -4.89137, -5.98603, -5.50522, -4.93749, -5.5651, -5.61768, -5.9611, -5.74726, -6.05129, -6.04156, -6.23821, -5.69981, -5.73685, -5.77229, -6.01794, -5.75299, -5.86815, -5.47658, -5.35954, -5.1698
0.02, 0.0319375, -4.66388, -3.85789, -4.04958, -4.80075, -5.22243, -5.15228, -4.95662, -5.37333, -5.63085, -5.75701, -5.7585, -5.28446, -5.28982, -5.65015, -5.81154, -5.7475, -5.80846, -5.5609, -5.26298, -5.40124
0.03, 0.0319375, -4.41472, -3.72833, -4.03876, -4.5809, -4.97522, -4.72482, -4.49556, -5.35734, -5.5685, -5.73989, -5.84012, -5.10538, -5.22835, -5.55896, -5.57755, -5.5337, -5.68327, -5.34915, -5.18951, -5.24364
0.04, 0.0319375, -4.70186, -5.408, -4.86036, -4.38407, -4.33709, -4.6832, -4.77429, -5.45621, -4.70436, -5.10534, -5.22085, -4.58924, -4.65705, -4.77319, -5.17609, -5.15445, -5.10631, -4.92282, -4.98984, -4.90354
0.05, 0.0319375, -5.04038, -5.09859, -5.01968, -4.48251, -4.1065, -4.54028, -4.64158, -5.30097, -4.33141, -4.82382, -5.13437, -4.96881, -4.96223, -5.19659, -5.35633, -5.25076, -5.05844, -5.14931, -4.94763, -5.01249
0.06, 0.0319375, -5.30669, -5.06789, -4.81117, -4.67785, -4.21478, -4.75036, -4.6255, -5.02252, -4.53839, -4.93413, -5.5732, -5.20497, -5.31373, -5.52857, -5.63559, -5.5119, -5.35076, -5.42034, -5.32901, -5.39502
0.07, 0.0319375, -4.70363, -5.14472, -4.54766, -4.83337, -4.90888, -5.40254, -5.50225, -5.14211, -5.02763, -5.33651, -6.06057, -5.7814, -5.5919, -5.65404, -5.66838, -5.57588, -5.37444, -5.54762, -5.5684, -5.43004
0.08, 0.0319375, -4.64402, -5.39547, -4.23781, -4.67084, -5.13272, -5.70436, -5.82071, -5.34077, -5.32846, -5.29579, -5.42835, -5.67746, -5.47108, -5.54971, -5.79304, -5.70725, -5.69937, -5.77898, -5.67175, -5.68148
0.09, 0.0319375, -4.66089, -5.91424, -4.68276, -4.82618, -5.21593, -5.77602, -6.07482, -5.80022, -5.47902, -5.40643, -5.59195, -5.85569, -5.91586, -5.69166, -5.68467, -5.55664, -5.61977, -5.55767, -5.48261, -5.69367
0.1, 0.0319375, -4.33275, -5.73539, -4.63688, -4.68207, -5.20703, -5.67508, -5.96894, -5.75688, -5.74338, -5.96901, -6.13208, -5.81601, -5.52482, -5.69715, -5.73052, -5.49982, -5.74592, -5.74901, -5.6112, -5.5939
0.11, 0.0319375, -4.31466, -5.77027, -4.73361, -4.7924, -5.42217, -5.67406, -5.84159, -6.21753, -5.80526, -6.39063, -6.05997, -5.84656, -5.65035, -5.70856, -5.62537, -5.48288, -5.68728, -5.54738, -5.38648, -5.55426
0.12, 0.0319375, -4.00318, -5.89666, -4.73398, -4.33732, -4.71712, -5.40662, -5.86289, -5.98793, -5.71929, -5.80368, -5.83331, -5.50763, -5.65898, -5.73434, -5.56784, -5.59217, -5.46969, -5.49437, -5.38675, -5.50583
0.13, 0.0319375, -4.19063, -5.3642, -4.94805, -4.28229, -4.60802, -4.88684, -5.23907, -4.90991, -5.47751, -5.64169, -5.50094, -5.5403, -5.45959, -5.58509, -5.62849, -5.32217, -5.46722, -5.63056, -5.41231, -5.26615
0.14, 0.0319375, -3.86544, -5.18376, -4.83845, -4.55626, -5.215, -5.13417, -5.08234, -5.31738, -5.72327, -5.74703, -5.35323, -5.69211, -5.65156, -5.70035, -5.49113, -5.19825, -5.42203, -5.62556, -5.27257, -5.44525
0.15, 0.0319375, -3.79324, -5.50055, -4.80464, -4.6663, -5.09355, -5.30552, -5.65614, -6.00103, -5.95368, -5.73493, -5.77753, -5.63138, -5.51083, -5.58157, -5.3307, -5.16003, -5.51584, -5.82853, -5.40575, -5.32584
0.16, 0.0319375, -3.73877, -5.16629, -5.07166, -5.12547, -5.47792, -5.541, -6.287, -5.98944, -5.93015, -5.73531, -5.75739, -5.91908, -5.66653, -5.74439, -5.62097, -5.39758, -5.36774, -5.49253, -5.36047, -5.37318
0.17, 0.0319375, -3.7841, -5.2717, -4.8935, -5.13787, -5.07661, -5.38119, -6.09519, -6.03054, -6.00941, -5.79176, -5.66752, -5.78305, -5.57483, -5.8655, -5.89001, -5.69277, -5.6614, -5.64132, -5.4228, -5.51239
0.18, 0.0319375, -3.87823, -5.62119, -5.22875, -5.10883, -5.32879, -5.58569, -5.74274, -5.98008, -6.24015, -5.98076, -5.84328, -5.62092, -5.45282, -5.80465, -5.66944, -5.32525, -5.61146, -5.48676, -5.65922, -5.80452
0.19, 0.0319375, -3.89486, -4.49999, -4.41963, -4.71644, -5.10364, -5.20061, -5.43501, -6.00146, -5.91364, -5.87285, -6.09681, -5.91888, -5.51205, -5.9086, -5.78704, -5.29755, -5.62476, -5.70756, -5.69822, -5.77295
0.2, 0.0319375, -3.66958, -2.9387, -3.57929, -4.20179, -4.25798, -4.29509, -4.65743, -5.19417, -5.26145, -5.28251, -5.64807, -5.32186, -5.53436, -5.72617, -5.37246, -5.12234, -5.35196, -5.72407, -5.63741, -5.62997
0.21, 0.0319375, -3.87645, -3.42869, -3.87543, -4.42355, -4.68095, -5.05923, -5.30968, -6.03154, -6.07845, -6.13075, -5.81006, -5.69107, -5.23639, -5.76178, -5.27275, -5.0571, -5.48467, -5.72564, -5.57076, -5.57593
