# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.224732, 0.0745693, 0.111819, 0.277516, 1.01579, 2.48172, 1.54195, 0.339622, 0.249907, 0.305849, 0.294779, 0.413948, 0.55331, 0.543045, 0.606628, 1.13344, 0.603303, 0.570879, 0.646253, 0.403067, 0.687556, 0.300552, 0.31189, 0.27268, 0.346029, 0.623391, 0.684936, 0.622287, 0.427874, 0.635877, 0.564336, 0.728663, 0.893521, 0.568091, 0.596527, 0.634722, 0.729771, 0.538462, 0.921208, 1.33392, 1.61567, 2.06221, 2.29488, 2.4584, 2.37367, 2.1854, 1.1765, 0.672369, 0.525431, 0.677854
0.01, 0.0319375, 0.171466, 0.0859829, 0.196029, 0.430199, 0.994058, 2.48264, 1.58367, 0.234378, 0.108179, 0.220543, 0.292267, 0.38251, 0.464344, 0.484418, 0.670064, 0.909452, 0.512537, 0.412458, 0.496997, 0.524913, 0.598697, 0.220277, 0.235203, 0.38335, 0.316321, 0.476478, 0.787965, 0.666491, 0.378414, 0.537371, 0.496392, 0.591355, 0.824826, 0.6161, 0.48489, 0.665582, 0.67107, 0.473168, 0.998734, 1.24899, 1.58761, 2.07132, 2.21786, 2.72007, 2.55066, 2.03837, 1.35236, 0.714641, 0.524138, 0.721154
0.02, 0.0319375, 0.211156, 0.0961766, 0.127854, 0.382293, 0.999587, 2.47769, 1.59054, 0.312471, 0.278342, 0.162945, 0.210705, 0.405888, 0.447451, 0.418611, 0.468553, 0.674543, 0.369617, 0.389259, 0.355946, 0.44236, 0.731201, 0.344211, 0.402511, 0.440372, 0.337254, 0.815966, 0.593176, 0.497203, 0.450355, 0.452576, 0.496107, 0.720066, 0.67042, 0.647006, 0.475099, 0.687708, 0.713041, 0.554947, 0.919521, 1.13661, 1.62133, 1.81601, 1.91708, 2.71074, 2.99457, 2.13532, 1.24706, 0.846533, 0.527724, 0.794768
0.03, 0.0319375, 0.12973, 0.0404917, 0.102118, 0.320863, 0.967246, 2.45464, 1.51648, 0.33667, 0.251509, 0.153541, 0.227952, 0.344312, 0.543522, 0.431485, 0.561462, 0.645148, 0.282874, 0.490262, 0.386196, 0.312362, 0.602512, 0.280283, 0.410566, 0.319045, 0.353815, 0.605431, 0.507839, 0.518623, 0.508713, 0.62562, 0.460283, 0.76164, 0.741758, 0.587901, 0.56061, 0.787348, 0.863311, 0.591276, 1.04846, 1.12445, 1.53973, 1.96718, 1.80765, 2.62888, 2.63969, 1.93715, 1.24542, 0.720193, 0.577011, 0.714566
0.04, 0.0319375, 0.113676, 0.082706, 0.0992966, 0.362034, 0.943628, 2.43652, 1.56314, 0.330676, 0.322007, 0.257601, 0.259846, 0.306509, 0.469608, 0.544257, 0.600124, 0.959451, 0.597131, 0.73762, 0.559241, 0.411082, 0.826689, 0.419952, 0.411953, 0.345042, 0.327413, 0.507384, 0.74219, 0.668923, 0.506762, 0.600886, 0.627619, 0.650267, 0.687239, 0.465625, 0.647722, 0.780063, 0.855711, 0.465951, 0.919195, 1.15879, 1.47405, 1.891, 2.33753, 2.53875, 2.57558, 1.73743, 1.024, 0.708544, 0.483296, 0.670937
0.05, 0.0319375, 0.0896488, 0.136253, 0.103963, 0.346525, 0.919343, 2.4182, 1.48366, 0.335983, 0.192551, 0.19415, 0.319114, 0.438439, 0.301759, 0.460478, 0.622464, 0.954775, 0.707806, 0.802751, 0.645418, 0.548462, 0.7944, 0.401497, 0.34299, 0.473891, 0.496634, 0.646267, 0.645767, 0.630518, 0.592459, 0.669899, 0.448291, 0.750057, 0.814729, 0.637166, 0.502549, 0.639483, 0.797245, 0.576398, 0.904919, 1.39882, 1.77344, 2.12098, 2.33085, 2.33501, 2.81623, 2.33163, 1.2717, 0.861345, 0.452611, 0.618169
0.06, 0.0319375, 0.226208, 0.163501, 0.14412, 0.359336, 0.947204, 2.43746, 1.54585, 0.382307, 0.234208, 0.390368, 0.307121, 0.362623, 0.659548, 0.505107, 0.551119, 1.07392, 0.844265, 0.558135, 0.610205, 0.548436, 0.857325, 0.367827, 0.308374, 0.374645, 0.399228, 0.668241, 0.560903, 0.524914, 0.555199, 0.6341, 0.564781, 0.601933, 0.688677, 0.677118, 0.67724, 0.740641, 0.736043, 0.598715, 0.976696, 1.23464, 1.57933, 2.05621, 2.34692, 2.64165, 2.86372, 2.30518, 1.11679, 0.781978, 0.458603, 0.650268
0.07, 0.0319375, 0.14004, 0.193238, 0.13723, 0.283409, 1.01314, 2.45964, 1.51014, 0.341558, 0.397904, 0.41401, 0.197496, 0.32119, 0.44249, 0.374324, 0.49529, 0.878955, 0.940169, 0.583376, 0.639012, 0.365551, 0.740615, 0.338654, 0.433042, 0.393319, 0.279711, 0.587329, 0.501463, 0.48555, 0.523783, 0.737073, 0.590461, 0.685985, 0.723285, 0.598345, 0.67439, 0.649152, 0.772299, 0.671866, 1.06804, 1.5172, 1.5599, 1.99365, 2.35977, 2.69847, 2.86635, 2.05884, 1.00783, 0.718043, 0.509308, 0.696964
0.08, 0.0319375, 0.159423, 0.208263, 0.242812, 0.295281, 1.07354, 2.45753, 1.51122, 0.335766, 0.436089, 0.328993, 0.313825, 0.373213, 0.344743, 0.526693, 0.534007, 0.778187, 0.499299, 0.443431, 0.364107, 0.277198, 0.775348, 0.336574, 0.410184, 0.375879, 0.409507, 0.378481, 0.378113, 0.474705, 0.375646, 0.589654, 0.425093, 0.798451, 0.815926, 0.757236, 0.609597, 0.732858, 0.788588, 0.505147, 0.901994, 1.50111, 1.766, 1.99751, 2.29968, 2.54522, 2.30819, 1.89897, 0.933839, 0.544806, 0.399316, 0.652955
0.09, 0.0319375, 0.230408, 0.122428, 0.114361, 0.350503, 0.933335, 2.44715, 1.54924, 0.370411, 0.228087, 0.178393, 0.341535, 0.429426, 0.45202, 0.560448, 0.649676, 0.929434, 0.36764, 0.336371, 0.293387, 0.177411, 0.704002, 0.392514, 0.409607, 0.295753, 0.452815, 0.577956, 0.708673, 0.572842, 0.570575, 0.471901, 0.435066, 0.710469, 0.667564, 0.622169, 0.634167, 0.683695, 0.786203, 0.503444, 1.06546, 1.44766, 1.52232, 2.26294, 2.33341, 2.61207, 2.6623, 1.92464, 0.947702, 0.592656, 0.400831, 0.554618
