Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1176,1185,0,1197,1199,0
0.008,1179,1185,0,1197,1199,0
0.016,1178,1185,0,1196,1199,0
0.024,1185,1185,0,1198,1199,0
0.032,1177,1184,0,1200,1199,0
0.041,1175,1184,0,1200,1199,0
0.049,1186,1184,0,1195,1199,0
0.057,1181,1184,0,1197,1199,0
0.065,1177,1184,0,1196,1199,0
0.075,1181,1184,0,1197,1199,0
0.084,1182,1184,0,1196,1199,0
0.092,1175,1184,0,1197,1199,0
0.102,1181,1184,0,1198,1199,0
0.11,1177,1184,0,1204,1199,0
0.118,1175,1184,0,1205,1199,0
0.125,1189,1184,0,1196,1199,0
0.134,1179,1184,0,1200,1199,0
0.141,1177,1184,0,1195,1199,0
0.15,1180,1184,0,1198,1199,0
0.162,1175,1184,0,1197,1199,0
0.174,1187,1184,0,1200,1199,0
0.186,1185,1184,0,1197,1199,0
0.195,1181,1184,0,1199,1199,0
0.205,1185,1184,0,1200,1199,0
0.216,1179,1184,0,1202,1199,0
0.228,1177,1184,0,1199,1199,0
0.239,1179,1184,0,1205,1199,0
0.249,1178,1184,0,1196,1199,0
0.259,1178,1184,0,1201,1199,0
0.27,1179,1184,0,1194,1199,0
0.281,1178,1184,0,1200,1199,0
0.291,1179,1184,0,1196,1199,0
0.3,1181,1184,0,1196,1199,0
0.309,1179,1184,0,1199,1199,0
0.319,1178,1184,0,1200,1199,0
0.331,1179,1184,0,1199,1199,0
0.342,1181,1184,0,1200,1199,0
0.353,1184,1184,0,1194,1199,0
0.364,1179,1184,0,1196,1199,0
0.376,1179,1184,0,1202,1199,0
0.387,1176,1184,0,1194,1199,0
0.398,1178,1184,0,1199,1199,0
0.408,1182,1184,0,1200,1199,0
0.418,1179,1184,0,1198,1199,0
0.428,1183,1184,0,1198,1199,0
0.439,1177,1184,0,1200,1199,0
0.451,1177,1184,0,1198,1199,0
0.462,1176,1184,0,1195,1198,0
0.474,1181,1184,0,1203,1199,0
0.485,1177,1184,0,1206,1199,0
0.498,1178,1183,0,1200,1199,0
0.509,1178,1183,0,1198,1199,0
0.52,1181,1183,0,1204,1199,0
0.532,1180,1183,0,1207,1199,0
0.542,1180,1183,0,1209,1199,0
0.553,1180,1183,0,1213,1199,0
0.564,1174,1183,0,1218,1199,0
0.575,1181,1183,0,1225,1199,0
