# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, -1.64106, -1.18574, -1.5592, -1.75007, -1.98194, -0.857328, -0.105694, -1.51286, -2.39733, -3.38768, -3.61135, -3.34263, -3.27593, -2.88197, -3.61731, -3.57565, -3.5147, -3.04, -3.32122, -3.2814, -4.09463, -4.04475, -3.96216, -3.50503, -2.84274, -2.66008, -3.85316, -3.74984, -3.86187, -4.03396, -4.00112, -4.07423, -3.91461, -3.64561, -3.48127, -2.90882, -2.58752, -2.37781, -3.40613, -3.81189
0.13, 0.0319375, -1.1454, -0.670964, -1.42811, -2.08808, -3.14655, -1.51284, -0.839767, -2.01788, -2.88293, -3.68773, -3.44486, -2.97507, -3.32081, -3.32861, -4.02064, -3.93136, -3.68856, -3.61176, -3.52754, -3.33925, -4.329, -4.27563, -3.88028, -3.26703, -3.24788, -2.94772, -3.89792, -3.84174, -3.84588, -3.75072, -3.91245, -4.24138, -4.29626, -3.70051, -3.95623, -3.48391, -3.07449, -2.73815, -3.45629, -3.76142
0.14, 0.0319375, -2.04619, -1.38307, -1.77859, -1.73609, -1.86285, -2.1512, -1.48859, -2.02608, -3.69363, -4.23753, -3.89769, -3.19037, -2.96304, -3.25267, -3.95268, -4.06439, -3.74347, -3.48259, -3.19349, -3.58684, -3.64049, -3.82965, -3.8253, -3.60864, -3.40774, -3.26687, -3.73762, -3.86685, -3.91011, -3.75815, -4.07974, -4.19649, -4.34999, -3.54065, -3.64137, -3.42173, -3.26254, -2.94572, -3.52818, -4.03704
0.15, 0.0319375, -2.17905, -2.21795, -1.66044, -1.70563, -2.17513, -2.13798, -1.70845, -2.81109, -3.1135, -3.53404, -4.02074, -3.30943, -3.5393, -3.37037, -3.86284, -3.91808, -3.68263, -3.50922, -3.33895, -3.83515, -3.88847, -3.73477, -3.80292, -3.52293, -3.52548, -3.72009, -3.6114, -3.34856, -3.89993, -3.9456, -3.99702, -3.95384, -4.23189, -4.13082, -3.61873, -3.38099, -3.39955, -3.1554, -3.61923, -4.13763
0.16, 0.0319375, -2.31695, -2.18422, -2.15494, -1.00668, -1.62147, -1.63121, -1.79354, -2.18251, -2.18942, -3.58594, -4.33242, -3.65688, -3.54285, -3.6947, -4.03863, -3.99755, -3.99863, -4.26707, -3.66351, -3.50126, -3.56559, -4.22521, -3.64363, -3.46057, -3.38007, -3.67478, -4.10079, -3.66787, -3.75713, -3.9581, -3.65417, -3.63469, -3.82366, -3.87838, -3.69071, -3.63902, -3.3972, -3.44075, -3.77239, -3.93678
0.17, 0.0319375, -1.93876, -1.87028, -1.15852, -0.566861, -1.92986, -1.64933, -1.52247, -2.68389, -2.66259, -4.15447, -3.88246, -3.27755, -3.09827, -3.44162, -3.61183, -4.35661, -3.85679, -3.81724, -3.48223, -3.22853, -3.496, -4.01527, -4.09053, -3.47329, -3.23909, -3.70624, -3.91061, -3.77761, -3.74182, -3.95303, -3.89161, -3.85365, -3.75675, -3.62893, -3.7874, -3.5331, -3.44078, -3.45873, -3.58806, -4.02921
0.18, 0.0319375, -1.7413, -1.19013, -1.80673, -0.801192, -2.18147, -1.81442, -1.42419, -2.727, -3.26934, -4.21836, -3.32846, -3.11001, -3.20081, -3.49107, -4.11661, -4.40361, -4.19153, -4.15097, -3.88349, -3.46224, -3.47828, -3.86876, -3.87089, -3.68752, -3.60923, -3.94459, -3.48929, -3.77641, -3.95192, -4.07914, -3.74334, -3.81629, -4.07889, -3.89608, -3.91425, -3.63913, -3.58411, -3.35124, -3.7368, -3.93877
0.19, 0.0319375, -1.87113, -1.8321, -0.967878, -0.774123, -2.42178, -3.04998, -2.21972, -2.70348, -3.38493, -4.489, -3.66984, -3.29086, -4.08798, -3.65841, -3.94844, -3.97419, -4.63702, -4.08545, -3.88628, -3.63326, -3.50869, -3.86278, -3.88927, -3.80516, -3.89792, -3.49972, -3.63006, -3.65151, -3.88941, -4.08624, -4.14806, -3.77643, -3.58091, -4.03566, -4.11501, -3.77248, -3.49706, -3.68953, -3.80318, -3.89374
0.2, 0.0319375, -1.12985, -0.546735, 0.328869, 0.293433, 0.237962, 0.266857, 0.778809, 1.18974, 1.60493, 1.49316, 1.13412, 1.0756, 0.784364, 0.218804, 0.16827, -0.0662018, 0.160343, 0.106246, 0.350932, 0.446959, 0.567009, 1.00503, 1.30129, 0.739253, 0.846186, 0.557211, 1.5555, 0.813608, 0.265296, -0.336696, -0.215061, 0.0772805, 0.04862, 1.10534, 1.25855, 1.26981, 0.181049, 1.17759, 1.25296, 1.55001
0.21, 0.0319375, -0.725452, 0.651836, 1.8102, 1.80773, 0.955189, 1.3903, 1.88549, 2.85011, 3.91847, 3.03989, 2.86221, 2.7442, 2.26175, 1.78387, 1.48319, 1.24668, 1.48336, 1.6243, 1.83255, 1.91669, 2.13941, 2.34619, 2.65032, 1.9263, 2.10915, 2.21039, 3.13728, 2.5888, 1.93911, 0.923286, 1.65645, 1.72562, 1.65685, 2.41901, 2.72518, 3.14262, 2.45197, 2.67452, 3.01821, 3.4226
0.22, 0.0319375, 0.0113373, 0.371446, 1.51307, 2.01583, 0.759117, 1.90861, 2.96767, 3.29754, 4.51897, 3.30794, 3.34169, 2.81981, 2.47953, 1.54879, 1.15704, 0.959056, 1.33254, 1.45637, 2.06122, 2.04048, 2.66863, 2.73122, 2.98006, 2.59965, 2.26118, 2.90664, 3.2325, 2.76829, 2.10113, 1.57677, 2.07049, 2.21874, 2.11117, 2.35442, 3.00616, 3.56647, 3.31646, 3.16067, 3.54539, 3.54503
