# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.69377, -5.75387, -5.86593, -6.5968, -6.44625, -6.23446, -6.61304, -7.11373, -6.8823, -6.38075, -6.45112, -6.55773, -6.86812, -6.60839, -6.45989, -6.57715, -6.24736, -6.5544, -6.56418, -6.18722
0.01, 0.0319375, -5.38951, -5.82017, -5.50788, -5.60315, -5.91142, -6.00904, -6.39413, -6.99859, -6.85962, -6.38404, -6.38132, -6.19534, -6.48011, -6.38983, -6.2029, -6.38179, -5.97035, -5.92387, -6.08463, -6.02434
0.02, 0.0319375, -4.8888, -5.16057, -4.97505, -5.3986, -5.61417, -5.56566, -6.15557, -6.579, -6.8602, -6.59887, -6.61145, -6.13838, -5.96394, -6.01798, -6.1036, -5.8943, -5.89102, -5.78671, -5.81142, -6.16617
0.03, 0.0319375, -4.34724, -4.24328, -4.32227, -5.01372, -5.27817, -5.36306, -5.95718, -6.16184, -6.58208, -6.36997, -6.07518, -5.98642, -5.93572, -5.74135, -5.97593, -5.97495, -5.79494, -5.66862, -5.78729, -5.80706
0.04, 0.0319375, -3.93796, -3.93527, -4.41578, -5.03398, -5.27948, -4.7583, -5.74872, -6.11846, -6.49483, -6.06533, -5.87335, -5.75061, -5.6984, -5.77963, -6.07395, -5.82292, -5.83738, -5.72539, -5.51034, -5.53386
0.05, 0.0319375, -3.79576, -3.4829, -4.1069, -4.85973, -4.8816, -4.76597, -5.4657, -5.57585, -5.85533, -5.56943, -5.87233, -5.79295, -5.46567, -5.90039, -5.9978, -5.80604, -5.54601, -5.58947, -5.47404, -5.4995
0.06, 0.0319375, -3.23937, -3.33404, -3.66845, -4.38723, -4.6128, -4.72269, -5.179, -5.47403, -5.66566, -5.51173, -5.75178, -5.33818, -5.23687, -5.26745, -5.55196, -5.68396, -5.69791, -5.57391, -5.54162, -5.313
0.07, 0.0319375, -3.77443, -3.50897, -3.49672, -4.19093, -4.09297, -4.53249, -5.02793, -5.45251, -5.61766, -5.43942, -5.20379, -5.16124, -5.50536, -5.18887, -5.39958, -5.45375, -5.37599, -5.2386, -5.52285, -5.14242
0.08, 0.0319375, -3.39071, -3.28697, -3.47121, -3.82904, -4.20921, -4.0592, -4.70867, -5.41707, -5.63806, -5.07649, -4.80076, -5.19743, -5.57253, -5.10951, -5.49499, -5.37017, -5.08626, -5.17191, -5.20649, -5.06284
0.09, 0.0319375, -3.39384, -3.12157, -3.05891, -3.76268, -3.99624, -4.15551, -4.66221, -5.21755, -5.0714, -4.79663, -4.83221, -4.87078, -4.92339, -4.6695, -5.15888, -5.38074, -5.20655, -5.14763, -5.03945, -4.90906
0.1, 0.0319375, -3.72788, -3.20612, -2.8421, -3.8813, -3.60167, -4.18478, -4.38053, -4.75425, -4.68169, -4.52972, -4.5804, -4.68286, -4.93286, -5.00431, -5.16573, -5.14264, -5.16852, -4.87768, -4.60328, -4.82692
0.11, 0.0319375, -3.02755, -3.02573, -3.06305, -3.57465, -3.5337, -4.07706, -4.73726, -4.79153, -4.78136, -4.51643, -4.17696, -4.46445, -4.70371, -4.82372, -4.76141, -4.83386, -5.04223, -4.79865, -4.84927, -4.92295
0.12, 0.0319375, -2.87672, -2.58051, -3.08986, -3.02505, -3.3217, -3.72375, -4.75406, -4.66238, -5.01519, -4.67647, -4.59808, -4.45989, -4.46886, -4.6086, -4.63436, -4.72045, -4.88015, -4.53719, -4.72139, -4.78031
0.13, 0.0319375, -2.48211, -2.49201, -3.38606, -3.79623, -3.51706, -3.9821, -4.27771, -4.19819, -4.20965, -4.58187, -4.33744, -4.65414, -4.77974, -4.18772, -4.44021, -4.69547, -4.88082, -5.02331, -4.81968, -4.465
0.14, 0.0319375, -2.80095, -2.20674, -2.86, -3.66848, -3.37442, -3.75263, -4.21587, -4.11592, -4.07691, -4.46972, -4.18129, -4.15527, -4.61715, -4.29993, -4.48562, -4.76113, -4.86304, -4.85714, -4.90343, -4.63331
0.15, 0.0319375, -2.71927, -1.82847, -2.60064, -3.36197, -3.27214, -3.70035, -3.68311, -3.68697, -4.01513, -4.30649, -4.1518, -3.91148, -4.54378, -4.2737, -4.38596, -4.84746, -4.7809, -4.59824, -4.648, -4.61416
0.16, 0.0319375, -2.84399, -1.95704, -2.47338, -3.25791, -3.77265, -4.3891, -3.81513, -4.07284, -4.3265, -4.46964, -4.27752, -4.32601, -4.37319, -4.2433, -4.3397, -4.70717, -4.49816, -4.58465, -4.50099, -4.69192
0.17, 0.0319375, -2.20265, -2.43529, -2.55708, -2.86409, -3.29973, -3.60046, -3.76578, -3.46127, -3.91351, -4.23599, -4.2586, -4.2219, -4.29695, -4.12751, -4.65711, -4.78134, -4.51712, -4.57805, -4.52527, -4.41429
0.18, 0.0319375, -2.18541, -2.46446, -2.58893, -3.06066, -3.16007, -3.28329, -3.56891, -3.45405, -3.83509, -3.9447, -4.0166, -4.26151, -4.20919, -4.01771, -4.56806, -4.76312, -4.88995, -4.58224, -4.42232, -4.38139
0.19, 0.0319375, -2.55321, -2.56024, -2.86097, -3.09365, -3.18495, -3.24646, -3.61344, -3.55879, -4.02602, -3.75029, -3.66664, -4.12696, -4.00784, -4.09414, -4.26967, -4.57434, -4.59812, -4.54409, -4.25697, -4.43073
0.2, 0.0319375, -1.66665, -1.9008, -2.78253, -3.14945, -2.95779, -3.23223, -3.45369, -3.4445, -4.31132, -3.90614, -3.51534, -3.92947, -3.84203, -3.61287, -4.19665, -4.60487, -4.50742, -4.65524, -4.40129, -4.32824
0.21, 0.0319375, -1.44594, -1.45468, -2.2874, -3.08281, -3.15494, -3.63232, -3.95212, -3.06928, -3.74872, -3.68899, -3.45437, -3.55892, -3.80612, -3.27, -3.9502, -4.17646, -4.46588, -4.41941, -4.10674, -3.98033
0.22, 0.0319375, -1.68429, -1.32484, -2.1982, -2.86508, -3.15533, -3.34792, -3.76591, -3.03592, -3.24745, -3.76118, -3.3459, -3.29032, -3.99587, -3.31714, -3.94874, -4.06325, -4.29922, -4.21207, -3.98379, -3.97294
0.23, 0.0319375, -1.57527, -1.43574, -2.07107, -2.52587, -3.09339, -3.54122, -3.36128, -3.15454, -2.97557, -3.37477, -3.29741, -3.1667, -3.97213, -3.06323, -3.79028, -4.16999, -4.423, -4.35957, -4.18687, -4.06213
0.24, 0.0319375, -1.43252, -0.928207, -1.74409, -2.55961, -2.873, -3.27126, -3.21691, -2.99775, -3.02216, -3.34177, -2.95803, -3.12385, -3.86286, -3.27178, -3.81478, -4.27606, -4.21784, -4.13594, -4.28358, -4.30661
0.25, 0.0319375, -1.58747, -1.50539, -1.87992, -2.22164, -2.66106, -3.01338, -2.88138, -3.03451, -2.77357, -2.75981, -2.77084, -3.14177, -3.64221, -3.37878, -3.44671, -3.91356, -4.14125, -4.02282, -4.20304, -4.25117
0.26, 0.0319375, -1.51777, -1.50399, -2.15958, -2.71322, -2.89961, -2.78971, -2.79184, -3.19149, -2.79328, -2.45987, -2.68703, -2.98815, -3.61621, -3.68377, -3.8747, -4.12504, -4.22553, -4.13733, -4.05668, -4.1978
0.27, 0.0319375, -1.34411, -1.14087, -1.51345, -2.20199, -2.27409, -2.39048, -2.84007, -3.53393, -3.16473, -2.77187, -3.00158, -3.00778, -3.70939, -3.70839, -3.84034, -4.18902, -4.29522, -4.20373, -4.18588, -4.10088
0.28, 0.0319375, -1.47321, -1.24352, -1.51516, -2.56024, -2.63091, -2.56823, -2.74899, -3.02503, -3.15142, -2.91, -2.65338, -3.31967, -3.68718, -3.56326, -3.89672, -4.18039, -4.09235, -4.05348, -4.16464, -4.05268
0.29, 0.0319375, -1.26161, -1.61705, -1.97238, -2.38356, -2.35436, -2.23179, -2.2185, -2.78278, -2.90689, -3.1403, -2.93081, -3.43265, -3.52656, -3.62179, -3.80742, -4.17438, -4.08346, -4.21652, -4.1161, -4.00777
0.3, 0.0319375, -1.26247, -1.04509, -1.20626, -1.85062, -2.0378, -2.30577, -1.99112, -2.30647, -2.78351, -2.99001, -2.8992, -2.93941, -3.38121, -3.49052, -3.85004, -4.24649, -4.06854, -4.18255, -4.17296, -3.95553
0.31, 0.0319375, -1.30913, -1.02391, -1.41486, -2.0196, -2.19486, -2.16403, -2.03356, -1.85461, -2.52154, -2.92708, -2.92977, -3.24926, -3.28593, -3.36728, -3.65227, -4.06411, -3.91481, -4.16328, -4.14819, -3.74735
0.32, 0.0319375, -1.00673, -1.80106, -2.14787, -1.56071, -2.10636, -2.27742, -2.49499, -1.91365, -2.42261, -2.61841, -2.75996, -2.95981, -3.10916, -3.2299, -3.72917, -3.81784, -3.24444, -3.57482, -3.64795, -3.7566
0.33, 0.0319375, -0.702593, -1.25006, -1.32567, -1.53172, -2.33883, -2.22549, -2.05371, -1.98581, -2.58403, -2.59151, -2.41651, -2.6471, -3.08728, -3.1513, -3.71347, -3.49134, -3.21989, -3.4171, -3.31553, -3.48971
0.34, 0.0319375, -1.19555, -1.20829, -1.37854, -1.8103, -1.94424, -2.27483, -1.98265, -2.3762, -3.08868, -2.8587, -2.74066, -2.84597, -3.1841, -3.23553, -3.45232, -3.39988, -3.09995, -3.43018, -3.36109, -3.54861
0.35, 0.0319375, -1.16434, -0.814606, -1.0723, -1.86258, -2.16395, -2.06841, -1.47656, -2.06564, -2.35992, -2.93663, -2.89358, -3.15977, -3.47698, -3.04507, -3.55583, -3.48808, -3.06445, -3.1718, -3.31388, -3.25206
0.36, 0.0319375, -0.797423, -0.699244, -1.39923, -1.44834, -1.74937, -2.03899, -1.63121, -2.29008, -2.22164, -2.45452, -2.16638, -2.89791, -2.94343, -3.00749, -3.09487, -3.56444, -3.30238, -3.29686, -3.44957, -3.57738
0.37, 0.0319375, -0.456884, -0.654022, -1.14376, -1.13713, -1.88675, -1.9691, -1.91655, -2.12592, -2.38704, -2.44277, -1.87771, -2.68394, -2.85586, -3.07484, -3.0226, -3.42904, -3.66657, -3.56221, -3.4677, -3.55935
0.38, 0.0319375, -0.375003, -0.527371, -1.22697, -1.00866, -1.81926, -1.53027, -1.76541, -2.08161, -2.17273, -2.33536, -2.16884, -2.6186, -3.01297, -2.95426, -3.04229, -3.48202, -3.52435, -3.61802, -3.51367, -3.44041
0.39, 0.0319375, -0.369083, -0.473348, -0.866522, -1.08933, -1.60478, -1.34832, -1.5709, -1.72457, -1.80128, -2.48189, -2.50158, -2.37682, -2.68271, -2.95601, -2.92164, -3.65336, -3.76223, -3.57047, -3.34129, -3.37638
0.4, 0.0319375, 0.378979, 0.143221, -0.072689, -1.30764, -1.75572, -1.25147, -1.3514, -1.42304, -1.62781, -2.26484, -2.37344, -2.37882, -2.76421, -2.8585, -2.88043, -3.38518, -3.49795, -3.63776, -3.13078, -3.3861
0.41, 0.0319375, 0.101818, 0.190057, -0.205551, -1.17206, -1.44696, -1.20529, -1.02856, -1.77197, -1.81932, -2.3338, -2.1619, -2.39517, -2.88948, -2.7035, -2.7267, -3.48962, -3.37059, -3.39076, -3.30091, -3.57533
0.42, 0.0319375, 0.024491, 0.0219491, -0.140388, -0.524537, -1.28787, -1.62409, -1.63189, -1.53789, -1.70643, -2.20586, -1.87297, -2.34349, -2.59347, -2.54236, -2.73823, -3.27036, -3.49005, -3.40604, -3.28233, -3.34652
0.43, 0.0319375, 0.0833895, 0.168687, -0.344698, -0.872041, -1.36974, -1.1021, -1.72672, -1.9671, -1.94653, -2.14464, -2.21205, -2.34663, -2.47408, -2.34954, -2.39782, -3.41405, -3.63779, -3.06988, -3.28144, -3.33056
0.44, 0.0319375, 0.372697, 0.306653, -0.330158, -0.551197, -1.34329, -1.18839, -1.3367, -1.89613, -1.74814, -1.72243, -1.7117, -2.01191, -2.43055, -2.30852, -2.69615, -3.28216, -3.30356, -3.26187, -3.38241, -3.28763
0.45, 0.0319375, 0.634026, 0.287429, -0.288728, -0.981232, -1.3312, -1.27211, -1.00504, -1.35134, -1.83507, -1.74674, -1.39435, -1.72059, -2.13303, -2.53603, -2.67537, -3.23, -3.40159, -3.11188, -3.07055, -3.25583
0.46, 0.0319375, 0.582757, 0.8287, -0.208477, -0.801271, -1.39889, -1.28377, -0.737064, -1.32201, -1.76349, -1.54806, -1.39623, -1.82818, -2.26465, -2.35313, -2.50857, -3.09773, -2.91841, -2.95744, -2.70287, -3.23688
0.47, 0.0319375, 0.440458, 0.28926, -0.128505, -0.418725, -1.28945, -1.22259, -1.08739, -1.62169, -1.48193, -1.24896, -1.37787, -1.5842, -1.88913, -1.93305, -2.44319, -2.75891, -2.24548, -2.42969, -2.16907, -3.04421
0.48, 0.0319375, 0.400236, -0.0977257, -0.321731, -0.490054, -1.11576, -1.4082, -1.42832, -1.71547, -1.84304, -1.49319, -1.55487, -1.72734, -1.45147, -1.76222, -1.97614, -2.31671, -2.1799, -1.94763, -1.91396, -2.62083
0.49, 0.0319375, -0.132119, -0.055817, -0.0609077, -0.579948, -0.6487, -1.07876, -0.859575, -1.12145, -1.86827, -1.21654, -1.38094, -1.45344, -1.4314, -1.62023, -1.92456, -2.32203, -2.1392, -1.83231, -1.9053, -2.37728
0.5, 0.0319375, 0.617127, 0.481484, 0.341927, -0.585586, -0.83661, -0.651737, -0.717314, -1.08243, -1.58147, -1.47563, -1.03982, -1.1825, -1.60927, -1.68461, -2.03846, -2.20839, -1.92125, -1.49491, -1.61151, -2.11465
0.51, 0.0319375, 0.720153, 0.0868123, -0.424296, -0.363769, -0.737789, -0.955332, -0.776829, -1.00814, -1.50885, -1.45757, -1.01366, -1.19065, -1.62933, -1.32501, -2.01843, -1.96305, -1.79004, -1.47214, -1.81577, -2.24677
0.52, 0.0319375, 0.771634, 0.805071, 0.15926, -0.0309813, -0.986839, -1.11717, -1.0065, -0.955453, -1.42484, -0.971636, -0.606811, -0.987897, -1.38283, -1.34589, -1.83422, -1.84685, -1.5923, -1.29729, -1.76621, -2.30215
0.53, 0.0319375, 0.855332, 0.851025, -0.0503763, -0.245277, -0.513898, -0.799582, -1.07148, -0.663988, -1.30602, -0.921768, -0.965668, -1.18303, -1.10475, -1.09729, -1.76312, -1.99897, -1.8702, -1.2903, -1.32469, -2.10939
0.54, 0.0319375, 0.912754, 0.815032, 0.361293, -0.28176, -0.834603, -0.992734, -1.38262, -0.848244, -1.12486, -0.854119, -0.591433, -1.06728, -1.03425, -1.04056, -1.98895, -1.99505, -1.43673, -1.11396, -1.40385, -2.31507
0.55, 0.0319375, 0.681868, 0.810631, 0.237244, -0.147641, -0.704249, -1.12009, -0.795477, -0.485697, -0.954172, -0.915739, -0.334482, -0.931882, -1.1515, -1.33785, -1.89981, -1.89372, -1.15102, -0.926043, -1.18668, -1.87079
0.56, 0.0319375, 0.850721, 0.665875, 0.496592, -0.0859943, -0.706351, -0.765656, -0.891364, -0.999808, -1.33898, -0.931555, -0.143063, -0.922743, -1.10518, -1.37145, -1.70525, -1.73409, -1.30871, -1.13123, -1.28996, -1.56402
0.57, 0.0319375, 0.988604, 1.26129, 0.60231, -0.137301, 0.139215, -0.664059, -0.91587, -0.627429, -0.719704, -0.787113, -0.435444, -0.801324, -0.944466, -1.16029, -1.6665, -1.75835, -1.46649, -1.28651, -1.34106, -1.75376
0.58, 0.0319375, 0.980902, 0.830273, 0.785226, -0.256149, 0.187474, -0.0173604, -0.457696, -0.138604, -0.206775, -0.647992, -0.375842, -0.832372, -1.05964, -1.24895, -1.65507, -1.76248, -1.59416, -1.18873, -1.26472, -1.60926
0.59, 0.0319375, 1.36992, 0.75588, 0.19018, -0.135573, -0.134985, -0.0915051, -0.588609, -0.0640634, -0.319143, -0.709599, -0.600876, -1.03922, -0.950345, -1.18978, -1.64176, -1.78316, -1.69078, -1.29926, -1.2011, -1.43748
0.6, 0.0319375, 1.19867, 0.552706, 0.0047167, 0.189388, 0.0705245, -0.109912, -0.823288, -0.340894, -0.352157, -0.559445, 0.149899, -0.834267, -0.833144, -1.07478, -1.43063, -1.98054, -1.85744, -1.43908, -1.4132, -1.42116
0.61, 0.0319375, 0.698257, 0.825537, 0.792411, -0.113401, 0.373668, -0.0442181, -0.355343, 0.0339713, -0.184495, -0.492489, 0.270338, -0.93457, -0.805248, -1.383, -1.65338, -1.74384, -1.94849, -1.84617, -1.65639, -1.58092
0.62, 0.0319375, 1.29954, 0.809978, 0.760927, 0.187853, 0.286277, 0.0370674, -0.200258, 0.268257, -0.148953, -0.704733, -0.120604, -1.0129, -0.913689, -1.35483, -1.67824, -1.80814, -1.57423, -1.70252, -1.74656, -1.40489
0.63, 0.0319375, 1.41506, 1.61003, 0.949973, 0.610649, 0.294796, 0.24704, -0.258323, 0.162751, 0.0406607, -0.856358, -0.498637, -0.978646, -1.05486, -1.229, -1.6458, -2.0938, -1.47147, -1.55218, -1.69706, -1.09341
0.64, 0.0319375, 1.61716, 1.08592, 0.50312, 0.506666, 0.534553, 0.156305, -0.273716, 0.0811151, -0.570617, -0.96533, -0.517574, -1.17491, -0.913288, -1.34143, -1.62333, -1.80262, -1.42906, -1.70489, -1.62318, -1.43404
0.65, 0.0319375, 1.60431, 1.4069, 0.265723, 0.919398, 0.646426, 0.0519483, -0.201292, 0.0524029, -0.509432, -0.854602, -0.767266, -1.35483, -0.855709, -1.43076, -1.6595, -1.38153, -1.12011, -1.39977, -1.49094, -1.43657
0.66, 0.0319375, 1.14339, 1.24258, 1.04118, 0.861708, 0.596767, -0.413855, -0.727481, -0.140246, -0.0917987, -0.636361, -0.661499, -1.27714, -1.27522, -1.2617, -1.27849, -1.30046, -1.08186, -1.32599, -1.46762, -1.24323
0.67, 0.0319375, 0.584845, 1.33829, 1.08063, 0.766744, 1.09426, 0.168266, -0.961016, -0.437995, -0.19462, -0.752104, -0.683984, -1.09639, -1.30532, -1.23556, -1.24338, -1.4875, -1.14169, -1.09377, -1.39349, -1.10569
0.68, 0.0319375, 1.0047, 1.19528, 1.24732, 0.472996, 0.646254, 0.127432, -0.532561, -0.717522, -0.721746, -0.805661, -0.492637, -1.08506, -1.25984, -1.06626, -1.18472, -1.43043, -1.13353, -1.03111, -1.15364, -1.36528
0.69, 0.0319375, 0.851477, 1.11197, 1.51944, 0.363436, 0.392398, 0.0456878, -0.782091, -0.503271, -0.749432, -0.975661, -0.716642, -1.6231, -1.42006, -1.17334, -1.29525, -1.231, -1.19993, -1.48728, -1.32774, -1.49748
0.7, 0.0319375, 0.401764, 1.12417, 1.49968, 0.284321, 0.563068, 0.263669, -0.723864, -0.406408, -0.941351, -0.952674, -1.0953, -1.48058, -1.11603, -1.2329, -1.39781, -1.05366, -1.28701, -1.6303, -1.49393, -1.64827
0.71, 0.0319375, 1.28421, 1.26348, 1.19152, 0.860312, 0.929647, 0.244207, -1.03877, -0.678768, -1.03756, -0.883693, -0.530174, -1.07981, -1.0706, -1.33685, -1.35557, -1.18644, -1.33817, -1.47294, -1.65374, -1.74798
0.72, 0.0319375, 1.79419, 1.06375, 1.07094, 0.750253, 0.86474, 0.00979062, -0.363431, -0.744401, -0.865839, -0.673574, -0.394619, -1.19659, -1.01274, -0.949702, -1.14058, -1.39517, -1.58651, -1.41424, -1.64786, -1.89345
0.73, 0.0319375, 1.89157, 1.35, 0.976622, 1.26757, 0.687199, 0.368634, 0.164162, -0.593111, -0.646098, -0.611979, -0.45158, -0.992696, -1.08493, -1.12027, -1.0268, -1.22723, -1.25515, -1.37688, -1.56282, -1.78864
0.74, 0.0319375, 1.81253, 1.49717, 1.02021, 0.949918, 0.427602, 0.287935, 0.339454, -0.475917, -0.183996, -0.381736, 0.0572991, -0.787562, -0.955717, -0.999523, -0.648133, -0.902432, -1.28073, -1.06868, -1.41599, -1.67091
0.75, 0.0319375, 1.55024, 1.55678, 1.00604, 0.907975, 0.675129, 0.251632, 0.323675, 0.0429036, -0.197152, -0.0729448, -0.245185, -0.67847, -0.702373, -0.787192, -0.823004, -1.00428, -1.18067, -1.04668, -1.0423, -1.47827
0.76, 0.0319375, 1.93272, 1.87234, 1.53225, 0.612331, 0.650416, 0.621687, 0.498255, 0.202986, 0.0180035, -0.127653, -0.0826749, -0.0930885, -0.0738006, -0.327419, -0.788425, -0.659347, -0.66626, -0.508641, -0.610825, -1.07994
0.77, 0.0319375, 2.02613, 2.52697, 1.82898, 1.01607, 0.82406, 0.368685, 0.780258, 0.496983, 0.544552, 0.365251, 0.418887, 0.0416223, 0.212381, 0.183462, -0.500319, -0.522773, -0.199207, -0.0655923, -0.248855, -0.902817
0.78, 0.0319375, 2.11564, 2.24576, 1.66799, 0.897828, 0.763303, 0.342885, 0.734884, 0.314952, 0.638564, 0.541151, 0.658926, 0.282823, -0.0720444, 0.171927, -0.426336, -0.358708, -0.129147, 0.096233, -0.320433, -0.0815687
0.79, 0.0319375, 1.76118, 2.13684, 1.89632, 1.34568, 0.995598, 0.459534, 0.286652, 0.55275, 0.774363, 0.613731, 0.76834, 0.354186, -0.168128, -0.0362253, -0.416873, -0.467058, -0.462649, -0.0847784, -0.334356, -0.0204416
0.8, 0.0319375, 1.87244, 2.25312, 1.73288, 1.35841, 1.07113, 0.12839, 0.313557, 0.591463, 0.704271, 0.534373, 0.91789, 0.511996, -0.0550489, 0.0403907, -0.342037, -0.435413, -0.609777, -0.422269, -0.623165, -0.878367
0.81, 0.0319375, 1.21822, 2.10534, 1.63969, 1.31522, 1.25629, 0.324796, 0.177045, 0.406904, 0.889427, 0.657549, 0.797432, 0.251889, -0.00731635, 0.137395, -0.395913, -0.558164, -0.667996, -0.742098, -1.02892, -1.36628
0.82, 0.0319375, 2.10505, 2.85967, 1.41197, 1.31007, 1.09331, 0.270948, 0.493332, 0.345464, 1.25386, 1.2871, 1.0067, 0.510498, 0.0970986, 0.222413, -0.385689, -0.722068, -0.832483, -0.576079, -0.86569, -1.38492
0.83, 0.0319375, 2.21895, 2.81225, 1.79728, 1.56209, 1.2968, -0.121236, 0.369317, 0.568917, 1.33206, 1.27539, 1.19408, 0.561652, 0.233425, 0.1213, -0.332044, -0.408278, -0.771977, -0.313126, -0.297202, -0.700072
0.84, 0.0319375, 2.04806, 2.53436, 1.63478, 0.55178, 0.820803, 0.240671, 0.369902, 0.767725, 1.38646, 1.21297, 1.10646, 0.639443, 0.346207, 0.368139, -0.363503, -0.483228, -0.867076, -0.468218, -0.393143, -0.708658
0.85, 0.0319375, 2.1048, 2.84814, 1.63509, 0.692994, 0.70151, 0.35431, 0.419767, 0.661705, 1.22329, 1.39055, 1.49725, 0.779499, 0.49432, 0.483241, -0.556132, -0.704798, -1.03936, -0.840451, -1.20677, -1.34869
0.86, 0.0319375, 1.95342, 1.90197, 1.49296, 0.928226, 0.827961, 0.780927, 0.175901, 0.917222, 1.18002, 1.33932, 1.31915, 0.956557, 0.913527, 0.798663, -0.366446, -0.713262, -1.10949, -0.57106, -1.14244, -1.50931
0.87, 0.0319375, 1.8587, 2.43176, 2.25529, 1.07295, 0.984092, 0.502627, -0.0163606, 0.651186, 0.821087, 1.08303, 1.509, 1.15619, 0.799055, 1.09117, -0.33152, -0.422161, -0.515902, -0.259058, -0.75354, -1.45108
0.88, 0.0319375, 1.91719, 2.7469, 2.36315, 1.27681, 1.20821, 0.750915, 0.661692, 0.78305, 1.36515, 1.22857, 1.44837, 1.0199, 0.559584, 0.876929, -0.112268, -0.165013, -0.293049, -0.274848, -0.509132, -1.4421
0.89, 0.0319375, 2.14553, 2.61522, 2.64974, 1.44001, 1.03802, 1.15037, 1.31315, 0.972954, 1.51326, 1.69, 1.296, 1.07854, 0.795024, 0.724794, -0.129144, -0.13856, -0.293141, -0.21901, -0.380822, -1.22732
0.9, 0.0319375, 1.91238, 2.27582, 2.46046, 1.52031, 1.07947, 1.1832, 1.08521, 0.945684, 1.4265, 1.59863, 1.4049, 0.942003, 0.487006, 0.677672, -0.093983, -0.24448, -0.407431, -0.416698, -0.703097, -1.16278
0.91, 0.0319375, 1.78317, 2.20032, 2.39428, 1.12823, 0.754797, 0.99131, 0.711285, 0.729402, 1.41785, 1.7789, 1.42755, 0.678516, 0.319572, 0.528298, -0.0417109, -0.399448, -0.217975, -0.235736, -0.716797, -1.44059
0.92, 0.0319375, 1.80019, 2.33464, 2.12905, 1.54598, 1.03323, 1.27343, 1.5355, 0.829818, 1.3217, 1.2086, 1.21193, 0.51306, 0.268793, 0.673879, 0.0919221, -0.3227, -0.10919, 0.0564775, -0.593725, -1.49076
