# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, 0.687174, 1.26091, 0.831031, 0.776896, 0.989201, 0.871254, 0.96786, 0.925862, 0.700834, 0.492658, 0.311155, 0.253535, 0.574858, 0.612597, 0.493128, 0.69669, 0.00994737, -0.617492, -1.13597, -0.942103
0.01, 0.0319375, 0.733543, 0.658446, 1.01745, 1.47016, 1.1676, 0.681926, 1.09928, 0.720167, 0.323027, 0.340891, -0.041214, 0.236889, 0.291659, 0.29329, 0.253637, 0.374459, -0.0273517, -0.489033, -0.933084, -0.989808
0.02, 0.0319375, 0.68854, 0.661834, 1.26465, 1.60556, 1.09815, 0.717139, 1.27886, 0.695752, 0.61866, 0.39861, 0.123803, 0.487953, 0.458945, 0.233416, 0.48435, 0.593785, -0.156003, -0.515298, -0.747595, -0.560041
0.03, 0.0319375, 0.730159, 0.873855, 1.24952, 1.1562, 1.02172, 0.880102, 1.12676, 1.06084, 0.680894, 0.357277, 0.0298812, 0.493695, 0.62743, 0.207187, 0.44025, 0.700475, -0.0383156, -0.571476, -0.571342, -0.211939
0.04, 0.0319375, 0.580369, 0.950707, 0.864441, 1.25307, 0.780193, 0.431985, 0.966606, 1.2379, 1.20451, 0.59061, -0.047992, 0.279098, 0.619079, 0.291595, 0.291497, 0.468491, 0.223388, -0.373138, -0.138049, 0.196565
0.05, 0.0319375, -0.0519443, 0.840293, 0.600507, 1.58637, 0.860656, 0.670332, 0.759202, 0.934016, 0.738271, 0.669018, 0.159958, 0.124155, 0.459941, 0.545834, 0.571129, 0.187033, 0.0295488, -0.309541, -0.0903234, 0.0614457
0.06, 0.0319375, 0.189403, 0.472601, 1.1356, 1.38067, 0.679739, 0.693027, 0.746514, 0.842093, 0.529285, 0.60714, -0.0485342, 0.151271, 0.605087, 0.324912, 0.427331, 0.209219, -0.192505, -0.39958, -0.365318, -0.0516925
0.07, 0.0319375, 0.392052, 0.896335, 0.968784, 1.1143, 0.209413, 0.497905, 0.52344, 0.897667, 0.518954, 0.269708, -0.073613, 0.272801, 0.683393, 0.118703, 0.295746, 0.383029, -0.126471, -0.563367, -0.434, -0.0627993
0.08, 0.0319375, 0.738046, 1.15958, 0.832536, 1.21499, 0.638209, 0.823997, 0.551109, 0.318987, 0.323035, 0.288752, 0.0227331, 0.297379, 0.533487, 0.334267, 0.458487, 0.167833, -0.413434, -0.736231, -0.448042, -0.385116
0.09, 0.0319375, 0.592124, 1.55633, 1.12301, 0.668783, 0.536325, 0.59666, 0.668668, 0.629585, 0.542658, 0.526397, 0.300793, 0.217597, 0.279004, 0.148302, 0.23767, 0.140695, -0.400644, -0.492674, -0.783923, -0.612728
0.1, 0.0319375, 0.918457, 1.17766, 1.48603, 0.766551, 0.864065, 0.65305, 0.778101, 0.783362, 0.827049, 0.486157, 0.253921, 0.362589, 0.209207, -0.173364, 0.202386, 0.263986, -0.270529, -0.799628, -0.820478, -0.818808
0.11, 0.0319375, 1.05555, 1.53875, 1.30058, 0.641602, 1.1045, 0.409472, 0.703418, 0.897743, 0.599684, 0.379341, 0.0495702, 0.291635, 0.23807, -0.0783895, 0.446024, 0.0883634, -0.390446, -0.900391, -0.826035, -0.627065
0.12, 0.0319375, 0.756946, 1.96416, 1.25088, 0.642508, 1.05448, 0.736519, 0.587779, 0.61772, 0.334938, -0.171644, 0.0170023, 0.317951, 0.393172, 0.189905, 0.235757, 0.130635, -0.220029, -1.05752, -0.875638, -0.89056
0.13, 0.0319375, 0.425173, 1.77267, 1.14005, 0.804914, 1.47023, 0.846646, 0.488283, 0.33894, 0.114446, 0.17469, -0.182326, 0.239312, 0.582165, 0.367671, -0.0266594, -0.391154, -0.385599, -1.08607, -0.975469, -0.90652
0.14, 0.0319375, 0.952525, 1.15258, 1.46426, 0.941773, 1.34636, 0.84886, 0.616332, 0.889479, 0.405807, 0.076491, -0.0346233, 0.389037, 0.58792, 0.139847, 0.173095, -0.11331, -0.591996, -0.818284, -0.834863, -0.970887
0.15, 0.0319375, 1.07061, 1.14829, 1.13043, 1.28768, 1.23815, 0.394406, 0.61047, 0.261393, 0.405649, 0.232294, 0.308838, 0.318099, 0.609694, 0.480876, 0.478219, 0.0992837, -0.612081, -0.892745, -0.854759, -0.915789
0.16, 0.0319375, 0.62275, 1.56187, 1.46975, 0.757334, 1.24034, 0.64399, 0.744734, 0.495079, 0.369849, 0.409741, 0.305347, 0.506632, 0.503973, 0.287448, 0.616414, -0.125385, -0.825014, -0.961634, -1.15039, -1.03538
0.17, 0.0319375, 0.300432, 1.05621, 1.43537, 0.506877, 1.23687, 0.664682, 0.858914, 0.835329, 0.507589, 0.551894, 0.46713, -0.0586813, 0.32473, 0.320419, 0.181759, -0.445703, -0.810878, -1.1352, -1.13016, -1.12778
0.18, 0.0319375, 0.562092, 0.662682, 1.27934, 0.343974, 1.08862, 0.69353, 1.05656, 0.88262, -0.05088, 0.633142, 0.394467, -0.263998, 0.0336745, 0.33178, 0.0890806, -0.245913, -0.726969, -1.14819, -1.3177, -1.20817
0.19, 0.0319375, 0.528569, 0.765399, 1.39536, 0.676107, 1.29422, 0.662961, 0.791341, 0.733203, 0.37052, 0.376493, 0.189365, -0.105072, -0.0202253, 0.390848, 0.228192, 0.0427982, -0.569552, -0.993398, -1.08399, -1.02398
0.2, 0.0319375, 0.0915216, 0.406543, 1.32375, 1.14129, 1.16526, 0.570223, 0.88238, 0.668672, 0.795751, 0.713508, 0.333462, 0.00969912, 0.196872, 0.511167, 0.359891, 0.0253617, -0.784623, -1.16922, -1.14881, -1.08916
0.21, 0.0319375, 0.355523, 1.04536, 1.36755, 0.903722, 0.950605, 0.712215, 0.975912, 0.648666, 0.895638, 0.518187, 0.29456, 0.460079, 0.232231, 0.384977, 0.218863, 0.0233126, -0.538289, -0.938545, -0.943265, -0.796528
0.22, 0.0319375, 0.121916, 0.977382, 1.21974, 1.18642, 0.743734, 0.457966, 0.886215, 1.11633, 1.02515, 0.855464, 0.466458, 0.21387, 0.24973, -0.0205214, 0.334791, 0.214335, -0.538103, -1.04347, -0.748084, -0.91817
0.23, 0.0319375, -0.249045, 0.754915, 1.21844, 1.1674, 0.59285, 0.28691, 1.06237, 1.00357, 1.19099, 0.711523, 0.0592444, -0.0447085, 0.271968, 0.188158, 0.326604, 0.107159, -0.879667, -1.15231, -0.926219, -0.93469
0.24, 0.0319375, 0.360237, 0.62726, 0.933746, 0.949476, 0.855651, 0.139946, 0.784581, 0.810153, 0.832588, 0.883737, 0.517399, 0.298215, 0.715424, 0.182801, 0.340072, 0.300713, -0.611723, -1.14351, -1.06617, -0.911136
0.25, 0.0319375, 0.498739, 0.656765, 0.832914, 1.01014, 0.904395, 0.346248, 0.794097, 0.944565, 1.06503, 0.888974, 0.309049, 0.0685614, 0.376089, 0.122184, 0.646552, 0.203644, -0.725473, -0.835792, -0.955661, -0.867371
0.26, 0.0319375, 0.708558, 1.09018, 1.34184, 1.03306, 0.819977, 0.509349, 1.17956, 1.0423, 0.889735, 0.862746, 0.315722, 0.384556, 0.474083, 0.0537278, 0.575083, 0.311377, -0.705205, -0.724811, -0.8671, -0.828484
0.27, 0.0319375, 1.03809, 0.73275, 1.14017, 1.21598, 0.390582, 0.205512, 0.672083, 0.998077, 0.826871, 0.74505, 0.408993, 0.622439, 0.38082, 0.116021, 0.5379, 0.578394, -0.546005, -0.781721, -0.978691, -1.0356
0.28, 0.0319375, 0.986061, 0.378552, 1.49177, 1.6112, 0.677503, 0.575722, 0.865613, 0.863066, 0.979697, 1.03908, 0.241074, 0.34243, 0.382106, 0.316238, 0.657876, 0.692781, -0.443856, -0.965145, -1.15227, -0.977882
0.29, 0.0319375, 0.510011, 0.768566, 1.54357, 1.22428, 0.832393, 0.101073, 0.391916, 0.549424, 0.938212, 0.665336, 0.245292, 0.629279, 0.589457, 0.222768, 0.445407, 0.483183, -0.250958, -0.790772, -1.04352, -0.812675
0.3, 0.0319375, 0.900476, 0.707269, 1.98443, 1.51498, 1.06076, 0.581962, 0.498105, 0.905406, 0.933159, 0.475378, 0.610595, 0.738214, 0.744452, 0.320011, 0.443891, 0.554588, -0.317704, -0.728416, -1.07479, -0.969579
0.31, 0.0319375, 0.690901, 0.824309, 1.8728, 1.4717, 0.801078, 0.418213, 0.540554, 1.12913, 0.700908, 0.243932, 0.162337, 0.425594, 0.641713, 0.253181, 0.238326, 0.323571, -0.200439, -0.737048, -0.942306, -1.01768
0.32, 0.0319375, 0.806453, 1.33028, 1.80544, 1.35542, 1.03012, 0.735811, 0.357257, 0.791377, 0.626419, 0.309619, 0.296739, 0.103382, 0.385461, 0.334463, 0.617235, 0.357528, -0.413607, -0.939239, -1.02764, -1.06302
0.33, 0.0319375, 0.986918, 1.02422, 1.70493, 1.66197, 1.07796, 0.604807, 0.58733, 0.741279, 0.693656, 0.606585, 0.558309, 0.47113, 0.399498, 0.304262, 0.344298, 0.409551, -0.182005, -0.873826, -1.09289, -1.15675
0.34, 0.0319375, 0.633438, 0.435391, 0.851397, 1.723, 0.899517, 0.410279, 0.24352, 1.09377, 1.04639, 0.281629, 0.537824, 0.762837, 0.699871, 0.35023, 0.389422, 0.18217, -0.366522, -0.948712, -1.363, -1.26131
