# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.96482, -3.37607, -3.02506, -3.10763, -3.82206, -3.88699, -3.6997, -3.82138, -4.03006, -4.08604, -4.21902, -3.90982, -3.46605, -3.95503, -3.99528, -3.8054, -3.85306, -3.54265, -3.1329, -3.38356
0.01, 0.0319375, -2.5828, -3.71426, -3.22177, -2.66528, -3.26069, -3.4156, -3.65209, -3.40712, -3.88565, -3.87659, -3.96692, -3.35521, -3.48868, -3.87113, -3.98791, -3.70089, -3.77173, -3.60385, -3.24136, -3.26711
0.02, 0.0319375, -2.29668, -1.51696, -1.71462, -2.48833, -2.86085, -2.78665, -2.61913, -3.06187, -3.2401, -3.38178, -3.47903, -2.8928, -2.99813, -3.41294, -3.55132, -3.47023, -3.56735, -3.60674, -3.27082, -3.3386
0.03, 0.0319375, -2.11696, -1.39637, -1.71273, -2.28526, -2.66964, -2.36451, -2.17745, -3.11735, -3.21432, -3.33997, -3.62111, -2.86254, -2.91717, -3.18579, -3.43006, -3.44767, -3.5186, -3.2612, -3.00365, -3.06008
0.04, 0.0319375, -2.38736, -3.03613, -2.56617, -2.0712, -2.0112, -2.35962, -2.47546, -3.11762, -2.35067, -2.91955, -3.00109, -2.27359, -2.31595, -2.41057, -3.0134, -2.90784, -2.74433, -2.62064, -2.66001, -2.62986
0.05, 0.0319375, -2.67378, -2.69153, -2.63433, -2.14675, -1.75599, -2.26787, -2.24865, -2.79051, -1.94289, -2.53988, -2.72803, -2.57498, -2.53053, -2.70092, -3.15777, -3.02435, -2.82503, -2.94261, -2.72242, -2.75171
0.06, 0.0319375, -2.93505, -2.71825, -2.55189, -2.32154, -1.91295, -2.45043, -2.29917, -2.68791, -2.24201, -2.65099, -3.05999, -2.80145, -3.02475, -3.24311, -3.52828, -3.38078, -3.35136, -3.32352, -2.99765, -2.98875
0.07, 0.0319375, -2.3685, -2.74572, -2.1904, -2.45457, -2.5616, -3.02093, -3.11579, -2.80389, -2.71659, -3.18663, -3.83761, -3.5901, -3.37018, -3.37354, -3.64756, -3.40696, -3.32743, -3.73483, -3.3432, -3.27461
0.08, 0.0319375, -2.31285, -3.17285, -1.89545, -2.29205, -2.79945, -3.32881, -3.60107, -3.02768, -3.11638, -3.075, -3.2442, -3.43473, -3.15029, -3.19518, -3.70251, -3.54941, -3.51986, -3.72204, -3.39942, -3.40252
0.09, 0.0319375, -2.21466, -3.55305, -2.20956, -2.38408, -2.86558, -3.36067, -3.72349, -3.54574, -3.08104, -3.06739, -3.34791, -3.5285, -3.42507, -3.39436, -3.47495, -3.29344, -3.52378, -3.66484, -3.20018, -3.33249
0.1, 0.0319375, -1.86314, -3.49179, -2.19442, -2.22104, -2.76939, -3.08651, -3.4553, -3.4175, -3.58005, -3.63883, -3.69269, -3.42052, -3.15203, -3.46602, -3.3609, -3.13793, -3.52991, -3.63393, -3.40605, -3.40163
0.11, 0.0319375, -1.88519, -3.38771, -2.26278, -2.31724, -3.07555, -3.26771, -3.37317, -3.81351, -3.45977, -3.65833, -3.4519, -3.33039, -3.22898, -3.31383, -3.33565, -3.23323, -3.47777, -3.61829, -3.42529, -3.46564
0.12, 0.0319375, -1.59975, -3.61952, -2.42418, -2.03544, -2.38479, -3.10978, -3.53387, -3.651, -3.54076, -3.56885, -3.54026, -3.11213, -3.29377, -3.3948, -3.27008, -3.1857, -3.53508, -3.6122, -3.42715, -3.4494
0.13, 0.0319375, -1.80552, -3.01736, -2.47363, -1.94559, -2.27125, -2.4592, -2.89671, -2.60514, -3.08635, -3.30221, -3.10719, -3.15047, -3.06228, -3.5809, -3.4045, -2.9853, -3.30127, -3.70484, -3.45587, -3.30289
0.14, 0.0319375, -1.56097, -2.7585, -2.39304, -2.1915, -2.85659, -2.7895, -2.84357, -2.98971, -3.43057, -3.36307, -3.00156, -3.20911, -3.36277, -3.70843, -3.36752, -2.98173, -3.2673, -3.53252, -3.29287, -3.39134
0.15, 0.0319375, -1.49463, -3.17456, -2.51205, -2.36956, -2.81391, -3.04337, -3.36741, -3.6978, -3.60675, -3.43795, -3.43577, -3.3431, -3.33485, -3.6022, -3.30014, -2.99388, -3.3661, -3.7563, -3.4311, -3.34077
