Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1466,1201,265,1173,1172,0
0.008,1455,1201,254,1165,1172,0
0.019,1457,1201,256,1172,1172,0
0.029,1458,1201,257,1183,1172,0
0.036,1455,1201,254,1173,1172,0
0.046,1454,1201,253,1173,1172,0
0.056,1451,1201,250,1170,1172,0
0.068,1443,1201,242,1174,1172,0
0.079,1448,1201,247,1173,1172,0
0.09,1436,1201,235,1171,1172,0
0.101,1411,1201,210,1175,1172,0
0.112,1298,1201,97,1178,1172,0
0.124,1239,1201,0,1173,1172,0
0.136,1216,1201,0,1171,1172,0
0.148,1209,1201,0,1169,1172,0
0.155,1200,1201,0,1174,1172,0
0.162,1197,1201,0,1174,1172,0
0.169,1197,1201,0,1177,1172,0
0.176,1200,1201,0,1177,1172,0
0.185,1193,1201,0,1171,1172,0
0.192,1200,1201,0,1177,1172,0
0.2,1200,1201,0,1175,1172,0
0.208,1193,1201,0,1174,1172,0
0.216,1195,1201,0,1172,1172,0
0.224,1197,1201,0,1180,1172,0
0.232,1192,1201,0,1176,1172,0
0.238,1202,1201,0,1174,1172,0
0.245,1196,1201,0,1178,1172,0
0.252,1192,1201,0,1174,1172,0
0.259,1192,1200,0,1173,1172,0
0.267,1196,1200,0,1170,1172,0
0.275,1190,1200,0,1180,1172,0
0.283,1192,1200,0,1171,1172,0
0.291,1192,1200,0,1167,1172,0
0.298,1193,1200,0,1172,1172,0
0.305,1193,1200,0,1186,1172,0
0.312,1196,1200,0,1176,1172,0
0.319,1191,1200,0,1179,1172,0
0.326,1198,1200,0,1171,1172,0
0.333,1200,1200,0,1178,1172,0
0.341,1199,1200,0,1170,1172,0
0.349,1196,1200,0,1175,1172,0
0.356,1196,1200,0,1179,1172,0
0.365,1197,1200,0,1171,1172,0
0.376,1200,1200,0,1171,1172,0
0.387,1197,1200,0,1180,1172,0
0.397,1204,1200,0,1169,1172,0
0.408,1220,1200,0,1171,1172,0
0.418,1238,1200,0,1176,1172,0
0.429,1316,1200,116,1171,1172,0
0.441,1436,1200,236,1170,1172,0
0.452,1444,1200,244,1168,1172,0
0.463,1454,1200,254,1174,1172,0
0.473,1456,1200,256,1171,1172,0
0.481,1456,1200,256,1171,1172,0
0.491,1456,1200,256,1171,1172,0
0.503,1457,1200,257,1173,1172,0
0.515,1458,1200,258,1171,1172,0
0.526,1458,1200,258,1174,1172,0
0.536,1460,1200,260,1176,1172,0
0.547,1452,1200,252,1172,1172,0
0.559,1453,1200,253,1172,1172,0
0.57,1452,1200,252,1174,1172,0
0.58,1442,1200,242,1174,1172,0
0.589,1421,1200,221,1175,1172,0
0.597,1347,1200,147,1175,1172,0
0.606,1277,1200,77,1169,1172,0
0.614,1243,1200,43,1168,1172,0
0.624,1224,1200,0,1178,1172,0
0.633,1215,1201,0,1177,1172,0
0.642,1204,1201,0,1170,1172,0
0.653,1206,1201,0,1170,1172,0
0.663,1197,1201,0,1167,1172,0
0.674,1198,1201,0,1177,1172,0
0.685,1197,1200,0,1171,1172,0
0.693,1198,1200,0,1180,1172,0
0.703,1195,1200,0,1170,1172,0
0.712,1206,1200,0,1174,1172,0
0.723,1200,1200,0,1176,1172,0
0.733,1195,1200,0,1169,1172,0
0.744,1196,1200,0,1170,1172,0
0.755,1198,1200,0,1173,1172,0
0.766,1196,1200,0,1171,1172,0
0.778,1195,1200,0,1169,1172,0
0.791,1198,1200,0,1173,1172,0
0.8,1199,1200,0,1175,1172,0
0.809,1203,1200,0,1174,1172,0
0.819,1196,1200,0,1171,1172,0
0.83,1202,1200,0,1171,1172,0
0.842,1202,1200,0,1175,1172,0
0.853,1202,1200,0,1172,1172,0
0.864,1207,1200,0,1172,1172,0
0.874,1211,1200,0,1175,1172,0
0.886,1223,1200,0,1179,1172,0
0.896,1249,1200,49,1176,1172,0
0.907,1321,1200,121,1175,1172,0
0.917,1436,1200,236,1175,1172,0
0.925,1444,1200,244,1174,1172,0
0.933,1449,1200,249,1173,1172,0
0.94,1450,1200,250,1173,1172,0
0.948,1454,1200,254,1172,1172,0
0.958,1454,1200,254,1170,1172,0
0.971,1456,1200,256,1172,1172,0
0.982,1458,1200,258,1173,1172,0
0.993,1457,1200,257,1173,1172,0
1.002,1459,1200,259,1175,1172,0
1.01,1452,1200,252,1181,1172,0
1.019,1450,1200,250,1169,1172,0
1.029,1452,1200,252,1170,1172,0
1.04,1452,1200,252,1171,1172,0
1.051,1448,1200,248,1174,1172,0
1.061,1438,1200,238,1178,1172,0
1.073,1430,1200,230,1173,1172,0
1.082,1347,1200,147,1173,1172,0
1.094,1267,1200,67,1177,1172,0
1.107,1232,1201,0,1172,1172,0
1.117,1208,1201,0,1172,1172,0
1.128,1200,1201,0,1172,1172,0
1.134,1196,1201,0,1171,1172,0
1.144,1194,1201,0,1171,1172,0
1.154,1201,1201,0,1173,1172,0
1.167,1191,1201,0,1176,1172,0
1.175,1195,1201,0,1172,1172,0
1.187,1194,1200,0,1176,1172,0
1.198,1194,1200,0,1170,1172,0
1.208,1196,1200,0,1168,1172,0
1.22,1191,1200,0,1171,1172,0
1.231,1192,1200,0,1168,1172,0
1.24,1199,1200,0,1173,1172,0
1.25,1201,1200,0,1171,1172,0
1.259,1208,1200,0,1169,1172,0
1.268,1198,1200,0,1168,1172,0
1.279,1200,1200,0,1170,1172,0
1.289,1206,1200,0,1174,1172,0
1.299,1200,1200,0,1171,1172,0
1.309,1203,1200,0,1172,1172,0
1.321,1196,1200,0,1175,1172,0
1.332,1203,1200,0,1176,1172,0
1.342,1196,1200,0,1173,1172,0
1.35,1202,1200,0,1171,1172,0
1.358,1202,1200,0,1175,1172,0
1.365,1206,1200,0,1171,1172,0
1.373,1208,1200,0,1168,1172,0
1.381,1210,1200,0,1178,1172,0
1.389,1213,1200,0,1170,1172,0
1.399,1237,1201,0,1178,1172,0
1.409,1279,1201,78,1173,1172,0
1.42,1430,1201,229,1179,1172,0
1.43,1448,1201,247,1169,1172,0
1.441,1448,1201,247,1173,1172,0
1.451,1449,1201,248,1172,1172,0
1.462,1461,1201,260,1177,1172,0
1.472,1459,1201,258,1177,1172,0
1.481,1464,1201,263,1170,1172,0
1.492,1458,1201,257,1180,1172,0
1.503,1461,1201,260,1177,1172,0
1.515,1457,1201,256,1176,1172,0
1.526,1461,1201,260,1174,1172,0
1.537,1459,1201,258,1180,1172,0
1.548,1453,1201,252,1170,1172,0
1.559,1453,1201,252,1172,1172,0
1.569,1459,1201,258,1181,1172,0
1.58,1454,1201,253,1169,1172,0
1.589,1448,1201,247,1175,1172,0
1.599,1437,1201,236,1169,1172,0
