# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0454822, 0.13384, 0.189403, 0.216648, 1.27716, 2.49808, 1.34278, 0.176821, 0.183671, 0.296231, 0.334246, 0.261349, 0.481435, 0.538618, 0.512211, 0.415286, 0.481659, 0.667051, 0.279296, 0.53158, 0.883362, 0.618342, 0.501669, 0.304808, 0.448478, 0.68547, 0.550438, 0.620776, 0.439574, 0.427597, 0.403928, 0.407147, 0.538694, 0.476999, 0.372633, 0.77589, 0.647456, 0.604361, 1.07432, 1.02709, 1.35696, 1.87955, 1.92562, 2.66057, 2.90904, 2.16973, 1.01324, 0.538969, 0.423829, 0.655145
0.01, 0.0319375, 0.147728, 0.178029, 0.0805422, 0.164625, 1.26522, 2.49833, 1.33865, 0.187293, 0.277105, 0.196606, 0.101555, 0.246132, 0.495274, 0.563649, 0.701523, 0.652774, 0.567165, 0.728906, 0.338944, 0.498216, 0.723679, 0.530016, 0.397515, 0.341669, 0.37518, 0.610691, 0.499231, 0.55345, 0.562199, 0.360058, 0.473377, 0.287623, 0.69362, 0.785102, 0.426976, 0.68531, 0.574552, 0.591105, 1.13695, 1.20303, 1.57914, 2.00194, 2.32761, 2.48734, 2.82672, 1.89476, 1.05276, 0.589694, 0.482839, 0.837577
0.02, 0.0319375, 0.174795, 0.166176, 0.0640278, 0.143567, 1.23138, 2.498, 1.40732, 0.0640577, 0.381372, 0.43138, 0.310995, 0.430474, 0.316276, 0.477982, 0.659984, 0.954872, 0.530871, 0.613932, 0.399853, 0.55169, 0.85003, 0.550666, 0.442505, 0.273502, 0.398915, 0.471756, 0.409173, 0.488609, 0.334573, 0.422184, 0.571848, 0.594595, 0.574591, 0.600887, 0.519587, 0.8029, 0.671704, 0.388034, 0.865984, 1.2386, 1.75448, 1.88434, 2.35299, 2.78178, 2.90191, 2.05889, 1.04442, 0.687826, 0.466158, 0.664192
0.03, 0.0319375, 0.151065, 0.148691, 0.0981982, 0.307243, 1.23017, 2.48244, 1.35456, 0.34059, 0.305868, 0.373436, 0.232123, 0.455811, 0.470803, 0.433802, 0.540683, 0.929536, 0.620536, 0.693957, 0.453604, 0.634858, 0.728742, 0.444362, 0.420951, 0.439943, 0.50113, 0.665341, 0.744845, 0.711653, 0.452358, 0.519892, 0.52693, 0.802961, 0.675892, 0.585792, 0.455644, 0.897779, 0.81981, 0.472038, 0.727123, 1.20867, 1.57205, 1.59079, 2.06755, 2.61079, 2.45266, 2.09715, 1.12572, 0.766119, 0.543951, 0.734813
0.04, 0.0319375, 0.0818219, 0.210536, 0.309053, 0.499061, 1.185, 2.48197, 1.45301, 0.39959, 0.227255, 0.145466, 0.167827, 0.367062, 0.388994, 0.316277, 0.645314, 0.817145, 0.675126, 0.739121, 0.400414, 0.542647, 0.749941, 0.615883, 0.412899, 0.384186, 0.484191, 0.433768, 0.580093, 0.709379, 0.488223, 0.45446, 0.474422, 0.669785, 0.651299, 0.583627, 0.512699, 0.819894, 0.799619, 0.569636, 0.825145, 1.23154, 1.59517, 2.04638, 2.22234, 2.42584, 2.43922, 2.0125, 1.1056, 0.68204, 0.629588, 0.839393
0.05, 0.0319375, 0.194954, 0.332381, 0.221858, 0.369118, 1.2076, 2.50575, 1.46874, 0.427042, 0.267192, 0.312762, 0.23352, 0.261327, 0.333079, 0.458119, 0.54808, 0.720157, 0.728336, 0.417902, 0.34006, 0.437591, 0.604586, 0.433235, 0.367645, 0.32888, 0.578896, 0.643953, 0.371599, 0.599545, 0.461225, 0.452854, 0.659643, 0.672652, 0.882352, 0.641654, 0.556926, 1.09366, 0.940484, 0.556548, 0.805296, 1.12354, 1.68989, 2.11883, 2.35599, 2.76947, 2.20937, 1.7403, 1.14032, 0.592798, 0.53514, 0.826541
0.06, 0.0319375, 0.300973, 0.374273, 0.340346, 0.276693, 1.16337, 2.518, 1.55216, 0.57266, 0.28113, 0.340904, 0.296208, 0.314187, 0.318895, 0.66862, 0.678377, 0.641799, 0.694903, 0.362098, 0.442222, 0.483332, 0.826786, 0.45267, 0.445175, 0.343104, 0.501328, 0.731287, 0.283156, 0.536239, 0.559222, 0.611271, 0.464142, 0.460778, 0.813377, 0.731175, 0.702186, 1.09382, 0.925478, 0.668812, 0.843313, 1.11509, 1.62658, 2.27684, 2.39583, 2.67258, 2.22355, 2.02829, 1.26768, 0.804381, 0.483868, 0.775274
0.07, 0.0319375, 0.0906933, 0.269111, 0.221169, 0.209777, 1.15671, 2.50273, 1.45102, 0.223815, 0.424499, 0.388987, 0.225761, 0.362069, 0.528856, 0.785548, 0.858575, 0.807257, 0.590943, 0.455034, 0.357954, 0.471633, 0.763593, 0.508239, 0.50603, 0.325025, 0.399905, 0.559471, 0.278605, 0.311966, 0.391905, 0.492573, 0.382601, 0.521415, 0.641941, 0.687147, 0.762706, 1.02667, 0.997595, 0.750934, 1.01785, 1.28422, 1.42218, 2.05889, 2.43133, 2.34493, 2.37584, 2.10749, 1.08326, 0.648261, 0.434364, 0.805019
0.08, 0.0319375, 0.317834, 0.305642, 0.208515, 0.249779, 1.06358, 2.48582, 1.47242, 0.350562, 0.394837, 0.207848, 0.181772, 0.228546, 0.583004, 0.545437, 0.675055, 0.615072, 0.566882, 0.494112, 0.302391, 0.417763, 0.61346, 0.435269, 0.452547, 0.382341, 0.443456, 0.68506, 0.555779, 0.539822, 0.484841, 0.459992, 0.334025, 0.566448, 0.887129, 0.627106, 0.618335, 0.949623, 0.862287, 0.626722, 0.956969, 1.48475, 1.52217, 1.83043, 2.38319, 2.41959, 2.62771, 1.92482, 0.964023, 0.587208, 0.511053, 0.778534
0.09, 0.0319375, 0.110092, 0.237685, 0.144828, 0.200113, 1.11814, 2.46682, 1.46504, 0.220735, 0.473973, 0.148761, 0.177124, 0.196431, 0.640214, 0.574138, 0.521097, 0.551192, 0.703407, 0.33042, 0.285003, 0.293073, 0.613129, 0.405757, 0.372113, 0.480611, 0.451293, 0.856454, 0.526881, 0.503174, 0.514643, 0.517636, 0.353231, 0.544152, 0.793619, 0.800113, 0.577724, 0.923333, 0.847479, 0.581108, 0.890012, 1.14565, 1.65066, 2.05669, 2.30038, 2.99266, 2.60731, 2.26392, 1.01192, 0.6604, 0.486632, 0.590186
