# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -4.39344, -4.7086, -4.87618, -4.52587, -4.41715, -4.9902, -5.39543, -5.43644, -5.40024, -5.01588, -4.77864, -4.78457, -4.81154, -4.79455, -5.04925, -4.5917, -3.70831, -4.06728, -4.3966, -4.09692
0.01, 0.0319375, -4.95513, -5.25102, -5.28672, -4.83448, -4.6213, -5.26114, -5.4864, -5.54488, -5.28007, -5.35287, -4.8887, -4.99096, -5.05242, -4.87191, -5.09358, -4.59775, -3.9451, -4.08148, -4.27393, -4.09461
0.02, 0.0319375, -4.0015, -4.81477, -5.56687, -4.97791, -4.84296, -5.07839, -5.30559, -5.76402, -5.74141, -5.34519, -4.98031, -4.62017, -4.93599, -5.13132, -5.26588, -4.52884, -4.0262, -4.10727, -3.94375, -4.2645
0.03, 0.0319375, -2.85267, -3.016, -3.8215, -4.1608, -4.18034, -4.80359, -4.79729, -5.02897, -4.90267, -5.23819, -4.76561, -4.69037, -4.6984, -4.5827, -4.50897, -4.56036, -3.81354, -4.02989, -3.93271, -4.26126
0.04, 0.0319375, -2.15683, -2.52439, -3.37979, -3.88646, -4.29588, -4.27634, -4.3758, -4.52845, -4.02064, -4.83734, -4.99219, -4.64943, -4.56795, -4.31484, -4.40154, -4.03807, -3.55794, -3.92062, -4.04695, -4.11428
0.05, 0.0319375, -2.37588, -3.607, -4.17452, -4.24601, -4.80774, -4.55511, -5.19994, -5.82637, -4.69659, -5.00633, -5.28056, -4.82529, -4.95829, -5.23294, -5.35746, -4.58476, -3.93069, -3.85611, -3.98362, -4.37401
0.06, 0.0319375, -3.31765, -4.50633, -4.66436, -4.64195, -4.98913, -5.30023, -5.60102, -5.62261, -5.36642, -5.5454, -5.23967, -4.96839, -4.96006, -5.18891, -5.24186, -4.72678, -3.84797, -3.767, -3.71188, -3.80557
0.07, 0.0319375, -3.24769, -3.77228, -4.24578, -4.31098, -4.41743, -4.91446, -5.22521, -5.60012, -5.07879, -5.15285, -4.94344, -4.86026, -4.61514, -4.92295, -5.07412, -4.51329, -3.86831, -3.68624, -3.67366, -3.6887
0.08, 0.0319375, -2.98103, -3.88998, -4.56922, -4.15632, -4.07523, -4.68021, -4.88526, -5.11279, -4.99993, -5.08606, -4.96205, -4.84916, -4.68686, -4.94765, -5.08897, -4.43587, -3.58715, -3.40843, -3.6709, -3.48592
0.09, 0.0319375, -3.21852, -4.13127, -4.4303, -3.50455, -3.45521, -3.85214, -4.14733, -4.25702, -4.3663, -4.3393, -4.13558, -4.22361, -4.3005, -4.74254, -4.56624, -4.08297, -3.16758, -2.99956, -3.37275, -3.50515
0.1, 0.0319375, -3.22953, -3.22706, -3.14445, -3.67463, -2.90017, -2.43906, -3.44803, -3.52358, -3.17467, -3.51287, -3.12953, -3.69147, -3.82837, -4.43115, -4.09695, -3.8993, -3.0092, -2.91336, -3.24893, -2.91659
0.11, 0.0319375, -3.42653, -3.18445, -2.59258, -3.41593, -3.39882, -2.58722, -3.4622, -4.18494, -3.01971, -3.659, -2.91239, -3.60338, -3.89976, -4.46464, -4.14078, -3.74635, -2.83737, -2.727, -3.26851, -2.60304
