Time (seconds), x, y, z
0.001,0.4091797, 0.22436523, -0.22045898
0.026,0.3803711, 0.12670898, -0.15332031
0.051,0.27319336, 0.16503906, -0.079833984
0.075,0.2163086, 0.1665039, 0.05029297
0.100,0.12768555, 0.07763672, 0.38891602
0.125,0.015380859, 0.041503906, 0.91674805
0.140,-0.024414062, -0.025878906, 1.4755859
0.156,0.22998047, -0.17016602, 1.5925293
0.171,0.29760742, -0.0126953125, 1.329834
0.187,0.21655273, 0.32592773, 1.1052246
0.202,0.24072266, 0.33642578, 1.1096191
0.218,0.06713867, 0.41503906, 1.2016602
0.234,-0.16699219, 0.70214844, 1.3881836
0.249,-0.22265625, 0.66674805, 1.8618164
0.265,-0.15283203, 0.3334961, 2.6577148
0.281,0.119628906, -0.15136719, 3.0637207
0.296,0.17211914, -0.014892578, 2.6154785
0.312,0.21704102, 0.09057617, 1.7561035
0.327,0.26586914, -0.28637695, 1.0014648
0.343,-0.19335938, -0.46777344, 0.39648438
0.359,-1.3032227, -0.29052734, 0.19750977
0.374,-1.7258301, 0.09082031, -0.08325195
0.390,-1.2954102, 0.13989258, -0.28857422
0.405,-0.39819336, -0.25561523, -0.057861328
0.421,0.10620117, -0.05078125, -0.23535156
0.437,0.19042969, 0.15625, -0.20825195
0.457,0.35180664, 0.21801758, -0.055419922
0.477,0.4567871, 0.16088867, 0.20532227
0.497,0.43432617, 0.20410156, 0.46850586
0.517,0.31762695, 0.27075195, 0.64331055
0.537,0.21411133, 0.34423828, 0.7026367
0.557,0.06762695, 0.4975586, 0.6828613
0.577,-0.021484375, 0.6542969, 0.72314453
0.597,-0.10498047, 0.7241211, 0.8041992
0.617,-0.38500977, 1.0649414, 0.83813477
0.637,-0.38378906, 1.4477539, 1.7878418
0.657,-0.94189453, 1.9187012, 1.3374023
0.677,-0.7915039, 1.7973633, 2.342041
0.697,-0.4790039, 1.434082, 3.1870117
0.717,-0.22680664, 1.4013672, 2.8225098
0.737,0.055419922, 1.2878418, 1.9020996
0.757,0.095214844, 1.0974121, 1.0234375
0.777,0.1821289, 0.5422363, 0.45483398
0.797,-0.14453125, 0.057861328, 0.2512207
0.817,-0.51953125, -0.2409668, 0.16967773
0.837,-0.4724121, -0.5773926, -0.08105469
0.857,-0.34765625, -0.6369629, -0.5793457
0.877,-0.46362305, 0.0029296875, -1.0083008
0.897,-0.48413086, 0.22509766, -0.74438477
0.917,-0.09765625, 0.032470703, 0.11035156
0.937,0.36572266, 0.017578125, 0.75927734
0.957,0.86083984, 0.29370117, 0.7536621
0.978,1.0310059, 0.48242188, 0.5517578
0.998,0.5715332, 0.59106445, 0.66845703
1.018,0.0036621094, 0.685791, 0.7570801
1.038,-0.38500977, 0.70288086, 0.7128906
1.058,-0.88916016, 0.7873535, 0.5187988
1.078,-1.8198242, 1.2460938, 0.24121094
