Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1177,1175,0,1197,1194,0
0.015,1169,1175,0,1193,1194,0
0.031,1178,1175,0,1187,1194,0
0.047,1175,1175,0,1189,1194,0
0.064,1172,1175,0,1194,1194,0
0.082,1171,1175,0,1191,1194,0
0.099,1182,1175,0,1194,1194,0
0.113,1180,1175,0,1194,1194,0
0.129,1175,1175,0,1189,1194,0
0.144,1184,1175,0,1195,1194,0
0.16,1176,1175,0,1190,1194,0
0.177,1175,1175,0,1189,1194,0
0.195,1180,1175,0,1195,1194,0
0.209,1175,1175,0,1190,1194,0
0.223,1172,1175,0,1191,1194,0
0.237,1174,1175,0,1195,1194,0
0.252,1176,1175,0,1192,1193,0
0.265,1177,1175,0,1193,1193,0
0.278,1181,1175,0,1189,1193,0
0.291,1174,1175,0,1196,1193,0
0.305,1176,1175,0,1192,1193,0
0.318,1173,1175,0,1193,1193,0
0.332,1175,1175,0,1191,1193,0
0.346,1174,1175,0,1190,1193,0
0.36,1176,1175,0,1194,1193,0
0.374,1172,1175,0,1197,1193,0
0.387,1176,1175,0,1191,1193,0
0.4,1174,1175,0,1193,1193,0
0.413,1176,1175,0,1202,1193,0
0.427,1173,1175,0,1196,1193,0
0.44,1174,1175,0,1192,1193,0
0.454,1176,1175,0,1191,1193,0
0.467,1175,1175,0,1194,1193,0
0.48,1176,1175,0,1194,1193,0
0.495,1176,1175,0,1193,1193,0
0.508,1173,1175,0,1195,1193,0
0.523,1171,1175,0,1188,1193,0
0.536,1174,1175,0,1192,1193,0
0.55,1175,1175,0,1198,1193,0
0.563,1172,1175,0,1189,1193,0
0.576,1175,1175,0,1194,1193,0
0.59,1176,1175,0,1195,1193,0
0.603,1170,1175,0,1186,1193,0
0.616,1174,1175,0,1190,1193,0
0.627,1173,1175,0,1192,1193,0
0.639,1177,1175,0,1198,1193,0
0.65,1179,1175,0,1190,1193,0
0.662,1173,1175,0,1197,1193,0
0.673,1179,1175,0,1194,1193,0
0.686,1176,1175,0,1198,1193,0
0.7,1181,1175,0,1190,1193,0
0.713,1179,1175,0,1200,1193,0
0.727,1173,1175,0,1196,1193,0
0.743,1170,1175,0,1189,1193,0
0.758,1178,1175,0,1193,1193,0
0.772,1176,1175,0,1194,1193,0
0.786,1175,1175,0,1197,1193,0
0.8,1176,1175,0,1188,1193,0
0.815,1175,1175,0,1190,1193,0
0.829,1174,1175,0,1191,1193,0
0.843,1178,1175,0,1191,1193,0
0.858,1176,1175,0,1195,1193,0
0.872,1176,1175,0,1199,1193,0
0.885,1184,1175,0,1191,1193,0
0.897,1175,1175,0,1194,1193,0
0.908,1178,1175,0,1193,1193,0
0.921,1175,1175,0,1186,1193,0
0.934,1175,1175,0,1189,1193,0
0.947,1174,1175,0,1192,1193,0
0.959,1174,1175,0,1190,1193,0
0.97,1175,1175,0,1195,1193,0
0.983,1174,1175,0,1190,1193,0
0.995,1176,1175,0,1194,1193,0
1.009,1175,1175,0,1189,1193,0
1.021,1177,1175,0,1193,1193,0
1.033,1174,1175,0,1195,1193,0
1.046,1175,1175,0,1197,1193,0
1.059,1176,1175,0,1195,1193,0
1.072,1184,1175,0,1196,1193,0
1.085,1174,1175,0,1195,1193,0
1.101,1174,1175,0,1194,1193,0
1.117,1177,1175,0,1192,1193,0
1.132,1174,1175,0,1194,1193,0
1.148,1177,1175,0,1200,1193,0
1.166,1177,1175,0,1191,1193,0
1.182,1179,1175,0,1192,1193,0
1.197,1183,1175,0,1195,1193,0
1.214,1180,1175,0,1191,1193,0
1.23,1180,1175,0,1196,1193,0
1.245,1182,1175,0,1192,1193,0
1.26,1176,1175,0,1186,1193,0
1.277,1180,1175,0,1193,1193,0
1.292,1175,1175,0,1193,1193,0
1.309,1179,1175,0,1193,1193,0
1.325,1174,1175,0,1196,1193,0
1.341,1177,1175,0,1193,1193,0
1.358,1176,1175,0,1189,1193,0
1.374,1178,1175,0,1188,1193,0
1.39,1174,1175,0,1189,1193,0
1.408,1180,1175,0,1196,1193,0
1.425,1178,1175,0,1190,1193,0
1.441,1175,1175,0,1192,1193,0
1.454,1177,1175,0,1194,1193,0
1.47,1175,1175,0,1197,1193,0
1.487,1179,1175,0,1188,1193,0
1.503,1174,1175,0,1194,1193,0
1.52,1177,1175,0,1195,1193,0
1.537,1181,1175,0,1196,1193,0
1.553,1175,1175,0,1194,1193,0
1.568,1179,1175,0,1196,1193,0
1.584,1176,1175,0,1198,1193,0
1.601,1172,1175,0,1194,1193,0
1.617,1175,1175,0,1193,1193,0
1.632,1175,1175,0,1195,1193,0
1.647,1174,1175,0,1193,1193,0
1.663,1179,1175,0,1194,1193,0
1.677,1179,1175,0,1194,1193,0
1.693,1180,1175,0,1195,1193,0
1.709,1179,1175,0,1199,1193,0
1.725,1174,1175,0,1195,1193,0
1.741,1178,1175,0,1193,1193,0
1.756,1179,1175,0,1194,1193,0
1.772,1177,1175,0,1190,1193,0
1.788,1180,1176,0,1190,1193,0
1.804,1180,1176,0,1188,1193,0
1.82,1178,1176,0,1198,1193,0
1.837,1179,1176,0,1194,1193,0
1.853,1176,1176,0,1197,1193,0
1.869,1182,1176,0,1191,1193,0
1.885,1179,1176,0,1193,1193,0
1.9,1180,1176,0,1203,1193,0
1.914,1190,1176,0,1198,1193,0
1.93,1189,1176,0,1201,1193,0
1.946,1193,1176,0,1193,1193,0
1.962,1194,1176,0,1197,1193,0
1.978,1199,1176,0,1194,1193,0
1.994,1218,1176,42,1196,1193,0
2.01,1265,1176,89,1196,1193,0
2.026,1403,1176,227,1192,1193,0
2.043,1433,1176,257,1194,1193,0
2.059,1445,1176,269,1191,1193,0
2.075,1451,1176,275,1193,1193,0
2.092,1457,1176,281,1195,1193,0
2.108,1461,1176,285,1199,1193,0
2.123,1461,1176,285,1196,1193,0
2.138,1463,1176,287,1195,1193,0
2.155,1463,1176,287,1199,1193,0
