Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
-0.204,0.1307948529,-1.0069981813,-0.0268923994,0.3667145371,-0.9167863726,-0.0152797726
-0.1939999999,0.1317727565,-1.0065091848,-0.0261589698,0.3514347672,-0.763988614,0.0
-0.1739999999,0.1312838047,-1.0089539289,-0.0259144939,0.244476363,-0.7792683839,-0.0763988643
-0.154,0.1310393363,-1.0096874237,-0.0276258289,0.1986370384,-0.7487088441,0.0
-0.134,0.1305503845,-1.0077315568,-0.0281147807,0.3055954575,-0.7945481538,0.0
-0.114,0.1303059011,-1.0077315568,-0.029337164,0.3055954575,-0.763988614,0.0305595453
-0.0939999999,0.1310393363,-1.0089539289,-0.0305595453,0.2597561478,-0.8251076936,0.0305595453
-0.074,0.1285945624,-1.0091984272,-0.0295816399,0.3055954575,-0.8862268328,0.0611190907
-0.054,0.1307948529,-1.0096874237,-0.0278703048,0.3361549973,-0.855667293,0.0763988643
-0.034,0.1307948529,-1.0104207992,-0.0288482103,0.2903156876,-0.9626256823,0.0458393171
-0.014,0.1290835142,-1.0091984272,-0.0281147807,0.4736729562,-0.9320661425,0.0305595453
0.006,0.129572466,-1.0087094306,-0.0290926862,0.5195122957,-0.9931852221,-0.0305595453
0.026,0.1300614178,-1.0099318027,-0.0281147807,0.3361549973,-0.8709470629,-0.0152797726
0.0459999999,0.1303059011,-1.0069981813,-0.0298261158,0.2750359177,-0.855667293,0.0
0.066,0.1312838047,-1.0069981813,-0.0295816399,0.1527977287,-0.8098279237,-0.0152797726
0.0859999999,0.1305503845,-1.0082205533,-0.0286037344,0.1069584116,-0.7945481538,-0.1069584116
0.106,0.1327506601,-1.0084650516,-0.0298261158,0.0763988643,-0.7487088441,0.0
0.126,0.1290835142,-1.0079760551,-0.0303150694,0.1680774986,-0.626470685,-0.0305595453
0.1459999999,0.1320172399,-1.0087094306,-0.0288482103,0.0916786342,-0.5347920656,-0.0916786342
0.166,0.1312838047,-1.0060201883,-0.027381353,0.0611190907,-0.5195122957,-0.0763988643
