# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.370548, 0.357789, 0.428369, 0.314566, 0.735439, 0.653335, 0.710438, 0.492578, 0.712566, 0.446817, 0.127245, 0.315623, 0.355243, 0.336495, 0.478373, 0.389029, 0.821755, 0.566786, 0.510067, 1.09397, 1.22034, 0.697445, 0.964528, 0.799454, 0.553551, 0.658072, 0.733129, 0.730987, 0.841122, 0.77222, 0.833753, 0.660056, 0.686102, 0.741765, 0.850726, 0.547549, 0.615194, 0.640161, 0.606079, 0.709925, 0.823031, 0.730282, 1.42758, 1.74701, 1.40427, 1.18694, 0.798873, 0.588976, 0.565443, 0.559041
0.01, 0.0319375, 0.325062, 0.341893, 0.255918, 0.542067, 0.902697, 0.523957, 0.709192, 0.656584, 0.477638, 0.311515, 0.228137, 0.444475, 0.555548, 0.465915, 0.517804, 0.450695, 0.505642, 0.57227, 0.649768, 0.980155, 0.846146, 0.687072, 0.802863, 0.799275, 0.588491, 0.495488, 0.694283, 0.46391, 0.564038, 0.640327, 0.785268, 0.647462, 0.668261, 0.554318, 0.744863, 0.46574, 0.465557, 0.468418, 0.663234, 0.690817, 0.844744, 0.881859, 1.33133, 1.88793, 1.94889, 1.35819, 1.07616, 0.68516, 0.626595, 0.717503
0.02, 0.0319375, 0.460767, 0.301893, 0.595995, 0.677583, 0.84533, 0.614253, 0.868049, 0.681616, 0.323538, 0.260249, 0.201232, 0.525203, 0.452427, 0.672576, 0.586567, 0.524555, 1.1407, 0.776021, 0.438207, 0.679945, 0.701383, 0.607574, 0.515866, 0.559039, 0.780195, 0.688146, 0.685583, 0.706849, 0.689538, 0.663958, 0.689727, 0.624071, 0.625582, 0.492616, 0.766719, 0.59387, 0.55549, 0.492527, 0.641632, 0.694194, 0.87864, 1.13846, 1.37464, 1.71484, 1.6813, 1.35856, 1.24734, 0.730611, 0.622201, 0.776302
0.03, 0.0319375, 0.594889, 0.38155, 0.263716, 0.572817, 0.851762, 0.812385, 0.693233, 0.523255, 0.347362, 0.486617, 0.389743, 0.57376, 0.47071, 0.574241, 0.290834, 0.858492, 1.27312, 0.717485, 0.605088, 0.603678, 0.814601, 0.813047, 0.701075, 0.641115, 0.705519, 0.651578, 0.813026, 0.850187, 0.781379, 0.648664, 0.82017, 0.583003, 0.649885, 0.507859, 0.741301, 0.504619, 0.527003, 0.707741, 0.700019, 0.859411, 0.851058, 1.11221, 1.30464, 1.40684, 1.38986, 1.12832, 1.02157, 0.66493, 0.567301, 0.661226
0.04, 0.0319375, 0.759077, 0.31501, 0.274777, 0.43173, 1.02248, 0.596976, 0.645625, 0.402707, 0.461773, 0.382072, 0.465353, 0.509176, 0.51882, 0.651624, 0.153236, 0.776485, 0.778822, 0.538347, 0.643147, 0.577429, 0.50675, 0.836767, 0.942688, 0.759693, 0.579592, 0.560799, 0.708771, 0.723249, 0.807082, 0.617113, 0.665051, 0.706408, 0.769859, 0.531487, 0.686693, 0.479908, 0.428707, 0.642468, 0.598515, 0.750973, 0.750648, 1.09102, 1.56382, 1.62064, 1.54407, 1.41573, 0.994626, 0.863848, 0.675371, 0.762475
0.05, 0.0319375, 0.701929, 0.68735, 0.930369, 0.827786, 0.881787, 0.81585, 0.741441, 0.439006, 0.680156, 0.433293, 0.201865, 0.278139, 0.42732, 0.786499, 0.340549, 0.615812, 1.17604, 0.94899, 0.856023, 0.684188, 0.589512, 0.582981, 0.709756, 0.984944, 0.791108, 0.625037, 0.437603, 0.690458, 0.648138, 0.625515, 0.561534, 0.782447, 0.616112, 0.643081, 0.724921, 0.599408, 0.511663, 0.674247, 0.664134, 0.895013, 0.648097, 1.12717, 1.43034, 1.53803, 1.66562, 1.44762, 1.09506, 0.72006, 0.663947, 0.636499
0.06, 0.0319375, 0.378969, 0.936264, 1.28886, 0.824293, 0.915063, 0.581393, 0.465797, 0.511375, 0.708278, 0.533647, 0.126181, 0.193656, 0.432385, 0.756462, 0.661392, 0.559431, 1.13025, 1.06157, 0.61689, 0.635089, 0.643006, 0.88242, 0.819769, 0.72424, 0.738639, 0.508473, 0.649535, 0.839325, 0.672376, 0.685824, 0.575543, 0.759505, 0.755955, 0.759652, 0.649272, 0.704823, 0.660826, 0.535613, 0.722446, 0.972369, 0.986179, 1.15721, 1.27285, 1.44107, 1.45876, 1.28184, 1.1752, 0.90254, 0.742652, 0.632299
0.07, 0.0319375, 0.63577, 0.496626, 0.794541, 0.700652, 0.792105, 0.71871, 0.248307, 0.609254, 0.698899, 0.382064, 0.139846, 0.445828, 0.365203, 0.701141, 0.738863, 0.752392, 0.637693, 1.00154, 0.710104, 0.791256, 0.939545, 0.787533, 0.52708, 0.664254, 0.750657, 0.663138, 0.715344, 0.773597, 0.801858, 0.86721, 0.678925, 0.64503, 0.624224, 0.70411, 0.87234, 0.687882, 0.624511, 0.649828, 0.562564, 0.735209, 0.987726, 0.986872, 1.07384, 1.69085, 1.78165, 1.35189, 1.19613, 0.887444, 0.684731, 0.548481
0.08, 0.0319375, 0.854285, 0.729144, 0.47183, 0.757091, 0.941349, 0.655511, 0.529169, 0.670741, 0.742374, 0.489823, 0.193623, 0.638903, 0.490184, 0.269203, 0.403796, 0.633618, 0.699561, 1.00544, 0.819027, 0.702454, 1.02347, 0.850909, 0.609461, 0.59139, 0.571293, 0.660722, 0.612923, 0.756651, 0.815274, 0.974246, 0.620981, 0.507965, 0.451142, 0.645297, 0.720371, 0.704483, 0.645102, 0.639085, 0.531981, 0.593281, 0.827762, 1.01493, 1.44827, 1.71094, 1.92196, 1.37903, 1.01027, 0.873726, 0.673012, 0.542555
0.09, 0.0319375, 0.905307, 0.947779, 0.612913, 0.432915, 0.712014, 0.350186, 0.36843, 0.963776, 0.596444, 0.590401, 0.235561, 0.393859, 0.483097, 0.860506, 0.656255, 0.739608, 0.984711, 0.561103, 0.472299, 0.626318, 1.023, 0.750887, 0.798262, 0.912848, 0.762205, 0.655586, 0.482559, 0.925499, 0.798806, 0.72399, 0.594387, 0.662428, 0.551864, 0.440748, 0.74902, 0.716394, 0.498644, 0.624079, 0.482453, 0.686527, 0.759832, 0.898912, 1.52073, 1.82299, 1.60922, 1.24412, 0.865385, 0.744927, 0.757941, 0.597678
