Time (seconds),x0,x1,x2
0.021018099999999984,-0.1066895,-0.9970703,0.0480957
0.04203619999999997,-0.2058105,-0.9978027,0.0
0.06305430000000001,-0.2055664,-0.9868164,0.0021973
0.08407239999999999,-0.1796875,-0.9912109,0.0002441
0.10509049999999998,-0.1677246,-0.9941406,-0.0114746
0.12610860000000002,-0.1716309,-0.9890137,0.0024414
0.1471267,-0.1628418,-0.9775391,-0.0119629
0.16814479999999998,-0.1530762,-1.0114746,0.0166016
0.1891629,-0.157959,-1.0097656,0.0068359
0.210181,-0.1230469,-1.0078125,0.005127
0.2311991,-0.1347656,-1.0378418,0.036377
0.25221720000000003,-0.1010742,-1.0224609,0.0012207
0.2732353,-0.1030273,-1.0239258,0.0249023
0.2942534,-0.1318359,-1.0004883,0.0446777
0.31527150000000004,-0.1384277,-0.9777832,0.0429688
0.3362896,-0.1181641,-0.947998,0.0446777
0.3573077,-0.0925293,-0.9790039,0.0219727
0.3783258,-0.1030273,-0.9438477,0.0463867
0.39934390000000003,-0.107666,-0.9489746,0.0478516
0.420362,-0.076416,-1.0124512,0.0119629
0.44138781000000005,-0.1066895,-0.9970703,0.0480957
0.46241362,-0.0722656,-1.0317383,0.0170898
0.48343943000000006,-0.0966797,-1.0212402,0.0302734
0.50446524,-0.0810547,-1.0183105,0.0288086
0.5254910500000001,-0.0793457,-0.9719238,0.0341797
0.5465168600000001,-0.0717773,-0.9992676,0.0612793
0.56754267,-0.0505371,-0.9929199,0.0544434
0.5885684800000001,-0.0493164,-0.9946289,0.0603027
0.60959429,-0.0571289,-0.9992676,0.0615234
0.6306201,-0.1230469,-1.0078125,0.005127
0.65164591,-0.1347656,-1.0378418,0.036377
0.6726717200000001,-0.1010742,-1.0224609,0.0012207
0.69369753,-0.1030273,-1.0239258,0.0249023
0.71472334,-0.1318359,-1.0004883,0.0446777
0.73574915,-0.1384277,-0.9777832,0.0429688
0.75677496,-0.1181641,-0.947998,0.0446777
0.77780077,-0.0925293,-0.9790039,0.0219727
0.7988265800000001,-0.1030273,-0.9438477,0.0463867
0.81985239,-0.107666,-0.9489746,0.0478516
0.8408782,-0.076416,-1.0124512,0.0119629
0.858862485,-0.1066895,-0.9970703,0.0480957
0.87684677,-0.0722656,-1.0317383,0.0170898
0.894831055,-0.0966797,-1.0212402,0.0302734
0.91281534,-0.0810547,-1.0183105,0.0288086
0.9307996249999999,-0.0793457,-0.9719238,0.0341797
0.94878391,-0.0717773,-0.9992676,0.0612793
0.966768195,-0.0505371,-0.9929199,0.0544434
0.9847524799999999,-0.0493164,-0.9946289,0.0603027
1.0027367649999999,-0.0571289,-0.9992676,0.0615234
1.02072105,-0.0627441,-1.0014648,0.0700684
1.038705335,-0.0422363,-1.0195312,0.0378418
1.05668962,-0.0754395,-1.0046387,0.0637207
1.074673905,-0.0690918,-1.0002441,0.032959
1.0926581899999999,-0.0551758,-1.0124512,0.036377
1.110642475,-0.052002,-1.0102539,0.0322266
1.12862676,-0.0576172,-0.9909668,0.0371094
1.146611045,-0.0925293,-0.9790039,0.0219727
1.1645953299999998,-0.1030273,-0.9438477,0.0463867
1.1825796149999999,-0.107666,-0.9489746,0.0478516
1.2005639,-0.076416,-1.0124512,0.0119629
1.22150287,-0.0666504,-1.005127,0.0456543
1.24244184,-0.0671387,-1.0083008,0.0488281
1.26338081,-0.0620117,-1.0046387,0.043457
1.28431978,-0.0554199,-1.0146484,0.0375977
1.30525875,-0.0593262,-0.9956055,0.0366211
1.32619772,-0.0717773,-0.9992676,0.0612793
1.34713669,-0.0505371,-0.9929199,0.0544434
1.36807566,-0.0493164,-0.9946289,0.0603027
1.38901463,-0.0571289,-0.9992676,0.0615234
1.4099536,-0.0627441,-1.0014648,0.0700684
1.43089257,-0.0422363,-1.0195312,0.0378418
1.45183154,-0.0754395,-1.0046387,0.0637207
1.47277051,-0.0690918,-1.0002441,0.032959
1.49370948,-0.0551758,-1.0124512,0.036377
1.51464845,-0.052002,-1.0102539,0.0322266
1.53558742,-0.0576172,-0.9909668,0.0371094
1.55652639,-0.0690918,-0.9970703,0.045166
1.57746536,-0.0654297,-0.9907227,0.0517578
1.59840433,-0.0722656,-0.996582,0.0437012
1.6193433,-0.067627,-0.9990234,0.0498047
1.64046387,-0.0666504,-1.005127,0.0456543
1.66158444,-0.0671387,-1.0083008,0.0488281
1.6827050099999998,-0.0620117,-1.0046387,0.043457
1.70382558,-0.0554199,-1.0146484,0.0375977
1.7249461499999998,-0.0593262,-0.9956055,0.0366211
1.74606672,-0.0703125,-0.9938965,0.0488281
1.7671872899999999,-0.0720215,-1.0031738,0.0495605
1.7883078599999997,-0.060791,-0.9985352,0.0446777
1.8094284299999999,-0.0698242,-1.0141602,0.0559082
1.830549,-0.0576172,-0.9951172,0.0429688
1.8516695699999999,-0.0600586,-1.0029297,0.0510254
1.8727901399999998,-0.0737305,-1.0019531,0.0593262
1.8939107099999999,-0.0615234,-0.9951172,0.0478516
1.9150312799999998,-0.0551758,-1.0124512,0.036377
1.93615185,-0.052002,-1.0102539,0.0322266
1.9572724199999998,-0.0576172,-0.9909668,0.0371094
1.97839299,-0.0690918,-0.9970703,0.045166
1.9995135599999998,-0.0654297,-0.9907227,0.0517578
2.02063413,-0.0722656,-0.996582,0.0437012
2.0417547,-0.067627,-0.9990234,0.0498047
2.059671415,-0.0666504,-1.005127,0.0456543
2.0775881299999996,-0.0671387,-1.0083008,0.0488281
2.095504845,-0.0620117,-1.0046387,0.043457
2.11342156,-0.0554199,-1.0146484,0.0375977
2.131338275,-0.0593262,-0.9956055,0.0366211
2.1492549899999998,-0.0703125,-0.9938965,0.0488281
2.167171705,-0.0720215,-1.0031738,0.0495605
2.18508842,-0.060791,-0.9985352,0.0446777
2.2030051349999997,-0.0698242,-1.0141602,0.0559082
