# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.546231, 0.208774, 0.236305, 0.494694, 0.871926, 0.550308, 0.425155, 0.197592, 0.170032, 0.44577, 0.45942, 0.854919, 0.395453, 0.560775, 0.525794, 0.39506, 0.596478, 0.568556, 0.551168, 0.458536, 0.411246, 0.285375, 0.461634, 0.541426, 0.446196, 0.493056, 0.45989, 0.768633, 0.485229, 0.812011, 0.890891, 0.860761, 0.570781, 0.707702, 0.729286, 0.476034, 0.603197, 0.653914, 0.739402, 0.733781, 0.996296, 0.990941, 1.47138, 1.7939, 1.34168, 1.45053, 1.0362, 0.659951, 0.632539, 0.672766
0.01, 0.0319375, 0.590524, 0.337198, 0.441437, 0.462302, 0.921528, 0.546041, 0.547699, 0.293188, 0.0958383, 0.271893, 0.361003, 0.821169, 0.454037, 0.547623, 0.576051, 0.655897, 0.54349, 0.539387, 0.593694, 0.41074, 0.419786, 0.39021, 0.372375, 0.508269, 0.460288, 0.479321, 0.502134, 0.831105, 0.776471, 0.684693, 0.941651, 0.877785, 0.562172, 0.545938, 0.548564, 0.487958, 0.686205, 0.606286, 0.688361, 0.662458, 0.603294, 0.953339, 1.46141, 1.57476, 1.34989, 1.38795, 0.973979, 0.837992, 0.807366, 0.621046
0.02, 0.0319375, 0.1836, 0.23097, 0.421968, 0.688309, 0.915712, 0.458325, 0.392587, 0.132292, 0.127079, 0.266083, 0.218936, 0.473262, 0.500874, 0.667922, 0.726557, 0.610582, 0.545486, 0.437245, 0.527846, 0.517609, 0.693052, 0.491592, 0.489037, 0.592235, 0.524706, 0.444418, 0.864365, 0.765785, 0.996392, 0.722253, 0.587149, 0.632345, 0.663748, 0.662932, 0.482923, 0.511524, 0.408391, 0.452034, 0.638627, 0.809272, 0.698609, 0.846732, 1.1193, 1.70934, 1.55149, 1.38441, 0.944523, 0.917806, 0.943034, 0.575429
0.03, 0.0319375, 0.490774, 0.222006, 0.367015, 0.642583, 0.968333, 0.56104, 0.266111, 0.235093, 0.229206, 0.220768, 0.229252, 0.514133, 0.354943, 0.330083, 0.639209, 0.504398, 0.541632, 0.506274, 0.717477, 0.711556, 0.583738, 0.407829, 0.578194, 0.725168, 0.485895, 0.307676, 0.613582, 0.662648, 0.901133, 0.664298, 0.610428, 0.728399, 0.677745, 0.511706, 0.652651, 0.530553, 0.360844, 0.485966, 0.559098, 0.587651, 0.606574, 0.737881, 1.08274, 1.54743, 1.43433, 1.41116, 0.867396, 0.769351, 0.842784, 0.718111
0.04, 0.0319375, 0.241558, 0.0875845, 0.329391, 0.40465, 0.931773, 0.566798, 0.415963, 0.470426, 0.440417, 0.211462, 0.297339, 0.39285, 0.478135, 0.603411, 0.44094, 0.610026, 0.797313, 0.545324, 0.74135, 0.625364, 0.55832, 0.590006, 0.386636, 0.551389, 0.588654, 0.271905, 0.590803, 0.698499, 0.782767, 0.645162, 0.89679, 0.769506, 0.543605, 0.520405, 0.725249, 0.457736, 0.511094, 0.601147, 0.688555, 0.661169, 0.892542, 0.862598, 1.04747, 1.35513, 1.45939, 1.35284, 0.94014, 0.670481, 0.824001, 0.692885
0.05, 0.0319375, 0.203901, 0.20703, 0.215004, 0.319214, 0.991245, 0.572407, 0.291832, 0.215143, 0.335797, 0.230656, 0.21768, 0.433866, 0.426452, 0.363806, 0.49856, 0.607852, 0.876814, 0.879139, 0.404036, 0.461799, 0.593185, 0.634841, 0.410517, 0.62296, 0.627565, 0.442259, 0.556086, 0.845362, 0.92705, 0.904529, 0.858173, 0.666646, 0.501197, 0.475737, 0.59455, 0.614549, 0.626343, 0.743423, 0.618302, 0.784985, 0.758544, 0.860373, 1.0595, 1.58785, 1.71094, 1.39883, 1.11685, 0.737272, 0.801581, 0.618211
0.06, 0.0319375, 0.13109, 0.235001, 0.330053, 0.534447, 1.00937, 0.506962, 0.228952, 0.340438, 0.314432, 0.180455, 0.200976, 0.525241, 0.288953, 0.266928, 0.511408, 0.435435, 0.547517, 0.692447, 0.385738, 0.364122, 0.564461, 0.497255, 0.515368, 0.439473, 0.515018, 0.563625, 0.627441, 0.846575, 0.73061, 1.02681, 0.889688, 0.65846, 0.618482, 0.805699, 0.732598, 0.678213, 0.501141, 0.597818, 0.683916, 0.738406, 0.733307, 1.07912, 1.34373, 1.56313, 1.49337, 1.35474, 0.969146, 0.890155, 0.739026, 0.568983
0.07, 0.0319375, 0.0861618, 0.152999, 0.593022, 0.736076, 0.942754, 0.490106, 0.336625, 0.421599, 0.435269, 0.427357, 0.121785, 0.323395, 0.403709, 0.520888, 0.60754, 0.525364, 0.506152, 0.623974, 0.379351, 0.483554, 0.577447, 0.321839, 0.324434, 0.563234, 0.64723, 0.41883, 0.595862, 0.831317, 0.933879, 0.779541, 0.909725, 0.637913, 0.57488, 0.793956, 0.594739, 0.657973, 0.550898, 0.591919, 0.610382, 0.77093, 0.640178, 1.15855, 1.35901, 1.69081, 1.59657, 1.58566, 0.851373, 0.698199, 0.670811, 0.67481
0.08, 0.0319375, 0.340365, 0.249269, 0.245195, 0.629609, 1.00525, 0.596326, 0.208482, 0.139239, 0.449658, 0.548199, 0.180367, 0.239031, 0.409975, 0.679683, 0.758204, 0.587163, 0.499533, 0.312136, 0.29412, 0.504026, 0.578992, 0.31388, 0.223583, 0.468634, 0.623348, 0.510374, 0.468373, 0.701991, 0.899669, 0.666637, 0.680129, 0.665078, 0.655976, 0.683732, 0.835983, 0.703668, 0.479019, 0.607008, 0.651447, 0.677471, 0.669334, 1.24653, 1.38325, 1.48196, 1.601, 1.71915, 0.874847, 0.725439, 0.771939, 0.763416
0.09, 0.0319375, 0.416749, 0.252541, 0.259575, 0.366189, 0.981331, 0.596908, 0.379548, 0.267547, 0.334427, 0.323272, 0.508123, 0.39835, 0.596817, 0.768197, 0.736115, 0.563272, 0.588244, 0.247148, 0.434007, 0.4923, 0.804838, 0.693256, 0.443483, 0.405007, 0.57945, 0.685341, 0.71122, 0.746377, 0.79703, 0.958682, 0.827168, 0.670174, 0.793589, 0.586349, 0.793646, 0.696881, 0.569947, 0.329461, 0.446662, 0.690928, 0.691937, 1.05807, 1.48196, 1.58597, 1.49463, 1.41643, 0.87712, 0.765376, 0.735045, 0.732748
