# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.68685, -1.75103, -2.49589, -2.14513, -2.32845, -2.45048, -1.91099, -1.69146, -1.98445, -1.32094, -1.18366, -1.38813, -1.42424, -1.28949, -1.62567, -2.28885, -2.95528, -2.85521, -2.78414, -2.6063
0.01, 0.0319375, -1.98433, -1.83393, -1.94875, -1.67362, -2.26166, -2.18988, -2.52581, -1.53156, -1.52049, -0.81579, -1.40417, -1.68506, -1.36755, -1.51195, -1.64284, -2.16553, -2.99973, -3.0652, -2.93864, -2.57735
0.02, 0.0319375, -2.21669, -1.33741, -1.56823, -2.21151, -2.36256, -2.27959, -2.48125, -1.6869, -1.53082, -0.861162, -1.72082, -1.95776, -1.38689, -1.58418, -1.8817, -2.44343, -2.84097, -2.83106, -2.96589, -2.6972
0.03, 0.0319375, -1.6758, -1.6941, -1.95929, -2.31009, -2.84456, -2.48627, -2.42825, -1.43864, -1.67278, -1.25833, -1.75137, -1.51086, -1.30968, -1.86495, -1.56522, -2.15299, -2.95503, -3.04954, -3.23895, -2.86513
0.04, 0.0319375, -2.00483, -1.48527, -1.42258, -2.21487, -2.42496, -2.69291, -2.80803, -2.00227, -1.77237, -1.51926, -2.06904, -1.963, -1.68262, -1.65556, -1.75224, -2.42344, -3.00221, -3.16315, -3.28701, -2.84172
0.05, 0.0319375, -2.23136, -1.6465, -1.81423, -2.24823, -2.29436, -2.50966, -3.009, -2.39495, -1.71175, -1.60702, -2.21566, -1.95404, -1.62907, -1.68573, -2.18038, -2.7694, -3.04363, -3.24638, -3.37581, -3.12103
0.06, 0.0319375, -2.3854, -2.08871, -2.17968, -2.19486, -2.67946, -2.52708, -2.67439, -2.30426, -2.12783, -1.69404, -2.02304, -2.09168, -2.0051, -2.01708, -2.31066, -2.52937, -3.04249, -3.08527, -3.04518, -3.3127
0.07, 0.0319375, -1.49656, -2.21759, -2.09261, -2.03385, -2.57722, -2.49761, -2.85923, -1.88137, -2.10309, -1.7368, -2.2094, -2.2544, -1.71403, -2.06479, -2.34867, -2.59459, -2.93735, -2.88019, -3.42531, -3.06374
0.08, 0.0319375, -1.63729, -1.77227, -2.00388, -1.93111, -3.05346, -2.54095, -2.57492, -2.29056, -2.07425, -1.96611, -2.22269, -2.27792, -1.78355, -2.28197, -2.60211, -2.88194, -2.90544, -2.90299, -3.27218, -3.05624
0.09, 0.0319375, -1.60083, -1.71514, -2.23132, -2.21319, -2.47541, -2.57719, -2.35941, -2.24121, -2.07319, -1.92233, -2.67968, -2.40108, -2.14163, -2.59785, -2.63065, -2.90415, -3.29551, -2.90986, -3.20741, -3.47526
0.1, 0.0319375, -1.96314, -1.57038, -1.97241, -2.06407, -2.0755, -2.09433, -2.82166, -2.52407, -2.24203, -2.22875, -2.77499, -2.55013, -2.34916, -2.74651, -2.77737, -2.84477, -3.14327, -3.06134, -3.24776, -3.2086
0.11, 0.0319375, -2.54812, -1.56184, -1.40347, -1.624, -2.04913, -2.49871, -2.98098, -2.72184, -2.28542, -2.59548, -2.84427, -2.43788, -2.39504, -2.718, -2.77304, -2.97587, -3.09475, -3.20452, -3.19702, -3.02265
0.12, 0.0319375, -2.3782, -1.91056, -1.9639, -2.53171, -2.61945, -2.3427, -2.45249, -2.56831, -2.05356, -1.9255, -2.78083, -2.51742, -2.53336, -2.96026, -3.02958, -3.09687, -3.17411, -3.30418, -3.18374, -3.16522
0.13, 0.0319375, -1.90904, -2.20872, -2.09622, -2.58592, -2.59786, -2.81543, -2.93993, -2.40204, -2.21605, -2.42788, -2.82094, -2.98157, -2.81905, -2.95236, -2.69969, -2.86604, -3.2118, -2.9382, -3.12917, -3.1747
0.14, 0.0319375, -2.39804, -2.49406, -2.35836, -2.61861, -2.43549, -2.50527, -2.42899, -2.86404, -2.85133, -2.8984, -2.86545, -2.7092, -2.60461, -2.69313, -2.86193, -3.07427, -3.18949, -2.81609, -2.81032, -2.93271
0.15, 0.0319375, -2.01166, -1.81486, -2.28278, -2.43383, -2.72956, -2.61132, -2.70738, -2.70659, -2.54403, -2.76638, -2.99633, -2.83593, -2.85572, -2.93727, -2.99037, -3.16188, -3.1105, -2.99336, -3.15805, -3.16277
0.16, 0.0319375, -2.09699, -2.04496, -2.35626, -2.00754, -2.4003, -2.88356, -3.18243, -2.69444, -2.50254, -2.65573, -2.88694, -2.93685, -2.74631, -2.93457, -2.83422, -2.92207, -2.76814, -3.0313, -3.32007, -3.46005
0.17, 0.0319375, -2.14111, -2.43027, -2.58595, -2.28342, -2.94722, -3.01346, -3.88005, -2.87739, -2.67153, -2.79055, -3.11743, -2.72174, -2.77738, -3.0417, -2.78856, -3.13763, -3.25752, -3.30093, -2.98731, -3.33054
0.18, 0.0319375, -2.2321, -2.55502, -2.88558, -2.66192, -2.94895, -2.64773, -2.99376, -3.06361, -2.45823, -2.87169, -3.07891, -3.16741, -2.99507, -2.92671, -2.91944, -3.19104, -3.10306, -3.14994, -3.20705, -3.08125
0.19, 0.0319375, -1.87285, -2.14027, -2.40546, -2.25385, -2.46689, -2.48138, -2.89206, -3.2746, -3.10669, -2.79845, -2.81431, -2.9814, -3.3385, -3.09219, -3.0423, -2.96169, -2.96653, -3.20215, -3.05596, -3.01971
0.2, 0.0319375, -2.72197, -2.64022, -2.61763, -2.22467, -2.43954, -2.32432, -3.43953, -3.06673, -2.83764, -2.79416, -2.73008, -2.82197, -2.8226, -2.95162, -2.97991, -2.80929, -2.9261, -3.0178, -3.20317, -3.10483
0.21, 0.0319375, -2.99821, -1.86819, -1.95787, -2.74529, -2.33203, -2.42131, -3.06432, -2.98267, -2.76543, -2.82697, -2.62205, -2.82503, -2.40667, -2.61087, -2.89693, -2.89614, -3.04374, -2.87748, -2.98453, -2.9513
0.22, 0.0319375, -2.50025, -2.50845, -2.17839, -2.85734, -2.50371, -2.75001, -2.93638, -2.90644, -3.00657, -2.88901, -3.02502, -2.96785, -2.62023, -2.52683, -2.86492, -2.60789, -2.71947, -2.80716, -2.82324, -2.94991
0.23, 0.0319375, -2.51046, -3.35748, -2.35523, -2.16036, -2.13356, -2.78994, -3.51468, -2.95465, -2.66324, -3.30313, -3.00767, -3.05612, -2.93588, -2.54918, -2.55125, -2.5667, -2.58995, -2.79501, -2.96949, -3.18441
