# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.49208, -4.7385, -4.66332, -4.88283, -4.92128, -4.54725, -5.17701, -5.49158, -6.34644, -6.29173, -5.7823, -6.18887, -6.17022, -5.96175, -6.18671, -6.13385, -5.99363, -5.97998, -6.09373, -5.61431
0.01, 0.0319375, -5.29791, -4.94129, -4.73093, -4.94357, -5.23051, -4.55971, -5.61468, -6.27447, -6.31895, -6.07356, -5.63382, -6.21, -6.1361, -6.09123, -6.28662, -6.13467, -6.26556, -5.99516, -5.79746, -5.36321
0.02, 0.0319375, -5.6749, -5.31683, -4.85382, -5.35907, -5.47277, -5.17148, -6.04879, -6.24843, -6.1904, -5.86916, -5.96938, -6.26721, -6.0897, -5.92975, -5.98136, -6.18511, -6.45553, -6.27604, -5.9108, -5.67813
0.03, 0.0319375, -5.93334, -4.97512, -5.20926, -5.77049, -5.47341, -4.95125, -5.57078, -6.09903, -5.99523, -5.46528, -6.00185, -5.95402, -6.02214, -5.92649, -6.11093, -6.42923, -6.34062, -6.36767, -5.84001, -5.63315
0.04, 0.0319375, -5.86021, -5.54648, -5.66727, -5.32505, -5.1903, -5.32328, -6.09537, -6.45019, -6.08918, -5.61813, -6.28833, -6.15002, -6.11141, -6.06498, -6.22821, -6.67411, -6.24454, -6.12745, -5.91039, -5.64982
0.05, 0.0319375, -5.85703, -5.86925, -5.93357, -5.87664, -5.82534, -5.42656, -6.39948, -6.69549, -6.34411, -5.96398, -6.25578, -6.18992, -6.03362, -6.09152, -5.98753, -6.00499, -5.91138, -5.89983, -5.88158, -5.70193
0.06, 0.0319375, -5.76772, -5.55274, -5.91327, -5.88887, -5.84825, -5.6663, -6.05524, -6.25198, -6.14685, -5.44444, -5.76622, -6.13176, -5.85123, -6.07071, -5.95388, -6.07313, -5.96174, -5.56625, -5.56522, -5.642
0.07, 0.0319375, -6.03387, -5.94916, -6.11894, -5.49365, -5.71135, -5.69818, -6.04973, -6.27808, -5.9283, -5.90377, -5.94436, -6.05153, -5.3172, -5.8056, -5.90613, -5.77183, -5.88956, -5.30215, -5.12107, -5.44211
0.08, 0.0319375, -6.41825, -6.49119, -6.172, -6.35875, -5.86746, -5.71235, -6.47023, -6.50651, -6.14925, -6.07817, -6.17932, -6.42233, -5.74103, -5.81582, -5.96893, -5.9147, -5.87159, -5.68696, -5.5802, -5.50465
0.09, 0.0319375, -6.55712, -6.45014, -6.51434, -6.20437, -6.47744, -6.5081, -6.37699, -6.6999, -6.11995, -5.80308, -6.17667, -6.39489, -5.82214, -5.9235, -6.229, -6.03239, -5.87113, -5.6656, -5.69304, -5.70687
0.1, 0.0319375, -6.40194, -5.70707, -6.5735, -6.09606, -6.24212, -6.05996, -5.69499, -6.21115, -5.5253, -5.70581, -6.16374, -6.17922, -5.86163, -5.68346, -6.13928, -6.04272, -5.80779, -5.81909, -5.75843, -5.76306
0.11, 0.0319375, -6.64677, -5.53795, -6.04137, -6.30561, -6.45284, -5.87439, -5.77579, -5.98441, -5.66496, -5.73788, -5.89444, -6.24547, -6.0071, -5.78545, -6.05133, -6.09146, -5.99296, -5.80601, -5.92921, -5.86293
0.12, 0.0319375, -6.06288, -5.50629, -5.87332, -6.08321, -6.33084, -6.09625, -5.87613, -5.87692, -5.71278, -5.66973, -5.94854, -6.16457, -6.00405, -5.79761, -5.95741, -6.15359, -5.89462, -5.77422, -5.97692, -5.80957
0.13, 0.0319375, -6.50548, -6.11192, -6.03744, -6.3626, -6.3325, -6.09871, -5.98689, -6.53519, -5.97117, -5.77813, -5.91969, -6.00769, -5.78193, -5.6067, -6.08778, -6.12667, -5.99983, -5.92804, -6.11494, -6.08959
0.14, 0.0319375, -6.46329, -5.69264, -5.22823, -5.86027, -5.92019, -6.13714, -5.82758, -5.6927, -4.99438, -5.39897, -5.79252, -5.48049, -6.00373, -5.59169, -6.1794, -6.07768, -5.92965, -5.72284, -5.7496, -5.71873
0.15, 0.0319375, -4.50833, -3.93993, -4.53619, -5.53408, -4.7337, -3.87453, -4.20869, -4.16886, -4.7756, -4.89166, -5.47698, -5.25769, -5.58178, -5.43718, -5.78568, -5.67543, -5.64175, -5.49089, -5.62834, -5.70916
0.16, 0.0319375, -4.41321, -3.60459, -3.60309, -4.63244, -4.28152, -3.42708, -3.62326, -3.6952, -4.2796, -4.70951, -5.34822, -5.22366, -5.46982, -5.2769, -5.65248, -5.8058, -5.68371, -5.33052, -5.36531, -5.63728
0.17, 0.0319375, -5.83852, -4.71924, -4.20163, -5.00595, -4.95218, -4.94588, -4.96321, -5.2495, -4.8665, -5.11891, -5.23973, -5.53052, -5.5874, -5.33827, -5.93552, -5.79597, -5.73833, -5.70242, -5.68257, -5.68695
0.18, 0.0319375, -5.94758, -5.68826, -5.50594, -5.87012, -5.83963, -5.781, -5.05409, -5.32867, -5.00343, -5.24751, -5.52704, -5.66555, -5.87498, -5.44007, -6.11752, -5.80817, -5.9139, -5.74146, -5.75784, -5.76592
0.19, 0.0319375, -6.25682, -6.19677, -5.7998, -5.79876, -5.76769, -6.07073, -5.3035, -5.18323, -5.24661, -5.59873, -5.34422, -5.44797, -5.87732, -5.45179, -6.09973, -5.91875, -5.88414, -5.78245, -5.85557, -5.88956
0.2, 0.0319375, -6.46335, -5.78224, -5.36297, -5.98075, -5.75006, -5.90634, -5.28575, -5.02022, -5.05136, -5.15716, -5.50365, -5.64932, -5.86363, -5.63026, -6.18558, -6.02806, -5.83441, -5.60157, -5.70059, -5.73049
0.21, 0.0319375, -6.43697, -6.15365, -5.34217, -6.01496, -5.86019, -5.50026, -5.02847, -5.17983, -5.1862, -5.35667, -5.82544, -5.9161, -5.75074, -5.44719, -5.71522, -5.71298, -5.97259, -5.948, -5.80007, -5.79387
0.22, 0.0319375, -6.59611, -5.6926, -4.90402, -5.93213, -5.64176, -5.38948, -4.93255, -4.92824, -5.23438, -5.40986, -5.69753, -5.86264, -5.58488, -5.52405, -5.62249, -5.67149, -5.87209, -5.79777, -5.62574, -5.61176
0.23, 0.0319375, -6.9426, -5.4766, -5.0121, -6.10049, -5.9548, -5.54584, -4.86668, -5.00528, -5.02834, -5.48807, -5.43289, -5.59062, -5.77326, -5.86248, -5.75732, -5.57915, -5.83287, -5.86901, -5.61659, -5.65389
0.24, 0.0319375, -7.22492, -5.7748, -5.03598, -6.04276, -5.74141, -5.33487, -4.85923, -5.13568, -5.15628, -5.3576, -5.49791, -5.826, -5.63699, -5.52788, -5.71461, -5.63632, -5.84097, -5.70249, -5.60573, -5.78682
