# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.10063, -6.66324, -6.19144, -4.94639, -6.52091, -5.57633, -6.81568, -5.98369, -6.37955, -6.24339, -6.5398, -6.49032, -6.52759, -6.766, -6.7395, -6.446, -6.11594, -5.83333, -6.25417, -6.15192
0.01, 0.0319375, -3.77103, -5.79481, -5.45224, -3.76095, -5.60896, -4.73, -5.36984, -4.73123, -5.44397, -5.20331, -5.60277, -5.68214, -5.79124, -5.56421, -5.75196, -5.24679, -5.00512, -4.88934, -5.04991, -5.14667
0.02, 0.0319375, -2.97751, -4.94414, -4.77569, -3.06483, -5.07008, -4.14784, -4.91107, -4.01709, -4.68851, -4.10824, -4.90038, -5.00228, -4.94631, -4.62397, -4.67398, -4.23042, -4.12993, -4.30004, -4.68793, -4.48685
0.03, 0.0319375, -2.50212, -4.58497, -4.3081, -2.45008, -4.52918, -3.72623, -4.55154, -3.39891, -4.129, -3.88465, -4.25206, -4.34826, -4.63032, -4.24025, -4.45447, -3.84793, -3.84624, -3.70543, -3.95145, -4.06833
0.04, 0.0319375, -2.03412, -3.75185, -3.9346, -2.0955, -4.00329, -3.06715, -4.24599, -2.94464, -3.81629, -3.74741, -4.12518, -4.03132, -3.81399, -3.5576, -3.95862, -3.76906, -3.57584, -3.21711, -3.32969, -3.26716
0.05, 0.0319375, -1.72283, -3.57169, -3.78706, -1.72413, -3.29884, -2.79539, -3.67501, -2.54201, -3.27998, -3.38824, -3.54131, -3.70628, -3.39747, -3.15083, -3.28711, -3.14585, -3.05509, -2.9129, -2.94627, -2.97911
0.06, 0.0319375, -1.52738, -2.88412, -3.52516, -1.43866, -3.08328, -2.74927, -3.53993, -2.36842, -3.25784, -2.87645, -2.89695, -3.24322, -3.48541, -3.02972, -2.80298, -2.76593, -2.3791, -2.60801, -2.80382, -3.17079
0.07, 0.0319375, -1.30145, -2.92108, -3.50981, -1.2261, -2.54021, -2.41352, -3.06211, -2.18614, -3.11643, -2.75496, -2.7613, -2.98744, -3.28526, -3.22789, -3.01892, -2.88242, -2.28701, -2.33654, -2.52924, -2.91922
0.08, 0.0319375, -1.08783, -2.7042, -3.26194, -1.13989, -2.52718, -2.64914, -2.8628, -1.99965, -2.69216, -2.73815, -2.90846, -3.20808, -3.3638, -3.14537, -2.79538, -2.89015, -2.19784, -2.06329, -2.24541, -2.79078
0.09, 0.0319375, -0.893571, -2.70914, -3.21959, -0.956428, -2.30106, -2.55486, -2.74547, -1.91846, -2.48854, -2.44204, -2.7547, -3.00038, -2.87829, -2.76559, -2.52655, -2.51881, -1.97501, -2.03145, -2.07933, -2.88487
0.1, 0.0319375, -0.871934, -2.47873, -3.2162, -0.91623, -2.03299, -2.5458, -2.70251, -1.89, -2.42293, -2.45408, -2.73878, -2.76391, -2.6643, -2.78983, -2.74017, -2.37829, -1.78012, -1.95029, -2.19311, -2.85013
0.11, 0.0319375, -0.833198, -2.04864, -3.29114, -0.87615, -1.73366, -2.58585, -2.35779, -1.82104, -2.11938, -2.29513, -2.83501, -2.89823, -2.85692, -2.99431, -2.83849, -2.46328, -1.85358, -1.94109, -2.04373, -2.54532
0.12, 0.0319375, -0.795397, -1.7921, -2.95963, -0.855514, -1.38948, -2.61996, -2.21236, -1.88721, -1.91338, -2.22791, -2.69382, -2.83136, -2.74814, -2.94724, -2.76489, -2.54054, -1.86373, -2.01291, -1.85146, -2.34693
0.13, 0.0319375, -0.790309, -1.59698, -3.338, -0.895373, -1.31912, -2.76633, -2.16005, -2.01343, -1.73542, -2.33793, -2.61611, -2.67901, -2.77052, -3.06386, -2.95166, -2.58003, -1.78327, -2.12969, -1.62814, -2.24998
0.14, 0.0319375, -0.685868, -1.42047, -3.98626, -0.866121, -1.02502, -2.67763, -2.08719, -2.12387, -1.50806, -2.21325, -2.39865, -2.70044, -2.88459, -3.0933, -2.8276, -2.66507, -1.54368, -1.99228, -1.61879, -2.02262
0.15, 0.0319375, -0.587725, -1.02336, -3.38844, -0.823761, -0.673853, -3.37941, -1.93922, -2.40638, -1.42564, -2.217, -2.27617, -2.58247, -2.79448, -2.86437, -3.12975, -2.81081, -1.61609, -1.79058, -1.64434, -2.08125
0.16, 0.0319375, -0.504102, -0.613495, -3.21131, -0.802894, -0.31965, -3.54638, -1.89403, -2.75564, -1.45576, -2.43251, -2.44846, -2.42283, -2.72991, -2.6321, -3.01857, -2.27918, -1.73809, -1.87567, -1.75713, -2.29366
0.17, 0.0319375, -0.462505, -0.180429, -2.96637, -0.890373, -0.0369284, -3.30114, -1.74221, -2.78645, -1.59573, -2.51948, -2.223, -2.44132, -2.86334, -2.63754, -3.07026, -1.6145, -1.6871, -1.9492, -1.27842, -1.63303
0.18, 0.0319375, -0.448974, 0.240836, -2.70913, -1.12397, 0.289015, -2.64414, -1.45901, -2.17602, -1.67128, -2.27294, -1.969, -2.3121, -2.70521, -2.53568, -1.80149, -1.13085, -1.50655, -1.11067, -0.692017, -1.33299
