# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.164335, 0.151702, 0.170369, 0.277945, 0.474921, 0.227318, 0.619754, 0.470532, 0.345278, 0.344835, 0.366847, 0.497362, 0.543657, 0.772644, 0.480251, 0.648575, 0.964274, 0.829308, 0.664453, 0.871215, 0.684576, 0.663241, 0.562712, 0.580366, 0.589929, 0.652126, 0.636708, 0.62889, 0.623452, 0.947598, 0.652307, 0.571334, 0.602269, 0.588931, 0.724222, 0.77958, 0.775158, 0.611267, 0.669235, 0.898909, 1.10779, 1.27284, 1.75481, 1.7336, 1.90983, 1.14635, 1.05911, 0.799871, 0.590817, 0.533393
0.01, 0.0319375, 0.184056, 0.12164, 0.234619, 0.333785, 0.420463, 0.593741, 0.753101, 0.54061, 0.274348, 0.231501, 0.365847, 0.389675, 0.410047, 0.553569, 0.212716, 0.681596, 0.824639, 0.672924, 0.628691, 0.76212, 0.626499, 0.543862, 0.662824, 0.709735, 0.630973, 0.67964, 0.616781, 0.753283, 0.583607, 0.791857, 0.756309, 0.665662, 0.791972, 0.641771, 0.746985, 0.587749, 0.748325, 0.725784, 0.680168, 0.922656, 1.12657, 1.18979, 1.34693, 1.85496, 1.87184, 1.37749, 1.02093, 0.6885, 0.613825, 0.554872
0.02, 0.0319375, 0.232263, 0.0686533, 0.292471, 0.409665, 0.539004, 0.630411, 0.525037, 0.517128, 0.373545, 0.392074, 0.590693, 0.51154, 0.474402, 0.428648, 0.331375, 0.540924, 0.576149, 0.351454, 0.476728, 0.752916, 0.574776, 0.538547, 0.595462, 0.636632, 0.781879, 0.511085, 0.527223, 0.688842, 0.620729, 0.699926, 0.671797, 0.573349, 0.646631, 0.650905, 0.82161, 0.777614, 0.624406, 0.600894, 0.553829, 0.749821, 1.18943, 1.02348, 1.33067, 1.59631, 1.71913, 1.39507, 0.937624, 0.632425, 0.812158, 0.655876
0.03, 0.0319375, 0.116676, 0.199125, 0.222893, 0.395776, 0.573571, 0.428958, 0.308454, 0.36486, 0.257174, 0.249979, 0.483584, 0.382215, 0.616339, 0.586267, 0.485766, 0.403333, 0.345389, 0.253104, 0.207349, 0.745255, 0.633529, 0.492318, 0.32907, 0.460343, 0.707865, 0.605019, 0.709451, 0.59667, 0.498594, 0.69151, 0.646873, 0.538787, 0.725897, 0.649615, 0.668908, 0.69688, 0.626018, 0.623928, 0.584281, 0.709424, 1.17652, 1.11829, 1.3421, 1.64754, 1.78656, 1.29834, 0.829587, 0.770113, 0.685441, 0.69535
0.04, 0.0319375, 0.0886665, 0.223999, 0.426721, 0.232834, 0.48893, 0.456877, 0.32832, 0.423861, 0.462933, 0.395043, 0.295586, 0.270421, 0.383667, 0.660399, 0.757032, 0.43727, 0.327224, 0.417751, 0.430725, 0.948653, 0.727477, 0.698504, 0.755724, 0.56132, 0.928985, 0.96052, 0.623742, 0.673384, 0.784458, 0.712304, 0.617879, 0.711357, 0.829426, 0.73978, 0.786721, 0.803829, 0.68004, 0.639278, 0.694476, 0.944734, 1.20695, 1.07384, 1.48344, 1.52986, 1.66276, 1.17763, 0.92502, 0.882772, 0.784352, 0.749784
0.05, 0.0319375, 0.0891379, 0.195184, 0.250988, 0.462592, 0.466597, 0.397464, 0.257211, 0.451763, 0.238772, 0.220928, 0.397964, 0.265079, 0.682016, 0.709758, 0.516781, 0.35517, 0.672582, 0.736872, 0.806974, 0.764675, 0.611213, 0.69561, 0.620843, 0.59912, 0.865306, 0.890503, 0.488798, 0.644495, 0.715543, 0.655394, 0.481233, 0.870683, 0.825239, 0.553803, 0.794848, 0.683047, 0.528064, 0.671936, 0.864071, 0.972451, 1.19668, 0.898908, 1.26617, 1.62365, 1.80535, 1.21302, 0.942398, 0.776863, 0.766501, 0.620041
0.06, 0.0319375, 0.33632, 0.230199, 0.287754, 0.348395, 0.476565, 0.473796, 0.631142, 0.526469, 0.287444, 0.364686, 0.345964, 0.274945, 0.409309, 0.438062, 0.572264, 0.749849, 1.16209, 1.0003, 0.70898, 0.665973, 0.608497, 0.414825, 0.533208, 0.704924, 0.800692, 0.518232, 0.773236, 0.635938, 0.738577, 0.60881, 0.470155, 0.76665, 0.685948, 0.539465, 0.811124, 0.683884, 0.667519, 0.668358, 0.599997, 0.826282, 0.941735, 1.03731, 1.45781, 1.58313, 1.57576, 1.2528, 1.11615, 0.693913, 0.66213, 0.505014
0.07, 0.0319375, 0.340782, 0.198783, 0.215042, 0.387201, 0.568333, 0.391107, 0.446785, 0.27667, 0.178847, 0.373426, 0.347022, 0.314022, 0.513495, 0.628956, 0.456121, 0.65754, 1.08126, 1.04341, 0.472308, 0.702703, 0.963181, 0.487946, 0.504347, 0.612971, 0.664312, 0.319035, 0.731052, 0.730661, 0.706358, 0.58053, 0.60722, 0.920904, 0.813679, 0.816782, 0.782839, 0.740759, 0.453047, 0.616503, 0.509104, 0.803916, 0.856628, 1.31377, 1.52567, 1.57392, 1.6649, 1.35455, 1.05168, 0.720076, 0.78479, 0.683283
0.08, 0.0319375, 0.157718, 0.0751608, 0.134007, 0.309515, 0.47456, 0.431366, 0.551505, 0.457357, 0.285792, 0.270688, 0.122019, 0.456143, 0.785573, 0.796124, 0.465294, 0.666939, 0.988595, 0.727508, 0.480187, 0.936866, 0.816563, 0.439809, 0.424126, 0.632878, 0.569216, 0.293512, 0.325766, 0.592988, 0.527846, 0.743176, 0.762551, 0.6221, 0.600208, 0.684764, 0.824159, 0.811158, 0.687851, 0.650639, 0.657141, 0.853588, 1.096, 1.21026, 1.24565, 1.86514, 2.04406, 1.37965, 0.983991, 0.781564, 0.801149, 0.606562
0.09, 0.0319375, 0.288513, 0.0521427, 0.149103, 0.234902, 0.574409, 0.404483, 0.672742, 0.515025, 0.458973, 0.405591, 0.274768, 0.650202, 0.751261, 0.583027, 0.578507, 0.530191, 0.637012, 0.610631, 0.393238, 0.861075, 0.671318, 0.461702, 0.330736, 0.773105, 0.47927, 0.533613, 0.573536, 0.738072, 0.539338, 0.648871, 0.711207, 0.58185, 0.655488, 0.703308, 0.782947, 0.800099, 0.603571, 0.504049, 0.563634, 0.853629, 1.00827, 1.11635, 1.47388, 1.7943, 1.61081, 1.42461, 0.899285, 0.584309, 0.68815, 0.637122
0.1, 0.0319375, 0.255973, 0.12013, 0.246498, 0.264874, 0.666305, 0.535001, 0.361708, 0.45465, 0.583862, 0.310276, 0.152705, 0.444941, 0.651102, 0.77816, 0.73936, 0.584167, 0.480143, 0.437636, 0.331488, 0.929871, 0.988127, 0.620371, 0.52073, 0.733149, 0.53662, 0.706604, 0.585777, 0.713583, 0.786807, 0.481972, 0.709199, 0.578855, 0.549693, 0.458805, 0.823893, 0.752785, 0.546436, 0.547172, 0.592233, 1.00806, 0.955979, 1.20283, 1.60464, 1.83047, 1.59758, 1.25658, 0.925599, 0.627291, 0.708634, 0.704362
0.11, 0.0319375, 0.0864148, 0.0354833, 0.143857, 0.226983, 0.538126, 0.643598, 0.545266, 0.521039, 0.648824, 0.322589, 0.355116, 0.506012, 0.480404, 0.509666, 0.556336, 0.710398, 0.401269, 0.526306, 0.493234, 0.807187, 0.662253, 0.502417, 0.464084, 0.64536, 0.607863, 0.609245, 0.642663, 0.752798, 0.788542, 0.464334, 0.658896, 0.566168, 0.516477, 0.406073, 0.649391, 0.631375, 0.478815, 0.549337, 0.68271, 0.858168, 1.02414, 1.17798, 1.38396, 1.70678, 1.64855, 1.21773, 0.937959, 0.699074, 0.78864, 0.792043
0.12, 0.0319375, 0.138544, 0.014476, 0.107595, 0.248299, 0.35922, 0.293689, 0.477488, 0.559805, 0.289969, 0.383515, 0.365439, 0.804417, 0.56655, 0.504043, 0.445385, 0.504244, 0.787661, 0.548631, 0.4633, 0.588734, 0.656289, 0.498213, 0.548711, 0.907589, 0.656243, 0.590454, 0.743503, 0.54089, 0.753555, 0.396543, 0.361913, 0.379625, 0.518146, 0.458493, 0.801168, 0.64544, 0.621908, 0.567406, 0.805061, 0.804186, 0.961172, 1.28549, 1.48633, 1.54451, 1.76994, 1.20178, 0.924516, 0.712794, 0.717369, 0.823945
0.13, 0.0319375, 0.267203, 0.22455, 0.280429, 0.330405, 0.533738, 0.369331, 0.554153, 0.486803, 0.363106, 0.608374, 0.334011, 0.464897, 0.407075, 0.747415, 0.419425, 0.601893, 0.993838, 0.558964, 0.56026, 0.566844, 0.850164, 0.600158, 0.456721, 0.560872, 0.665304, 0.665344, 0.682565, 0.698271, 0.8057, 0.505882, 0.54764, 0.714803, 0.627747, 0.636681, 0.65274, 0.638349, 0.571465, 0.547007, 0.837495, 1.00204, 0.94571, 1.07416, 1.15974, 1.63337, 1.75888, 1.21484, 0.88018, 0.643386, 0.694017, 0.706572
0.14, 0.0319375, 0.296549, 0.137286, 0.356985, 0.394757, 0.523655, 0.441761, 0.604442, 0.456424, 0.358987, 0.545369, 0.200543, 0.477859, 0.543173, 0.635051, 0.296974, 0.485419, 0.757088, 0.563393, 0.542714, 0.663261, 0.878537, 0.743267, 0.539494, 0.625944, 0.722918, 0.510666, 0.512838, 0.622968, 0.782826, 0.453695, 0.6752, 0.970082, 0.710116, 0.726075, 0.70797, 0.612919, 0.483417, 0.616622, 0.74424, 0.982652, 0.90144, 0.94808, 1.44153, 1.78904, 1.70218, 1.17362, 0.865377, 0.652214, 0.616807, 0.627002
0.15, 0.0319375, 0.137991, 0.170573, 0.31517, 0.374537, 0.514571, 0.58551, 0.545265, 0.400819, 0.474482, 0.367641, 0.412219, 0.611197, 0.529981, 0.413279, 0.632822, 0.578087, 0.650453, 0.783575, 0.952772, 1.18032, 0.690112, 0.514501, 0.59286, 0.646837, 0.83319, 0.62141, 0.617823, 0.545481, 0.774483, 0.886384, 0.730155, 0.739174, 0.803483, 0.722517, 0.724459, 0.780434, 0.576993, 0.775158, 0.900046, 0.804028, 0.853792, 1.0319, 1.5696, 1.87413, 1.73429, 1.15058, 1.01676, 0.692064, 0.691439, 0.731306
0.16, 0.0319375, 0.127152, 0.156044, 0.0969588, 0.220057, 0.536432, 0.408216, 0.480405, 0.674425, 0.60446, 0.309029, 0.397633, 0.685944, 0.57681, 0.407485, 0.639175, 0.540117, 0.695193, 0.69237, 1.06513, 1.19032, 0.671449, 0.380331, 0.561113, 0.740787, 0.66214, 0.785371, 0.737548, 0.618667, 0.791539, 0.944737, 0.572748, 0.758436, 0.877654, 0.82378, 0.706434, 0.787935, 0.547946, 0.570014, 0.721945, 0.714548, 1.02552, 1.05833, 1.34567, 1.76937, 1.80563, 1.27426, 0.899294, 0.629787, 0.626171, 0.670061
