# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0762144, 0.150975, 0.336918, 0.430957, 1.1468, 0.867582, 0.600339, 0.458374, 0.318982, 0.304017, 0.240081, 0.279269, 0.465985, 0.757224, 0.414124, 0.583812, 0.459836, 0.297842, 0.710537, 0.754921, 0.645589, 0.759008, 0.44957, 0.497412, 0.664966, 0.458311, 0.463278, 0.676028, 0.82299, 0.814747, 0.849503, 0.775101, 0.709032, 0.558104, 0.858, 0.557243, 0.639908, 0.464866, 0.541468, 0.743822, 0.925651, 0.795996, 1.4263, 1.60742, 1.5073, 1.32376, 0.892844, 0.786369, 0.697499, 0.612421
0.01, 0.0319375, 0.113297, 0.0965665, 0.172046, 0.412725, 1.19516, 0.827001, 0.509368, 0.422416, 0.353808, 0.189568, 0.384681, 0.372938, 0.444543, 0.651349, 0.505701, 0.666353, 0.596259, 0.596953, 0.634356, 0.531293, 0.715287, 0.472723, 0.467446, 0.547328, 0.705053, 0.662288, 0.630624, 0.604286, 0.850744, 0.670155, 0.639059, 0.666459, 0.546257, 0.605276, 0.848665, 0.613103, 0.612552, 0.541615, 0.41988, 0.699864, 0.815309, 0.713634, 1.29304, 1.64218, 1.48782, 1.3776, 0.831564, 0.709753, 0.60899, 0.745728
0.02, 0.0319375, 0.212, 0.177961, 0.276834, 0.613565, 1.33329, 0.998679, 0.688929, 0.346204, 0.153932, 0.186426, 0.2537, 0.513503, 0.398632, 0.62722, 0.333156, 0.577893, 0.817044, 0.56754, 0.278415, 0.458205, 0.721291, 0.464724, 0.563711, 0.59758, 0.712169, 0.761071, 0.379619, 0.448896, 0.789198, 0.799298, 0.70242, 0.466113, 0.681946, 0.798838, 0.737905, 0.536566, 0.639865, 0.595381, 0.529847, 0.758933, 0.887051, 0.823178, 1.39629, 1.80389, 1.72112, 1.33382, 1.14089, 0.806044, 0.670594, 0.743319
0.03, 0.0319375, 0.0978717, 0.244488, 0.2426, 0.382119, 1.30759, 1.01969, 0.546655, 0.356142, 0.175615, 0.203456, 0.261282, 0.336445, 0.471178, 0.544461, 0.379629, 0.419316, 0.798755, 0.779974, 0.73364, 0.658717, 0.801124, 0.602739, 0.356197, 0.798398, 0.894465, 0.590976, 0.290883, 0.443818, 0.67037, 0.780716, 0.900818, 0.514765, 0.695363, 0.666652, 0.88792, 0.572081, 0.583181, 0.600841, 0.529659, 0.606449, 0.813678, 0.867523, 1.06405, 1.59452, 2.00221, 1.54609, 1.16678, 0.751446, 0.72429, 0.688971
0.04, 0.0319375, 0.131314, 0.182009, 0.206623, 0.565662, 1.37203, 0.924067, 0.31072, 0.500937, 0.415249, 0.287634, 0.293612, 0.53086, 0.59319, 0.822394, 0.478996, 0.361524, 0.572178, 0.678101, 0.668973, 0.515378, 0.501514, 0.448703, 0.453156, 0.856746, 0.692548, 0.467435, 0.602437, 0.535035, 0.538442, 0.578795, 0.831698, 0.61753, 0.780181, 0.493147, 0.724041, 0.620446, 0.478691, 0.632669, 0.533217, 0.675943, 0.848107, 0.638299, 1.04953, 1.58922, 1.44469, 1.35904, 1.05602, 0.705407, 0.660564, 0.681687
0.05, 0.0319375, 0.27069, 0.15256, 0.0862821, 0.406147, 1.22999, 0.951777, 0.403118, 0.516757, 0.538467, 0.433571, 0.482377, 0.695166, 0.725459, 0.747104, 0.475718, 0.404584, 0.476389, 0.414715, 0.549718, 0.762468, 0.573945, 0.334099, 0.454831, 0.684035, 0.654396, 0.416633, 0.850646, 0.450267, 0.453642, 0.47935, 0.736359, 0.580453, 0.581676, 0.522904, 0.736291, 0.677407, 0.347346, 0.686944, 0.731607, 0.809301, 0.889248, 0.865108, 1.24724, 1.89614, 1.47114, 1.57019, 1.16067, 0.770565, 0.585876, 0.722283
0.06, 0.0319375, 0.295659, 0.182132, 0.0998171, 0.345539, 1.22547, 0.919157, 0.452737, 0.506585, 0.584749, 0.323746, 0.398785, 0.55666, 0.819946, 0.846388, 0.60544, 0.476333, 0.729605, 0.328236, 0.755833, 0.739818, 0.506364, 0.419936, 0.41674, 0.702359, 0.669784, 0.735952, 0.777814, 0.404222, 0.489095, 0.546348, 0.515251, 0.518683, 0.52271, 0.423527, 0.688955, 0.835828, 0.580623, 0.644843, 0.613273, 0.634302, 0.689872, 1.08064, 1.20201, 1.85093, 1.60596, 1.45831, 1.11724, 0.834517, 0.76769, 0.79947
0.07, 0.0319375, 0.118596, 0.0942357, 0.221774, 0.399234, 1.21138, 0.914484, 0.745269, 0.72347, 0.444413, 0.420263, 0.308898, 0.403842, 0.624419, 0.922304, 0.563058, 0.640232, 0.909786, 0.513524, 0.654128, 0.637604, 0.526534, 0.734467, 0.511996, 0.681688, 0.842362, 0.735636, 0.62615, 0.762068, 0.810381, 0.633861, 0.551571, 0.478166, 0.481192, 0.363262, 0.754763, 0.606088, 0.554734, 0.511141, 0.484764, 0.665541, 0.862498, 1.00152, 1.32696, 1.66376, 1.3905, 1.31297, 1.11752, 0.865305, 0.87748, 0.687133
0.08, 0.0319375, 0.136312, 0.0329887, 0.140956, 0.46374, 1.26156, 0.879046, 0.642925, 0.470278, 0.466123, 0.360514, 0.288919, 0.197305, 0.545512, 0.768945, 0.403408, 0.607902, 0.787352, 0.622213, 0.447243, 0.416349, 0.436635, 0.747934, 0.498281, 0.563888, 0.577406, 0.48143, 0.57691, 0.628537, 0.65831, 0.604755, 0.45454, 0.557172, 0.533153, 0.642071, 0.784341, 0.497357, 0.42409, 0.406938, 0.542346, 0.782086, 0.963456, 0.922021, 1.33868, 1.55228, 1.28082, 1.20474, 1.12769, 0.818638, 0.716819, 0.636128
0.09, 0.0319375, 0.0898711, 0.108884, 0.160505, 0.390628, 1.23549, 1.01927, 0.58269, 0.340115, 0.518685, 0.543932, 0.36771, 0.271801, 0.68095, 1.01997, 0.460441, 0.522336, 0.496442, 0.549643, 0.585948, 0.677998, 0.492599, 0.437033, 0.484821, 0.709583, 0.868711, 0.505147, 0.376604, 0.378659, 0.561982, 0.584264, 0.622957, 0.611769, 0.521085, 0.637989, 0.946617, 0.744055, 0.622065, 0.477494, 0.655339, 0.543665, 0.702276, 0.840706, 1.32446, 1.72887, 1.75184, 1.29046, 1.14299, 0.609932, 0.77615, 0.725419
