# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.584, 0, 0.000183357, -0.124897, 0.0185802, -0.00954986, -0.0381994, 0.00763989
-0.564, 0, 6.11191e-05, -0.124897, 0.0186719, -0.00381994, -0.0611191, -0.0114598
-0.544, 0, 9.16786e-05, -0.124683, 0.0187636, -0.0381994, -0.108868, -0.0362895
-0.524, 0, 0.000122238, -0.124377, 0.0184274, -0.0611191, -0.122238, -0.0515692
-0.504, 0, 0.00064175, -0.124438, 0.0181524, -0.0630291, -0.114598, -0.0458393
-0.484, 0, 0.00064175, -0.124438, 0.018244, -0.0477493, -0.108868, -0.0401094
-0.464, 0, 0.00064175, -0.124163, 0.018458, -0.0477493, -0.116508, -0.00572991
-0.444, 0, 0.000305595, -0.124072, 0.0183663, -0.0611191, -0.129878, 0.0171897
-0.424, 0, 0.000244476, -0.124408, 0.0185802, -0.0592091, -0.137518, 0.0534792
-0.404, 0, 0.000152798, -0.124377, 0.0183357, -0.0572991, -0.164258, 0.0630291
-0.384, 0, 0.000213917, -0.124469, 0.0181218, -0.0763989, -0.187177, 0.068759
-0.364, 0, 0.000458393, -0.124805, 0.0184274, -0.0897687, -0.185267, 0.0611191
-0.344, 0, 0.000305595, -0.124714, 0.018458, -0.0859487, -0.160438, 0.0305595
-0.324, 0, 0.000244476, -0.1245, 0.0183663, -0.0935886, -0.160438, 0.0133698
-0.304, 0, 0.000733429, -0.124622, 0.0183357, -0.0993185, -0.169987, -0.00190997
-0.284, 0, 0.000855667, -0.124775, 0.0186108, -0.0935886, -0.179537, 0.0133698
-0.264, 0, 0.000427834, -0.124469, 0.0183968, -0.0916786, -0.183357, 0.00954986
-0.244, 0, 0.00067231, -0.124286, 0.0183052, -0.0840387, -0.177627, 0.00954986
-0.224, 0, 0.000550072, -0.124652, 0.0183663, -0.0859487, -0.169987, 0.0324695
-0.204, 0, 0.000519512, -0.124775, 0.0181524, -0.0802188, -0.179537, 0.0439293
-0.184, 0, 0.000397274, -0.124561, 0.0183357, -0.0878587, -0.213917, 0.0229197
-0.164, 0, 0.000488953, -0.124561, 0.0181829, -0.116508, -0.221557, 0.00763989
-0.144, 0, 0.000458393, -0.124622, 0.0179079, -0.141338, -0.244476, 0.0171897
-0.124, 0, 0.000152798, -0.124866, 0.0173884, -0.150888, -0.238746, 0.0248296
-0.104, 0, 0.000397274, -0.124989, 0.0175717, -0.126058, -0.257846, 0.0133698
-0.084, 0, 0.000763989, -0.12505, 0.0173578, -0.103138, -0.234927, 0.0133698
-0.064, 0, 0.000886227, -0.124683, 0.0170828, -0.070669, -0.204367, -0.00572991
-0.044, 0, 0.000916786, -0.1245, 0.0173884, -0.0611191, -0.196727, -0.0114598
-0.024, 0, 0.000916786, -0.124714, 0.0178162, -0.0840387, -0.168077, 0.00190997
-0.004, 0, 0.000947346, -0.124805, 0.0172356, -0.0725789, -0.124148, -0.0152798
0.016, 0, 0.000886227, -0.124989, 0.0169605, -0.0534792, -0.0916786, -0.0362895
0.036, 0, 0.000886227, -0.124775, 0.0169911, -0.0324695, -0.0840387, -0.0439293
0.056, 0, 0.000916786, -0.124377, 0.0177551, -0.0401094, -0.0534792, -0.0362895
0.076, 0, 0.00116126, -0.124683, 0.017694, -0.0592091, -0.0229197, -0.0114598
0.096, 0, 0.00146686, -0.124958, 0.0175717, -0.0553892, -0.0229197, -0.00190997
0.116, 0, 0.0012835, -0.124927, 0.0173884, -0.0477493, -0.0305595, -0.0114598
0.136, 0, 0.000947346, -0.124836, 0.0173273, -0.0534792, -0.0477493, -0.0152798
0.156, 0, 0.000886227, -0.124652, 0.0175106, -0.0572991, -0.0534792, -0.00381994
0.176, 0, 0.000733429, -0.124805, 0.0174801, -0.0420194, -0.0553892, -0.00381994
0.196, 0, 0.000611191, -0.124683, 0.0174801, -0.0611191, -0.068759, 0.0133698
0.216, 0, 0.000397274, -0.124652, 0.0174189, -0.070669, -0.106958, 0.0133698
0.236, 0, -0.000122238, -0.124897, 0.0166855, -0.0802188, -0.147068, 0.0248296
0.256, 0, -0.000152798, -0.125111, 0.017205, -0.0859487, -0.169987, 0
0.272, 0, 6.11191e-05, -0.124714, 0.0168077, -0.0954986, -0.194817, -0.00190997
0.292, 0, 9.16786e-05, -0.124714, 0.0167161, -0.124148, -0.217737, 0.00763989
0.312, 0, -0.000366715, -0.125202, 0.0167161, -0.129878, -0.246386, 0.0229197
0.332, 0, 6.11191e-05, -0.124836, 0.0163494, -0.108868, -0.257846, 0.0190997
0.352, 0, 0.00064175, -0.124377, 0.0160743, -0.0840387, -0.250206, 0.0401094
0.372, 0, 0.000855667, -0.125783, 0.0160743, -0.0572991, -0.242566, 0.0534792
