# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -6.65959, -6.42384, -6.22458, -6.04244, -6.21838, -6.83374, -6.60488, -6.97372, -6.28575, -6.64618, -6.72276, -6.46263, -6.4638, -6.31043, -6.45544, -6.4379, -6.16285, -5.98361, -5.56344, -5.36717
0.01, 0.0319375, -6.11061, -5.59102, -5.88857, -5.92845, -5.99083, -5.76854, -5.82717, -6.09119, -6.45411, -6.52912, -6.48703, -6.23982, -6.2099, -6.24891, -6.18593, -6.30487, -6.43609, -6.00188, -5.47197, -5.43195
0.02, 0.0319375, -5.79644, -5.7583, -5.92426, -6.11001, -5.85723, -5.5947, -5.95341, -6.16134, -6.40266, -6.07432, -6.07986, -6.29311, -6.23173, -6.28165, -6.45993, -6.28926, -6.23033, -6.01959, -5.6847, -5.35448
0.03, 0.0319375, -5.82553, -5.87241, -5.82412, -5.44214, -5.58929, -5.59229, -5.64045, -6.04393, -6.17859, -6.00615, -6.09713, -6.36352, -6.09325, -6.27487, -6.24343, -6.32112, -5.99429, -5.89112, -5.80681, -5.49936
0.04, 0.0319375, -5.82782, -4.95262, -5.29161, -4.7537, -5.36625, -5.31028, -5.27006, -5.68338, -6.07512, -5.78651, -5.87277, -6.20788, -6.14903, -6.16681, -5.84583, -5.8726, -6.01534, -5.98081, -5.68228, -5.43034
0.05, 0.0319375, -5.55919, -5.2927, -5.45841, -4.92298, -5.09903, -5.46964, -5.02476, -5.24202, -5.68351, -5.96003, -5.81362, -5.81437, -5.86277, -5.75323, -6.00381, -6.20888, -6.0909, -5.87557, -5.64193, -5.41348
0.06, 0.0319375, -5.34305, -4.88555, -5.58168, -4.91447, -4.79074, -4.84183, -4.98214, -5.09404, -5.58086, -5.99843, -5.65887, -5.64606, -5.69746, -5.75748, -6.22692, -6.11258, -6.13831, -5.8613, -5.60849, -5.38389
0.07, 0.0319375, -5.26652, -4.95665, -5.60363, -4.942, -4.84047, -4.61498, -4.84515, -5.31546, -5.54276, -5.54741, -5.70026, -5.8933, -5.5886, -5.75724, -5.77851, -6.04354, -5.86252, -5.90353, -5.63461, -5.48072
0.08, 0.0319375, -4.85592, -5.09802, -5.16104, -4.7016, -5.0174, -5.01273, -4.94222, -5.19144, -5.38704, -5.33807, -5.42065, -5.58485, -5.54752, -5.51679, -5.55415, -6.05476, -5.87008, -5.68724, -5.42226, -5.39558
0.09, 0.0319375, -5.26652, -4.98582, -4.79111, -4.46713, -4.50339, -4.85536, -4.9691, -5.22967, -5.45588, -5.22762, -5.26567, -5.12325, -5.40231, -5.04129, -5.19328, -5.7393, -5.57125, -5.46638, -5.42983, -5.34884
0.1, 0.0319375, -4.96355, -4.99261, -4.35874, -4.59172, -4.81984, -4.66164, -5.2421, -5.22383, -5.24837, -5.10149, -5.18085, -5.25885, -5.65557, -5.53301, -5.65323, -5.71334, -5.8754, -5.45151, -5.29219, -5.37085
0.11, 0.0319375, -4.5508, -4.53708, -4.55866, -4.46337, -4.65541, -5.11751, -4.87256, -4.78061, -4.9419, -5.15385, -5.12574, -5.14988, -5.38981, -5.4778, -5.76451, -5.73958, -5.98731, -5.59997, -5.40408, -5.29101
0.12, 0.0319375, -4.30233, -4.36006, -4.10512, -4.2629, -4.30848, -4.78427, -4.70904, -4.57966, -5.02047, -5.46291, -5.32636, -5.15477, -5.12404, -5.28679, -5.53262, -5.77963, -6.12507, -5.67397, -5.48386, -5.2527
0.13, 0.0319375, -3.98907, -4.20832, -4.03626, -3.97319, -4.42954, -4.53508, -4.86417, -5.2493, -5.16444, -5.39017, -4.99622, -5.22516, -5.07395, -5.28751, -5.35914, -5.51735, -5.89101, -5.77016, -5.56925, -5.24823
0.14, 0.0319375, -3.96459, -4.37367, -3.94657, -3.64332, -4.19674, -4.96899, -4.71136, -4.62874, -5.45644, -5.13641, -5.00808, -5.28774, -5.23717, -5.24079, -5.53801, -5.83034, -5.89682, -5.71636, -5.48277, -5.25372
0.15, 0.0319375, -3.82271, -4.03482, -4.45378, -3.96961, -4.07441, -4.53688, -4.84991, -4.82921, -4.89485, -5.14058, -5.26641, -5.33515, -5.29131, -5.18896, -5.42991, -5.752, -5.97437, -5.69397, -5.23084, -5.1895
0.16, 0.0319375, -3.9322, -4.34881, -4.07407, -3.85244, -4.30648, -4.75111, -4.20913, -4.49412, -5.11617, -5.2219, -5.12329, -5.1114, -4.95781, -4.91658, -5.10766, -5.52311, -5.73301, -5.55962, -5.36611, -5.11152
0.17, 0.0319375, -4.15911, -4.07998, -3.94583, -4.20426, -4.44409, -4.81297, -4.35967, -4.5905, -4.58305, -5.02624, -5.13855, -5.11643, -4.71521, -4.79318, -4.97598, -5.69691, -5.90518, -5.5575, -5.47374, -5.28313
0.18, 0.0319375, -4.36495, -4.23205, -4.11752, -4.42705, -4.70495, -4.97267, -4.54585, -4.47609, -4.62772, -4.38393, -4.63143, -5.16824, -4.96065, -4.72986, -5.13982, -5.60045, -5.80242, -5.56356, -5.51347, -5.34844
0.19, 0.0319375, -3.90107, -4.42057, -4.14595, -4.18698, -4.29118, -4.5293, -4.40802, -4.24882, -4.60816, -4.58503, -4.64236, -5.01747, -4.7721, -5.08157, -5.10309, -5.51884, -5.81083, -5.54224, -5.34094, -5.39593
0.2, 0.0319375, -3.77359, -4.14777, -4.06437, -4.13846, -4.00704, -4.69099, -4.24573, -4.18548, -4.43679, -4.77463, -5.11798, -4.95039, -4.51319, -4.83537, -5.0165, -5.82873, -5.75289, -5.51505, -5.2377, -5.32157
0.21, 0.0319375, -3.56451, -3.87707, -4.28011, -4.69914, -4.10251, -4.34091, -4.57928, -4.38716, -4.93129, -5.06841, -4.7749, -5.02174, -4.71956, -4.78331, -5.16134, -5.48961, -5.62358, -5.5863, -5.37132, -5.42913
0.22, 0.0319375, -3.802, -3.82694, -3.54237, -4.21584, -3.79153, -4.03077, -4.39654, -4.58463, -4.84848, -4.30294, -4.34949, -4.97243, -4.82017, -4.83792, -4.89494, -5.17498, -5.46821, -5.50093, -5.15725, -5.25237
0.23, 0.0319375, -3.67559, -3.79053, -3.71354, -3.47547, -3.73291, -4.14957, -4.44913, -4.37412, -4.4014, -4.31481, -4.39481, -4.6426, -4.65345, -4.73539, -4.94487, -5.24848, -5.56691, -5.39922, -5.16794, -5.112
0.24, 0.0319375, -3.46992, -3.53994, -3.96502, -3.92665, -4.16775, -4.34919, -4.20616, -3.98888, -4.36439, -4.26629, -4.63983, -4.68829, -4.47869, -4.6445, -4.89694, -5.32474, -5.50309, -5.31037, -5.49495, -5.15353
0.25, 0.0319375, -3.44163, -3.97923, -3.71577, -4.16661, -3.6718, -3.85425, -3.97233, -4.08886, -4.4945, -4.31149, -4.4605, -4.98682, -4.70221, -4.52381, -5.10244, -5.22434, -5.42274, -5.26803, -5.26831, -4.94919
0.26, 0.0319375, -3.76968, -3.39647, -3.05286, -4.10649, -3.85898, -3.95144, -4.31027, -4.37603, -4.31231, -4.505, -4.52502, -4.6178, -4.54098, -4.57276, -4.97429, -5.33723, -5.6685, -5.46581, -5.31413, -4.9737
0.27, 0.0319375, -4.01213, -3.33686, -3.46452, -4.30552, -4.22061, -4.2971, -4.12089, -3.64846, -4.26181, -4.49044, -4.67826, -4.29131, -4.11849, -4.58282, -4.89497, -5.47539, -5.5495, -5.29331, -5.44473, -5.34455
0.28, 0.0319375, -4.43115, -4.1121, -3.99481, -4.27637, -4.16098, -4.07926, -3.82918, -3.69047, -4.31901, -4.25743, -4.47715, -4.21762, -4.34274, -4.57833, -5.01124, -5.35775, -5.47154, -4.97047, -5.41486, -5.43162
0.29, 0.0319375, -4.24775, -3.66386, -4.13019, -3.91146, -4.53159, -4.14007, -3.91063, -4.00165, -4.12391, -4.05174, -4.21735, -4.27155, -3.9767, -4.2495, -4.68804, -5.3332, -5.53511, -5.16895, -5.08455, -5.13248
0.3, 0.0319375, -3.85763, -3.43012, -3.63625, -3.82089, -4.27631, -4.21603, -3.76193, -4.18686, -4.41922, -4.23971, -4.11632, -4.31793, -4.0011, -4.04817, -4.44377, -5.42125, -5.37553, -4.95986, -5.19775, -5.16149
0.31, 0.0319375, -4.08195, -3.30826, -3.42544, -3.6514, -3.82889, -4.14593, -3.91827, -4.09896, -4.08969, -4.32373, -4.10124, -4.23864, -4.12343, -4.18666, -4.45641, -5.13118, -5.35188, -5.14424, -5.22873, -5.29637
0.32, 0.0319375, -3.61124, -4.14378, -3.41635, -3.64948, -3.90974, -3.94289, -3.61501, -4.06203, -4.11539, -4.3979, -4.20191, -4.30655, -4.15869, -4.06088, -4.58446, -4.81354, -4.6382, -4.22343, -5.10298, -5.11206
0.33, 0.0319375, -3.78972, -3.89524, -3.81382, -3.61951, -4.13577, -3.84791, -3.73872, -3.63384, -4.08775, -4.22024, -4.14289, -4.41359, -3.85545, -4.12459, -4.62679, -4.73863, -4.42574, -3.82367, -4.80056, -4.759
0.34, 0.0319375, -3.60975, -3.73019, -3.51149, -3.90719, -3.66782, -4.05769, -3.67383, -3.58855, -4.36442, -4.06084, -4.43715, -4.43345, -3.8844, -4.34165, -4.57767, -4.71168, -4.21422, -3.79707, -5.0713, -4.74559
0.35, 0.0319375, -3.20573, -3.34775, -3.74135, -3.5816, -3.44908, -4.07084, -3.92779, -3.86952, -4.26501, -4.41423, -4.31245, -4.53136, -3.90182, -4.07419, -4.52879, -4.87658, -4.36413, -3.99573, -4.91005, -4.80019
0.36, 0.0319375, -3.36749, -3.521, -3.47156, -3.58946, -3.59718, -3.98404, -3.63168, -3.91754, -4.04392, -4.06075, -4.77102, -4.73565, -4.1929, -4.12224, -4.67765, -4.99257, -4.57025, -4.14514, -4.81496, -5.07221
