Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
-0.5839999999,0.0014668582,-0.9991748929,0.148641631,-0.0763988643,-0.3055954575,0.0611190907
-0.5639999999,0.0004889527,-0.9991748929,0.1493750512,-0.0305595453,-0.4889527261,-0.0916786342
-0.544,0.0007334291,-0.9974635839,0.1501084864,-0.3055954575,-0.8709470629,-0.2903156876
-0.524,0.0009779054,-0.9950187802,0.147419244,-0.4889527261,-0.9779054522,-0.4125538468
-0.504,0.0051340037,-0.9955077171,0.1452189534,-0.5042325258,-0.9167863726,-0.3667145371
-0.4839999999,0.0051340037,-0.9955077171,0.1459523886,-0.381994307,-0.8709470629,-0.3208752274
-0.464,0.0051340037,-0.9933074712,0.1476637274,-0.381994307,-0.9320661425,-0.0458393171
-0.444,0.0024447636,-0.9925740361,0.1469302922,-0.4889527261,-1.0390245914,0.1375179588
-0.424,0.0019558109,-0.9952632784,0.148641631,-0.4736729562,-1.100143671,0.4278336465
-0.404,0.0012223818,-0.9950187802,0.1466858237,-0.4583931863,-1.3140604496,0.5042325258
-0.3839999999,0.0017113345,-0.9957522153,0.144974485,-0.6111909151,-1.4974176883,0.5500718355
-0.3639999999,0.0036671455,-0.9984414577,0.147419244,-0.7181493043,-1.4821379184,0.4889527261
-0.3439999999,0.0024447636,-0.9977080225,0.1476637274,-0.6875897645,-1.2835009098,0.244476363
-0.324,0.0019558109,-0.9959967136,0.1469302922,-0.7487088441,-1.2835009098,0.1069584116
-0.304,0.0058674328,-0.9969745874,0.1466858237,-0.7945481538,-1.3598997592,-0.0152797726
-0.2839999999,0.0068453382,-0.9981969594,0.1488860994,-0.7487088441,-1.4362986087,0.1069584116
-0.264,0.0034226691,-0.9957522153,0.1471747756,-0.7334290742,-1.4668581485,0.0763988643
-0.2439999999,0.00537848,-0.994285345,0.1464413404,-0.6723099946,-1.4210188388,0.0763988643
-0.224,0.0044005746,-0.9972190856,0.1469302922,-0.6875897645,-1.3598997592,0.2597561478
-0.204,0.0041560982,-0.9981969594,0.1452189534,-0.6417504549,-1.4362986087,0.3514347672
-0.1839999999,0.0031781927,-0.9964856505,0.1466858237,-0.7028695344,-1.7113345861,0.1833572685
-0.164,0.0039116218,-0.9964856505,0.1454634368,-0.9320661425,-1.7724536657,0.0611190907
-0.1439999999,0.0036671455,-0.9969745874,0.1432631462,-1.1307032108,-1.9558109045,0.1375179588
-0.1239999999,0.0012223818,-0.9989303946,0.1391070485,-1.2071020603,-1.9099715948,0.1986370384
-0.104,0.0031781927,-0.999908328,0.1405739039,-1.0084650516,-2.0627694129,0.1069584116
-0.084,0.0061119091,-1.0003973245,0.13886258,-0.8251076936,-1.879412055,0.1069584116
-0.064,0.0070898146,-0.9974635839,0.1366622895,-0.5653516054,-1.6349356174,-0.0458393171
-0.0439999999,0.007334291,-0.9959967136,0.1391070485,-0.4889527261,-1.5738165378,-0.0916786342
-0.0239999999,0.007334291,-0.9977080225,0.142529726,-0.6723099946,-1.3446199893,0.0152797726
-0.004,0.0075787673,-0.9984414577,0.1378846615,-0.5806313753,-0.9931852221,-0.1222381815
0.016,0.0070898146,-0.999908328,0.1356843858,-0.4278336465,-0.7334290742,-0.2903156876
0.0359999999,0.0070898146,-0.9981969594,0.1359288543,-0.2597561478,-0.6723099946,-0.3514347672
0.056,0.007334291,-0.9950187802,0.1420407593,-0.3208752274,-0.4278336465,-0.2903156876
0.0759999999,0.0092901019,-0.9974635839,0.1415518075,-0.4736729562,-0.1833572685,-0.0916786342
0.0959999999,0.0117348656,-0.9996638298,0.1405739039,-0.4431134164,-0.1833572685,-0.0152797726
0.116,0.0102680074,-0.9994193911,0.1391070485,-0.381994307,-0.244476363,-0.0916786342
0.136,0.0075787673,-0.998685956,0.1386180967,-0.4278336465,-0.381994307,-0.1222381815
0.156,0.0070898146,-0.9972190856,0.1400849521,-0.4583931863,-0.4278336465,-0.0305595453
0.1759999999,0.0058674328,-0.9984414577,0.1398404836,-0.3361549973,-0.4431134164,-0.0305595453
0.1959999999,0.0048895273,-0.9974635839,0.1398404836,-0.4889527261,-0.5500718355,0.1069584116
0.216,0.0031781927,-0.9972190856,0.1393515318,-0.5653516054,-0.855667293,0.1069584116
0.2359999999,-0.0009779054,-0.9991748929,0.1334840953,-0.6417504549,-1.1765425205,0.1986370384
0.256,-0.0012223818,-1.0008862018,0.1376401931,-0.6875897645,-1.3598997592,0.0
0.272,0.0004889527,-0.9977080225,0.1344619989,-0.763988614,-1.5585367679,-0.0152797726
0.2919999999,0.0007334291,-0.9977080225,0.1337285637,-0.9931852221,-1.7418941259,0.0611190907
0.312,-0.0029337164,-1.0016196966,0.1337285637,-1.0390245914,-1.9710906744,0.1833572685
0.332,0.0004889527,-0.998685956,0.1307948529,-0.8709470629,-2.0627694129,0.1527977287
0.3519999999,0.0051340037,-0.9950187802,0.1285945624,-0.6723099946,-2.0016503334,0.3208752274
0.3719999999,0.0068453382,-1.0062646865,0.1285945624,-0.4583931863,-1.9405311346,0.4278336465
0.3919999999,0.0068453382,-1.0023530721,0.1298169493,0.0611190907,-1.6349356174,0.1375179588
0.412,0.0063563855,-1.0021085739,0.1337285637,-0.1069584116,-1.3140604496,-0.1222381815
0.432,0.00537848,-1.0040644407,0.1356843858,0.0611190907,-1.3598997592,-0.6111909151
0.452,0.0070898146,-1.0060201883,0.1356843858,0.4278336465,-1.1918222904,-0.763988614
0.4719999999,0.0215139202,-0.9798612594,0.1266387552,1.3293402194,-0.0916786342,-0.8098279237
0.4919999999,0.0105124833,-0.994285345,0.1349509507,-0.2750359177,0.5042325258,0.4278336465
0.512,0.0124682942,-1.0153102874,0.1461968719,-0.4736729562,0.4583931863,-0.1069584116
0.532,0.0117348656,-0.9874400496,0.1378846615,0.5042325258,0.4583931863,-0.6723099946
0.552,0.0105124833,-0.9984414577,0.1415518075,-0.5653516054,0.3055954575,-0.1527977287
0.5719999999,0.0117348656,-0.9962411522,0.1422852426,-0.4125538468,0.5653516054,-0.1986370384
0.5919999999,0.0139351524,-0.9964856505,0.142529726,-0.7792683839,0.6111909151,-0.1222381815
0.612,0.0154020106,-1.0050423145,0.1403294354,-0.4736729562,0.5195122957,-0.1680774986
0.632,0.0090456251,-0.9991748929,0.1442410498,-0.0305595453,0.5347920656,-0.1527977287
0.652,0.0212694443,-0.9815725684,0.1405739039,-0.5653516054,0.8403875231,0.7487088441
0.672,0.0136906765,-1.0062646865,0.144974485,-1.543256998,0.244476363,0.7181493043
0.682,0.0188246797,-1.0094429254,0.1376401931,-1.2071020603,0.1375179588,0.1527977287
0.7009999999,0.016379917,-1.0052868127,0.1410628557,-0.9167863726,0.0611190907,-0.2903156876
0.7209999999,0.0149130579,-0.9925740361,0.1415518075,-0.2597561478,-0.1375179588,-0.4889527261
0.741,0.0129572469,-0.9972190856,0.142529726,-0.2139168232,-0.3055954575,-0.1680774986
0.761,0.012712771,-0.9967301487,0.1427741944,-0.0152797726,-0.1527977287,0.2750359177
0.781,0.014668582,-0.9994193911,0.143752098,0.0,-0.2903156876,0.0152797726
0.8009999999,0.0105124833,-0.9959967136,0.1417962908,-0.0611190907,-0.1222381815,0.0763988643
0.8209999999,0.0029337164,-0.9974635839,0.1410628557,-0.5195122957,-0.1222381815,0.3514347672
0.841,0.0022002873,-0.9962411522,0.1371512413,-0.381994307,-0.4736729562,0.763988614
0.8609999999,0.0012223818,-0.9989303946,0.1366622895,-0.9320661425,-0.8098279237,0.8709470629
0.881,-0.0068453382,-1.0040644407,0.1430186778,-1.8335727453,-2.3989243507,0.1527977287
0.9009999999,-0.0012223818,-0.9903737306,0.1378846615,0.0458393171,-3.2087521553,0.0305595453
0.921,-0.0034226691,-0.9940409064,0.1317727565,-1.2376616001,-2.7656388282,1.4057390689
0.941,0.0002444763,-0.9933074712,0.1337285637,-0.8403875231,-3.6824252605,1.5890963077
0.9609999999,0.0041560982,-1.0033309459,0.1356843858,-1.1612627506,-3.6671454906,2.1391682624
0.981,0.0097790546,-1.0060201883,0.1366622895,-0.6111909151,-3.7435443401,1.4362986087
1.0009999999,0.0149130579,-0.9957522153,0.1332396119,-0.3208752274,-3.3921096324,0.9473459124
1.0209999999,0.0149130579,-0.9940409064,0.1339730471,-0.4431134164,-2.5670018196,1.100143671
1.0409999999,0.0122238183,-1.0016196966,0.1337285637,-0.3667145371,-1.9252513647,1.1612627506
1.0609999999,0.0095345778,-1.0035754442,0.1334840953,0.0763988643,-1.6502153873,0.5042325258
1.0809999999,0.0058674328,-0.9984414577,0.1305503845,0.3055954575,-1.4362986087,0.1222381815
1.1009999999,0.0048895273,-0.9984414577,0.1307948529,0.381994307,-0.855667293,0.3361549973
1.1209999999,0.0022002873,-1.0003973245,0.1320172399,0.244476363,-0.4278336465,0.7334290742
1.131,-0.0034226691,-1.0023530721,0.1281056106,0.381994307,-0.1680774986,0.7487088441
1.151,-0.0022002873,-1.0038199424,0.1310393363,0.2750359177,-0.4431134164,0.7181493043
1.171,0.0039116218,-0.9984414577,0.1298169493,0.2597561478,-0.5959111452,0.5500718355
1.191,0.0044005746,-0.9962411522,0.1285945624,-0.1986370384,-0.5959111452,0.381994307
1.211,0.0014668582,-0.9952632784,0.1251718997,-0.7792683839,-0.6417504549,0.7181493043
1.231,0.0007334291,-1.0011307001,0.1266387552,-1.0084650516,-0.6111909151,1.100143671
1.2509999999,0.0019558109,-1.0018640756,0.1244384646,-0.763988614,-0.8403875231,0.6417504549
1.2709999999,0.0034226691,-0.9994193911,0.1239495128,-0.4889527261,-0.6723099946,0.3514347672
1.2909999999,0.0056229564,-1.0023530721,0.1276166588,-0.4278336465,-0.5347920656,0.381994307
1.3109999999,0.0056229564,-1.005531311,0.127127707,-0.4278336465,-0.244476363,0.6723099946
1.3309999999,0.0031781927,-1.0008862018,0.1273721903,0.1069584116,-0.0458393171,0.5653516054
1.3509999999,0.0004889527,-0.998685956,0.1268832385,0.3208752274,-0.0305595453,0.5500718355
1.3709999999,0.0014668582,-1.0006417036,0.1278611421,0.2291965931,-0.1069584116,0.4736729562
1.391,0.0024447636,-1.0011307001,0.129572466,0.1833572685,-0.2903156876,0.3055954575
1.411,-0.0004889527,-0.9962411522,0.1293279975,-0.0611190907,-0.1986370384,0.4431134164
1.431,-0.0029337164,-1.0018640756,0.127127707,-0.0763988643,-0.0458393171,0.8251076936
