Time (seconds),X,Y,Z
0,-0.511689,-1.1194572,-0.20193748
0.01,-0.5112001,-1.0708065,-0.16575497
0.03,-0.5740305,-1.1140788,-0.13592885
0.05,-0.66937625,-1.2245821,-0.10096874
0.07,-0.72340554,-1.3067261,-0.041316506
0.09,-0.7603215,-1.2390062,-0.01613544
0.11,-0.7566543,-1.101366,-0.00268924
0.13,-0.85468936,-1.091587,-0.029337164
0.15,-0.99135166,-1.1131009,-0.029826116
0.17,-1.0365797,-1.0932983,0.020047061
0.19,-0.9353666,-0.9502796,0.06943129
0.21,-0.86006784,-1.00382,0.069675766
0.23,-0.8258411,-1.1346148,0.056962993
0.25,-0.75372064,-1.2177367,0.060874615
0.27,-0.68111116,-1.2702992,0.06600862
0.29,-0.62659293,-1.2375393,0.04840632
0.31,-0.5586285,-1.1575956,0.031048497
0.33,-0.49702045,-1.1277695,0.010512483
0.35,-0.4332121,-1.1483054,-0.009290102
0.37,-0.40509734,-1.1844879,-0.014179629
0.39,-0.39825198,-1.2060019,-0.022736302
0.41,-0.38089418,-1.2267824,-0.032026403
0.43,-0.39874095,-1.2438958,-0.053295847
0.45,-0.31977507,-1.2661431,-0.04107203
0.47,-0.30681783,-1.2108914,-0.023469731
0.48,-0.26330104,-1.1688415,-0.03227088
0.5,-0.25498885,-1.1245912,-0.051584512
0.52,-0.23665312,-1.076185,-0.06796443
0.54,-0.22076215,-1.0451365,-0.059896708
0.56,-0.2192953,-0.99037373,-0.06111909
0.58,-0.21220548,-0.9287657,-0.08605568
0.6,-0.17235583,-0.84759957,-0.12981695
0.62,-0.11099227,-0.85640067,-0.15475354
0.64,-0.03813831,-0.90309566,-0.14424105
0.66,-0.031292975,-0.8737585,-0.07627662
0.68,-0.060874615,-0.8705803,-0.08043272
0.7,-0.15328668,-0.9808392,-0.11294808
0.72,-0.1985148,-1.133148,-0.15939859
0.74,-0.20193748,-1.2544082,-0.22614063
0.76,-0.20609358,-1.3133271,-0.29117134
0.78,-0.28261468,-1.3443755,-0.32197538
0.8,-0.3867616,-1.3473092,-0.3454451
0.82,-0.47501758,-1.3157718,-0.35497966
0.84,-0.5527611,-1.2570975,-0.3672035
0.86,-0.5666962,-1.2470739,-0.32930967
0.88,-0.5830761,-1.1627296,-0.26232314
0.9,-0.6498182,-1.1277695,-0.20853834
0.92,-0.68306696,-1.035113,-0.13495095
0.94,-0.70140266,-0.9786389,-0.06992024
0.96,-0.70506984,-0.95492464,-0.022002872
0.97,-0.72951746,-0.9561471,-0.010023531
0.99,-0.7505424,-0.91263026,0.031048497
1.01,-0.7789017,-0.90871865,0.07016472
1.03,-0.8258411,-0.99648565,0.09607921
1.05,-0.82999724,-1.0490481,0.12346056
1.07,-0.8106836,-1.0512483,0.14668582
1.09,-0.8275525,-0.96177,0.14937505
1.11,-0.8686245,-0.95516914,0.13275066
1.13,-0.93658894,-1.0981878,0.12248266
1.15,-0.91825324,-1.1387709,0.12639427
1.17,-0.8368426,-1.1534395,0.10634722
1.19,-0.78892523,-1.2262934,0.10072426
1.21,-0.77963513,-1.4397213,0.121993706
1.23,-0.7380741,-1.6147664,0.13079485
1.25,-0.65861934,-1.670507,0.11245912
1.27,-0.56938547,-1.6103657,0.07749901
1.29,-0.49702045,-1.4869052,0.024936588
1.31,-0.4415243,-1.3639337,-0.01882468
1.33,-0.39556277,-1.2734773,-0.028359259
1.35,-0.35229045,-1.2258044,-0.029826116
1.37,-0.3496012,-1.2077132,-0.055496134
1.39,-0.27479142,-1.1888885,-0.088255964
1.41,-0.22222902,-1.1338813,-0.07603215
1.43,-0.18555756,-1.0475812,-0.048161842
1.45,-0.17015556,-0.9563915,-0.054029275
1.46,-0.18237936,-0.89429456,-0.06527519
1.47,-0.14326315,-0.83024174,-0.07578767
1.49,-0.15426458,-0.78525805,-0.0713871
1.51,-0.16844422,-0.76056594,-0.055251658
1.53,-0.16771078,-0.77205634,-0.04767289
1.55,-0.17357822,-0.75934356,-0.072120525
1.57,-0.12786114,-0.6701097,-0.14326315
1.59,-0.13837363,-0.60434556,-0.19998166
1.61,-0.16379917,-0.61730283,-0.20120405
1.63,-0.21953978,-0.73318464,-0.13495095
1.65,-0.2659903,-0.84882194,-0.113925986
1.67,-0.31904164,-0.9079852,-0.11661523
1.69,-0.3784494,-1.0268008,-0.14326315
1.71,-0.4664609,-1.2869235,-0.13812914
1.73,-0.49677595,-1.5570699,-0.12028237
1.75,-0.5160896,-1.7274699,-0.12761666
1.77,-0.5488494,-1.7538735,-0.15842068
1.79,-0.5605843,-1.6272347,-0.1706445
1.81,-0.5862543,-1.3984048,-0.13299514
1.83,-0.6092351,-1.1661522,-0.055496134
1.85,-0.620481,-1.0192219,-0.036671456
1.87,-0.6028787,-0.9507686,-0.037893835
1.89,-0.58405405,-0.9260765,0.0022002873
1.91,-0.6177918,-0.9277878,0.010023531
1.93,-0.67231,-0.89747274,0.023958683
1.95,-0.6833114,-0.8463772,0.05574061
1.97,-0.71215963,-0.8241298,0.07114262
1.99,-0.68111116,-0.7725453,0.058429852
2.01,-0.69993585,-0.78525805,0.06796443
2.03,-0.7436971,-0.8874492,0.07823244
2.05,-0.81337285,-0.97374934,0.10219112
2.07,-0.853467,-1.0312012,0.15059744
2.09,-0.84124315,-1.024356,0.15573144
2.11,-0.8177734,-1.0778962,0.1364178
2.13,-0.8258411,-1.2284937,0.10219112
2.15,-0.84686613,-1.3377746,0.11905999
2.17,-0.8336644,-1.4265196,0.091678634
2.19,-0.7715674,-1.2910796,0.07114262
2.21,-0.7097149,-1.2128472,0.10145769
2.23,-0.69529074,-1.2918131,0.10488036
2.25,-0.67891085,-1.3712679,0.08287749
2.27,-0.61388016,-1.3827583,0.054029275
2.29,-0.5437154,-1.3465759,0.029337164
2.31,-0.4747731,-1.2632093,0.0007334291
